Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.216875,-0.0287282
2,45,0,0.707107,0,-0.216483,-0.0278688
3,45,0,0.707107,0,-0.216562,-0.0275679
4,45,0,0.707107,0,-0.216609,-0.0280589
5,45,0,0.707107,0,-0.216947,-0.0282027
6,45.8161,0,0.717107,0,-0.21926,-0.0283056
7,45.8161,0,0.717107,0,-0.218912,-0.0288834
8,45.8161,0,0.717107,0,-0.219049,-0.0290374
9,45.8161,0,0.717107,0,-0.218992,-0.0280737
10,45.8161,0,0.717107,0,-0.21896,-0.0280652
11,46.6444,0,0.727107,0,-0.220972,-0.0282469
12,46.6444,0,0.727107,0,-0.221867,-0.0277388
13,46.6444,0,0.727107,0,-0.221511,-0.0282747
14,46.6444,0,0.727107,0,-0.22165,-0.0289147
15,46.6444,0,0.727107,0,-0.221367,-0.0285401
16,47.4855,0,0.737107,0,-0.224119,-0.0285919
17,47.4855,0,0.737107,0,-0.223637,-0.028731
18,47.4855,0,0.737107,0,-0.223749,-0.02856
19,47.4855,0,0.737107,0,-0.224308,-0.0285102
20,47.4855,0,0.737107,0,-0.223104,-0.0286464
21,48.3404,0,0.747107,0,-0.22589,-0.0285327
22,48.3404,0,0.747107,0,-0.225391,-0.0284308
23,48.3404,0,0.747107,0,-0.225328,-0.0288129
24,48.3404,0,0.747107,0,-0.224998,-0.0292808
25,48.3404,0,0.747107,0,-0.226017,-0.0292189
26,49.2098,0,0.757107,0,-0.227752,-0.029633
27,49.2098,0,0.757107,0,-0.227499,-0.030093
28,49.2098,0,0.757107,0,-0.227344,-0.0296715
29,49.2098,0,0.757107,0,-0.22753,-0.0295296
30,49.2098,0,0.757107,0,-0.227982,-0.0294959
31,50.0948,0,0.767107,0,-0.231507,-0.029969
32,50.0948,0,0.767107,0,-0.230095,-0.0292924
33,50.0948,0,0.767107,0,-0.230646,-0.0299564
34,50.0948,0,0.767107,0,-0.230179,-0.0295961
35,50.0948,0,0.767107,0,-0.230692,-0.0290021
36,50.9964,0,0.777107,0,-0.232299,-0.030017
37,50.9964,0,0.777107,0,-0.232438,-0.0301581
38,50.9964,0,0.777107,0,-0.2325,-0.0302038
39,50.9964,0,0.777107,0,-0.232543,-0.0308998
40,50.9964,0,0.777107,0,-0.232768,-0.0298621
41,51.9159,0,0.787107,0,-0.2347,-0.0295011
42,51.9159,0,0.787107,0,-0.234762,-0.0298703
43,51.9159,0,0.787107,0,-0.235799,-0.0296698
44,51.9159,0,0.787107,0,-0.234894,-0.0296896
45,51.9159,0,0.787107,0,-0.235718,-0.030195
46,52.8547,0,0.797107,0,-0.23781,-0.0306681
47,52.8547,0,0.797107,0,-0.23745,-0.029534
48,52.8547,0,0.797107,0,-0.237741,-0.0302972
49,52.8547,0,0.797107,0,-0.236772,-0.0304183
50,52.8547,0,0.797107,0,-0.237953,-0.0303847
51,53.8142,0,0.807107,0,-0.24127,-0.0306273
52,53.8142,0,0.807107,0,-0.240489,-0.0304436
53,53.8142,0,0.807107,0,-0.24042,-0.0301327
54,53.8142,0,0.807107,0,-0.240797,-0.0299516
55,53.8142,0,0.807107,0,-0.240232,-0.0295446
56,54.7962,0,0.817107,0,-0.242461,-0.0297501
57,54.7962,0,0.817107,0,-0.243579,-0.0302447
58,54.7962,0,0.817107,0,-0.243265,-0.0303891
59,54.7962,0,0.817107,0,-0.243409,-0.03022
60,54.7962,0,0.817107,0,-0.243127,-0.0308881
61,55.8027,0,0.827107,0,-0.24578,-0.0305793
62,55.8027,0,0.827107,0,-0.246777,-0.0302383
63,55.8027,0,0.827107,0,-0.246026,-0.0304862
64,55.8027,0,0.827107,0,-0.245946,-0.0306585
65,55.8027,0,0.827107,0,-0.246081,-0.0307276
66,56.8358,0,0.837107,0,-0.248863,-0.0305867
67,56.8358,0,0.837107,0,-0.249456,-0.0305538
68,56.8358,0,0.837107,0,-0.248577,-0.0309378
69,56.8358,0,0.837107,0,-0.249054,-0.0311419
70,56.8358,0,0.837107,0,-0.24896,-0.0310966
71,57.8983,0,0.847107,0,-0.252305,-0.0309324
72,57.8983,0,0.847107,0,-0.252302,-0.0310593
73,57.8983,0,0.847107,0,-0.251256,-0.0307167
74,57.8983,0,0.847107,0,-0.251409,-0.0307979
75,57.8983,0,0.847107,0,-0.251524,-0.0319241
76,58.9933,0,0.857107,0,-0.254259,-0.0313076
77,58.9933,0,0.857107,0,-0.253513,-0.0310102
78,58.9933,0,0.857107,0,-0.25374,-0.0317606
79,58.9933,0,0.857107,0,-0.254191,-0.0315402
80,58.9933,0,0.857107,0,-0.253899,-0.0314784
81,60.1241,0,0.867107,0,-0.256881,-0.0321101
82,60.1241,0,0.867107,0,-0.257146,-0.0306141
83,60.1241,0,0.867107,0,-0.256782,-0.0311214
84,60.1241,0,0.867107,0,-0.257174,-0.0312565
85,60.1241,0,0.867107,0,-0.256803,-0.0297816
86,61.2953,0,0.877107,0,-0.259034,-0.0317406
87,61.2953,0,0.877107,0,-0.258545,-0.0310154
88,61.2953,0,0.877107,0,-0.258704,-0.0313929
89,61.2953,0,0.877107,0,-0.259052,-0.0320932
90,61.2953,0,0.877107,0,-0.258966,-0.0326276
91,62.5119,0,0.887107,0,-0.261906,-0.0326406
92,62.5119,0,0.887107,0,-0.261322,-0.0331584
93,62.5119,0,0.887107,0,-0.261243,-0.0320389
94,62.5119,0,0.887107,0,-0.263334,-0.0321841
95,62.5119,0,0.887107,0,-0.26119,-0.0315803
96,63.7803,0,0.897107,0,-0.263539,-0.0332025
97,63.7803,0,0.897107,0,-0.262756,-0.0328786
98,63.7803,0,0.897107,0,-0.264223,-0.03205
99,63.7803,0,0.897107,0,-0.264169,-0.0323864
100,63.7803,0,0.897107,0,-0.263978,-0.0336979
101,65.1085,0,0.907107,0,-0.266451,-0.0332613
102,65.1085,0,0.907107,0,-0.265894,-0.0336237
103,65.1085,0,0.907107,0,-0.265557,-0.0331811
104,65.1085,0,0.907107,0,-0.266122,-0.0335938
105,65.1085,0,0.907107,0,-0.265243,-0.0336497
106,66.5067,0,0.917107,0,-0.267563,-0.0341326
107,66.5067,0,0.917107,0,-0.267367,-0.033897
108,66.5067,0,0.917107,0,-0.267664,-0.0331909
109,66.5067,0,0.917107,0,-0.26684,-0.0342534
110,66.5067,0,0.917107,0,-0.267126,-0.0337378
111,67.9882,0,0.927107,0,-0.270225,-0.0347299
112,67.9882,0,0.927107,0,-0.26856,-0.0329724
113,67.9882,0,0.927107,0,-0.268974,-0.0352606
114,67.9882,0,0.927107,0,-0.269141,-0.0336987
115,67.9882,0,0.927107,0,-0.270393,-0.0346093
116,69.5712,0,0.937107,0,-0.272254,-0.0362328
117,69.5712,0,0.937107,0,-0.26895,-0.0350497
118,69.5712,0,0.937107,0,-0.269833,-0.0352879
119,69.5712,0,0.937107,0,-0.270386,-0.0344675
120,69.5712,0,0.937107,0,-0.270458,-0.0340341
121,45,90,-3.09086e-08,0.707107,-0.047271,-0.186811
122,45,90,-3.09086e-08,0.707107,-0.0469089,-0.186998
123,45,90,-3.09086e-08,0.707107,-0.0469759,-0.186502
124,45,90,-3.09086e-08,0.707107,-0.0472627,-0.187201
125,45,90,-3.09086e-08,0.707107,-0.0471271,-0.186659
126,45.8161,90,-3.13457e-08,0.717107,-0.0471415,-0.189149
127,45.8161,90,-3.13457e-08,0.717107,-0.0467912,-0.190019
128,45.8161,90,-3.13457e-08,0.717107,-0.0475615,-0.189836
129,45.8161,90,-3.13457e-08,0.717107,-0.0471619,-0.190139
130,45.8161,90,-3.13457e-08,0.717107,-0.0471541,-0.190107
131,46.6444,90,-3.17828e-08,0.727107,-0.0473283,-0.19241
132,46.6444,90,-3.17828e-08,0.727107,-0.0473513,-0.191689
133,46.6444,90,-3.17828e-08,0.727107,-0.0469931,-0.192456
134,46.6444,90,-3.17828e-08,0.727107,-0.0467594,-0.192453
135,46.6444,90,-3.17828e-08,0.727107,-0.0473197,-0.192773
136,47.4855,90,-3.222e-08,0.737107,-0.0468475,-0.195402
137,47.4855,90,-3.222e-08,0.737107,-0.0473407,-0.19494
138,47.4855,90,-3.222e-08,0.737107,-0.0481419,-0.195313
139,47.4855,90,-3.222e-08,0.737107,-0.0473401,-0.195063
140,47.4855,90,-3.222e-08,0.737107,-0.0479176,-0.195343
141,48.3404,90,-3.26571e-08,0.747107,-0.0478549,-0.198191
142,48.3404,90,-3.26571e-08,0.747107,-0.0476623,-0.197121
143,48.3404,90,-3.26571e-08,0.747107,-0.0474893,-0.197539
144,48.3404,90,-3.26571e-08,0.747107,-0.0477815,-0.197695
145,48.3404,90,-3.26571e-08,0.747107,-0.0474383,-0.197853
146,49.2098,90,-3.30942e-08,0.757107,-0.0479069,-0.20009
147,49.2098,90,-3.30942e-08,0.757107,-0.0472731,-0.200124
148,49.2098,90,-3.30942e-08,0.757107,-0.0480319,-0.199894
149,49.2098,90,-3.30942e-08,0.757107,-0.0476899,-0.200227
150,49.2098,90,-3.30942e-08,0.757107,-0.0475566,-0.199642
151,50.0948,90,-3.35313e-08,0.767107,-0.0485268,-0.203125
152,50.0948,90,-3.35313e-08,0.767107,-0.0481925,-0.202649
153,50.0948,90,-3.35313e-08,0.767107,-0.048315,-0.202557
154,50.0948,90,-3.35313e-08,0.767107,-0.0484885,-0.202882
155,50.0948,90,-3.35313e-08,0.767107,-0.0482044,-0.202934
156,50.9964,90,-3.39684e-08,0.777107,-0.0486777,-0.205758
157,50.9964,90,-3.39684e-08,0.777107,-0.0491609,-0.205571
158,50.9964,90,-3.39684e-08,0.777107,-0.0491212,-0.205341
159,50.9964,90,-3.39684e-08,0.777107,-0.0487047,-0.205876
160,50.9964,90,-3.39684e-08,0.777107,-0.0489344,-0.20589
161,51.9159,90,-3.44055e-08,0.787107,-0.0498657,-0.208595
162,51.9159,90,-3.44055e-08,0.787107,-0.04928,-0.209323
163,51.9159,90,-3.44055e-08,0.787107,-0.0496925,-0.208194
164,51.9159,90,-3.44055e-08,0.787107,-0.0497367,-0.208566
165,51.9159,90,-3.44055e-08,0.787107,-0.0494706,-0.209454
166,52.8547,90,-3.48426e-08,0.797107,-0.0497681,-0.211168
167,52.8547,90,-3.48426e-08,0.797107,-0.0500036,-0.211289
168,52.8547,90,-3.48426e-08,0.797107,-0.0499617,-0.211726
169,52.8547,90,-3.48426e-08,0.797107,-0.0502946,-0.210806
170,52.8547,90,-3.48426e-08,0.797107,-0.0499521,-0.211649
171,53.8142,90,-3.52798e-08,0.807107,-0.0503636,-0.214199
172,53.8142,90,-3.52798e-08,0.807107,-0.0518965,-0.214323
173,53.8142,90,-3.52798e-08,0.807107,-0.0512384,-0.214213
174,53.8142,90,-3.52798e-08,0.807107,-0.0519096,-0.213836
175,53.8142,90,-3.52798e-08,0.807107,-0.0510899,-0.214509
176,54.7962,90,-3.57169e-08,0.817107,-0.0514536,-0.217232
177,54.7962,90,-3.57169e-08,0.817107,-0.0523564,-0.217142
178,54.7962,90,-3.57169e-08,0.817107,-0.0514789,-0.216916
179,54.7962,90,-3.57169e-08,0.817107,-0.0521892,-0.21691
180,54.7962,90,-3.57169e-08,0.817107,-0.0520598,-0.217343
181,55.8027,90,-3.6154e-08,0.827107,-0.0534339,-0.220247
182,55.8027,90,-3.6154e-08,0.827107,-0.0535392,-0.220249
183,55.8027,90,-3.6154e-08,0.827107,-0.0532682,-0.22018
184,55.8027,90,-3.6154e-08,0.827107,-0.0531703,-0.2201
185,55.8027,90,-3.6154e-08,0.827107,-0.0536235,-0.220148
186,56.8358,90,-3.65911e-08,0.837107,-0.05376,-0.223845
187,56.8358,90,-3.65911e-08,0.837107,-0.0542916,-0.222768
188,56.8358,90,-3.65911e-08,0.837107,-0.0534489,-0.223315
189,56.8358,90,-3.65911e-08,0.837107,-0.054702,-0.223327
190,56.8358,90,-3.65911e-08,0.837107,-0.0538543,-0.22387
191,57.8983,90,-3.70282e-08,0.847107,-0.055318,-0.227851
192,57.8983,90,-3.70282e-08,0.847107,-0.0550514,-0.22682
193,57.8983,90,-3.70282e-08,0.847107,-0.0538417,-0.227767
194,57.8983,90,-3.70282e-08,0.847107,-0.0549156,-0.227132
195,57.8983,90,-3.70282e-08,0.847107,-0.0548174,-0.227296
196,58.9933,90,-3.74653e-08,0.857107,-0.054563,-0.230682
197,58.9933,90,-3.74653e-08,0.857107,-0.054597,-0.231223
198,58.9933,90,-3.74653e-08,0.857107,-0.0563001,-0.229762
199,58.9933,90,-3.74653e-08,0.857107,-0.0549756,-0.230455
200,58.9933,90,-3.74653e-08,0.857107,-0.0553476,-0.230423
201,60.1241,90,-3.79024e-08,0.867107,-0.0568135,-0.234041
202,60.1241,90,-3.79024e-08,0.867107,-0.0563798,-0.233775
203,60.1241,90,-3.79024e-08,0.867107,-0.0555948,-0.234381
204,60.1241,90,-3.79024e-08,0.867107,-0.0561619,-0.235268
205,60.1241,90,-3.79024e-08,0.867107,-0.0563115,-0.234022
206,61.2953,90,-3.83395e-08,0.877107,-0.057149,-0.23895
207,61.2953,90,-3.83395e-08,0.877107,-0.056913,-0.238499
208,61.2953,90,-3.83395e-08,0.877107,-0.0569686,-0.237999
209,61.2953,90,-3.83395e-08,0.877107,-0.0578759,-0.237697
210,61.2953,90,-3.83395e-08,0.877107,-0.0574608,-0.238226
211,62.5119,90,-3.87767e-08,0.887107,-0.0574062,-0.241259
212,62.5119,90,-3.87767e-08,0.887107,-0.0575963,-0.24263
213,62.5119,90,-3.87767e-08,0.887107,-0.0574026,-0.241243
214,62.5119,90,-3.87767e-08,0.887107,-0.0581162,-0.241849
215,62.5119,90,-3.87767e-08,0.887107,-0.0572174,-0.241599
216,63.7803,90,-3.92138e-08,0.897107,-0.058136,-0.243797
217,63.7803,90,-3.92138e-08,0.897107,-0.0581499,-0.244349
218,63.7803,90,-3.92138e-08,0.897107,-0.0585235,-0.243931
219,63.7803,90,-3.92138e-08,0.897107,-0.0583518,-0.244508
220,63.7803,90,-3.92138e-08,0.897107,-0.0593793,-0.244337
221,65.1085,90,-3.96509e-08,0.907107,-0.057972,-0.246505
222,65.1085,90,-3.96509e-08,0.907107,-0.0584317,-0.247582
223,65.1085,90,-3.96509e-08,0.907107,-0.0586771,-0.247084
224,65.1085,90,-3.96509e-08,0.907107,-0.058288,-0.247413
225,65.1085,90,-3.96509e-08,0.907107,-0.0591166,-0.246895
226,66.5067,90,-4.0088e-08,0.917107,-0.0600453,-0.249849
227,66.5067,90,-4.0088e-08,0.917107,-0.0595089,-0.249574
228,66.5067,90,-4.0088e-08,0.917107,-0.0597573,-0.249272
229,66.5067,90,-4.0088e-08,0.917107,-0.0601927,-0.248517
230,66.5067,90,-4.0088e-08,0.917107,-0.0585203,-0.250379
231,67.9882,90,-4.05251e-08,0.927107,-0.0595035,-0.251445
232,67.9882,90,-4.05251e-08,0.927107,-0.0601084,-0.252944
233,67.9882,90,-4.05251e-08,0.927107,-0.0598263,-0.252967
234,67.9882,90,-4.05251e-08,0.927107,-0.0604492,-0.251539
235,67.9882,90,-4.05251e-08,0.927107,-0.0602804,-0.252687
236,69.5712,90,-4.09622e-08,0.937107,-0.0605701,-0.253744
237,69.5712,90,-4.09622e-08,0.937107,-0.0592193,-0.255023
238,69.5712,90,-4.09622e-08,0.937107,-0.0608927,-0.254186
239,69.5712,90,-4.09622e-08,0.937107,-0.0606506,-0.254928
240,69.5712,90,-4.09622e-08,0.937107,-0.0604268,-0.253631
241,45,180,-0.707107,-6.18172e-08,0.119107,-0.0244345
242,45,180,-0.707107,-6.18172e-08,0.119474,-0.0231323
243,45,180,-0.707107,-6.18172e-08,0.118891,-0.0227829
244,45,180,-0.707107,-6.18172e-08,0.118753,-0.0237078
245,45,180,-0.707107,-6.18172e-08,0.119035,-0.0242333
246,45.8161,180,-0.717107,-6.26915e-08,0.121732,-0.024286
247,45.8161,180,-0.717107,-6.26915e-08,0.122223,-0.0244867
248,45.8161,180,-0.717107,-6.26915e-08,0.121873,-0.0241942
249,45.8161,180,-0.717107,-6.26915e-08,0.12148,-0.0244916
250,45.8161,180,-0.717107,-6.26915e-08,0.121274,-0.0248481
251,46.6444,180,-0.727107,-6.35657e-08,0.122991,-0.0240062
252,46.6444,180,-0.727107,-6.35657e-08,0.12365,-0.0243442
253,46.6444,180,-0.727107,-6.35657e-08,0.124165,-0.0236037
254,46.6444,180,-0.727107,-6.35657e-08,0.123474,-0.0239987
255,46.6444,180,-0.727107,-6.35657e-08,0.123072,-0.0239352
256,47.4855,180,-0.737107,-6.44399e-08,0.125135,-0.0236214
257,47.4855,180,-0.737107,-6.44399e-08,0.125513,-0.0238368
258,47.4855,180,-0.737107,-6.44399e-08,0.124776,-0.0234372
259,47.4855,180,-0.737107,-6.44399e-08,0.125599,-0.0243943
260,47.4855,180,-0.737107,-6.44399e-08,0.125389,-0.0241173
261,48.3404,180,-0.747107,-6.53141e-08,0.126487,-0.023389
262,48.3404,180,-0.747107,-6.53141e-08,0.126758,-0.0234423
263,48.3404,180,-0.747107,-6.53141e-08,0.126739,-0.0236826
264,48.3404,180,-0.747107,-6.53141e-08,0.127112,-0.0235108
265,48.3404,180,-0.747107,-6.53141e-08,0.126566,-0.0232896
266,49.2098,180,-0.757107,-6.61884e-08,0.126927,-0.0227539
267,49.2098,180,-0.757107,-6.61884e-08,0.127217,-0.0235442
268,49.2098,180,-0.757107,-6.61884e-08,0.127668,-0.0227777
269,49.2098,180,-0.757107,-6.61884e-08,0.127977,-0.0238189
270,49.2098,180,-0.757107,-6.61884e-08,0.127148,-0.0237654
271,50.0948,180,-0.767107,-6.70626e-08,0.128964,-0.0234137
272,50.0948,180,-0.767107,-6.70626e-08,0.128996,-0.0237583
273,50.0948,180,-0.767107,-6.70626e-08,0.128227,-0.0233705
274,50.0948,180,-0.767107,-6.70626e-08,0.128617,-0.0232093
275,50.0948,180,-0.767107,-6.70626e-08,0.128951,-0.0230103
276,50.9964,180,-0.777107,-6.79368e-08,0.129628,-0.0235462
277,50.9964,180,-0.777107,-6.79368e-08,0.129898,-0.0232558
278,50.9964,180,-0.777107,-6.79368e-08,0.129368,-0.0231525
279,50.9964,180,-0.777107,-6.79368e-08,0.129657,-0.0231904
280,50.9964,180,-0.777107,-6.79368e-08,0.13049,-0.0233456
281,51.9159,180,-0.787107,-6.88111e-08,0.13073,-0.0240605
282,51.9159,180,-0.787107,-6.88111e-08,0.131257,-0.0249596
283,51.9159,180,-0.787107,-6.88111e-08,0.130708,-0.024352
284,51.9159,180,-0.787107,-6.88111e-08,0.130917,-0.0237044
285,51.9159,180,-0.787107,-6.88111e-08,0.130455,-0.0248508
286,52.8547,180,-0.797107,-6.96853e-08,0.131858,-0.0246363
287,52.8547,180,-0.797107,-6.96853e-08,0.132307,-0.0249635
288,52.8547,180,-0.797107,-6.96853e-08,0.131845,-0.0251998
289,52.8547,180,-0.797107,-6.96853e-08,0.131631,-0.0250142
290,52.8547,180,-0.797107,-6.96853e-08,0.131956,-0.0250424
291,53.8142,180,-0.807107,-7.05595e-08,0.132691,-0.0258457
292,53.8142,180,-0.807107,-7.05595e-08,0.134137,-0.0263076
293,53.8142,180,-0.807107,-7.05595e-08,0.132548,-0.0259803
294,53.8142,180,-0.807107,-7.05595e-08,0.133226,-0.0258469
295,53.8142,180,-0.807107,-7.05595e-08,0.133218,-0.0255559
296,54.7962,180,-0.817107,-7.14337e-08,0.134128,-0.0263242
297,54.7962,180,-0.817107,-7.14337e-08,0.135042,-0.0263197
298,54.7962,180,-0.817107,-7.14337e-08,0.135008,-0.0260964
299,54.7962,180,-0.817107,-7.14337e-08,0.133947,-0.0262187
300,54.7962,180,-0.817107,-7.14337e-08,0.134559,-0.026902
301,55.8027,180,-0.827107,-7.2308e-08,0.13626,-0.0266465
302,55.8027,180,-0.827107,-7.2308e-08,0.136328,-0.0265889
303,55.8027,180,-0.827107,-7.2308e-08,0.1363,-0.0261582
304,55.8027,180,-0.827107,-7.2308e-08,0.136257,-0.0267959
305,55.8027,180,-0.827107,-7.2308e-08,0.136715,-0.0257527
306,56.8358,180,-0.837107,-7.31822e-08,0.137703,-0.0274471
307,56.8358,180,-0.837107,-7.31822e-08,0.138449,-0.0275024
308,56.8358,180,-0.837107,-7.31822e-08,0.138154,-0.0285476
309,56.8358,180,-0.837107,-7.31822e-08,0.138859,-0.0275947
310,56.8358,180,-0.837107,-7.31822e-08,0.138895,-0.0281225
311,57.8983,180,-0.847107,-7.40564e-08,0.141639,-0.0290143
312,57.8983,180,-0.847107,-7.40564e-08,0.141453,-0.0290532
313,57.8983,180,-0.847107,-7.40564e-08,0.142106,-0.0291189
314,57.8983,180,-0.847107,-7.40564e-08,0.141869,-0.0287814
315,57.8983,180,-0.847107,-7.40564e-08,0.142083,-0.0292002
316,58.9933,180,-0.857107,-7.49306e-08,0.146327,-0.030357
