Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,-0.0426351,0.033028,2.52554,225.0,282.609,258.391,242.984,263.422,1047.406,26.982,24.67,23.199,25.15,23.199
2,0.0311593,0.0311593,-0.0551136,0.0209031,2.52561,45.0,281.859,251.562,242.141,269.438,1045.0,26.972,24.073,23.171,25.784,23.171
3,-0.0311593,0.0311594,-0.0423749,0.0203795,2.52561,135.0,278.203,254.562,245.438,266.047,1044.25,26.641,24.377,23.504,25.477,23.504
4,0.0311594,-0.0311593,-0.0551831,0.0330443,2.52561,315.0,286.266,255.453,240.0,267.062,1048.781,27.295,24.357,22.884,25.464,22.884
5,0.0934769,0.031159,-0.0684989,0.0209727,5.65472,18.4349,284.469,247.219,237.875,271.969,1041.532,27.313,23.736,22.839,26.112,22.839
6,0.031159,0.0934769,-0.0551096,0.00751563,5.65472,71.565,276.031,246.578,243.547,271.266,1037.422,26.607,23.768,23.476,26.148,23.476
7,-0.0311589,0.0934769,-0.0420026,0.00791223,5.65472,108.435,272.547,249.938,246.672,267.609,1036.766,26.288,24.107,23.792,25.812,23.792
8,-0.0934769,0.031159,-0.0289438,0.0204247,5.65472,161.565,272.812,256.844,247.188,261.266,1038.11,26.28,24.742,23.811,25.167,23.811
9,-0.0934769,-0.0311589,-0.0296542,0.0332277,5.65472,198.435,277.391,260.219,244.672,258.359,1040.641,26.656,25.006,23.512,24.827,23.512
10,-0.0311589,-0.0934769,-0.0424522,0.0457765,5.65472,251.565,285.016,260.594,238.984,258.859,1043.453,27.315,24.974,22.903,24.808,22.903
11,0.031159,-0.0934769,-0.0555597,0.0461377,5.65472,288.435,289.125,257.359,236.0,262.281,1044.765,27.674,24.633,22.589,25.104,22.589
12,0.0934769,-0.0311589,-0.0685215,0.0327542,5.65472,341.565,288.078,250.156,235.297,268.797,1042.328,27.638,24.0,22.574,25.788,22.574
13,0.0934768,0.0934768,-0.068953,0.00769835,7.59652,45.0,279.141,242.406,239.469,274.109,1035.125,26.967,23.418,23.134,26.481,23.134
14,-0.0934768,0.0934769,-0.0288258,0.00753951,7.59652,135.0,267.734,252.188,248.969,263.172,1032.063,25.942,24.435,24.123,25.5,24.123
15,-0.0934768,-0.0934768,-0.0293507,0.0464192,7.59652,225.0,280.172,262.969,240.844,254.109,1038.094,26.989,25.332,23.201,24.478,23.201
16,0.0934768,-0.0934768,-0.0691302,0.045486,7.59652,315.0,291.484,252.25,231.875,264.547,1040.156,28.023,24.251,22.292,25.433,22.292
17,0.155794,0.0311589,-0.0819707,0.0197099,9.14188,11.3099,285.281,241.375,232.766,273.531,1032.953,27.618,23.367,22.534,26.48,22.534
18,0.0311589,0.155794,-0.0546285,-0.00548112,9.14188,78.6901,269.359,240.953,244.141,271.797,1026.25,26.247,23.479,23.79,26.484,23.479
19,-0.0311588,0.155794,-0.042263,-0.00513618,9.14188,101.31,265.969,244.0,246.938,268.297,1025.204,25.943,23.8,24.087,26.17,23.8
20,-0.155794,0.0311589,-0.0163815,0.0210097,9.14188,168.69,266.641,257.297,247.453,254.922,1026.313,25.98,25.07,24.111,24.839,24.111
21,-0.155794,-0.0311588,-0.0163501,0.0333992,9.14188,191.31,270.469,260.844,244.891,252.078,1028.282,26.303,25.367,23.816,24.514,23.816
22,-0.0311589,-0.155794,-0.0426838,0.0585655,9.14188,258.69,285.859,260.906,233.562,252.703,1033.03,27.672,25.256,22.609,24.462,22.609
23,0.0311589,-0.155794,-0.0562188,0.0579719,9.14188,281.31,289.578,257.344,230.547,256.438,1033.907,28.008,24.89,22.299,24.803,22.299
24,0.155794,-0.0311588,-0.081865,0.0331517,9.14188,348.69,288.906,244.297,229.547,269.438,1032.188,27.99,23.668,22.239,26.104,22.239
25,0.155794,0.0934767,-0.0814609,0.00707295,10.468,30.9638,279.453,236.688,234.078,274.812,1025.031,27.263,23.091,22.836,26.81,22.836
26,0.0934767,0.155794,-0.0681168,-0.00518563,10.468,59.0362,271.641,236.438,239.5,273.875,1021.454,26.594,23.147,23.447,26.812,23.147
27,-0.0934766,0.155794,-0.0287431,-0.004185,10.468,120.964,261.219,246.281,248.703,263.062,1019.265,25.628,24.163,24.4,25.809,24.163
28,-0.155794,0.0934768,-0.0161599,0.0080723,10.468,149.036,261.5,252.656,249.141,256.781,1020.078,25.635,24.768,24.424,25.173,24.424
29,-0.155794,-0.0934767,-0.0167492,0.0464376,10.468,210.964,273.312,263.109,240.922,247.891,1025.234,26.658,25.663,23.499,24.179,23.499
30,-0.0934767,-0.155794,-0.029646,0.0590027,10.468,239.036,280.547,262.812,235.062,247.75,1026.171,27.339,25.611,22.907,24.143,22.907
31,0.0934767,-0.155794,-0.0687113,0.058145,10.468,300.964,292.656,253.438,227.188,258.891,1032.173,28.353,24.554,22.011,25.082,22.011
32,0.155794,-0.0934767,-0.0817782,0.0455773,10.468,329.036,291.766,246.625,226.188,265.266,1029.845,28.331,23.948,21.963,25.758,21.963
33,0.218112,0.0311589,-0.0944404,0.0199751,12.7282,8.13011,284.5,234.5,226.281,272.391,1017.672,27.956,23.043,22.235,26.766,22.235
34,0.155794,0.155795,-0.0809908,-0.00611105,12.7282,45.0,271.562,230.328,233.75,274.312,1009.952,26.889,22.806,23.145,27.161,22.806
35,0.0311589,0.218112,-0.0547879,-0.0182316,12.7282,81.8699,260.453,233.031,242.078,269.734,1005.296,25.908,23.18,24.08,26.831,23.18
36,-0.0311588,0.218112,-0.0413444,-0.0177857,12.7282,98.1301,256.875,236.266,245.047,265.953,1004.141,25.582,23.529,24.404,26.486,23.529
37,-0.155794,0.155795,-0.0159298,-0.00510252,12.7282,135.0,254.047,245.594,248.609,256.156,1004.406,25.293,24.452,24.752,25.503,24.452
38,-0.218112,0.031159,-0.00301308,0.0211847,12.7282,171.87,257.969,255.703,245.797,246.562,1006.031,25.642,25.417,24.432,24.508,24.432
39,-0.218112,-0.0311588,-0.00320955,0.0342507,12.7282,188.13,261.984,259.141,243.109,243.5,1007.734,25.997,25.715,24.124,24.163,24.124
40,-0.155795,-0.155794,-0.0165614,0.0597759,12.7282,225.0,272.578,262.344,234.047,240.531,1009.5,27.001,25.988,23.184,23.827,23.184
41,-0.0311589,-0.218112,-0.0428794,0.0714451,12.7282,261.87,284.109,259.172,226.141,244.688,1014.11,28.016,25.557,22.299,24.128,22.299
42,0.0311589,-0.218112,-0.0559788,0.0713999,12.7282,278.13,287.547,255.234,223.016,247.422,1013.219,28.38,25.19,22.011,24.419,22.011
43,0.155794,-0.155795,-0.0821286,0.0583371,12.7282,315.0,290.703,245.188,219.578,257.234,1012.703,28.706,24.211,21.682,25.401,21.682
44,0.218112,-0.0311589,-0.094516,0.0328114,12.7282,351.87,286.828,236.234,222.344,267.484,1012.89,28.318,23.323,21.951,26.408,21.951
45,-0.218112,-0.0934766,-0.00287914,0.046786,13.7272,203.199,262.594,260.047,237.797,238.125,998.563,26.297,26.042,23.814,23.847,23.814
46,-0.0934766,-0.218112,-0.0294072,0.0717936,13.7272,246.801,275.797,258.375,225.359,237.25,996.781,27.669,25.921,22.609,23.802,22.609
47,0.218112,0.0934768,-0.0951004,0.00698601,13.7272,23.1986,276.016,227.359,224.984,271.406,999.765,27.608,22.741,22.504,27.147,22.504
48,0.0934767,0.218112,-0.068063,-0.0183622,13.7272,66.8014,260.172,226.812,235.516,269.688,992.188,26.222,22.86,23.737,27.181,22.86
49,-0.0934767,0.218112,-0.0277778,-0.0178956,13.7272,113.199,249.094,235.391,244.219,257.922,986.626,25.247,23.858,24.753,26.142,23.858
50,-0.218112,0.0934768,-0.00339704,0.008191,13.7272,156.801,249.109,247.078,243.406,244.719,984.312,25.308,25.102,24.729,24.862,24.729
51,0.0934768,-0.218112,-0.0695769,0.0707115,13.7272,293.199,284.844,245.953,215.297,245.391,991.485,28.729,24.807,21.715,24.75,21.715
52,0.218112,-0.0934767,-0.0946191,0.0458171,13.7272,336.801,283.766,233.562,214.297,257.703,989.328,28.683,23.608,21.661,26.048,21.661
53,-0.218112,-0.155794,-0.00426224,0.0592159,15.5476,215.538,256.078,252.594,225.594,226.203,960.469,26.662,26.299,23.488,23.551,23.488
54,-0.155794,-0.218112,-0.0164597,0.0728464,15.5476,234.462,262.234,252.078,219.422,225.047,958.781,27.351,26.292,22.886,23.472,22.886
55,0.218112,0.155794,-0.0952995,-0.00550213,15.5476,35.5377,260.797,215.078,217.828,263.312,957.015,27.251,22.474,22.761,27.514,22.474
56,0.155794,0.218112,-0.0811863,-0.018763,15.5476,54.4623,253.609,215.016,223.797,262.75,955.172,26.551,22.511,23.43,27.508,22.511
57,-0.155794,0.218112,-0.0156183,-0.0177556,15.5476,125.538,237.234,229.531,238.25,245.391,950.406,24.961,24.151,25.068,25.82,24.151
58,-0.218112,0.155795,-0.00194683,-0.0045317,15.5476,144.462,238.234,237.141,239.469,240.234,955.078,24.944,24.829,25.073,25.153,24.829
59,0.155795,-0.218112,-0.0823796,0.0722276,15.5476,305.538,281.281,236.906,206.562,241.812,966.561,29.101,24.51,21.371,25.018,21.371
60,0.218112,-0.155794,-0.0950489,0.0584629,15.5476,324.462,279.844,230.062,205.891,247.688,963.485,29.045,23.878,21.369,25.708,21.369
61,0.28043,0.0311589,-0.107747,0.0200735,16.3889,6.3402,269.531,216.406,208.641,258.172,952.75,28.29,22.714,21.899,27.098,21.899
62,0.0311589,0.28043,-0.0542163,-0.0314355,16.3889,83.6598,240.688,215.703,229.953,256.062,942.406,25.54,22.889,24.401,27.171,22.889
63,-0.0311589,0.28043,-0.0412924,-0.0308323,16.3889,96.3402,237.391,218.641,232.469,252.578,941.079,25.225,23.233,24.702,26.839,23.233
64,-0.28043,0.0311589,0.0101879,0.0212358,16.3889,173.66,239.125,243.281,233.906,228.438,944.75,25.311,25.751,24.759,24.18,24.18
65,-0.28043,-0.0311589,0.0106575,0.0343925,16.3889,186.34,241.641,245.922,230.453,224.688,942.704,25.633,26.087,24.446,23.834,23.834
66,-0.0311589,-0.28043,-0.0428951,0.0852122,16.3889,263.66,268.641,244.656,208.047,224.641,945.985,28.398,25.863,21.993,23.747,21.993
67,0.031159,-0.28043,-0.056019,0.0849289,16.3889,276.34,271.828,241.25,205.172,227.578,945.828,28.74,25.507,21.692,24.061,21.692
68,0.28043,-0.0311588,-0.108117,0.0324682,16.3889,353.66,270.891,217.031,204.453,252.781,945.156,28.661,22.962,21.632,26.745,21.632
69,0.28043,0.0934768,-0.107308,0.0068584,17.1935,18.435,269.547,216.75,214.406,265.266,965.969,27.904,22.439,22.196,27.461,22.196
70,0.0934768,0.28043,-0.0678893,-0.0321271,17.1935,71.565,246.641,215.141,229.578,262.859,954.219,25.847,22.546,24.059,27.547,22.546
71,-0.0934767,0.28043,-0.0276818,-0.0310868,17.1935,108.435,237.703,224.703,239.328,252.75,954.484,24.904,23.542,25.074,26.48,23.542
72,-0.28043,0.0934768,0.0106547,0.00818219,17.1935,161.565,239.766,244.438,240.953,235.391,960.548,24.961,25.448,25.085,24.506,24.506
73,-0.28043,-0.0934766,0.00995907,0.0470236,17.1935,198.435,251.828,255.766,233.859,228.141,969.594,25.973,26.379,24.119,23.53,23.53
74,-0.0934766,-0.28043,-0.0296295,0.0857225,17.1935,251.565,273.969,256.5,217.609,229.094,977.172,28.037,26.249,22.269,23.445,22.269
75,0.0934767,-0.28043,-0.0699033,0.084954,17.1935,288.435,286.656,247.234,210.453,239.828,984.171,29.127,25.121,21.384,24.369,21.384
76,0.28043,-0.0934767,-0.108452,0.0450987,17.1935,341.565,286.156,229.094,210.453,260.328,986.031,29.021,23.234,21.343,26.402,21.343
77,-0.218112,-0.218112,-0.00318711,0.0728551,17.9663,225.0,263.375,259.969,226.281,225.984,975.609,26.996,26.647,23.194,23.163,23.163
78,0.218112,0.218112,-0.0947885,-0.0191244,17.9663,45.0,261.75,216.281,224.875,271.797,974.703,26.854,22.189,23.071,27.885,22.189
79,-0.218112,0.218112,-0.00188555,-0.0178724,17.9663,135.0,238.719,237.391,246.469,246.969,969.548,24.622,24.485,25.421,25.473,24.485
80,0.218112,-0.218112,-0.0960184,0.0719586,17.9663,315.0,291.672,238.797,208.547,250.703,989.719,29.47,24.128,21.071,25.331,21.071
81,0.28043,0.155795,-0.107709,-0.00636195,18.7113,29.0546,271.266,218.031,221.359,274.203,984.859,27.544,22.138,22.476,27.842,22.138
82,0.155795,0.28043,-0.0813491,-0.0327431,18.7113,60.9454,257.078,218.344,233.188,274.422,983.032,26.152,22.211,23.721,27.916,22.211
83,-0.155794,0.28043,-0.0152953,-0.0307022,18.7113,119.055,241.141,233.656,248.688,256.188,979.673,24.614,23.85,25.385,26.15,23.85
84,-0.28043,0.155795,0.0111161,-0.00471398,18.7113,150.945,241.422,246.828,249.188,243.688,981.126,24.607,25.158,25.398,24.838,24.607
85,-0.28043,-0.155794,0.0100805,0.0604827,18.7113,209.055,262.688,266.609,237.531,231.391,998.219,26.316,26.708,23.795,23.18,23.18
86,-0.155794,-0.28043,-0.0166687,0.0861219,18.7113,240.945,277.391,266.281,225.938,231.516,1001.126,27.708,26.598,22.568,23.126,22.568
87,0.155794,-0.28043,-0.0835951,0.0850879,18.7113,299.055,296.266,248.906,211.516,248.156,1004.844,29.484,24.771,21.05,24.696,21.05
88,0.28043,-0.155795,-0.108893,0.0584473,18.7113,330.945,294.641,235.484,210.828,260.75,1001.703,29.414,23.508,21.047,26.031,21.047
89,0.342748,0.0311589,-0.121934,0.019236,20.1306,5.19443,280.656,218.984,211.453,269.328,980.421,28.626,22.336,21.568,27.471,21.568
90,0.031159,0.342748,-0.0544792,-0.0452274,20.1306,84.8056,243.891,218.891,239.406,267.219,969.407,25.159,22.58,24.696,27.565,22.58
91,-0.0311588,0.342748,-0.0413981,-0.0452101,20.1306,95.1944,240.375,221.438,242.219,263.328,967.36,24.849,22.891,25.039,27.221,22.891
92,-0.342748,0.0311589,0.0243014,0.0216245,20.1306,174.806,241.688,253.266,242.984,231.016,968.954,24.943,26.138,25.077,23.842,23.842
93,-0.342748,-0.0311589,0.0241758,0.0348704,20.1306,185.194,245.234,256.734,240.047,228.094,970.109,25.279,26.464,24.744,23.512,23.512
94,-0.031159,-0.342748,-0.0435377,0.098695,20.1306,264.806,282.812,257.188,212.906,230.078,982.984,28.771,26.164,21.659,23.406,21.659
95,0.0311588,-0.342748,-0.056657,0.0985312,20.1306,275.194,287.141,253.938,210.703,233.312,985.094,29.149,25.778,21.389,23.684,21.389
96,0.342748,-0.0311589,-0.121816,0.0320183,20.1306,354.806,285.188,222.469,209.516,266.641,983.814,28.988,22.613,21.296,27.103,21.296
97,0.28043,0.218112,-0.108169,-0.019424,20.8098,37.875,263.688,211.953,220.641,273.844,970.126,27.181,21.848,22.744,28.228,21.848
98,0.218112,0.28043,-0.0950602,-0.0329695,20.8098,52.125,255.891,211.344,225.891,273.203,966.329,26.481,21.871,23.376,28.272,21.871
99,-0.0934767,0.342748,-0.0280216,-0.0447305,20.8098,105.255,235.875,223.281,243.906,258.25,961.312,24.537,23.227,25.372,26.864,23.227
100,-0.218112,0.28043,-0.00193581,-0.0312495,20.8098,127.875,233.094,232.156,247.172,248.094,960.516,24.268,24.17,25.733,25.829,24.17
101,-0.28043,0.218112,0.0119807,-0.0179711,20.8098,142.125,233.0,238.312,247.375,241.188,959.875,24.274,24.827,25.772,25.127,24.274
102,-0.342748,0.0934767,0.0243942,0.00839161,20.8098,164.745,236.5,247.922,244.188,232.172,960.782,24.615,25.804,25.416,24.165,24.165
103,-0.342748,-0.0934766,0.0243278,0.0482345,20.8098,195.255,247.234,258.375,235.703,223.375,964.687,25.628,26.783,24.433,23.155,23.155
104,-0.28043,-0.218112,0.0104441,0.0742385,20.8098,217.875,257.969,261.938,227.094,220.953,967.954,26.651,27.061,23.461,22.827,22.827
105,-0.218112,-0.28043,-0.00344928,0.086651,20.8098,232.125,265.156,261.547,221.484,221.219,969.406,27.352,26.98,22.847,22.82,22.82
106,-0.0934767,-0.342748,-0.0296676,0.0992941,20.8098,254.745,276.188,257.906,213.531,224.078,971.703,28.423,26.542,21.975,23.06,21.975
107,0.0934767,-0.342748,-0.0696735,0.0985879,20.8098,285.255,287.562,247.922,205.547,233.828,974.859,29.498,25.432,21.085,23.986,21.085
108,0.218112,-0.28043,-0.0961588,0.0848403,20.8098,307.875,290.766,237.891,202.562,243.406,974.625,29.834,24.408,20.784,24.974,20.784
109,0.28043,-0.218112,-0.109175,0.0720885,20.8098,322.125,290.406,231.734,202.125,249.797,974.062,29.814,23.79,20.751,25.645,20.751
110,0.342748,-0.0934766,-0.122374,0.0456309,20.8098,344.745,285.453,222.078,203.906,259.328,970.765,29.405,22.877,21.005,26.714,21.005
111,0.342748,0.0934768,-0.121831,0.00587059,20.8098,15.2551,273.562,213.688,211.703,269.859,968.812,28.237,22.057,21.852,27.855,21.852
112,0.0934768,0.342748,-0.06849,-0.0461213,20.8098,74.7449,244.531,213.219,233.797,268.219,959.766,25.478,22.216,24.36,27.946,22.216
113,0.342748,0.155794,-0.12215,-0.0072215,22.1167,24.444,268.969,210.047,213.516,272.469,965.001,27.872,21.767,22.126,28.235,21.767
114,0.155794,0.342748,-0.0812669,-0.045847,22.1167,65.556,247.359,210.172,230.375,271.125,959.031,25.793,21.915,24.022,28.271,21.915
115,-0.155794,0.342748,-0.0139774,-0.0448901,22.1167,114.444,232.562,226.547,247.422,254.844,961.375,24.191,23.565,25.736,26.508,23.565
116,-0.342748,0.155795,0.0254354,-0.0046261,22.1167,155.556,233.672,245.406,248.141,235.391,962.61,24.275,25.494,25.778,24.453,24.275
117,-0.342748,-0.155794,0.0242872,0.0607664,22.1167,204.444,251.406,262.469,233.734,221.266,968.875,25.948,27.09,24.124,22.837,22.837
118,-0.155794,-0.342748,-0.0164863,0.100381,22.1167,245.556,272.625,261.859,215.859,221.109,971.452,28.064,26.955,22.22,22.761,22.22
119,0.155795,-0.342748,-0.0837453,0.0985587,22.1167,294.444,291.734,244.766,202.703,237.531,976.734,29.868,25.06,20.753,24.319,20.753
120,0.342748,-0.155794,-0.122643,0.0585619,22.1167,335.556,290.938,226.062,202.438,257.359,976.797,29.785,23.143,20.725,26.347,20.725
121,0.28043,0.28043,-0.108852,-0.032476,23.3651,45.0,256.859,206.312,220.297,273.969,957.437,26.828,21.548,23.009,28.615,21.548
122,-0.28043,0.28043,0.012014,-0.0313552,23.3651,135.0,226.688,231.875,247.219,241.031,946.813,23.942,24.49,26.111,25.457,23.942
123,-0.28043,-0.28043,0.0106468,0.0875711,23.3651,225.0,258.812,262.312,221.953,215.25,958.327,27.007,27.372,23.16,22.461,22.461
124,0.28043,-0.28043,-0.110396,0.0850654,23.3651,315.0,292.016,232.062,197.609,244.297,965.984,30.23,24.023,20.457,25.29,20.457
125,0.405066,0.0311589,-0.135627,0.01871,23.9703,4.39871,278.078,210.672,204.031,266.766,959.547,28.98,21.955,21.263,27.801,21.263
126,0.031159,0.405066,-0.054393,-0.0587525,23.9703,85.6013,231.109,207.453,233.141,260.172,931.875,24.8,22.262,25.018,27.919,22.262
127,-0.0311589,0.405066,-0.0408318,-0.0588969,23.9703,94.3987,227.0,209.297,235.375,255.531,927.203,24.482,22.573,25.385,27.559,22.573
128,-0.218112,0.342748,-0.000743922,-0.0452102,23.9703,122.471,220.75,220.438,241.297,241.672,924.157,23.887,23.853,26.11,26.151,23.853
129,-0.342748,0.218112,0.0257259,-0.0181923,23.9703,147.529,221.328,232.766,241.641,229.281,925.016,23.927,25.163,26.123,24.787,23.927
130,-0.405066,0.031159,0.0381564,0.021782,23.9703,175.601,228.141,245.719,235.734,217.922,927.516,24.597,26.492,25.416,23.495,23.495
131,-0.405066,-0.0311589,0.0384189,0.0353265,23.9703,184.399,231.812,249.469,233.25,215.188,929.719,24.934,26.833,25.088,23.145,23.145
132,-0.342748,-0.218112,0.0245365,0.0747818,23.9703,212.471,245.234,256.109,221.797,209.781,932.921,26.287,27.452,23.774,22.486,22.486
133,-0.218112,-0.342748,-0.00282907,0.100691,23.9703,237.529,258.656,255.031,210.344,209.359,933.39,27.711,27.323,22.535,22.43,22.43
134,-0.031159,-0.405066,-0.0433502,0.11328,23.9703,265.601,272.25,247.391,199.141,214.75,933.532,29.163,26.501,21.332,23.004,21.332
135,0.0311588,-0.405066,-0.0567543,0.112758,23.9703,274.399,276.453,244.5,197.094,218.281,936.328,29.525,26.113,21.05,23.312,21.05
136,0.218112,-0.342748,-0.097504,0.0990723,23.9703,302.471,283.484,231.156,191.438,230.422,936.5,30.271,24.683,20.442,24.605,20.442
