id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
24,0.30472,-0.74907,292.1364,53.967,-0.128,0.2048,0
25,0.20681,-0.75642,285.2913,51.6451,-0.1024,0.2048,1
26,0.10085,-0.76195,277.5397,50.2279,-0.0768,0.2048,2
27,-0.00334,-0.76188,269.7488,49.6309,-0.0512,0.2048,3
28,-0.10593,-0.7633,262.099,50.4092,-0.0256,0.2048,4
29,-0.20948,-0.75923,254.5752,51.9617,0.0,0.2048,5
30,-0.31733,-0.76542,247.4819,55.9545,0.0256,0.2048,6
40,0.51927,-0.63621,309.2211,55.2072,-0.1792,0.1792,7
282,-0.30432,0.77448,111.4516,56.3175,0.0256,-0.1536,8
23,0.40794,-0.74144,298.8196,57.8067,-0.1536,0.2048,9
105,-0.64843,-0.3133,205.7883,46.067,0.1024,0.1024,10
104,-0.54921,-0.32334,210.4869,39.5925,0.0768,0.1024,11
103,-0.4485,-0.33335,216.6218,33.9739,0.0512,0.1024,12
93,0.65157,-0.32981,333.1525,46.9104,-0.2048,0.1024,13
92,0.74124,-0.3164,336.8847,53.7015,-0.2304,0.1024,14
80,0.11728,-0.46825,284.0613,28.8628,-0.0768,0.128,15
79,0.23151,-0.46721,296.3591,31.4278,-0.1024,0.128,16
41,0.4227,-0.64728,303.1462,50.6309,-0.1536,0.1792,17
281,-0.19485,0.77204,104.1647,52.7734,0.0,-0.1536,18
115,0.24836,-0.24139,315.8154,20.2637,-0.1024,0.0768,19
114,0.36227,-0.23564,326.9578,25.605,-0.128,0.0768,20
106,-0.75423,-0.31123,202.4233,54.6785,0.128,0.1024,21
110,0.74856,-0.21448,344.0118,51.1399,-0.2304,0.0768,22
102,-0.34322,-0.33962,224.6979,28.8715,0.0256,0.1024,23
94,0.559,-0.33474,329.086,40.6594,-0.1792,0.1024,24
87,-0.6424,-0.42619,213.5616,50.4365,0.1024,0.128,25
81,0.00481,-0.46692,270.5902,27.8362,-0.0512,0.128,26
78,0.34373,-0.45781,306.8997,34.9238,-0.128,0.128,27
42,0.31833,-0.65712,295.847,46.9002,-0.128,0.1792,28
43,0.21334,-0.66294,287.8386,44.1406,-0.1024,0.1792,29
278,0.12002,0.76878,81.1268,51.0862,-0.0768,-0.1536,30
279,0.02071,0.77375,88.4668,50.7169,-0.0512,-0.1536,31
280,-0.08965,0.77413,96.6059,51.1969,-0.0256,-0.1536,32
116,0.12749,-0.24112,297.8672,15.828,-0.0768,0.0768,33
113,0.46979,-0.23237,333.6818,31.6088,-0.1536,0.0768,34
111,0.66416,-0.22076,341.6137,44.418,-0.2048,0.0768,35
101,-0.22964,-0.34991,236.7238,24.7421,0.0,0.1024,36
95,0.46071,-0.34294,323.337,35.0531,-0.1536,0.1024,37
86,-0.54247,-0.42983,218.3918,43.798,0.0768,0.128,38
82,-0.10904,-0.46501,256.8032,28.5303,-0.0256,0.128,39
77,0.44551,-0.44963,314.7363,39.2693,-0.1536,0.128,40
76,0.54676,-0.44293,320.9891,44.7212,-0.1792,0.128,41
45,0.00062,-0.66744,270.0532,41.8698,-0.0512,0.1792,42
44,0.10668,-0.6668,279.0896,42.4759,-0.0768,0.1792,43
277,0.22151,0.76354,73.8221,52.6573,-0.1024,-0.1536,44
276,0.33109,0.75395,66.2918,55.4311,-0.128,-0.1536,45
265,-0.41927,0.67163,121.9748,52.3497,0.0512,-0.128,46
264,-0.30842,0.67152,114.6687,47.6429,0.0256,-0.128,47
117,0.0087,-0.24278,272.0523,14.0599,-0.0512,0.0768,48
112,0.56919,-0.2281,338.1618,37.8208,-0.1792,0.0768,49
100,-0.11282,-0.35496,252.3677,21.8673,-0.0256,0.1024,50
96,0.35259,-0.35197,315.0504,29.8809,-0.128,0.1024,51
85,-0.44129,-0.43825,224.802,38.4574,0.0512,0.128,52
83,-0.22444,-0.45705,243.8461,30.6095,0.0,0.128,53
75,0.6374,-0.43176,325.8872,50.342,-0.2048,0.128,54
47,-0.21452,-0.6585,251.9559,43.8332,0.0,0.1792,55
46,-0.10747,-0.66515,260.8219,42.3592,-0.0256,0.1792,56
59,0.43355,-0.55083,308.2058,44.506,-0.1536,0.1536,57
60,0.33207,-0.55757,300.7766,40.4636,-0.128,0.1536,58
259,0.23043,0.6667,70.9334,44.8617,-0.1024,-0.128,59
260,0.12432,0.67539,79.5702,43.3723,-0.0768,-0.128,60
261,0.01843,0.67894,88.4451,42.7804,-0.0512,-0.128,61
262,-0.08892,0.68091,97.4401,43.3688,-0.0256,-0.128,62
263,-0.20142,0.67695,106.5699,44.933,0.0,-0.128,63
118,-0.11175,-0.23902,244.9423,15.2988,-0.0256,0.0768,64
99,0.00481,-0.35999,270.7655,21.1016,-0.0512,0.1024,65
97,0.24016,-0.35633,303.9793,25.449,-0.1024,0.1024,66
84,-0.33756,-0.44774,232.9866,34.1063,0.0256,0.128,67
74,0.72735,-0.424,329.7605,57.3425,-0.2304,0.128,68
48,-0.32343,-0.65079,243.5735,46.6128,0.0256,0.1792,69
49,-0.42782,-0.65216,236.7349,51.2572,0.0512,0.1792,70
57,0.6228,-0.53162,319.516,54.9689,-0.2048,0.1536,71
58,0.5349,-0.54205,314.6196,49.5997,-0.1792,0.1536,72
61,0.22363,-0.56361,291.6423,37.3264,-0.1024,0.1536,73
257,0.43929,0.6445,55.7217,51.258,-0.1536,-0.128,74
258,0.33885,0.65692,62.7146,47.6602,-0.128,-0.128,75
124,-0.75483,-0.19723,194.6435,51.2763,0.128,0.0768,76
123,-0.65431,-0.20435,197.3443,43.2732,0.1024,0.0768,77
122,-0.55507,-0.21326,201.017,36.4861,0.0768,0.0768,78
121,-0.4569,-0.21889,205.598,30.4394,0.0512,0.0768,79
120,-0.34703,-0.22695,213.1838,24.4974,0.0256,0.0768,80
119,-0.23269,-0.23467,225.2427,19.2977,0.0,0.0768,81
98,0.12346,-0.35964,288.9467,22.3486,-0.0768,0.1024,82
68,-0.5358,-0.53842,225.1397,49.4281,0.0768,0.1536,83
67,-0.4354,-0.54322,231.2872,44.121,0.0512,0.1536,84
66,-0.32698,-0.55359,239.4316,40.0117,0.0256,0.1536,85
65,-0.21828,-0.56058,248.7249,36.983,0.0,0.1536,86
64,-0.10739,-0.56545,259.2465,35.1387,-0.0256,0.1536,87
63,0.00249,-0.57304,270.249,34.9629,-0.0512,0.1536,88
62,0.11316,-0.56807,281.2659,35.3965,-0.0768,0.1536,89
256,0.5389,0.63486,49.6738,56.3815,-0.1792,-0.128,90
248,-0.527,0.56564,132.9746,50.6327,0.0768,-0.1024,91
127,0.83623,-0.10252,353.0105,57.4041,-0.256,0.0512,92
191,-0.22728,0.25424,131.7954,19.939,0.0,-0.0256,93
131,0.47543,-0.11871,345.9805,29.3423,-0.1536,0.0512,94
132,0.36688,-0.11944,341.967,22.6954,-0.128,0.0512,95
190,-0.10359,0.25465,112.1362,15.9569,-0.0256,-0.0256,96
189,0.01545,0.25421,86.522,14.7546,-0.0512,-0.0256,97
188,0.1349,0.24978,61.6276,16.4919,-0.0768,-0.0256,98
135,0.00977,-0.11899,274.6939,6.8569,-0.0512,0.0512,99
134,0.1319,-0.12154,317.3408,10.3324,-0.0768,0.0512,100
133,0.25274,-0.12207,334.2201,16.3005,-0.1024,0.0512,101
130,0.5753,-0.1144,348.7533,35.9136,-0.1792,0.0512,102
129,0.66866,-0.10961,350.6906,42.6552,-0.2048,0.0512,103
128,0.75607,-0.10895,351.8001,49.8074,-0.2304,0.0512,104
247,-0.41868,0.56725,126.4306,44.8319,0.0512,-0.1024,105
204,0.35872,0.35288,44.5298,30.2115,-0.128,-0.0512,106
203,0.46638,0.34571,36.5482,35.4885,-0.1536,-0.0512,107
192,-0.34121,0.24993,143.7779,25.0212,0.0256,-0.0256,108
193,-0.45004,0.24959,150.9875,30.9719,0.0512,-0.0256,109
194,-0.55344,0.2429,156.3037,37.1855,0.0768,-0.0256,110
195,-0.65033,0.23926,159.8012,43.8638,0.1024,-0.0256,111
