id,X,Y,x_light,y_light,Extrapolated
0,0.7915096282958984,-0.7462482452392578,-0.2816,0.2304,True
1,0.7268295288085938,-0.7579460144042969,-0.256,0.2304,True
2,0.6529541015625,-0.7741622924804688,-0.2304,0.2304,True
3,0.5738228547744438,-0.7939520320245721,-0.2048,0.2304,True
4,0.4833085536956787,-0.8083710074424744,-0.1792,0.2304,True
5,0.38974761962890625,-0.8223962783813477,-0.1536,0.2304,True
6,0.29346179962158203,-0.8335494995117188,-0.128,0.2304,True
7,0.19624710083007812,-0.8436355590820312,-0.1024,0.2304,True
8,0.09391963481903076,-0.8508925437927246,-0.0768,0.2304,True
9,-0.0037641525268554688,-0.8517293930053711,-0.0512,0.2304,True
10,-0.10314083099365234,-0.8536109924316406,-0.0256,0.2304,True
11,-0.2043723728218989,-0.8475808543594672,0.0,0.2304,True
12,-0.30855636836472483,-0.8415428945360905,0.0256,0.2304,True
13,-0.4105224609375,-0.834991455078125,0.0512,0.2304,True
14,-0.5057421029080498,-0.828307678319522,0.0768,0.2304,True
15,-0.5970759764486783,-0.8199667860610703,0.1024,0.2304,True
16,-0.6864176135751621,-0.8073381991445139,0.128,0.2304,True
17,-0.770782470703125,-0.7919082641601562,0.1536,0.2304,True
18,0.8167476654052734,-0.6668962836265564,-0.2816,0.2048,True
19,0.7453575134277344,-0.6841626167297363,-0.256,0.2048,True
20,0.6723175048828125,-0.6951408386230469,-0.2304,0.2048,True
21,0.589874267578125,-0.7098121643066406,-0.2048,0.2048,True
22,0.5025444030761719,-0.7254877090454102,-0.1792,0.2048,True
23,0.40169,-0.74265,-0.1536,0.2048,False
24,0.30584,-0.74557,-0.128,0.2048,False
25,0.20615,-0.75277,-0.1024,0.2048,False
26,0.10013,-0.75992,-0.0768,0.2048,False
27,-0.00306,-0.75928,-0.0512,0.2048,False
28,-0.10637,-0.76106,-0.0256,0.2048,False
29,-0.21092,-0.7537,0.0,0.2048,False
30,-0.3151,-0.76378,0.0256,0.2048,False
