id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
29,0.17679,-0.89634,281.1575,66.0089,-0.0512,0.2048,0
30,0.08432,-0.90251,275.3376,65.018,-0.0256,0.2048,1
31,-0.00618,-0.90559,269.609,64.9057,0.0,0.2048,2
32,-0.09327,-0.89641,264.0598,64.3228,0.0256,0.2048,3
33,-0.18247,-0.89728,258.5051,66.2976,0.0512,0.2048,4
34,-0.27081,-0.89198,253.1114,68.7778,0.0768,0.2048,5
47,0.46563,-0.79327,300.4119,66.9013,-0.128,0.1792,6
410,-0.07991,0.89175,95.1206,63.55,0.0256,-0.256,7
411,-0.1725,0.89936,100.8576,66.313,0.0512,-0.256,8
28,0.27073,-0.88994,286.9204,68.4673,-0.0768,0.2048,9
157,-0.00924,-0.35957,268.528,21.0811,0.0,0.0512,10
156,0.09694,-0.3598,285.079,21.8779,-0.0256,0.0512,11
155,0.20529,-0.3571,299.8938,24.3245,-0.0512,0.0512,12
154,0.31017,-0.3479,311.7186,27.7808,-0.0768,0.0512,13
153,0.41281,-0.34429,320.1714,32.5162,-0.1024,0.0512,14
48,0.36849,-0.80032,294.7227,61.7726,-0.1024,0.1792,15
49,0.27534,-0.80613,288.858,58.4141,-0.0768,0.1792,16
50,0.17521,-0.81499,282.133,56.4715,-0.0512,0.1792,17
409,0.0045,0.89256,89.7111,63.1982,0.0,-0.256,18
184,-0.63698,-0.21627,198.7536,42.2753,0.1536,0.0256,19
183,-0.54369,-0.22667,202.6318,36.0895,0.128,0.0256,20
182,-0.44691,-0.2337,207.6062,30.2866,0.1024,0.0256,21
158,-0.11873,-0.35914,251.7064,22.2258,0.0256,0.0512,22
159,-0.22738,-0.35483,237.3477,24.9251,0.0512,0.0512,23
150,0.69492,-0.30926,336.0095,49.5196,-0.1792,0.0512,24
151,0.60472,-0.3206,332.0691,43.1923,-0.1536,0.0512,25
152,0.50948,-0.33326,326.8106,37.5025,-0.128,0.0512,26
130,0.59446,-0.42243,324.602,46.8249,-0.1536,0.0768,27
129,0.68435,-0.41263,328.9121,53.0465,-0.1792,0.0768,28
128,0.78471,-0.40172,332.8905,61.8312,-0.2048,0.0768,29
51,0.08271,-0.81879,275.7682,55.3819,-0.0256,0.1792,30
408,0.09476,0.89538,83.9588,64.2081,-0.0256,-0.256,31
185,-0.72087,-0.20722,196.0377,48.5958,0.1792,0.0256,32
172,0.61332,-0.22153,340.1404,40.7003,-0.1536,0.0256,33
173,0.51815,-0.23007,336.0577,34.5365,-0.128,0.0256,34
181,-0.34342,-0.24142,215.1067,24.8211,0.0768,0.0256,35
180,-0.23479,-0.24706,226.4587,19.9274,0.0512,0.0256,36
160,-0.33565,-0.3452,225.8036,28.7822,0.0768,0.0512,37
149,0.78535,-0.30002,339.0921,57.2147,-0.2048,0.0512,38
135,0.09222,-0.46015,281.3327,27.9889,-0.0256,0.0768,39
134,0.19503,-0.46053,292.9522,30.0082,-0.0512,0.0768,40
131,0.4989,-0.43042,319.2144,41.2168,-0.128,0.0768,41
122,-0.69127,-0.49474,215.5912,58.2195,0.1792,0.1024,42
123,-0.76528,-0.4845,212.338,64.9253,0.2048,0.1024,43
53,-0.10179,-0.82012,262.9249,55.732,0.0256,0.1792,44
52,-0.00868,-0.81975,269.3933,55.0644,0.0,0.1792,45
407,0.19506,0.90003,77.7716,67.0617,-0.0512,-0.256,46
186,-0.79987,-0.19853,193.9393,55.5014,0.2048,0.0256,47
191,0.7927,-0.11065,352.0536,53.1669,-0.2048,0.0,48
171,0.70001,-0.21224,343.1329,47.0104,-0.1792,0.0256,49
174,0.42275,-0.2375,330.6728,29.0056,-0.1024,0.0256,50
175,0.31786,-0.24268,322.639,23.5726,-0.0768,0.0256,51
179,-0.1225,-0.25312,244.1749,16.3321,0.0256,0.0256,52
161,-0.44033,-0.33873,217.5698,33.7482,0.1024,0.0512,53
144,-0.78281,-0.39245,206.6262,61.1251,0.2048,0.0768,54
136,-0.0069,-0.46319,269.1465,27.5965,0.0,0.0768,55
133,0.30047,-0.45167,303.6335,32.8528,-0.0768,0.0768,56
132,0.40082,-0.44062,312.2919,36.5592,-0.1024,0.0768,57
121,-0.60666,-0.51006,220.056,52.4281,0.1536,0.1024,58
112,0.29126,-0.54847,297.9701,38.3898,-0.0768,0.1024,59
110,0.49067,-0.52684,312.9641,46.0497,-0.128,0.1024,60
54,-0.19375,-0.81364,256.6058,56.7609,0.0512,0.1792,61
55,-0.29051,-0.80581,250.1748,58.9345,0.0768,0.1792,62
393,-0.48348,0.796,121.2739,68.6425,0.128,-0.2304,63
187,-0.88256,-0.18741,191.9886,64.4539,0.2304,0.0256,64
190,0.89927,-0.1043,353.3842,64.8635,-0.2304,0.0,65
192,0.70924,-0.11767,350.5799,45.9666,-0.1792,0.0,66
170,0.78834,-0.19938,345.8069,54.406,-0.2048,0.0256,67
