id,X,Y,x_light,y_light,Extrapolated
0,0.8653796510633758,-0.8705969334914193,-0.256,0.2304,True
1,0.787811279296875,-0.8860130310058594,-0.2304,0.2304,True
2,0.7082640141601272,-0.9046626724820501,-0.2048,0.2304,True
3,0.6226806640625,-0.9190826416015625,-0.1792,0.2304,True
4,0.534210205078125,-0.930046558380127,-0.1536,0.2304,True
5,0.44624643556534616,-0.9457544379926739,-0.128,0.2304,True
6,0.3530156087235266,-0.95,-0.1024,0.2304,True
7,0.2607712409914847,-0.95,-0.0768,0.2304,True
8,0.16833430542312489,-0.95,-0.0512,0.2304,True
9,0.08068072608775984,-0.95,-0.0256,0.2304,True
10,-0.005246571523263844,-0.95,0.0,0.2304,True
11,-0.08894570620732146,-0.95,0.0256,0.2304,True
12,-0.17358900488827353,-0.95,0.0512,0.2304,True
13,-0.26578080878856464,-0.95,0.0768,0.2304,True
14,-0.3547020761140963,-0.95,0.1024,0.2304,True
15,-0.4410266492200639,-0.9411215298989901,0.128,0.2304,True
16,-0.5231819152832031,-0.9271640777587891,0.1536,0.2304,True
17,-0.5964469909667969,-0.916778564453125,0.1792,0.2304,True
18,-0.6776759261759988,-0.8979721288664593,0.2048,0.2304,True
19,-0.746164196476008,-0.8801790136116745,0.2304,0.2304,True
20,-0.807105977151164,-0.863953937884308,0.256,0.2304,True
21,0.8731803894042969,-0.796142578125,-0.256,0.2048,True
22,0.8006138385565599,-0.8141353533937082,-0.2304,0.2048,True
23,0.7188186645507812,-0.8284773826599121,-0.2048,0.2048,True
24,0.6351867557679545,-0.8457845306917419,-0.1792,0.2048,True
25,0.545630905619193,-0.8578323612041978,-0.1536,0.2048,True
26,0.4534916877746582,-0.8690667152404785,-0.128,0.2048,True
27,0.3611316680908203,-0.8790454864501953,-0.1024,0.2048,True
28,0.2667,-0.89123,-0.0768,0.2048,False
29,0.17955,-0.89549,-0.0512,0.2048,False
30,0.08301,-0.90094,-0.0256,0.2048,False
31,-0.00559,-0.90173,0.0,0.2048,False
32,-0.09053,-0.89956,0.0256,0.2048,False
33,-0.18227,-0.89688,0.0512,0.2048,False
34,-0.27331,-0.8921,0.0768,0.2048,False
35,-0.36997951082635405,-0.8775256198112458,0.1024,0.2048,True
36,-0.45832974341647925,-0.8660902305171959,0.128,0.2048,True
