Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.176054,-0.0315877
2,45,0,0.707107,0,-0.176101,-0.0312383
3,45,0,0.707107,0,-0.175447,-0.0321076
4,45,0,0.707107,0,-0.176289,-0.0316876
5,45,0,0.707107,0,-0.175408,-0.0318848
6,45,0,0.707107,0,-0.176008,-0.031684
7,45,0,0.707107,0,-0.175692,-0.0322997
8,45,0,0.707107,0,-0.175623,-0.0323598
9,45,0,0.707107,0,-0.175972,-0.0318948
10,45,0,0.707107,0,-0.176239,-0.0319339
11,45.8161,0,0.717107,0,-0.17885,-0.0322744
12,45.8161,0,0.717107,0,-0.178774,-0.031881
13,45.8161,0,0.717107,0,-0.179058,-0.0320868
14,45.8161,0,0.717107,0,-0.178474,-0.0318455
15,45.8161,0,0.717107,0,-0.179409,-0.0320991
16,45.8161,0,0.717107,0,-0.17873,-0.0322839
17,45.8161,0,0.717107,0,-0.178654,-0.0321493
18,45.8161,0,0.717107,0,-0.179021,-0.032239
19,45.8161,0,0.717107,0,-0.179538,-0.0319956
20,45.8161,0,0.717107,0,-0.178931,-0.0319286
21,46.6444,0,0.727107,0,-0.181145,-0.0320198
22,46.6444,0,0.727107,0,-0.180827,-0.0320546
23,46.6444,0,0.727107,0,-0.181455,-0.0321958
24,46.6444,0,0.727107,0,-0.181924,-0.0317883
25,46.6444,0,0.727107,0,-0.181631,-0.0323758
26,46.6444,0,0.727107,0,-0.181594,-0.0324451
27,46.6444,0,0.727107,0,-0.18191,-0.0323066
28,46.6444,0,0.727107,0,-0.181887,-0.032502
29,46.6444,0,0.727107,0,-0.18183,-0.032376
30,46.6444,0,0.727107,0,-0.18151,-0.0315315
31,47.4855,0,0.737107,0,-0.184896,-0.0323721
32,47.4855,0,0.737107,0,-0.184739,-0.0320441
33,47.4855,0,0.737107,0,-0.184858,-0.0319967
34,47.4855,0,0.737107,0,-0.184756,-0.0318755
35,47.4855,0,0.737107,0,-0.184615,-0.032161
36,47.4855,0,0.737107,0,-0.184221,-0.0315877
37,47.4855,0,0.737107,0,-0.18512,-0.032306
38,47.4855,0,0.737107,0,-0.185043,-0.032017
39,47.4855,0,0.737107,0,-0.184837,-0.03268
40,47.4855,0,0.737107,0,-0.184522,-0.032447
41,48.3404,0,0.747107,0,-0.187336,-0.0321719
42,48.3404,0,0.747107,0,-0.187832,-0.0309976
43,48.3404,0,0.747107,0,-0.187296,-0.0322064
44,48.3404,0,0.747107,0,-0.187997,-0.0309402
45,48.3404,0,0.747107,0,-0.1881,-0.0321776
46,48.3404,0,0.747107,0,-0.187213,-0.0318556
47,48.3404,0,0.747107,0,-0.18751,-0.0323385
48,48.3404,0,0.747107,0,-0.187447,-0.0313154
49,48.3404,0,0.747107,0,-0.18694,-0.0320481
50,48.3404,0,0.747107,0,-0.187736,-0.0324897
51,49.2098,0,0.757107,0,-0.190672,-0.0319788
52,49.2098,0,0.757107,0,-0.190615,-0.0317691
53,49.2098,0,0.757107,0,-0.189912,-0.0312968
54,49.2098,0,0.757107,0,-0.190867,-0.0320606
55,49.2098,0,0.757107,0,-0.190564,-0.0315981
56,49.2098,0,0.757107,0,-0.19008,-0.0321368
57,49.2098,0,0.757107,0,-0.190197,-0.0315861
58,49.2098,0,0.757107,0,-0.190576,-0.0323824
59,49.2098,0,0.757107,0,-0.189415,-0.0325858
60,49.2098,0,0.757107,0,-0.191062,-0.0321119
61,50.0948,0,0.767107,0,-0.193426,-0.0326394
62,50.0948,0,0.767107,0,-0.193957,-0.0319516
63,50.0948,0,0.767107,0,-0.193326,-0.0316302
64,50.0948,0,0.767107,0,-0.193424,-0.0326734
65,50.0948,0,0.767107,0,-0.192974,-0.0320966
66,50.0948,0,0.767107,0,-0.193745,-0.0325959
67,50.0948,0,0.767107,0,-0.19341,-0.0322775
68,50.0948,0,0.767107,0,-0.193291,-0.0325974
69,50.0948,0,0.767107,0,-0.193054,-0.0319709
70,50.0948,0,0.767107,0,-0.19347,-0.0323493
71,50.9964,0,0.777107,0,-0.196328,-0.0318185
72,50.9964,0,0.777107,0,-0.196541,-0.0324843
73,50.9964,0,0.777107,0,-0.196094,-0.0318055
74,50.9964,0,0.777107,0,-0.196449,-0.0319328
75,50.9964,0,0.777107,0,-0.196482,-0.0327904
76,50.9964,0,0.777107,0,-0.196821,-0.0322596
77,50.9964,0,0.777107,0,-0.196571,-0.0323998
78,50.9964,0,0.777107,0,-0.197571,-0.0320584
79,50.9964,0,0.777107,0,-0.196162,-0.031973
80,50.9964,0,0.777107,0,-0.196738,-0.0323328
