Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
1,-4.26295e-17,-0,-0.0093,-0.0016,0,-2.44249e-15,189.762,0.540679,0.000207654,-0.0320973
2,0,0,0.0038,-0.007,60,0,298.496,0.456283,-0.00163247,-0.0306346
3,-0,0,0.0076,-0.0036,120,0,334.654,0.481733,-0.00337566,-0.031287
4,-0,-0,0.0115,0.0006,180,0,2.98664,0.659679,-0.0037191,-0.0330052
5,-0,-0,-0.0011,0.0047,240,0,103.173,0.276246,-0.00234759,-0.0339015
6,0,-0,-0.0095,0.0041,300,0,156.656,0.592813,-0.000566572,-0.0338345
7,0.0174524,1.08216e-18,0.0119,-0.0097,3.55271e-15,1,320.816,0.8796,-0.0046396,-0.0315522
8,0.0087262,0.0151142,0.0112,0.0073,60,1,33.0957,0.765917,-0.0036438,-0.0343785
9,-0.0087262,0.0151142,-0.0013,0.0109,120,1,96.8013,0.629007,-0.00120555,-0.0352766
10,-0.0174524,-1.52574e-09,-0.0171,0.0031,180,1,169.725,0.995833,0.000708881,-0.0331438
11,-0.0087262,-0.0151142,-0.0087,-0.014,240,1,238.142,0.944397,-0.000449347,-0.0301932
12,0.0087262,-0.0151142,0.008,-0.0135,300,1,300.651,0.899181,-0.00331889,-0.029783
13,0.0348995,2.164e-18,0.0321,-0.0045,3.55271e-15,2,352.02,1.85752,-0.00879901,-0.0313256
14,0.0174497,0.0302239,0.0143,0.0304,60,2,64.808,1.92519,-0.00581674,-0.0385993
15,-0.0174497,0.0302239,-0.0141,0.0255,120,2,118.94,1.66976,0.00091348,-0.0381487
16,-0.0348995,-3.05101e-09,-0.0257,0.004,180,2,171.153,1.49043,0.00432624,-0.0333904
17,-0.0174497,-0.0302239,-0.0199,-0.0272,240,2,233.81,1.93138,0.00172606,-0.0265292
18,0.0174497,-0.0302239,0.0126,-0.0267,300,2,295.263,1.69189,-0.00526552,-0.0266758
19,0.052336,3.24517e-18,0.0449,0.0008,3.55271e-15,3,1.02075,2.57382,-0.0123249,-0.0323237
20,0.026168,0.0453243,0.0183,0.0441,60,3,67.4632,2.73667,-0.00738265,-0.0417381
21,-0.026168,0.0453243,-0.0228,0.0434,120,3,117.715,2.81,0.00302115,-0.0419475
22,-0.052336,-4.57535e-09,-0.0461,-0.0007,180,3,180.87,2.64257,0.00841604,-0.0331998
23,-0.026168,-0.0453243,-0.0283,-0.0435,240,3,236.953,2.97473,0.0037796,-0.0232423
24,0.026168,-0.0453243,0.025,-0.0389,300,3,302.728,2.65033,-0.00753663,-0.0232464
25,0.0697565,4.32536e-18,0.0646,-0.0047,3.55271e-15,4,355.839,3.71367,-0.0164876,-0.0318837
26,0.0348782,0.0604109,0.0302,0.0553,60,4,61.3605,3.61254,-0.00935334,-0.0454984
27,-0.0348782,0.0604109,-0.036,0.0633,120,4,119.628,4.17603,0.00502252,-0.0459798
28,-0.0697565,-6.0983e-09,-0.0664,0.0019,180,4,178.361,3.80879,0.0129012,-0.0330144
29,-0.0348782,-0.0604109,-0.0366,-0.0601,240,4,238.659,4.03507,0.0059452,-0.0195588
30,0.0348782,-0.0604109,0.0355,-0.0607,300,4,300.321,4.03231,-0.00979933,-0.0193292
31,0.0871557,5.40423e-18,0.0837,-0.0024,3.55271e-15,5,358.358,4.80326,-0.0205537,-0.0318985
32,0.0435779,0.0754791,0.0368,0.0763,60,5,64.2517,4.85938,-0.01143,-0.0487963
33,-0.0435779,0.0754791,-0.0439,0.0752,120,5,120.275,4.99544,0.00697232,-0.0488908
34,-0.0871557,-7.6194e-09,-0.0857,0.0032,180,5,177.862,4.91972,0.016728,-0.0324554
35,-0.0435779,-0.0754791,-0.0403,-0.0734,240,5,241.231,4.8033,0.00758494,-0.0162696
36,0.0435779,-0.0754791,0.0425,-0.077,300,5,298.896,5.0457,-0.0114702,-0.0156056
37,0.104528,6.48145e-18,0.1041,0.0011,3.55271e-15,6,0.605408,5.97566,-0.0253783,-0.0320345
38,0.0522642,0.0905243,0.047,0.0894,60,6,62.2679,5.79688,-0.0136296,-0.0519294
39,-0.0522642,0.0905243,-0.0511,0.0942,120,6,118.478,6.15205,0.00876384,-0.0522941
40,-0.104528,-9.13817e-09,-0.1076,-0.0004,180,6,180.213,6.17701,0.0206616,-0.0327199
41,-0.0522642,-0.0905243,-0.0516,-0.0861,240,6,239.066,5.76096,0.00969483,-0.0120635
42,0.0522642,-0.0905243,0.0526,-0.0895,300,6,300.443,5.95875,-0.0138206,-0.0121445
43,0.121869,7.5567e-18,0.1236,-0.0023,3.55271e-15,7,358.934,7.10114,-0.0293839,-0.031852
44,0.0609347,0.105542,0.0512,0.1097,60,7,64.9802,6.95328,-0.0153225,-0.0561276
45,-0.0609347,0.105542,-0.0619,0.1028,120,7,121.054,6.89196,0.011198,-0.055582
46,-0.121869,-1.06542e-08,-0.1179,0.0008,180,7,179.611,6.77109,0.0247432,-0.032738
47,-0.0609347,-0.105542,-0.0588,-0.1019,240,7,240.013,6.75639,0.0115342,-0.00922735
48,0.0609347,-0.105542,0.0558,-0.1012,300,7,298.872,6.63616,-0.0156961,-0.00901981
49,0.139173,8.62964e-18,0.1422,0.0009,3.55271e-15,8,0.362627,8.17534,-0.0329191,-0.0319653
50,0.0695865,0.120527,0.0672,0.124,60,8,61.5452,8.10794,-0.01774,-0.0589875
51,-0.0695866,0.120527,-0.0695,0.1197,120,8,120.14,7.95606,0.0131064,-0.0588831
52,-0.139173,-1.21669e-08,-0.1423,0.0027,180,8,178.913,8.18245,0.0290044,-0.0330598
53,-0.0695865,-0.120527,-0.0629,-0.1204,240,8,242.416,7.80721,0.0134436,-0.00572242
54,0.0695865,-0.120527,0.0708,-0.1243,300,8,299.665,8.22433,-0.0182057,-0.00535624
55,0.156434,9.69996e-18,0.156,-0.0012,3.55271e-15,9,359.559,8.97507,-0.0369614,-0.0318566
56,0.0782172,0.135476,0.0763,0.1344,60,9,60.4161,8.89057,-0.0199646,-0.0624101
57,-0.0782172,0.135476,-0.0774,0.1386,120,9,119.181,9.1342,0.0146413,-0.062236
58,-0.156434,-1.36759e-08,-0.1515,-0.0033,180,9,181.248,8.71596,0.0321374,-0.032858
59,-0.0782172,-0.135476,-0.0758,-0.1314,240,9,240.021,8.72522,0.0154977,-0.00253902
60,0.0782172,-0.135476,0.0756,-0.1358,300,9,299.105,8.94145,-0.0195795,-0.00203026
61,0.173648,1.07673e-17,0.1741,0.001,3.55271e-15,10,0.329093,10.0265,-0.0402644,-0.0318054
62,0.0868241,0.150384,0.0817,0.1506,60,10,61.5203,9.86538,-0.0211052,-0.0660099
63,-0.0868241,0.150384,-0.0829,0.149,120,10,119.091,9.81742,0.0169228,-0.0655441
64,-0.173648,-1.51808e-08,-0.1705,-0.0001,180,10,180.034,9.8169,0.0366716,-0.0327697
65,-0.0868241,-0.150384,-0.081,-0.1503,240,10,241.679,9.83067,0.0176614,0.00161072
66,0.0868241,-0.150384,0.0882,-0.1471,300,10,300.947,9.87596,-0.0221364,0.00152276
67,0.190809,1.18314e-17,0.1888,-0.001,3.55271e-15,11,359.697,10.8829,-0.044093,-0.0316572
68,0.0954045,0.165245,0.0947,0.1658,60,11,60.2663,11.0076,-0.0235558,-0.0688489
69,-0.0954045,0.165245,-0.1028,0.1628,120,11,122.27,11.1011,0.0195443,-0.0685259
70,-0.190809,-1.66811e-08,-0.1872,0.0003,180,11,179.908,10.7894,0.0401432,-0.0325551
71,-0.0954045,-0.165245,-0.0932,-0.1616,240,11,240.027,10.7515,0.019521,0.00503996
72,0.0954045,-0.165245,0.0925,-0.1661,300,11,299.113,10.9598,-0.0240926,0.00494937
73,0.207912,1.28919e-17,0.2069,0.0003,3.55271e-15,12,0.0830774,11.9408,-0.0485047,-0.032026
74,0.103956,0.180057,0.1041,0.185,60,12,60.6334,12.2559,-0.0257957,-0.0723027
75,-0.103956,0.180057,-0.1034,0.1835,120,12,119.401,12.1591,0.0212399,-0.0722041
76,-0.207912,-1.81762e-08,-0.2053,0.0022,180,12,179.386,11.8477,0.0439715,-0.0330576
77,-0.103956,-0.180057,-0.1055,-0.1813,240,12,239.805,12.1084,0.0215691,0.00836646
78,0.103956,-0.180057,0.1007,-0.1816,300,12,299.009,11.9847,-0.0261957,0.00849281
79,0.224951,1.39484e-17,0.224,0.0008,3.55271e-15,13,0.204627,12.9442,-0.0524001,-0.0317045
80,0.112476,0.194813,0.1122,0.1934,60,13,59.8801,12.92,-0.0275935,-0.0757171
81,-0.112476,0.194813,-0.1154,0.1959,120,13,120.501,13.1419,0.0233233,-0.0753733
82,-0.224951,-1.96658e-08,-0.2212,-0.0059,180,13,181.528,12.7841,0.0475316,-0.0321276
83,-0.112475,-0.194813,-0.1132,-0.1887,240,13,239.041,12.712,0.0229431,0.0117576
84,0.112476,-0.194813,0.1126,-0.1931,300,13,300.247,12.9165,-0.0280122,0.0118822
85,0.241922,1.50007e-17,0.2451,-0.0024,3.55271e-15,14,359.439,14.1884,-0.0562009,-0.0317846
86,0.120961,0.209511,0.125,0.2084,60,14,59.0443,14.0645,-0.0299988,-0.0786276
87,-0.120961,0.209511,-0.1278,0.2101,120,14,121.311,14.236,0.0256677,-0.0787085
88,-0.241922,-2.11495e-08,-0.2348,-0.001,180,14,180.244,13.58,0.0517032,-0.0325346
89,-0.120961,-0.209511,-0.1175,-0.208,240,14,240.538,13.8213,0.0253247,0.0151198
90,0.120961,-0.209511,0.1209,-0.209,300,14,300.048,13.9721,-0.0300967,0.0154667
91,0.258819,1.60485e-17,0.255,0.0069,3.55271e-15,15,1.54998,14.7791,-0.0599293,-0.0323144
92,0.12941,0.224144,0.1258,0.2185,60,15,60.0691,14.6034,-0.031694,-0.0819089
93,-0.12941,0.224144,-0.1287,0.2214,120,15,120.169,14.8381,0.0269663,-0.0817449
