id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
31,0.25336,-0.89023,285.8864,67.7562,-0.1024,0.256,0
32,0.16809,-0.90346,280.5395,66.775,-0.0768,0.256,1
33,0.08886,-0.90697,275.5957,65.6874,-0.0512,0.256,2
34,0.00653,-0.90993,270.4112,65.4989,-0.0256,0.256,3
35,-0.07295,-0.90994,265.4164,65.9036,0.0,0.256,4
36,-0.15006,-0.90554,260.5908,66.6194,0.0256,0.256,5
37,-0.24068,-0.89568,254.9592,68.0412,0.0512,0.256,6
38,-0.32061,-0.88236,250.0311,69.8514,0.0768,0.256,7
51,0.51564,-0.78102,303.4333,69.3713,-0.1792,0.2304,8
498,-0.30348,0.85355,109.5729,64.9442,0.0768,-0.256,9
499,-0.39032,0.83733,114.9925,67.4933,0.1024,-0.256,10
30,0.34224,-0.87802,291.2951,70.4522,-0.128,0.256,11
176,-0.36745,-0.43555,229.8475,34.7394,0.0768,0.1024,12
175,-0.2676,-0.44796,239.147,31.4532,0.0512,0.1024,13
174,-0.16532,-0.45457,250.0145,28.9273,0.0256,0.1024,14
173,-0.06446,-0.45557,261.9465,27.3941,0.0,0.1024,15
172,0.0363,-0.45714,274.5401,27.2954,-0.0256,0.1024,16
171,0.13641,-0.45516,286.6833,28.3699,-0.0512,0.1024,17
170,0.24114,-0.45216,298.0713,30.8267,-0.0768,0.1024,18
52,0.44306,-0.80283,298.8931,66.4874,-0.1536,0.2304,19
53,0.36197,-0.81997,293.8187,63.6773,-0.128,0.2304,20
54,0.28096,-0.83105,288.6793,61.3134,-0.1024,0.2304,21
496,-0.13233,0.87044,98.6443,61.6957,0.0256,-0.256,22
497,-0.21444,0.86359,103.9452,62.8501,0.0512,-0.256,23
211,0.70884,-0.21453,343.1616,47.7819,-0.2048,0.0512,24
210,0.78244,-0.20549,345.2849,53.9958,-0.2304,0.0512,25
177,-0.46496,-0.42558,222.468,39.0739,0.1024,0.1024,26
178,-0.55837,-0.41348,216.5204,44.011,0.128,0.1024,27
179,-0.64002,-0.39587,211.7379,48.8122,0.1536,0.1024,28
180,-0.72402,-0.38612,208.071,55.1394,0.1792,0.1024,29
157,-0.70619,-0.47276,213.8004,58.1929,0.1792,0.128,30
158,-0.7758,-0.45208,210.2305,63.8847,0.2048,0.128,31
169,0.33973,-0.4419,307.5529,33.876,-0.1024,0.1024,32
142,0.67246,-0.48158,324.3918,55.8037,-0.2048,0.128,33
141,0.74177,-0.46172,328.0995,60.8953,-0.2304,0.128,34
55,0.18906,-0.84074,282.6735,59.512,-0.0768,0.2304,35
56,0.10047,-0.84762,276.7598,58.6003,-0.0512,0.2304,36
494,0.0381,0.87565,87.5086,61.2204,-0.0256,-0.256,37
495,-0.04805,0.874,93.1468,61.0828,0.0,-0.256,38
213,0.5441,-0.23058,337.0336,36.2239,-0.1536,0.0512,39
212,0.63094,-0.22505,340.3692,42.0574,-0.1792,0.0512,40
209,0.8422,-0.19499,346.9643,59.8231,-0.256,0.0512,41
208,0.89872,-0.18086,348.6217,66.4537,-0.2816,0.0512,42
196,-0.06464,-0.3571,259.7398,21.2786,0.0,0.0768,43
195,0.03785,-0.35928,276.0139,21.1781,-0.0256,0.0768,44
181,-0.78875,-0.37256,205.2833,60.7284,0.2048,0.1024,45
156,-0.63083,-0.48862,217.7602,52.9331,0.1536,0.128,46
159,-0.83255,-0.42809,207.2118,69.4168,0.2304,0.128,47
168,0.43602,-0.43404,315.1304,37.9684,-0.128,0.1024,48
143,0.59578,-0.49569,320.2395,50.8072,-0.1792,0.128,49
140,0.8046,-0.4413,331.2565,66.5885,-0.256,0.128,50
135,-0.76108,-0.5239,214.5421,67.513,0.2048,0.1536,51
57,0.01733,-0.84875,271.1697,58.0951,-0.0256,0.2304,52
58,-0.06785,-0.85183,265.4459,58.7076,0.0,0.2304,53
