Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,-0.00741469,-0.00104223,2.52554,225.0,263.969,260.203,260.625,264.641,1049.438,25.153,24.795,24.835,25.217,24.795
2,0.0311593,0.0311593,-0.0235955,-0.0151978,2.52561,45.0,258.75,246.984,254.438,266.906,1027.078,25.193,24.047,24.773,25.987,24.047
3,-0.0311593,0.0311594,-0.00861679,-0.0168419,2.52561,135.0,257.125,252.75,261.391,265.953,1037.219,24.79,24.368,25.201,25.641,24.368
4,0.0311594,-0.0311593,-0.0236816,-0.000579834,2.52561,315.0,261.922,249.781,250.094,262.203,1024.0,25.578,24.393,24.423,25.606,24.393
5,0.0934769,0.031159,-0.038488,-0.0163157,5.65472,18.4349,261.0,241.578,249.672,269.578,1021.828,25.542,23.642,24.434,26.382,23.642
6,0.031159,0.0934769,-0.0237634,-0.0317496,5.65472,71.565,257.891,246.016,262.047,274.906,1040.86,24.777,23.636,25.176,26.411,23.636
7,-0.0311589,0.0934769,-0.00860023,-0.0313024,5.65472,108.435,252.406,248.297,264.141,268.922,1033.766,24.416,24.019,25.551,26.014,24.019
8,-0.0934769,0.031159,0.00733191,-0.0162458,5.65472,161.565,250.578,254.672,262.688,259.25,1027.188,24.395,24.793,25.574,25.239,24.395
9,-0.0934769,-0.0311589,0.00760462,-0.00040983,5.65472,198.435,255.125,259.359,259.25,255.656,1029.39,24.784,25.195,25.185,24.836,24.784
10,-0.0311589,-0.0934769,-0.00744379,0.0146905,5.65472,251.565,263.234,259.656,251.828,255.922,1030.64,25.541,25.194,24.434,24.831,24.434
11,0.031159,-0.0934769,-0.023008,0.014418,5.65472,288.435,267.062,255.125,247.797,259.547,1029.531,25.94,24.781,24.069,25.21,24.069
12,0.0934769,-0.0311589,-0.0382515,-0.000958189,5.65472,341.565,266.391,246.781,247.234,266.922,1027.328,25.93,24.022,24.066,25.982,24.022
13,0.0934768,0.0934768,-0.0392336,-0.0309178,7.59652,45.0,258.172,238.922,253.906,274.906,1025.906,25.165,23.289,24.749,26.796,23.289
14,-0.0934768,0.0934769,0.00666859,-0.0311555,7.59652,135.0,247.453,250.828,266.906,263.422,1028.609,24.057,24.385,25.948,25.61,24.057
15,-0.0934768,-0.0934768,0.00749353,0.0140031,7.59652,225.0,259.578,263.719,256.219,252.625,1032.141,25.149,25.551,24.824,24.476,24.476
16,0.0934768,-0.0934768,-0.0382489,0.0144611,7.59652,315.0,270.75,251.0,243.641,263.234,1028.625,26.322,24.402,23.686,25.591,23.686
17,0.155794,0.0311589,-0.0527286,-0.0157126,9.14188,11.3099,263.594,237.062,244.766,271.875,1017.297,25.911,23.303,24.06,26.725,23.303
18,0.0311589,0.155794,-0.0238259,-0.0458285,9.14188,78.6901,248.953,237.562,260.172,273.078,1019.765,24.413,23.296,25.513,26.779,23.296
19,-0.0311588,0.155794,-0.00852395,-0.0460232,9.14188,101.31,245.062,241.078,264.172,268.875,1019.187,24.045,23.654,25.92,26.381,23.654
20,-0.155794,0.0311589,0.0219049,-0.0161084,9.14188,168.69,246.266,257.641,265.734,254.672,1024.313,24.042,25.153,25.943,24.863,24.042
21,-0.155794,-0.0311588,0.0220447,-0.000609812,9.14188,191.31,250.297,261.844,261.906,250.859,1024.906,24.421,25.548,25.554,24.476,24.421
22,-0.0311589,-0.155794,-0.00758016,0.0292508,9.14188,258.69,265.047,261.109,246.219,250.031,1022.406,25.924,25.539,24.082,24.455,24.082
23,0.0311589,-0.155794,-0.0228375,0.0286807,9.14188,281.31,268.797,256.594,242.484,253.609,1021.484,26.314,25.12,23.738,24.828,23.738
24,0.155794,-0.0311588,-0.0530704,-0.00150751,9.14188,348.69,266.984,240.125,240.797,267.844,1015.75,26.284,23.64,23.706,26.369,23.64
25,0.155794,0.0934767,-0.0533215,-0.0311271,10.468,30.9638,261.562,235.0,250.188,278.281,1025.031,25.517,22.926,24.408,27.149,22.926
26,0.0934767,0.155794,-0.038057,-0.0462586,10.468,59.0362,255.453,236.953,259.688,280.484,1032.578,24.739,22.948,25.149,27.163,22.948
27,-0.0934766,0.155794,0.00686153,-0.0457637,10.468,120.964,244.703,248.562,271.906,268.672,1033.843,23.669,24.043,26.301,25.988,23.669
28,-0.155794,0.0934768,0.0215819,-0.031137,10.468,149.036,245.391,256.844,272.719,261.797,1036.751,23.669,24.774,26.305,25.252,23.669
29,-0.155794,-0.0934767,0.0222048,0.0138705,10.468,210.964,257.312,269.203,261.641,250.469,1038.625,24.774,25.919,25.191,24.115,24.115
30,-0.0934767,-0.155794,0.00743841,0.0287599,10.468,239.036,264.719,269.047,253.656,250.266,1037.688,25.51,25.928,24.444,24.118,24.118
31,0.0934767,-0.155794,-0.0374178,0.0286492,10.468,300.964,275.875,255.688,241.734,260.219,1033.516,26.693,24.74,23.389,25.178,23.389
32,0.155794,-0.0934767,-0.052239,0.0136434,10.468,329.036,274.938,247.453,240.984,267.344,1030.719,26.674,24.008,23.38,25.938,23.38
33,0.218112,0.0311589,-0.0669135,-0.0162465,12.7282,8.13011,268.016,234.375,242.141,276.844,1021.376,26.241,22.947,23.707,27.105,22.947
34,0.155794,0.155795,-0.0529693,-0.046308,12.7282,45.0,256.625,231.047,253.219,281.812,1022.703,25.093,22.592,24.76,27.556,22.592
35,0.0311589,0.218112,-0.0235574,-0.0607855,12.7282,81.8699,246.016,234.906,265.078,278.094,1024.094,24.023,22.938,25.884,27.155,22.938
36,-0.0311588,0.218112,-0.00845663,-0.0601411,12.7282,98.1301,242.953,238.938,269.453,274.109,1025.453,23.692,23.301,26.276,26.731,23.301
37,-0.155794,0.155795,0.0215511,-0.0462676,12.7282,135.0,240.562,251.422,275.547,264.172,1031.703,23.317,24.37,26.708,25.605,23.317
38,-0.218112,0.031159,0.0369149,-0.0159849,12.7282,171.87,244.562,263.781,271.891,252.969,1033.203,23.67,25.53,26.315,24.484,23.67
39,-0.218112,-0.0311588,0.0367589,-0.000908375,12.7282,188.13,248.219,267.344,267.656,248.844,1032.063,24.051,25.904,25.934,24.111,24.051
40,-0.155795,-0.155794,0.0219065,0.0289505,12.7282,225.0,258.891,270.625,255.266,244.453,1029.235,25.154,26.294,24.802,23.751,23.751
41,-0.0311589,-0.218112,-0.0076308,0.0426839,12.7282,261.87,270.125,265.766,244.266,247.75,1027.907,26.279,25.855,23.763,24.102,23.763
42,0.0311589,-0.218112,-0.0232368,0.0427599,12.7282,278.13,275.141,262.312,241.125,252.25,1030.828,26.691,25.447,23.391,24.471,23.391
43,0.155794,-0.155795,-0.0531452,0.0285843,12.7282,315.0,282.0,253.266,239.469,266.047,1040.782,27.095,24.334,23.009,25.562,23.009
44,0.218112,-0.0311589,-0.067272,-0.00160242,12.7282,351.87,280.578,245.125,246.0,281.391,1053.094,26.643,23.277,23.36,26.72,23.277
