Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.188864,0.0135387
2,45,0,0.707107,0,-0.188859,0.014032
3,45,0,0.707107,0,-0.188573,0.01386
4,45,0,0.707107,0,-0.189395,0.0134995
5,45,0,0.707107,0,-0.189485,0.0135679
6,45.8161,0,0.717107,0,-0.191292,0.0142534
7,45.8161,0,0.717107,0,-0.190501,0.0139947
8,45.8161,0,0.717107,0,-0.190791,0.0133395
9,45.8161,0,0.717107,0,-0.190611,0.0139813
10,45.8161,0,0.717107,0,-0.190378,0.0146869
11,46.6444,0,0.727107,0,-0.19223,0.0149056
12,46.6444,0,0.727107,0,-0.192421,0.0149004
13,46.6444,0,0.727107,0,-0.191873,0.0143444
14,46.6444,0,0.727107,0,-0.192346,0.0146145
15,46.6444,0,0.727107,0,-0.192839,0.0143385
16,47.4855,0,0.737107,0,-0.193376,0.0163643
17,47.4855,0,0.737107,0,-0.193905,0.0151499
18,47.4855,0,0.737107,0,-0.19435,0.0158861
19,47.4855,0,0.737107,0,-0.193917,0.0163586
20,47.4855,0,0.737107,0,-0.194707,0.0154053
21,48.3404,0,0.747107,0,-0.195696,0.0167226
22,48.3404,0,0.747107,0,-0.194939,0.0170599
23,48.3404,0,0.747107,0,-0.196491,0.0165789
24,48.3404,0,0.747107,0,-0.195844,0.0167916
25,48.3404,0,0.747107,0,-0.196461,0.0167769
26,49.2098,0,0.757107,0,-0.199246,0.0169882
27,49.2098,0,0.757107,0,-0.200461,0.0163099
28,49.2098,0,0.757107,0,-0.199405,0.0171477
29,49.2098,0,0.757107,0,-0.199184,0.0172288
30,49.2098,0,0.757107,0,-0.198712,0.0170794
31,50.0948,0,0.767107,0,-0.203872,0.0172271
32,50.0948,0,0.767107,0,-0.203545,0.0164185
33,50.0948,0,0.767107,0,-0.203867,0.0168622
34,50.0948,0,0.767107,0,-0.204454,0.0167808
35,50.0948,0,0.767107,0,-0.204075,0.0166999
36,50.9964,0,0.777107,0,-0.20847,0.0173895
37,50.9964,0,0.777107,0,-0.208957,0.0167383
38,50.9964,0,0.777107,0,-0.209199,0.0170613
39,50.9964,0,0.777107,0,-0.209792,0.0169392
40,50.9964,0,0.777107,0,-0.209803,0.0174628
41,51.9159,0,0.787107,0,-0.214292,0.0164416
42,51.9159,0,0.787107,0,-0.214189,0.0162678
43,51.9159,0,0.787107,0,-0.213626,0.0173198
44,51.9159,0,0.787107,0,-0.213933,0.0172204
45,51.9159,0,0.787107,0,-0.214516,0.0164764
