Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.109979,-0.70573,-0.051201,0.178057,45.5816,278.858,234.0,211.609,147.281,163.625,756.515,30.931,27.972,19.468,21.629,19.468
2,0.00216013,-0.70562,-0.0258873,0.178309,44.8799,270.175,231.531,219.016,153.453,160.734,764.734,30.276,28.64,20.066,21.018,20.066
3,-0.10032,-0.70631,-0.000474295,0.177902,45.5121,261.916,224.312,221.938,156.734,154.719,757.703,29.604,29.291,20.685,20.419,20.419
4,-0.201709,-0.70166,0.024348,0.178503,46.8929,253.961,213.938,222.062,156.906,147.016,739.922,28.914,30.012,21.206,19.869,19.869
5,0.31994,-0.603001,-0.101311,0.152365,43.0488,297.949,247.922,203.859,148.469,183.844,784.094,31.619,25.999,18.935,23.447,18.935
6,-0.00527034,0.608669,-0.0268105,-0.126849,37.495,90.4961,190.578,180.641,233.109,245.969,850.297,22.413,21.244,27.415,28.927,21.244
7,0.217589,-0.71082,-0.0763932,0.177538,48.0199,287.02,230.609,199.422,137.875,162.484,730.39,31.573,27.303,18.877,22.246,18.877
8,-0.46656,-0.284161,0.0763319,0.0759529,33.1124,211.344,226.156,261.688,226.328,192.641,906.813,24.94,28.858,24.959,21.244,21.244
9,-0.358391,-0.29613,0.0504092,0.0761336,27.7041,219.566,246.281,271.406,233.906,210.531,962.124,25.598,28.209,24.311,21.882,21.882
10,0.1009,-0.60621,-0.0510251,0.152159,37.9192,279.45,258.234,233.062,171.594,189.938,852.828,30.28,27.328,20.121,22.272,20.121
11,0.20628,-0.605531,-0.076503,0.152196,39.7696,288.812,257.266,220.797,162.375,189.391,829.829,31.002,26.608,19.567,22.823,19.567
12,-0.42667,-0.58376,0.0762047,0.152285,46.3081,233.837,202.578,231.203,173.938,145.188,752.907,26.906,30.708,23.102,19.284,19.284
13,0.31576,-0.50533,-0.102267,0.127436,36.5748,302.0,268.203,218.938,168.953,208.062,864.156,31.036,25.335,19.551,24.077,19.551
14,0.103139,0.602769,-0.0514156,-0.127035,37.7002,80.2902,195.891,176.047,228.109,252.078,852.125,22.989,20.66,26.769,29.582,20.66
15,-0.11333,0.613711,-0.000481446,-0.127361,38.6152,100.463,183.578,184.594,237.109,238.531,843.812,21.756,21.876,28.1,28.268,21.756
16,-0.32825,0.6231,0.0507226,-0.127191,44.7709,117.78,157.719,179.172,226.391,208.688,771.97,20.431,23.21,29.326,27.033,20.431
17,-0.57179,-0.27191,0.101671,0.0760625,39.2829,205.433,204.453,247.922,215.219,173.203,840.797,24.317,29.487,25.597,20.6,20.6
