Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,-0.0356254,-0.0461108,2.52554,225.0,248.406,230.625,253.672,271.672,1004.375,24.732,22.962,25.257,27.049,22.962
2,0.0311593,0.0311593,-0.0477142,-0.059233,2.52561,45.0,247.062,223.828,252.828,277.359,1001.077,24.68,22.359,25.256,27.706,22.359
3,-0.0311593,0.0311594,-0.0348783,-0.0585668,2.52561,135.0,244.609,227.328,256.484,274.172,1002.593,24.398,22.674,25.582,27.346,22.674
4,0.0311594,-0.0311593,-0.0485397,-0.0462283,2.52561,315.0,250.391,226.719,249.234,274.125,1000.469,25.027,22.661,24.912,27.4,22.661
5,0.0934769,0.031159,-0.0609781,-0.0587773,5.65472,18.4349,248.484,219.281,247.391,278.797,993.953,25.0,22.062,24.89,28.049,22.062
6,0.031159,0.0934769,-0.0479645,-0.0721913,5.65472,71.565,241.125,218.438,253.125,277.953,990.641,24.34,22.05,25.552,28.058,22.05
7,-0.0311589,0.0934769,-0.0339808,-0.0720103,5.65472,108.435,238.297,221.906,257.156,274.469,991.828,24.026,22.373,25.927,27.673,22.373
8,-0.0934769,0.031159,-0.022395,-0.0589383,5.65472,161.565,239.25,227.906,257.391,268.281,992.828,24.098,22.955,25.925,27.022,22.955
9,-0.0934769,-0.0311589,-0.0228113,-0.0465313,5.65472,198.435,243.484,231.969,255.312,266.547,997.312,24.414,23.259,25.6,26.727,23.259
10,-0.0311589,-0.0934769,-0.0356715,-0.033309,5.65472,251.565,252.062,233.828,250.875,268.5,1005.265,25.074,23.26,24.956,26.709,23.26
11,0.031159,-0.0934769,-0.0492302,-0.0329186,5.65472,288.435,255.469,230.875,247.266,272.188,1005.798,25.4,22.954,24.584,27.062,22.954
12,0.0934769,-0.0311589,-0.0615079,-0.046596,5.65472,341.565,255.219,225.297,247.703,279.781,1008.0,25.319,22.351,24.574,27.756,22.351
13,0.0934768,0.0934768,-0.0611015,-0.0711888,7.59652,45.0,246.859,217.844,251.906,284.031,1000.64,24.67,21.77,25.174,28.385,21.77
14,-0.0934768,0.0934769,-0.0221182,-0.0716304,7.59652,135.0,237.938,226.719,262.719,273.641,1001.017,23.77,22.649,26.245,27.336,22.649
15,-0.0934768,-0.0934768,-0.0228111,-0.0327141,7.59652,225.0,248.406,236.922,253.375,264.781,1003.484,24.754,23.61,25.25,26.386,23.61
16,0.0934768,-0.0934768,-0.061082,-0.0329718,7.59652,315.0,257.453,227.391,243.359,274.547,1002.75,25.675,22.677,24.269,27.379,22.677
17,0.155794,0.0311589,-0.0742034,-0.0583888,9.14188,11.3099,252.562,217.25,244.672,283.406,997.89,25.31,21.771,24.519,28.401,21.771
18,0.0311589,0.155794,-0.0476474,-0.0845671,9.14188,78.6901,239.375,216.625,257.766,282.484,996.25,24.028,21.744,25.874,28.355,21.744
19,-0.0311588,0.155794,-0.0349543,-0.0842886,9.14188,101.31,236.531,219.672,261.109,279.078,996.39,23.739,22.047,26.206,28.009,22.047
20,-0.155794,0.0311589,-0.00967221,-0.0582998,9.14188,168.69,237.328,231.984,261.562,265.859,996.733,23.811,23.274,26.242,26.673,23.274
21,-0.155794,-0.0311588,-0.0100291,-0.0453506,9.14188,191.31,240.672,235.266,258.281,262.875,997.094,24.137,23.595,25.903,26.364,23.595
22,-0.0311589,-0.155794,-0.0358867,-0.0204977,9.14188,258.69,253.328,234.984,245.656,263.094,997.062,25.407,23.568,24.638,26.387,23.568
23,0.0311589,-0.155794,-0.048691,-0.0206302,9.14188,281.31,256.375,231.703,242.391,266.25,996.719,25.722,23.247,24.319,26.713,23.247
24,0.155794,-0.0311588,-0.0746142,-0.046736,9.14188,348.69,254.812,219.094,240.953,279.422,994.281,25.628,22.035,24.234,28.103,22.035
25,0.155794,0.0934767,-0.0739334,-0.0718762,10.468,30.9638,246.188,212.016,245.172,284.0,987.376,24.934,21.473,24.831,28.763,21.473
26,0.0934767,0.155794,-0.0610274,-0.0844629,10.468,59.0362,239.984,211.719,251.547,283.5,986.75,24.321,21.456,25.492,28.731,21.456
27,-0.0934766,0.155794,-0.0221169,-0.0845532,10.468,120.964,230.141,219.344,260.797,271.719,982.001,23.436,22.336,26.558,27.67,22.336
28,-0.155794,0.0934768,-0.00960696,-0.0716141,10.468,149.036,230.203,225.047,260.609,264.875,980.734,23.473,22.947,26.573,27.008,22.947
29,-0.155794,-0.0934767,-0.0103342,-0.0327543,10.468,210.964,240.078,234.484,251.078,255.625,981.265,24.466,23.896,25.587,26.051,23.896
30,-0.0934767,-0.155794,-0.0233875,-0.0198237,10.468,239.036,246.562,234.75,244.812,255.969,982.093,25.106,23.903,24.928,26.064,23.903
