Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
178,-0.48481,-4.23834e-08,-0.4868,0.005,180,29,179.412,29.1322,0.0618237,-0.0503896
179,-0.242405,-0.419857,-0.2387,-0.4193,240,29,240.348,28.8477,0.00853531,0.0409119
180,0.242405,-0.419857,0.2419,-0.4205,300,29,299.91,29.02,-0.0976366,0.0392348
181,0.5,3.10033e-17,0.5003,0.0014,3.55271e-15,30,0.160332,30.02,-0.150841,-0.0535432
182,0.25,0.433013,0.2471,0.4333,60,30,60.305,29.921,-0.0944393,-0.147133
183,-0.25,0.433013,-0.2527,0.4326,120,30,120.291,30.0661,0.013907,-0.145461
184,-0.5,-4.37114e-08,-0.4921,0.0005,180,30,179.942,29.4787,0.0648566,-0.0499774
185,-0.25,-0.433013,-0.2436,-0.4343,240,30,240.712,29.8647,0.00989669,0.043151
186,0.25,-0.433013,0.2466,-0.4319,300,30,299.725,29.8243,-0.0986408,0.0416871
187,0.515038,3.19357e-17,0.5092,0.0012,3.55271e-15,31,0.135025,30.6107,-0.154899,-0.0535525
188,0.257519,0.446036,0.2656,0.4469,60,31,59.2763,31.3234,-0.0965775,-0.150776
189,-0.257519,0.446036,-0.2591,0.4455,120,31,120.182,31.022,0.0167328,-0.148761
190,-0.515038,-4.50261e-08,-0.5149,0.0024,180,31,179.733,30.9911,0.0688838,-0.0494
191,-0.257519,-0.446036,-0.255,-0.4492,240,31,240.417,31.0999,0.0118643,0.0471589
192,0.257519,-0.446036,0.2616,-0.4508,300,31,300.127,31.4131,-0.10122,0.045948
193,0.529919,3.28585e-17,0.5294,0.005,3.55271e-15,32,0.541123,31.9665,-0.158235,-0.054029
194,0.26496,0.458924,0.2714,0.4557,60,32,59.2234,32.0322,-0.0980652,-0.153626
195,-0.26496,0.458924,-0.2647,0.4606,120,32,119.885,32.0894,0.018106,-0.152033
196,-0.529919,-4.6327e-08,-0.5244,0.0009,180,32,179.902,31.6279,0.0721189,-0.0495735
197,-0.26496,-0.458924,-0.2609,-0.4562,240,32,240.235,31.7043,0.0135449,0.0504959
198,0.26496,-0.458924,0.2716,-0.4571,300,32,300.718,32.1205,-0.102989,0.0493541
199,0.544639,3.37712e-17,0.5452,-0.0036,3.55271e-15,33,359.622,33.0391,-0.160802,-0.0529771
200,0.272319,0.471671,0.276,0.4735,60,33,59.7624,33.2346,-0.099952,-0.157386
201,-0.27232,0.471671,-0.2693,0.4822,120,33,119.183,33.5252,0.0200234,-0.155407
202,-0.544639,-4.76139e-08,-0.5479,0.0037,180,33,179.613,33.2239,0.0767086,-0.0493563
203,-0.272319,-0.471671,-0.2661,-0.4721,240,33,240.592,32.8151,0.0152632,0.0538692
204,0.272319,-0.471671,0.2688,-0.4738,300,33,299.567,33.0068,-0.104014,0.0522166
205,0.559193,3.46736e-17,0.5634,-0.0011,3.55271e-15,34,359.888,34.2913,-0.165563,-0.0534366
206,0.279596,0.484275,0.2814,0.4815,60,34,59.697,33.8968,-0.102379,-0.159709
207,-0.279596,0.484275,-0.2756,0.4856,120,34,119.577,33.9423,0.022083,-0.158044
208,-0.559193,-4.88862e-08,-0.5612,0.007,180,34,179.285,34.1418,0.0798598,-0.0492711
209,-0.279596,-0.484275,-0.2777,-0.4838,240,34,240.144,33.9062,0.0170914,0.056881
210,0.279596,-0.484275,0.285,-0.4847,300,34,300.455,34.2136,-0.107141,0.0555866
211,0.573576,3.55655e-17,0.5738,0.0021,3.55271e-15,35,0.209691,35.0159,-0.169439,-0.0536194
212,0.286788,0.496732,0.2919,0.5054,60,35,59.9909,35.7069,-0.104162,-0.163711
213,-0.286788,0.496732,-0.2869,0.4947,120,35,120.111,34.881,0.0241588,-0.16148
214,-0.573576,-5.01436e-08,-0.5756,-0.0001,180,35,180.01,35.1417,0.0841287,-0.0492911
215,-0.286788,-0.496732,-0.2896,-0.4955,240,35,239.695,35.0243,0.0189803,0.0598789
216,0.286788,-0.496732,0.2893,-0.4965,300,35,300.228,35.0742,-0.108826,0.0587521
217,0.587785,3.64465e-17,0.5843,0.0059,3.55271e-15,36,0.578528,35.7557,-0.173165,-0.0537146
218,0.293893,0.509037,0.2884,0.5175,60,36,60.8693,36.3301,-0.105384,-0.167305
219,-0.293893,0.509037,-0.2863,0.5128,120,36,119.175,35.9663,0.0258238,-0.165152
220,-0.587785,-5.13858e-08,-0.5901,0.0036,180,36,179.65,36.1649,0.0878756,-0.0498141
221,-0.293893,-0.509037,-0.2964,-0.5034,240,36,239.511,35.745,0.0205796,0.0631717
222,0.293893,-0.509037,0.2965,-0.5098,300,36,300.182,36.1395,-0.110987,0.0614739
223,0.601815,3.73165e-17,0.6015,-0.0029,3.55271e-15,37,359.724,36.9779,-0.176999,-0.0533736
224,0.300907,0.521187,0.3027,0.5223,60,37,59.9055,37.1336,-0.107616,-0.169723
225,-0.300908,0.521187,-0.2983,0.521,120,37,119.793,36.8952,0.0275984,-0.167311
226,-0.601815,-5.26123e-08,-0.5998,0.0015,180,37,179.857,36.8557,0.0909862,-0.0491075
227,-0.300907,-0.521187,-0.2916,-0.5225,240,37,240.835,36.7527,0.0226635,0.0672237
228,0.300907,-0.521187,0.3076,-0.5175,300,37,300.727,37.0145,-0.112695,0.0651937
229,0.615662,3.8175e-17,0.6169,0.0016,3.55271e-15,38,0.148603,38.0903,-0.1797,-0.053873
230,0.307831,0.533179,0.3067,0.543,60,38,60.5411,38.5817,-0.108863,-0.173371
231,-0.307831,0.533178,-0.304,0.5393,120,38,119.41,38.249,0.0289268,-0.170999
232,-0.615662,-5.38228e-08,-0.6131,0.0013,180,38,179.879,37.8141,0.0945101,-0.0487508
233,-0.307831,-0.533179,-0.305,-0.5274,240,38,239.959,37.5347,0.024005,0.0698232
234,0.307831,-0.533179,0.3076,-0.5344,300,38,299.925,38.0686,-0.115334,0.0680385
235,0.62932,3.9022e-17,0.632,0.0026,3.55271e-15,39,0.235709,39.1982,-0.183041,-0.0538879
236,0.31466,0.545007,0.3126,0.5557,60,39,60.6408,39.6124,-0.110159,-0.176288
237,-0.31466,0.545007,-0.3181,0.5464,120,39,120.207,39.2163,0.0313496,-0.173612
238,-0.62932,-5.50169e-08,-0.6328,0.0074,180,39,179.33,39.2602,0.0977746,-0.0487392
239,-0.31466,-0.545007,-0.3187,-0.5423,240,39,239.558,38.9774,0.0264586,0.0735477
240,0.31466,-0.545007,0.3155,-0.5493,300,39,299.872,39.3058,-0.116266,0.0717693
241,0.642788,3.9857e-17,0.6513,0.0006,3.55271e-15,40,0.0527828,40.6397,-0.187542,-0.053985
242,0.321394,0.55667,0.3215,0.5579,60,40,60.0465,40.0837,-0.112293,-0.179201
243,-0.321394,0.55667,-0.3207,0.5491,120,40,120.287,39.4862,0.0326633,-0.176226
244,-0.642788,-5.61943e-08,-0.6521,0.001,180,40,179.912,40.7002,0.102095,-0.0487019
245,-0.321394,-0.55667,-0.3195,-0.5569,240,40,240.157,39.9443,0.0271346,0.0769099
246,0.321394,-0.55667,0.3313,-0.5624,300,40,300.502,40.7476,-0.119038,0.0751889
247,0.656059,4.068e-17,0.6554,-0.0022,3.55271e-15,41,359.808,40.9503,-0.189773,-0.0535089
248,0.328029,0.568164,0.334,0.5711,60,41,59.6794,41.4218,-0.11386,-0.182089
249,-0.32803,0.568164,-0.3323,0.5673,120,41,120.36,41.1064,0.0354219,-0.17943
250,-0.656059,-5.73545e-08,-0.6545,0.0024,180,41,179.79,40.8821,0.105404,-0.0483019
251,-0.328029,-0.568164,-0.3244,-0.571,240,41,240.398,41.0499,0.0289833,0.0795282
252,0.328029,-0.568164,0.3332,-0.5653,300,41,300.516,41.01,-0.120487,0.0775105
253,0.669131,4.14905e-17,0.6738,0.0042,3.55271e-15,42,0.357137,42.362,-0.193181,-0.0532328
254,0.334565,0.579484,0.3358,0.5842,60,42,60.1096,42.3636,-0.115708,-0.184795
255,-0.334565,0.579484,-0.3259,0.5762,120,42,119.493,41.451,0.0366186,-0.18217
256,-0.669131,-5.84973e-08,-0.6686,0.0046,180,42,179.606,41.9603,0.108046,-0.0487612
257,-0.334565,-0.579484,-0.3389,-0.5777,240,42,239.603,42.0492,0.0315185,0.0828511
258,0.334565,-0.579484,0.3322,-0.5809,300,42,299.764,42.0038,-0.121089,0.0810112
259,0.681998,4.22884e-17,0.6873,0.0038,3.55271e-15,43,0.316778,43.4176,-0.196607,-0.0540016
260,0.340999,0.590628,0.3408,0.5933,60,43,60.1263,43.1739,-0.116771,-0.188215
261,-0.340999,0.590628,-0.3399,0.5904,120,43,119.93,42.9415,0.0386264,-0.185277
262,-0.681998,-5.96222e-08,-0.6769,-0.0032,180,43,180.271,42.6025,0.111688,-0.0479238
263,-0.340999,-0.590628,-0.3351,-0.5897,240,43,240.392,42.7079,0.0326494,0.0856378
264,0.340999,-0.590628,0.3381,-0.5962,300,43,299.557,43.2667,-0.122749,0.0841151
265,0.694658,4.30734e-17,0.6987,0.0072,3.55271e-15,44,0.590404,44.3258,-0.199991,-0.0538716
266,0.347329,0.601592,0.3485,0.6033,60,44,59.9869,44.1647,-0.11846,-0.19147
267,-0.347329,0.601592,-0.3472,0.6076,120,44,119.745,44.4113,0.040834,-0.188601
