Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.24176,-0.7574,-0.102958,0.127908,52.6599,287.703,177.875,145.641,111.656,138.484,573.656,31.007,25.388,19.464,24.141,19.464
2,0.13097,-0.76375,-0.0771432,0.127185,50.7958,279.731,182.297,156.281,120.922,141.25,600.75,30.345,26.014,20.129,23.512,20.129
3,0.0208606,-0.76667,-0.0501587,0.128775,50.0811,271.559,181.141,163.453,126.516,139.453,610.563,29.668,26.771,20.721,22.84,20.721
4,-0.0848309,-0.76497,-0.0250361,0.12802,50.3233,263.672,175.375,166.062,129.047,134.891,605.375,28.97,27.431,21.317,22.282,21.317
5,-0.192331,-0.75996,-5.32737e-05,0.12839,51.6209,255.798,165.953,165.0,128.281,127.359,586.593,28.291,28.129,21.869,21.712,21.712
6,-0.2988,-0.75063,0.0256323,0.128387,53.8927,248.294,153.078,159.547,124.609,116.875,554.109,27.626,28.793,22.488,21.092,21.092
7,-0.41258,-0.64323,0.0514557,0.102579,49.8339,237.323,160.578,176.406,144.953,129.328,611.265,26.27,28.859,23.714,21.157,21.157
8,-0.512191,-0.6344,0.0762849,0.102443,54.6224,231.084,139.125,159.844,132.031,111.375,542.375,25.651,29.471,24.343,20.535,20.535
9,-0.37661,0.77703,0.0510366,-0.231102,59.7104,115.858,83.4688,94.1406,148.641,135.734,461.984,18.067,20.377,32.174,29.381,18.067
10,0.351099,-0.757931,-0.128238,0.127814,56.6473,294.855,163.328,127.859,97.2188,127.969,516.375,31.63,24.761,18.827,24.782,18.827
11,0.49539,-0.23977,-0.152781,-9.65381e-05,33.392,334.173,233.109,171.484,171.328,233.344,809.265,28.805,21.19,21.171,28.834,21.171
12,0.600149,-0.23419,-0.179405,0.000405074,40.1075,338.683,216.031,150.562,150.141,216.156,732.89,29.477,20.544,20.486,29.494,20.486
13,-0.0854801,-0.36679,-0.0253346,0.0257785,22.1244,256.881,241.062,228.359,217.672,228.156,915.249,26.338,24.95,23.783,24.928,23.783
14,0.03594,-0.366461,-0.0507315,0.0251106,21.6058,275.601,247.656,223.094,212.828,234.859,918.437,26.965,24.291,23.173,25.572,23.173
15,-0.401199,-0.74586,0.0506843,0.129117,57.8779,241.724,135.031,147.266,115.422,102.312,500.031,27.005,29.451,23.083,20.461,20.461
16,-0.30404,-0.65664,0.0244635,0.102362,46.3536,245.155,179.578,187.25,153.656,145.047,665.531,26.983,28.135,23.088,21.794,21.794
