Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.154745,-0.0218693
2,45,0,0.707107,0,-0.154686,-0.0220724
3,45,0,0.707107,0,-0.155474,-0.0222361
4,45,0,0.707107,0,-0.154879,-0.0218842
5,45,0,0.707107,0,-0.154541,-0.0225735
6,45.8161,0,0.717107,0,-0.156218,-0.0215441
7,45.8161,0,0.717107,0,-0.156101,-0.0217783
8,45.8161,0,0.717107,0,-0.156394,-0.0215367
9,45.8161,0,0.717107,0,-0.155594,-0.021455
10,45.8161,0,0.717107,0,-0.155946,-0.0221622
11,46.6444,0,0.727107,0,-0.156478,-0.0217794
12,46.6444,0,0.727107,0,-0.15738,-0.0212552
13,46.6444,0,0.727107,0,-0.15749,-0.0206138
14,46.6444,0,0.727107,0,-0.156298,-0.0218053
15,46.6444,0,0.727107,0,-0.157013,-0.0215392
16,47.4855,0,0.737107,0,-0.157608,-0.0207214
17,47.4855,0,0.737107,0,-0.157694,-0.0204129
18,47.4855,0,0.737107,0,-0.157645,-0.0198584
19,47.4855,0,0.737107,0,-0.157507,-0.0198773
20,47.4855,0,0.737107,0,-0.158963,-0.0198875
21,48.3404,0,0.747107,0,-0.157865,-0.0196115
22,48.3404,0,0.747107,0,-0.157968,-0.0195314
23,48.3404,0,0.747107,0,-0.158829,-0.0201208
24,48.3404,0,0.747107,0,-0.158391,-0.0196334
25,48.3404,0,0.747107,0,-0.158721,-0.019637
26,49.2098,0,0.757107,0,-0.158953,-0.0191555
27,49.2098,0,0.757107,0,-0.158745,-0.01863
28,49.2098,0,0.757107,0,-0.158771,-0.0186288
29,49.2098,0,0.757107,0,-0.158891,-0.0181543
30,49.2098,0,0.757107,0,-0.158621,-0.0188171
31,50.0948,0,0.767107,0,-0.158102,-0.0182028
32,50.0948,0,0.767107,0,-0.158268,-0.0182765
33,50.0948,0,0.767107,0,-0.158693,-0.0176218
34,50.0948,0,0.767107,0,-0.158428,-0.0172331
35,50.0948,0,0.767107,0,-0.159076,-0.0181739
36,50.9964,0,0.777107,0,-0.157359,-0.0162819
37,50.9964,0,0.777107,0,-0.157686,-0.0167688
38,50.9964,0,0.777107,0,-0.158444,-0.0169184
39,50.9964,0,0.777107,0,-0.157758,-0.016313
40,50.9964,0,0.777107,0,-0.158471,-0.0160633
41,51.9159,0,0.787107,0,-0.156357,-0.014859
42,51.9159,0,0.787107,0,-0.156305,-0.0149052
