Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.22781,-0.651269,-0.0522826,0.128504,43.6272,289.28,208.531,187.75,145.047,160.984,702.312,29.692,26.733,20.653,22.922,20.653
2,0.459001,-0.53283,-0.102801,0.102072,44.69,310.743,207.188,170.625,136.953,170.875,685.641,30.218,24.885,19.974,24.922,19.974
3,0.33667,-0.55007,-0.0779955,0.102648,40.1598,301.469,218.203,187.141,151.797,178.078,735.219,29.679,25.454,20.647,24.221,20.647
4,0.21895,-0.5585,-0.0518686,0.101617,36.8616,291.407,224.656,201.609,165.266,182.359,773.89,29.029,26.051,21.355,23.564,21.355
5,0.10545,-0.56744,-0.0268523,0.102244,35.2507,280.527,225.281,211.5,174.125,181.625,792.531,28.426,26.687,21.971,22.917,21.971
6,-0.00505992,-0.56988,-0.000430748,0.102596,34.7434,269.491,221.469,218.484,180.359,177.719,798.031,27.752,27.378,22.601,22.27,22.27
7,-0.11268,-0.5662,0.0248953,0.102624,35.2611,258.745,214.375,221.609,183.641,171.188,790.813,27.108,28.023,23.222,21.647,21.647
8,0.348659,-0.63661,-0.0782287,0.128295,46.5383,298.709,199.844,172.0,131.781,155.5,659.125,30.32,26.095,19.993,23.592,19.993
9,0.10976,-0.65704,-0.026337,0.127851,41.7702,279.484,208.516,195.969,153.219,159.562,717.266,29.071,27.322,21.362,22.246,21.362
10,-0.307801,-0.6423,0.0764992,0.128965,45.4177,244.395,179.0,201.938,161.297,132.609,674.844,26.525,29.924,23.901,19.65,19.65
11,0.69692,-0.0923094,-0.153508,-0.00132887,44.6687,352.455,196.266,144.266,144.375,197.062,681.969,28.779,21.154,21.17,28.896,21.154
12,-0.71111,-0.22401,0.179104,0.0282408,48.2071,197.485,136.891,190.797,184.969,124.719,637.376,21.477,29.935,29.02,19.568,19.568
13,0.0970395,-0.26529,-0.0252946,0.0258257,16.4083,290.092,248.578,234.281,224.516,234.031,941.406,26.405,24.886,23.849,24.86,23.849
14,0.21548,-0.260801,-0.0509434,0.0249689,19.7735,309.564,247.5,222.328,212.703,234.234,916.765,26.997,24.251,23.201,25.55,23.201
15,-0.22103,-0.561669,0.0506316,0.103311,37.1278,248.519,204.094,221.0,183.797,161.688,770.579,26.486,28.68,23.852,20.983,20.983
16,-0.32225,-0.55383,0.0752974,0.102506,39.8485,239.807,191.469,216.906,181.391,151.047,740.813,25.846,29.279,24.485,20.389,20.389
17,-0.420489,-0.54606,0.10241,0.103399,43.5666,232.402,175.422,208.328,175.078,136.75,695.578,25.22,29.95,25.17,19.66,19.66
18,-0.29503,0.66555,0.0772005,-0.179573,46.7199,113.907,121.984,144.609,205.422,177.875,649.89,18.77,22.251,31.609,27.37,18.77
19,-0.14471,-0.14175,0.026074,0.000275487,11.6872,224.408,236.406,245.828,248.844,233.125,964.203,24.518,25.495,25.808,24.178,24.178
20,0.00374006,-0.65955,-0.00110011,0.128454,41.2664,270.325,206.0,202.703,159.078,156.578,724.359,28.439,27.984,21.961,21.616,21.616
21,-0.204521,-0.649699,0.0501472,0.12715,42.932,252.526,191.391,206.344,164.219,143.781,705.735,27.119,29.238,23.269,20.373,20.373
