id,X,Y,x_light,y_light,Extrapolated
0,0.838836669921875,-0.6548099517822266,-0.1792,0.1792,True
1,0.7234032134193614,-0.6979866028022825,-0.1536,0.1792,True
2,0.5970698144085258,-0.7323734677436108,-0.128,0.1792,True
3,0.4745433090668757,-0.7601625825583711,-0.1024,0.1792,True
4,0.356597900390625,-0.7812118530273438,-0.0768,0.1792,True
5,0.24216461181640625,-0.7979888916015625,-0.0512,0.1792,True
6,0.13472145211882675,-0.8058861084776858,-0.0256,0.1792,True
7,0.027591247403185568,-0.8063906875990349,0.0,0.1792,True
8,-0.06933440035583717,-0.8061800688200298,0.0256,0.1792,True
9,-0.1669507170053941,-0.8023631812178872,0.0512,0.1792,True
10,-0.2603532616646078,-0.7910336414871786,0.0768,0.1792,True
11,-0.34694671630859375,-0.7777099609375,0.1024,0.1792,True
12,-0.42348708585403205,-0.76554080037603,0.128,0.1792,True
13,-0.49858152649530485,-0.7500372251426553,0.1536,0.1792,True
14,-0.5593288924858277,-0.7323211835999346,0.1792,0.1792,True
15,-0.6214160919189453,-0.7016792297363281,0.2048,0.1792,True
16,0.8319243430409817,-0.5873762311771143,-0.1792,0.1536,True
17,0.7100143432617188,-0.6293869018554688,-0.1536,0.1536,True
18,0.5927886962890625,-0.6642684936523438,-0.128,0.1536,True
19,0.4680586736490144,-0.6906561976433097,-0.1024,0.1536,True
20,0.3496877046597822,-0.7111473807209654,-0.0768,0.1536,True
21,0.2349659697168851,-0.7275187024778406,-0.0512,0.1536,True
22,0.12116989994591654,-0.7351936268015649,-0.0256,0.1536,True
23,0.014174316069966345,-0.7356362453721372,0.0,0.1536,True
24,-0.08652348769762394,-0.7346357611932222,0.0256,0.1536,True
25,-0.18770113845000425,-0.7304506431123579,0.0512,0.1536,True
26,-0.2839560456802087,-0.7199668465452407,0.0768,0.1536,True
27,-0.3721160888671875,-0.7083930969238281,0.1024,0.1536,True
28,-0.4553689956665039,-0.695281982421875,0.128,0.1536,True
29,-0.5278010368347168,-0.6817626953125,0.1536,0.1536,True
30,-0.5975136972804687,-0.6561297488210872,0.1792,0.1536,True
31,-0.6614303588867188,-0.6345863342285156,0.2048,0.1536,True
32,0.82366943359375,-0.5132293701171875,-0.1792,0.128,True
33,0.7035751342773438,-0.5544471740722656,-0.1536,0.128,True
34,0.5827237988859233,-0.5880796917610975,-0.128,0.128,True
35,0.46429635813097814,-0.614618227501526,-0.1024,0.128,True
36,0.34263,-0.63617,-0.0768,0.128,False
37,0.22442,-0.65037,-0.0512,0.128,False
38,0.10724,-0.65763,-0.0256,0.128,False
39,-0.00056,-0.65803,0.0,0.128,False
40,-0.10212,-0.65536,0.0256,0.128,False
41,-0.20731,-0.65159,0.0512,0.128,False
42,-0.30925,-0.63909,0.0768,0.128,False
43,-0.396820068359375,-0.629547119140625,0.1024,0.128,True
44,-0.48134643819582745,-0.6182159520442476,0.128,0.128,True
45,-0.5590128867616562,-0.5990302711479953,0.1536,0.128,True
46,-0.6308245658874512,-0.5805980563163757,0.1792,0.128,True
47,-0.6956144216679399,-0.5577756106786789,0.2048,0.128,True
48,0.8188762182132605,-0.4382866076039238,-0.1792,0.1024,True
49,0.6969021350471596,-0.4731687022956548,-0.1536,0.1024,True
50,0.5775939409523991,-0.5053339416522505,-0.128,0.1024,True
51,0.45724,-0.53421,-0.1024,0.1024,False
52,0.33155,-0.54975,-0.0768,0.1024,False
53,0.21626,-0.56135,-0.0512,0.1024,False
54,0.10185,-0.56805,-0.0256,0.1024,False
55,-0.00677,-0.56907,0.0,0.1024,False
56,-0.11552,-0.5655,0.0256,0.1024,False
57,-0.22361,-0.55843,0.0512,0.1024,False
58,-0.32688,-0.55295,0.0768,0.1024,False
59,-0.42094,-0.54311,0.1024,0.1024,False
60,-0.50707,-0.52983,0.128,0.1024,False
61,-0.5855560302734375,-0.51513671875,0.1536,0.1024,True
62,-0.6584732502911359,-0.49765968706476427,0.1792,0.1024,True
63,-0.7225482305726058,-0.4793006306396896,0.2048,0.1024,True
64,0.8137221591390724,-0.36357355668220537,-0.1792,0.0768,True
65,0.6946559348623953,-0.39107840772187885,-0.1536,0.0768,True
66,0.57781,-0.41654,-0.128,0.0768,False
67,0.44603,-0.4429,-0.1024,0.0768,False
68,0.3268,-0.45732,-0.0768,0.0768,False
69,0.21433,-0.4657,-0.0512,0.0768,False
70,0.09872,-0.47108,-0.0256,0.0768,False
71,-0.01449,-0.47405,0.0,0.0768,False
72,-0.12515,-0.46987,0.0256,0.0768,False
73,-0.2364,-0.4632,0.0512,0.0768,False
74,-0.3416,-0.45387,0.0768,0.0768,False
75,-0.43977,-0.44702,0.1024,0.0768,False
76,-0.52662,-0.43602,0.128,0.0768,False
77,-0.61023,-0.42437,0.1536,0.0768,False
78,-0.6801296317516041,-0.4110529902527301,0.1792,0.0768,True
79,-0.7459331645134019,-0.3929610273574533,0.2048,0.0768,True
80,0.8104340110549169,-0.27589236218144786,-0.1792,0.0512,True
81,0.690582275390625,-0.3026580810546875,-0.1536,0.0512,True
82,0.56739,-0.32871,-0.128,0.0512,False
83,0.4433,-0.34905,-0.1024,0.0512,False
84,0.32939,-0.35893,-0.0768,0.0512,False
85,0.21389,-0.36709,-0.0512,0.0512,False
86,0.09651,-0.37441,-0.0256,0.0512,False
87,-0.01965,-0.37332,0.0,0.0512,False
88,-0.13518,-0.36975,0.0256,0.0512,False
89,-0.24909,-0.36147,0.0512,0.0512,False
90,-0.35699,-0.3566,0.0768,0.0512,False
91,-0.45215,-0.3467,0.1024,0.0512,False
92,-0.5425,-0.33908,0.128,0.0512,False
93,-0.6258,-0.32776,0.1536,0.0512,False
94,-0.6958770751953125,-0.3180999755859375,0.1792,0.0512,True
95,-0.7616481857148292,-0.30337587327216364,0.2048,0.0512,True
96,0.8076706230951434,-0.17910187100031338,-0.1792,0.0256,True
97,0.71181,-0.19528,-0.1536,0.0256,False
98,0.56114,-0.2284,-0.128,0.0256,False
99,0.44585,-0.24632,-0.1024,0.0256,False
100,0.33532,-0.25513,-0.0768,0.0256,False
101,0.21653,-0.26328,-0.0512,0.0256,False
102,0.09847,-0.26424,-0.0256,0.0256,False
103,-0.02011,-0.2656,0.0,0.0256,False
104,-0.13995,-0.26537,0.0256,0.0256,False
105,-0.25592,-0.25573,0.0512,0.0256,False
