Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
28,-0.0697565,-6.0983e-09,-0.0708,0.0008,180,4,179.353,4.06018,0.0104666,-0.0283053
29,-0.0348782,-0.0604109,-0.0389,-0.0525,240,4,233.463,3.74643,0.00309156,-0.0169127
30,0.0348782,-0.0604109,0.036,-0.0593,300,4,301.261,3.97794,-0.0117361,-0.0161694
31,0.0871557,5.40423e-18,0.0846,-0.0068,3.55271e-15,5,355.405,4.86872,-0.0237119,-0.0277985
32,0.0435779,0.0754791,0.0436,0.0749,60,5,59.7959,4.97181,-0.0146953,-0.0443306
33,-0.0435779,0.0754791,-0.0451,0.0751,120,5,120.986,5.02562,0.00455254,-0.0432033
34,-0.0871557,-7.6194e-09,-0.0846,0.0058,180,5,176.078,4.86446,0.0140914,-0.0285183
35,-0.0435779,-0.0754791,-0.0399,-0.0725,240,5,241.174,4.74689,0.00451027,-0.0131956
36,0.0435779,-0.0754791,0.0449,-0.0789,300,5,299.643,5.20853,-0.0142742,-0.0133887
37,0.104528,6.48145e-18,0.1036,-0.0062,3.55271e-15,6,356.575,5.9572,-0.0272003,-0.0278447
38,0.0522642,0.0905243,0.0522,0.0949,60,6,61.1869,6.21785,-0.0166956,-0.047471
39,-0.0522642,0.0905243,-0.0506,0.09,120,6,119.346,5.92629,0.00631385,-0.0469007
40,-0.104528,-9.13817e-09,-0.1039,-0.0026,180,6,181.433,5.96568,0.0177629,-0.0285925
41,-0.0522642,-0.0905243,-0.0538,-0.0872,240,6,238.327,5.8809,0.00713053,-0.0100316
42,0.0522642,-0.0905243,0.0498,-0.0937,300,6,297.99,6.09124,-0.015975,-0.00994614
43,0.121869,7.5567e-18,0.123,-0.0057,3.55271e-15,7,357.347,7.07291,-0.0307985,-0.0272945
44,0.0609347,0.105542,0.0611,0.1044,60,7,59.6617,6.9478,-0.0185005,-0.0502026
45,-0.0609347,0.105542,-0.0599,0.1081,120,7,118.992,7.09912,0.00803219,-0.0508501
46,-0.121869,-1.06542e-08,-0.1177,0.0014,180,7,179.319,6.75987,0.0211469,-0.0281908
47,-0.0609347,-0.105542,-0.0636,-0.107,240,7,239.273,7.15042,0.00901508,-0.00739267
48,0.0609347,-0.105542,0.059,-0.1136,300,7,297.446,7.35447,-0.0178771,-0.00688999
49,0.139173,8.62964e-18,0.1381,-0.01,3.55271e-15,8,355.858,7.95882,-0.034342,-0.027353
50,0.0695865,0.120527,0.0751,0.1197,60,8,57.8958,8.12357,-0.0207985,-0.0532515
51,-0.0695866,0.120527,-0.0695,0.1191,120,8,120.265,7.92605,0.0100135,-0.0535651
52,-0.139173,-1.21669e-08,-0.1371,0.0022,180,8,179.081,7.8811,0.0245127,-0.0285494
53,-0.0695865,-0.120527,-0.0731,-0.1165,240,8,237.893,7.90522,0.0104064,-0.00486453
54,0.0695865,-0.120527,0.064,-0.1188,300,8,298.312,7.7553,-0.0190971,-0.00432619
55,0.156434,9.69996e-18,0.159,-0.0091,3.55271e-15,9,356.724,9.16397,-0.0382286,-0.0274529
56,0.0782172,0.135476,0.0761,0.1316,60,9,59.9606,8.74395,-0.0221951,-0.0571558
57,-0.0782172,0.135476,-0.0744,0.1353,120,9,118.806,8.88239,0.0115467,-0.0569835
58,-0.156434,-1.36759e-08,-0.152,-0.0006,180,9,180.226,8.74292,0.0280528,-0.0276792
59,-0.0782172,-0.135476,-0.083,-0.1266,240,9,236.751,8.70703,0.0129846,-0.00160169
60,0.0782172,-0.135476,0.0789,-0.1336,300,9,300.565,8.92599,-0.0212666,-0.00127849
61,0.173648,1.07673e-17,0.1753,-0.0027,3.55271e-15,10,359.118,10.0973,-0.0415769,-0.0276498
62,0.0868241,0.150384,0.0862,0.1518,60,10,60.4098,10.0535,-0.0244102,-0.0603484
63,-0.0868241,0.150384,-0.0881,0.1504,120,10,120.361,10.0381,0.0132149,-0.0601733
64,-0.173648,-1.51808e-08,-0.1757,0.0052,180,10,178.305,10.1239,0.0320396,-0.028138
65,-0.0868241,-0.150384,-0.0882,-0.1509,240,10,239.694,10.0662,0.0141712,0.00110932
66,0.0868241,-0.150384,0.089,-0.1533,300,10,300.138,10.2103,-0.0233069,0.00131748
67,0.190809,1.18314e-17,0.1865,-0.0022,3.55271e-15,11,359.324,10.7494,-0.0448621,-0.0276512
68,0.0954045,0.165245,0.0912,0.167,60,11,61.3607,10.9691,-0.0257937,-0.0636688
69,-0.0954045,0.165245,-0.0931,0.1573,120,11,120.62,10.5321,0.0152636,-0.0628555
70,-0.190809,-1.66811e-08,-0.1859,0.0064,180,11,178.028,10.72,0.0359663,-0.0281099
71,-0.0954045,-0.165245,-0.0977,-0.1605,240,11,238.67,10.8301,0.0159135,0.00396264
72,0.0954045,-0.165245,0.0944,-0.1674,300,11,299.419,11.0802,-0.0249586,0.00484036
73,0.207912,1.28919e-17,0.2123,-0.0061,3.55271e-15,12,358.354,12.2623,-0.0486615,-0.0275002
74,0.103956,0.180057,0.097,0.1831,60,12,62.0869,11.9587,-0.0276109,-0.0668685
75,-0.103956,0.180057,-0.1024,0.1865,120,12,118.77,12.2843,0.0173808,-0.0664785
76,-0.207912,-1.81762e-08,-0.206,-0.0016,180,12,180.445,11.8884,0.0405672,-0.0277133
77,-0.103956,-0.180057,-0.107,-0.1798,240,12,239.243,12.0772,0.0184881,0.00722489
78,0.103956,-0.180057,0.0999,-0.1819,300,12,298.776,11.9775,-0.0270313,0.00748145
79,0.224951,1.39484e-17,0.2279,-0.0102,3.55271e-15,13,357.437,13.1869,-0.0523323,-0.0272843
80,0.112476,0.194813,0.1127,0.1895,60,13,59.2591,12.7372,-0.0292265,-0.06998
81,-0.112476,0.194813,-0.1124,0.1882,120,13,120.847,12.6626,0.0189902,-0.0698328
82,-0.224951,-1.96658e-08,-0.2199,0.0034,180,13,179.114,12.7047,0.0430584,-0.0279246
83,-0.112475,-0.194813,-0.1166,-0.1899,240,13,238.45,12.8759,0.0202059,0.010483
84,0.112476,-0.194813,0.1103,-0.1911,300,13,299.993,12.7471,-0.0283609,0.0109569
85,0.241922,1.50007e-17,0.2433,-0.0038,3.55271e-15,14,359.105,14.0831,-0.0554386,-0.0280968
86,0.120961,0.209511,0.1132,0.2097,60,14,61.639,13.7864,-0.0305998,-0.073536
87,-0.120961,0.209511,-0.1221,0.2096,120,14,120.222,14.0383,0.0216518,-0.0727939
88,-0.241922,-2.11495e-08,-0.2363,0.0007,180,14,179.83,13.6683,0.0468723,-0.0274207
89,-0.120961,-0.209511,-0.1214,-0.2055,240,14,239.427,13.8087,0.0216964,0.0133946
90,0.120961,-0.209511,0.1245,-0.2054,300,14,301.221,13.8975,-0.0304647,0.0135416
91,0.258819,1.60485e-17,0.2593,0.0024,3.55271e-15,15,0.530297,15.0292,-0.0594386,-0.0280035
92,0.12941,0.224144,0.1241,0.2219,60,15,60.7834,14.7288,-0.033302,-0.076179
93,-0.12941,0.224144,-0.1269,0.2259,120,15,119.325,15.0168,0.023122,-0.0757324
94,-0.258819,-2.26267e-08,-0.2628,-0.0016,180,15,180.349,15.2366,0.0508611,-0.0275108
95,-0.12941,-0.224144,-0.1272,-0.2211,240,15,240.088,14.7782,0.0235406,0.0165155
96,0.12941,-0.224144,0.1323,-0.2209,300,15,300.918,14.9211,-0.0320056,0.0164475
97,0.275637,1.70913e-17,0.2714,-0.0062,3.55271e-15,16,358.691,15.7518,-0.0633254,-0.0277365
98,0.137819,0.238709,0.1312,0.2391,60,16,61.2453,15.8268,-0.0347358,-0.0799692
99,-0.137819,0.238709,-0.1369,0.2377,120,16,119.939,15.9206,0.0249455,-0.0793956
100,-0.275637,-2.4097e-08,-0.2718,0.0085,180,16,178.209,15.7793,0.0540842,-0.0281018
101,-0.137819,-0.238709,-0.1367,-0.2416,240,16,240.498,16.1166,0.0252432,0.0199526
102,0.137819,-0.238709,0.1428,-0.2406,300,16,300.69,16.2474,-0.0343699,0.0201747
103,0.292372,1.8129e-17,0.2911,-0.0051,3.55271e-15,17,358.996,16.9265,-0.0667386,-0.0276211
104,0.146186,0.253201,0.1418,0.2582,60,17,61.225,17.1321,-0.0362375,-0.0834495
105,-0.146186,0.253201,-0.1507,0.2516,120,17,120.92,17.0544,0.0269786,-0.0822717
106,-0.292372,-2.55599e-08,-0.2939,0.0042,180,17,179.181,17.0934,0.0582661,-0.0277342
107,-0.146186,-0.253201,-0.1553,-0.2502,240,17,238.172,17.1263,0.0272465,0.0228316
108,0.146186,-0.253201,0.1482,-0.2558,300,17,300.086,17.1953,-0.0355886,0.023007
109,0.309017,1.91611e-17,0.3067,0.0005,3.55271e-15,18,0.0934068,17.8605,-0.0701292,-0.0284086
110,0.154508,0.267617,0.1521,0.2672,60,18,60.3499,17.9061,-0.0382614,-0.0857968
111,-0.154509,0.267617,-0.1546,0.2656,120,18,120.203,17.8977,0.0288231,-0.0855232
112,-0.309017,-2.70151e-08,-0.3119,0.0049,180,18,179.1,18.1761,0.061872,-0.0278182
113,-0.154508,-0.267617,-0.155,-0.2604,240,18,239.237,17.6403,0.0290309,0.0262215
114,0.154508,-0.267617,0.1534,-0.261,300,18,300.444,17.6224,-0.0374568,0.0261239
115,0.325568,2.01874e-17,0.3209,-0.0036,3.55271e-15,19,359.357,18.7186,-0.0740443,-0.0273468
116,0.162784,0.28195,0.1631,0.2863,60,19,60.3306,19.2383,-0.0395224,-0.0895873
117,-0.162784,0.28195,-0.1593,0.2805,120,19,119.593,18.8189,0.0307619,-0.088786
118,-0.325568,-2.84621e-08,-0.3222,0.0062,180,19,178.898,18.7996,0.0654846,-0.0279442
119,-0.162784,-0.28195,-0.1638,-0.2859,240,19,240.19,19.2383,0.0313042,0.0298452
120,0.162784,-0.28195,0.1627,-0.2788,300,19,300.267,18.8324,-0.0394912,0.0296672
121,0.34202,2.12075e-17,0.346,0.0022,3.55271e-15,20,0.364304,20.2433,-0.0779767,-0.0278535
122,0.17101,0.296198,0.1689,0.2918,60,20,59.9368,19.7037,-0.0416378,-0.0930417
123,-0.17101,0.296198,-0.167,0.2966,120,20,119.382,19.9002,0.0324825,-0.0916924
124,-0.34202,-2.99004e-08,-0.3389,-0.0032,180,20,180.541,19.8108,0.0694541,-0.0268995
125,-0.17101,-0.296198,-0.1724,-0.2933,240,20,239.553,19.89,0.0331211,0.0329922
126,0.17101,-0.296198,0.1619,-0.2954,300,20,298.726,19.6855,-0.0406536,0.0332296
127,0.358368,2.22212e-17,0.3549,-0.0007,3.55271e-15,21,359.887,20.7874,-0.0809679,-0.0270558
128,0.179184,0.310356,0.1821,0.3059,60,21,59.235,20.8547,-0.0438344,-0.0962953
129,-0.179184,0.310356,-0.1795,0.3056,120,21,120.429,20.7577,0.0343061,-0.0950321
130,-0.358368,-3.13295e-08,-0.3539,0.0092,180,21,178.511,20.7334,0.0736235,-0.0275964
131,-0.179184,-0.310356,-0.1843,-0.3037,240,21,238.749,20.8086,0.0349489,0.0367623
132,0.179184,-0.310356,0.1752,-0.3158,300,21,299.021,21.1704,-0.042658,0.0369879
133,0.374607,2.32281e-17,0.372,0.0056,3.55271e-15,22,0.862452,21.8416,-0.0850654,-0.0284891
134,0.187303,0.324419,0.1897,0.324,60,22,59.6513,22.0521,-0.0451076,-0.0994322
135,-0.187303,0.324419,-0.1941,0.3228,120,22,121.019,22.1271,0.0373436,-0.0984604
136,-0.374607,-3.27491e-08,-0.3728,0.0008,180,22,179.877,21.8885,0.0774531,-0.0266017
137,-0.187303,-0.324419,-0.1838,-0.3216,240,22,240.251,21.7414,0.036012,0.0400888
138,0.187303,-0.324419,0.186,-0.3253,300,22,299.76,22.0071,-0.0452025,0.0399906
139,0.390731,2.42279e-17,0.3895,0.002,3.55271e-15,23,0.294199,22.9237,-0.0886025,-0.0276534
140,0.195366,0.338383,0.1967,0.341,60,23,60.0222,23.1827,-0.0465306,-0.102911
141,-0.195366,0.338383,-0.1951,0.3366,120,23,120.097,22.8957,0.0390517,-0.101372
142,-0.390731,-3.41588e-08,-0.3867,0.0031,180,23,179.541,22.7501,0.0813971,-0.0264696
143,-0.195366,-0.338383,-0.1966,-0.3329,240,23,239.435,22.7443,0.0390278,0.0437605
144,0.195366,-0.338383,0.1946,-0.3327,300,23,300.324,22.6706,-0.0466797,0.0431426
145,0.406737,2.52203e-17,0.4084,-0.0048,3.55271e-15,24,359.327,24.1061,-0.0921533,-0.0275116
146,0.203368,0.352244,0.2056,0.3526,60,24,59.7537,24.0896,-0.0487586,-0.106219
147,-0.203368,0.352244,-0.2045,0.3498,120,24,120.311,23.9031,0.0411648,-0.1044
148,-0.406737,-3.5558e-08,-0.4096,-0.0012,180,24,180.168,24.1798,0.0853047,-0.026232
149,-0.203368,-0.352244,-0.2058,-0.3505,240,24,239.58,23.9822,0.0407966,0.0478755
150,0.203368,-0.352244,0.1995,-0.3549,300,24,299.342,24.0246,-0.0483953,0.0472382
151,0.422618,2.62051e-17,0.4236,0.0006,3.55271e-15,25,0.0811554,25.0621,-0.0956342,-0.0281277
152,0.211309,0.365998,0.2159,0.3613,60,25,59.139,24.8909,-0.0502075,-0.109267
153,-0.211309,0.365998,-0.208,0.3664,120,25,119.583,24.9181,0.043734,-0.108398
154,-0.422618,-3.69465e-08,-0.4195,0.0091,180,25,178.757,24.8093,0.0892754,-0.0269902
155,-0.211309,-0.365998,-0.2061,-0.3607,240,25,240.257,24.5464,0.0425855,0.0509423
156,0.211309,-0.365998,0.2112,-0.3648,300,25,300.069,24.931,-0.050876,0.0506012
157,0.438371,2.71819e-17,0.4384,0.0024,3.55271e-15,26,0.31366,26.0023,-0.0994313,-0.0269686
158,0.219186,0.379641,0.2199,0.3776,60,26,59.7851,25.9104,-0.0516033,-0.112782
159,-0.219186,0.379641,-0.2202,0.3734,120,26,120.529,25.6894,0.0459357,-0.111538
160,-0.438371,-3.83236e-08,-0.4358,0.002,180,26,179.737,25.8365,0.092795,-0.0265924
161,-0.219186,-0.379641,-0.2175,-0.3816,240,26,240.318,26.0549,0.044451,0.05482
162,0.219186,-0.379641,0.2207,-0.3808,300,26,300.095,26.1124,-0.0518327,0.0546656
163,0.45399,2.81504e-17,0.4493,-0.0004,3.55271e-15,27,359.949,26.6988,-0.102664,-0.0272086
164,0.226995,0.393167,0.2265,0.3857,60,27,59.5767,26.5698,-0.0537764,-0.115493
165,-0.226995,0.393167,-0.226,0.3832,120,27,120.531,26.4157,0.0478459,-0.114534
166,-0.45399,-3.96891e-08,-0.4548,0.0029,180,27,179.635,27.0527,0.0973965,-0.0264547
167,-0.226995,-0.393167,-0.2169,-0.3906,240,27,240.957,26.5374,0.0461657,0.0581998
168,0.226995,-0.393167,0.2265,-0.3858,300,27,300.417,26.5754,-0.0539269,0.0579293
169,0.469472,2.91103e-17,0.4733,0.0009,3.55271e-15,28,0.10895,28.2488,-0.106721,-0.0274945
170,0.234736,0.406574,0.2345,0.4057,60,28,59.9715,27.9432,-0.0557378,-0.119597
171,-0.234736,0.406574,-0.2406,0.4033,120,28,120.819,28.0094,0.0502705,-0.118203
172,-0.469472,-4.10425e-08,-0.4641,-0.0005,180,28,180.062,27.652,0.102135,-0.0263484
173,-0.234736,-0.406574,-0.2361,-0.4094,240,28,240.028,28.2033,0.0486564,0.0621008
174,0.234736,-0.406574,0.2381,-0.4038,300,28,300.526,27.9545,-0.0557668,0.061745
175,0.48481,3.00614e-17,0.4878,0.0029,3.55271e-15,29,0.340623,29.1966,-0.110001,-0.0272757
176,0.242405,0.419857,0.2367,0.4196,60,29,60.5723,28.8003,-0.0567927,-0.122768
177,-0.242405,0.419857,-0.2436,0.4199,120,29,120.12,29.0416,0.0526127,-0.121303
178,-0.48481,-4.23834e-08,-0.4822,-0.0003,180,29,180.036,28.8292,0.10603,-0.0262232
179,-0.242405,-0.419857,-0.2365,-0.42,240,29,240.616,28.8167,0.0505699,0.0649981
180,0.242405,-0.419857,0.2412,-0.4152,300,29,300.153,28.6969,-0.0580435,0.0651203
181,0.5,3.10033e-17,0.5079,-0.0001,3.55271e-15,30,359.989,30.524,-0.113656,-0.0265795
182,0.25,0.433013,0.2593,0.4326,60,30,59.0616,30.2889,-0.058665,-0.125669
183,-0.25,0.433013,-0.2479,0.4398,120,30,119.408,30.3217,0.0544645,-0.124333
184,-0.5,-4.37114e-08,-0.4973,-0.0052,180,30,180.599,29.8233,0.110451,-0.0262074
185,-0.25,-0.433013,-0.2459,-0.4292,240,30,240.19,29.6467,0.0530458,0.0686444
186,0.25,-0.433013,0.2534,-0.4335,300,30,300.308,30.141,-0.0592737,0.0693003
187,0.515038,3.19357e-17,0.5207,-0.0053,3.55271e-15,31,359.417,31.381,-0.116801,-0.0262001
188,0.257519,0.446036,0.2589,0.4413,60,31,59.6009,30.7731,-0.0602738,-0.128311
189,-0.257519,0.446036,-0.2525,0.4457,120,31,119.533,30.8141,0.0565128,-0.12826
190,-0.515038,-4.50261e-08,-0.5145,0.0054,180,31,179.399,30.9659,0.115087,-0.0267687
191,-0.257519,-0.446036,-0.2541,-0.4486,240,31,240.472,31.0353,0.0554142,0.0719022
192,0.257519,-0.446036,0.2596,-0.4392,300,31,300.586,30.6762,-0.0607393,0.0721743
193,0.529919,3.28585e-17,0.5334,-0.002,3.55271e-15,32,359.785,32.2357,-0.119707,-0.0258357
194,0.26496,0.458924,0.2655,0.4626,60,32,60.1472,32.2338,-0.0617275,-0.131807
195,-0.26496,0.458924,-0.265,0.4554,120,32,120.195,31.7956,0.0586062,-0.130308
196,-0.529919,-4.6327e-08,-0.5265,0.0024,180,32,179.739,31.7696,0.118339,-0.0269934
197,-0.26496,-0.458924,-0.2661,-0.4618,240,32,240.048,32.2071,0.0579324,0.075418
198,0.26496,-0.458924,0.2589,-0.4577,300,32,299.495,31.7255,-0.0621178,0.0763393
199,0.544639,3.37712e-17,0.5538,0.0006,3.55271e-15,33,0.0620756,33.6281,-0.122921,-0.0260378
200,0.272319,0.471671,0.2764,0.4776,60,33,59.9409,33.4916,-0.0634255,-0.135275
201,-0.27232,0.471671,-0.2721,0.47,120,33,120.068,32.8937,0.060829,-0.134095
202,-0.544639,-4.76139e-08,-0.543,0.0044,180,33,179.536,32.8893,0.123131,-0.0262986
203,-0.272319,-0.471671,-0.2804,-0.4669,240,33,239.013,32.9993,0.0605072,0.079552
204,0.272319,-0.471671,0.275,-0.4711,300,33,300.274,33.0582,-0.0634772,0.0792243
205,0.559193,3.46736e-17,0.5599,-0.0021,3.55271e-15,34,359.785,34.0492,-0.126533,-0.0261099
206,0.279596,0.484275,0.2813,0.4771,60,34,59.4762,33.6318,-0.0644485,-0.137956
207,-0.279596,0.484275,-0.2779,0.4875,120,34,119.685,34.1351,0.0633523,-0.136708
208,-0.559193,-4.88862e-08,-0.5618,0.0049,180,34,179.5,34.1819,0.127494,-0.0262946
209,-0.279596,-0.484275,-0.279,-0.4865,240,34,240.166,34.1128,0.0623466,0.0826977
210,0.279596,-0.484275,0.2767,-0.4813,300,34,299.895,33.7224,-0.0652605,0.0825425
211,0.573576,3.55655e-17,0.577,-0.0059,3.55271e-15,35,359.414,35.2419,-0.12979,-0.0255449
212,0.286788,0.496732,0.2887,0.4945,60,35,59.7227,34.9322,-0.0669418,-0.140807
213,-0.286788,0.496732,-0.2774,0.496,120,35,119.217,34.6319,0.0647884,-0.140353
214,-0.573576,-5.01436e-08,-0.5686,0.0058,180,35,179.416,34.6547,0.131021,-0.0260844
215,-0.286788,-0.496732,-0.284,-0.4917,240,35,239.99,34.5987,0.0645847,0.0859938
216,0.286788,-0.496732,0.2842,-0.5038,300,35,299.428,35.3404,-0.0668308,0.0870183
217,0.587785,3.64465e-17,0.5902,0.0024,3.55271e-15,36,0.232987,36.1716,-0.133118,-0.0249705
218,0.293893,0.509037,0.2931,0.5123,60,36,60.225,36.1726,-0.067791,-0.144346
219,-0.293893,0.509037,-0.2942,0.5091,120,36,120.023,36.0148,0.0677594,-0.142491
220,-0.587785,-5.13858e-08,-0.5849,-0.0057,180,36,180.558,35.7979,0.135666,-0.0252644
221,-0.293893,-0.509037,-0.291,-0.5112,240,36,240.349,36.031,0.0661303,0.0896169
222,0.293893,-0.509037,0.2903,-0.5099,300,36,299.654,35.9265,-0.068702,0.0896214
223,0.601815,3.73165e-17,0.6078,0.0008,3.55271e-15,37,0.0754139,37.4306,-0.136298,-0.0253349
224,0.300907,0.521187,0.2985,0.5214,60,37,60.209,36.9272,-0.0695525,-0.147199
225,-0.300908,0.521187,-0.2978,0.5195,120,37,119.823,36.7842,0.0699502,-0.145865
226,-0.601815,-5.26123e-08,-0.6007,-0.0011,180,37,180.105,36.9201,0.140105,-0.0252565
227,-0.300907,-0.521187,-0.2997,-0.5216,240,37,240.119,36.9824,0.0686068,0.0936185
228,0.300907,-0.521187,0.2916,-0.5215,300,37,299.212,36.6903,-0.0692288,0.093377
229,0.615662,3.8175e-17,0.6232,-0.006,3.55271e-15,38,359.448,38.5523,-0.139562,-0.0240472
230,0.307831,0.533179,0.3054,0.5341,60,38,60.2389,37.9701,-0.0703718,-0.150074
231,-0.307831,0.533178,-0.3062,0.5383,120,38,119.632,38.2646,0.0723128,-0.149129
232,-0.615662,-5.38228e-08,-0.6098,0.0025,180,38,179.765,37.5754,0.143895,-0.0259359
233,-0.307831,-0.533179,-0.3087,-0.5329,240,38,239.917,38.0141,0.0712823,0.0969717
234,0.307831,-0.533179,0.3093,-0.5356,300,38,300.006,38.2062,-0.0714702,0.097295
235,0.62932,3.9022e-17,0.6421,0.0044,3.55271e-15,39,0.392614,39.9497,-0.141929,-0.023934
236,0.31466,0.545007,0.3119,0.5456,60,39,60.2449,38.9365,-0.0715905,-0.153279
237,-0.31466,0.545007,-0.3136,0.5547,120,39,119.482,39.5841,0.0746925,-0.152445
238,-0.62932,-5.50169e-08,-0.6243,0.0059,180,39,179.459,38.6329,0.148946,-0.0252598
239,-0.31466,-0.545007,-0.3173,-0.5435,240,39,239.723,39.0016,0.0741654,0.100073
240,0.31466,-0.545007,0.315,-0.55,300,39,299.801,39.3324,-0.0726546,0.100868
241,0.642788,3.9857e-17,0.646,0.0005,3.55271e-15,40,0.0443466,40.2407,-0.144239,-0.0238426
242,0.321394,0.55667,0.3255,0.5618,60,40,59.9125,40.4876,-0.0736776,-0.155798
243,-0.321394,0.55667,-0.3228,0.5602,120,40,119.952,40.2818,0.0769777,-0.154415
244,-0.642788,-5.61943e-08,-0.6382,0.0042,180,40,179.623,39.6588,0.152932,-0.0250997
245,-0.321394,-0.55667,-0.3222,-0.5513,240,40,239.696,39.6837,0.0757929,0.10365
246,0.321394,-0.55667,0.322,-0.5562,300,40,300.068,39.9922,-0.0737463,0.103951
247,0.656059,4.068e-17,0.6617,0.0048,3.55271e-15,41,0.415619,41.431,-0.146749,-0.0230282
248,0.328029,0.568164,0.3258,0.568,60,41,60.1618,40.9049,-0.0737857,-0.158258
249,-0.32803,0.568164,-0.3251,0.5731,120,41,119.565,41.2151,0.0798672,-0.157776
250,-0.656059,-5.73545e-08,-0.6533,0.0018,180,41,179.842,40.7911,0.157446,-0.02516
251,-0.328029,-0.568164,-0.3289,-0.5715,240,41,240.079,41.2529,0.0779464,0.106532
252,0.328029,-0.568164,0.3234,-0.5667,300,41,299.712,40.7292,-0.07501,0.106731
253,0.669131,4.14905e-17,0.6758,-0.0033,3.55271e-15,42,359.72,42.5169,-0.148958,-0.0224741
254,0.334565,0.579484,0.3329,0.5785,60,42,60.0816,41.8703,-0.0747014,-0.160999
255,-0.334565,0.579484,-0.3338,0.5794,120,42,119.947,41.9649,0.0818296,-0.159721
256,-0.669131,-5.84973e-08,-0.6634,0.0031,180,42,179.732,41.5602,0.160797,-0.0241153
257,-0.334565,-0.579484,-0.3366,-0.5795,240,42,239.85,42.0797,0.0802907,0.11046
258,0.334565,-0.579484,0.3372,-0.5765,300,42,300.324,41.9032,-0.0764135,0.110265
259,0.681998,4.22884e-17,0.689,0.0001,3.55271e-15,43,0.00831579,43.551,-0.151128,-0.021985
260,0.340999,0.590628,0.3343,0.5867,60,43,60.3256,42.4742,-0.0761683,-0.163237
261,-0.340999,0.590628,-0.3371,0.5946,120,43,119.55,43.1185,0.0842154,-0.162816
262,-0.681998,-5.96222e-08,-0.6794,0.0025,180,43,179.789,42.7971,0.16553,-0.0241563
263,-0.340999,-0.590628,-0.3405,-0.5883,240,43,239.938,42.8228,0.0829174,0.113738
264,0.340999,-0.590628,0.3409,-0.59,300,43,300.019,42.9535,-0.0779576,0.113673
265,0.694658,4.30734e-17,0.6961,-0.0032,3.55271e-15,44,359.737,44.1155,-0.153623,-0.0217352
266,0.347329,0.601592,0.3378,0.5973,60,44,60.5099,43.3304,-0.0770455,-0.166409
267,-0.347329,0.601592,-0.3439,0.6003,120,44,119.808,43.7751,0.0864052,-0.165765
