id,X,Y,x_light,y_light,Extrapolated
0,0.8099034375618217,-0.8235054067755192,-0.3072,0.256,True
1,0.7460422515869141,-0.8430900573730469,-0.2816,0.256,True
2,0.678678544551459,-0.8605129729179104,-0.256,0.256,True
3,0.605072021484375,-0.8833770751953125,-0.2304,0.256,True
4,0.5278937816619873,-0.8990592956542969,-0.2048,0.256,True
5,0.44918060302734375,-0.916412353515625,-0.1792,0.256,True
6,0.3658599853515625,-0.9349938556551933,-0.1536,0.256,True
7,0.2764511892645146,-0.9457102177166978,-0.128,0.256,True
8,0.18450164794921875,-0.95,-0.1024,0.256,True
9,0.09102586782407832,-0.95,-0.0768,0.256,True
10,0.004116058349609375,-0.95,-0.0512,0.256,True
11,-0.07156364942535454,-0.95,-0.0256,0.256,True
12,-0.15589934668642885,-0.95,0.0,0.256,True
13,-0.24748586825650015,-0.9474147224509005,0.0256,0.256,True
14,-0.3383892611231798,-0.934705142715637,0.0512,0.256,True
15,-0.4284443461558351,-0.9187267600291761,0.0768,0.256,True
16,-0.5116920471191406,-0.9023399353027344,0.1024,0.256,True
17,-0.585946930636802,-0.8857438663539591,0.128,0.256,True
18,-0.6592544814356719,-0.8688009993138336,0.1536,0.256,True
19,-0.7271921851233154,-0.8486204074338594,0.1792,0.256,True
20,-0.7848643263952116,-0.8267446823880705,0.2048,0.256,True
21,0.828155517578125,-0.7746286392211914,-0.3072,0.2304,True
22,0.7619781494140625,-0.7943115234375,-0.2816,0.2304,True
23,0.6927588061375582,-0.8120676432953418,-0.256,0.2304,True
24,0.6187973022460938,-0.8289337158203125,-0.2304,0.2304,True
25,0.5398138463497162,-0.848170280456543,-0.2048,0.2304,True
26,0.45696169759337557,-0.8617285693109779,-0.1792,0.2304,True
27,0.3715496063232422,-0.8797047138214111,-0.1536,0.2304,True
28,0.28205,-0.89872,-0.128,0.2304,False
29,0.19167,-0.90357,-0.1024,0.2304,False
30,0.10175,-0.9052,-0.0768,0.2304,False
31,0.01115,-0.90559,-0.0512,0.2304,False
32,-0.07945,-0.90597,-0.0256,0.2304,False
33,-0.16601,-0.90467,0.0,0.2304,False
34,-0.26392,-0.89803,0.0256,0.2304,False
35,-0.35053280230462236,-0.8767030986822892,0.0512,0.2304,True
36,-0.4408883837711999,-0.8618273749739318,0.0768,0.2304,True
37,-0.523895263671875,-0.8465347290039062,0.1024,0.2304,True
38,-0.6031303242795233,-0.8311375886437663,0.128,0.2304,True
39,-0.67724609375,-0.8126565217971802,0.1536,0.2304,True
40,-0.74407958984375,-0.7923660278320312,0.1792,0.2304,True
41,-0.79559326171875,-0.7703208923339844,0.2048,0.2304,True
42,0.8404464721679688,-0.7260894775390625,-0.3072,0.2048,True
43,0.778552770614624,-0.7381117343902588,-0.2816,0.2048,True
44,0.7071638107299805,-0.7555551528930664,-0.256,0.2048,True
45,0.6322551995238229,-0.7714627818940751,-0.2304,0.2048,True
46,0.5518491268157959,-0.7875186204910278,-0.2048,0.2048,True
47,0.46737171641420905,-0.8026484388793235,-0.1792,0.2048,True
48,0.38147,-0.81827,-0.1536,0.2048,False
49,0.28494,-0.82754,-0.128,0.2048,False
50,0.19207,-0.83414,-0.1024,0.2048,False
51,0.09602,-0.84027,-0.0768,0.2048,False
52,0.00315,-0.84312,-0.0512,0.2048,False
53,-0.07892,-0.84295,-0.0256,0.2048,False
54,-0.16993,-0.83601,0.0,0.2048,False
55,-0.26706,-0.82529,0.0256,0.2048,False
56,-0.36267,-0.8173,0.0512,0.2048,False
57,-0.45949,-0.80528,0.0768,0.2048,False
58,-0.5380401611328125,-0.7850189208984375,0.1024,0.2048,True
59,-0.618896484375,-0.7680511474609375,0.128,0.2048,True
60,-0.693450927734375,-0.7497520446777344,0.1536,0.2048,True
61,-0.7545661926269531,-0.7294168472290039,0.1792,0.2048,True
62,-0.8180084228515625,-0.7050457000732422,0.2048,0.2048,True
63,0.8642877996759937,-0.6594336465512534,-0.3072,0.1792,True
64,0.7920979072542631,-0.6794068147476009,-0.2816,0.1792,True
65,0.721923828125,-0.6920166015625,-0.256,0.1792,True
66,0.6453018188476562,-0.7071990966796875,-0.2304,0.1792,True
67,0.56723,-0.72774,-0.2048,0.1792,False
68,0.47815,-0.73749,-0.1792,0.1792,False
69,0.38639,-0.74494,-0.1536,0.1792,False
70,0.29243,-0.75795,-0.128,0.1792,False
71,0.19352,-0.76488,-0.1024,0.1792,False
72,0.09912,-0.77144,-0.0768,0.1792,False
73,0.00321,-0.77034,-0.0512,0.1792,False
74,-0.08535,-0.76907,-0.0256,0.1792,False
75,-0.17759,-0.76116,0.0,0.1792,False
76,-0.27789,-0.75097,0.0256,0.1792,False
77,-0.37068,-0.74167,0.0512,0.1792,False
78,-0.46308,-0.72789,0.0768,0.1792,False
79,-0.55246,-0.71928,0.1024,0.1792,False
80,-0.6345367431640625,-0.6983642578125,0.128,0.1792,True
81,-0.7045822143554688,-0.6801605224609375,0.1536,0.1792,True
82,-0.7760949271951041,-0.6578221868349392,0.1792,0.1792,True
83,-0.8378610919186149,-0.6363283444514385,0.2048,0.1792,True
84,0.890411376953125,-0.5870704650878906,-0.3072,0.1536,True
85,0.8144073486328125,-0.6064071655273438,-0.2816,0.1536,True
86,0.7363739013671875,-0.6230621337890625,-0.256,0.1536,True
87,0.6621,-0.64345,-0.2304,0.1536,False
88,0.57462,-0.64812,-0.2048,0.1536,False
89,0.48686,-0.65945,-0.1792,0.1536,False
90,0.39857,-0.6707,-0.1536,0.1536,False
91,0.30159,-0.68204,-0.128,0.1536,False
