Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,-0.0394579,-0.0166312,2.52554,225.0,303.859,277.719,290.359,310.891,1182.828,25.689,23.479,24.548,26.284,23.479
2,0.0311593,0.0311593,-0.0541986,-0.0316435,2.52561,45.0,302.266,267.938,288.984,318.484,1177.672,25.666,22.751,24.539,27.044,22.751
3,-0.0311593,0.0311594,-0.0389087,-0.0316705,2.52561,135.0,297.906,272.75,293.641,314.344,1178.641,25.275,23.141,24.914,26.67,23.141
4,0.0311594,-0.0311593,-0.0547893,-0.0162049,2.52561,315.0,307.422,272.641,284.672,314.5,1179.235,26.07,23.12,24.14,26.67,23.12
5,0.0934769,0.031159,-0.0691804,-0.0318208,5.65472,18.4349,305.328,262.781,283.406,322.047,1173.562,26.017,22.392,24.149,27.442,22.392
6,0.031159,0.0934769,-0.0540836,-0.0468671,5.65472,71.565,296.297,262.969,292.062,322.203,1173.531,25.248,22.408,24.887,27.456,22.408
7,-0.0311589,0.0934769,-0.038736,-0.0463234,5.65472,108.435,292.297,267.422,296.75,317.344,1173.813,24.901,22.782,25.281,27.035,22.782
8,-0.0934769,0.031159,-0.024711,-0.0313538,5.65472,161.565,293.219,276.391,297.125,309.359,1176.094,24.932,23.501,25.264,26.304,23.501
9,-0.0934769,-0.0311589,-0.0251892,-0.0160728,5.65472,198.435,298.812,281.312,293.438,305.641,1179.203,25.34,23.856,24.884,25.919,23.856
10,-0.0311589,-0.0934769,-0.039437,-0.00197119,5.65472,251.565,308.0,281.375,285.875,305.828,1181.078,26.078,23.824,24.205,25.894,23.824
11,0.031159,-0.0934769,-0.0547053,-0.00178258,5.65472,288.435,313.016,277.594,281.703,311.016,1183.329,26.452,23.459,23.806,26.283,23.459
12,0.0934769,-0.0311589,-0.0693617,-0.016758,5.65472,341.565,311.812,268.5,280.766,319.328,1180.406,26.416,22.746,23.786,27.052,22.746
13,0.0934768,0.0934768,-0.0696201,-0.0466175,7.59652,45.0,300.922,258.609,287.422,326.828,1173.781,25.637,22.032,24.487,27.844,22.032
14,-0.0934768,0.0934769,-0.0243355,-0.0460532,7.59652,135.0,287.125,270.859,299.828,312.031,1169.843,24.544,23.153,25.63,26.673,23.153
15,-0.0934768,-0.0934768,-0.0252758,-0.00201406,7.59652,225.0,301.266,283.281,287.641,299.266,1171.454,25.717,24.182,24.554,25.547,24.182
16,0.0934768,-0.0934768,-0.0700795,-0.00210745,7.59652,315.0,314.172,270.312,274.359,312.594,1171.437,26.819,23.075,23.421,26.685,23.075
17,0.155794,0.0311589,-0.0833054,-0.0320962,9.14188,11.3099,306.891,256.891,277.062,324.109,1164.953,26.344,22.052,23.783,27.822,22.052
18,0.0311589,0.155794,-0.0532441,-0.0605816,9.14188,78.6901,288.859,257.266,293.125,323.438,1162.688,24.844,22.127,25.211,27.818,22.127
19,-0.0311588,0.155794,-0.0387501,-0.0601989,9.14188,101.31,285.281,261.734,297.766,319.328,1164.109,24.506,22.484,25.579,27.431,22.484
20,-0.155794,0.0311589,-0.0113543,-0.0311139,9.14188,168.69,286.812,277.844,298.328,302.594,1165.578,24.607,23.837,25.595,25.961,23.837
21,-0.155794,-0.0311588,-0.0112855,-0.0164177,9.14188,191.31,290.375,281.578,293.359,297.688,1163.0,24.968,24.211,25.224,25.597,24.211
22,-0.0311589,-0.155794,-0.04025,0.0124063,9.14188,258.69,308.422,281.297,277.75,297.516,1164.985,26.474,24.146,23.842,25.538,23.842
23,0.0311589,-0.155794,-0.0548791,0.0126314,9.14188,281.31,313.172,277.438,273.797,302.078,1166.485,26.847,23.784,23.472,25.896,23.472
24,0.155794,-0.0311588,-0.0838332,-0.0171603,9.14188,348.69,310.109,259.5,271.469,318.031,1159.109,26.754,22.388,23.42,27.438,22.388
25,0.155794,0.0934767,-0.0829925,-0.046986,10.468,30.9638,301.172,252.172,280.266,327.641,1161.251,25.935,21.716,24.135,28.214,21.716
26,0.0934767,0.155794,-0.0680095,-0.0613042,10.468,59.0362,292.188,252.469,288.297,327.5,1160.454,25.179,21.756,24.843,28.222,21.756
27,-0.0934766,0.155794,-0.0238406,-0.06039,10.468,120.964,279.844,264.844,301.031,313.672,1159.391,24.137,22.843,25.965,27.055,22.843
28,-0.155794,0.0934768,-0.0106853,-0.0458632,10.468,149.036,281.047,272.859,301.469,305.688,1161.063,24.206,23.501,25.965,26.328,23.501
29,-0.155794,-0.0934767,-0.011734,-0.00238451,10.468,210.964,294.047,284.484,288.625,292.672,1159.828,25.353,24.528,24.885,25.234,24.528
30,-0.0934767,-0.155794,-0.0258268,0.0124152,10.468,239.036,302.922,284.469,280.734,292.25,1160.375,26.106,24.515,24.193,25.186,24.193
31,0.0934767,-0.155794,-0.0698151,0.0122442,10.468,300.964,315.531,271.562,267.938,304.953,1159.984,27.201,23.411,23.098,26.289,23.098
32,0.155794,-0.0934767,-0.0838365,-0.00266875,10.468,329.036,314.703,263.375,267.656,313.516,1159.25,27.147,22.719,23.089,27.045,22.719
33,0.218112,0.0311589,-0.096904,-0.0325913,12.7282,8.13011,306.672,249.422,269.703,323.859,1149.656,26.675,21.695,23.459,28.17,21.695
34,0.155794,0.155795,-0.0826853,-0.0616129,12.7282,45.0,293.188,246.062,281.078,328.984,1149.312,25.51,21.41,24.456,28.624,21.41
35,0.0311589,0.218112,-0.0531921,-0.0755529,12.7282,81.8699,280.312,250.031,293.141,323.891,1147.375,24.431,21.792,25.549,28.229,21.792
36,-0.0311588,0.218112,-0.0379485,-0.0752036,12.7282,98.1301,276.766,254.609,298.172,319.625,1149.172,24.084,22.156,25.947,27.814,22.156
37,-0.155794,0.155795,-0.0101877,-0.0605558,12.7282,135.0,273.953,266.359,302.922,307.047,1150.281,23.816,23.156,26.335,26.693,23.156
38,-0.218112,0.031159,0.00199867,-0.0304967,12.7282,171.87,278.969,278.109,297.641,294.484,1149.203,24.275,24.2,25.9,25.625,24.2
39,-0.218112,-0.0311588,0.00201794,-0.0159254,12.7282,188.13,282.531,281.328,292.812,289.297,1145.968,24.654,24.549,25.551,25.245,24.549
40,-0.155795,-0.155794,-0.0119805,0.0129346,12.7282,225.0,295.109,285.5,280.828,284.953,1146.39,25.742,24.904,24.497,24.857,24.497
41,-0.0311589,-0.218112,-0.0399521,0.0266483,12.7282,261.87,308.172,281.453,269.922,289.094,1148.641,26.829,24.503,23.499,25.168,23.499
42,0.0311589,-0.218112,-0.0551293,0.026585,12.7282,278.13,312.656,276.828,265.734,293.219,1148.437,27.224,24.105,23.139,25.532,23.139
43,0.155794,-0.155795,-0.0842908,0.0124149,12.7282,315.0,316.484,264.547,260.984,305.797,1147.812,27.573,23.048,22.738,26.642,22.738
44,0.218112,-0.0311589,-0.0975404,-0.017752,12.7282,351.87,310.297,252.531,264.578,318.594,1146.0,27.077,22.036,23.087,27.801,22.036
45,-0.218112,-0.0934766,0.00223156,-0.00184823,13.7272,203.199,285.328,284.266,287.656,284.047,1141.297,25.0,24.907,25.204,24.888,24.888
46,-0.0934766,-0.218112,-0.0260955,0.0269968,13.7272,246.801,302.938,284.625,272.562,284.109,1144.234,26.475,24.875,23.82,24.83,23.82
47,0.218112,0.0934768,-0.0972798,-0.0474047,13.7272,23.1986,299.094,243.156,270.703,325.516,1138.469,26.272,21.358,23.778,28.592,21.358
48,0.0934767,0.218112,-0.0677476,-0.0759228,13.7272,66.8014,282.062,244.25,286.719,326.078,1139.109,24.762,21.442,25.17,28.626,21.442
49,-0.0934767,0.218112,-0.0235825,-0.074287,13.7272,113.199,270.609,256.562,299.484,312.297,1138.952,23.759,22.526,26.295,27.42,22.526
50,-0.218112,0.0934768,0.00314323,-0.0453641,13.7272,156.801,271.953,271.406,299.562,295.438,1138.359,23.89,23.842,26.315,25.953,23.842
51,0.0934768,-0.218112,-0.0699244,0.0268246,13.7272,293.199,315.609,271.438,260.297,296.078,1143.422,27.602,23.739,22.765,25.894,22.765
52,0.218112,-0.0934767,-0.0980806,-0.00254648,13.7272,336.801,314.0,255.188,259.484,312.609,1141.281,27.513,22.36,22.736,27.391,22.36
53,-0.218112,-0.155794,0.00180962,0.0128331,15.5476,215.538,287.141,285.672,280.906,277.391,1131.11,25.386,25.256,24.835,24.524,24.524
54,-0.155794,-0.218112,-0.0115672,0.0266129,15.5476,234.462,295.344,285.703,273.734,277.188,1131.969,26.091,25.239,24.182,24.487,24.182
55,0.218112,0.155794,-0.097132,-0.0619797,15.5476,35.5377,292.062,237.875,272.203,327.766,1129.906,25.848,21.053,24.091,29.008,21.053
