Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.188019,-0.90447,-0.101281,0.230673,67.489,281.743,136.109,110.141,69.6875,84.25,400.188,34.011,27.522,17.414,21.053,17.414
2,0.0936995,-0.90699,-0.0784658,0.229596,65.7577,275.898,145.375,122.859,78.1719,89.8906,436.296,33.32,28.16,17.917,20.603,17.917
3,0.0101802,-0.90822,-0.0534849,0.228048,65.2683,270.642,145.109,128.266,82.4375,89.4062,445.219,32.593,28.81,18.516,20.081,18.516
4,-0.0751506,-0.90719,-0.0264595,0.229481,65.5465,265.264,140.078,130.734,83.7031,86.0156,440.531,31.798,29.676,19.001,19.525,19.001
5,-0.16141,-0.90433,-0.00131723,0.229762,66.7254,259.88,129.016,126.266,81.0469,78.8438,415.173,31.075,30.413,19.521,18.991,18.991
6,-0.25998,-0.89802,0.0244824,0.230307,69.2113,253.854,110.672,113.109,73.2344,66.7656,363.781,30.423,31.093,20.131,18.353,18.353
7,0.37969,-0.81995,-0.153081,0.205312,64.6346,294.847,159.469,117.094,77.2344,105.109,458.906,34.75,25.516,16.83,22.904,16.83
8,-0.361691,0.84696,0.0526191,-0.230897,67.0663,113.125,70.9219,80.6094,126.781,115.734,394.046,17.998,20.457,32.174,29.371,17.998
9,0.282021,-0.89793,-0.12795,0.230019,70.2501,287.436,118.891,92.0,57.5156,74.5,342.907,34.671,26.829,16.773,21.726,16.773
10,-0.76402,-0.34286,0.154176,0.0773579,56.8691,204.169,139.609,188.0,162.969,117.594,608.172,22.956,30.912,26.797,19.336,19.336
11,-0.68612,-0.3581,0.128484,0.076943,50.7098,207.561,170.547,218.297,189.156,144.125,722.125,23.617,30.23,26.194,19.958,19.958
12,0.00602968,-0.84322,-0.052178,0.20487,57.484,270.41,191.969,170.641,114.609,124.688,601.907,31.893,28.35,19.041,20.715,19.041
13,0.0970002,-0.8393,-0.0772764,0.204113,57.6598,276.593,195.328,165.125,111.094,127.156,598.703,32.625,27.58,18.556,21.239,18.556
14,0.18954,-0.83503,-0.101697,0.205051,58.9005,282.789,191.906,154.781,103.656,125.047,575.39,33.352,26.9,18.015,21.733,18.015
15,0.28859,-0.82826,-0.129039,0.205132,61.2941,289.21,180.469,138.016,92.1562,117.906,528.547,34.144,26.112,17.436,22.308,17.436
16,0.57694,-0.65018,-0.20563,0.154365,60.3715,311.584,189.844,125.406,91.5312,139.406,546.187,34.758,22.96,16.758,25.523,16.758
17,0.48779,-0.65935,-0.179471,0.153605,55.102,306.494,221.125,153.094,113.078,161.484,648.781,34.083,23.597,17.429,24.89,17.429
18,-0.0542205,0.83567,-0.0258846,-0.230291,56.8694,93.7123,121.484,112.688,183.672,190.625,608.469,19.966,18.52,30.186,31.329,18.52
19,-0.24958,0.83384,0.0249416,-0.229149,60.504,106.663,99.625,103.922,166.719,157.844,528.11,18.864,19.678,31.569,29.888,18.864
20,-0.42475,-0.294501,0.0509384,0.0512758,31.1218,214.736,255.531,280.094,255.359,228.016,1019.0,25.077,27.487,25.06,22.376,22.376
21,-0.31862,-0.31079,0.0252647,0.0521827,26.4294,224.287,277.453,289.328,262.953,247.609,1077.343,25.753,26.856,24.408,22.983,22.983
22,-0.84265,-0.32318,0.179052,0.0756073,64.4885,200.983,102.453,144.172,126.172,85.7812,458.578,22.341,31.439,27.514,18.706,18.706
23,-0.60332,-0.37327,0.102526,0.0772311,45.1905,211.745,197.656,239.531,207.922,166.578,811.687,24.351,29.51,25.616,20.522,20.522
24,-0.0759605,-0.84273,-0.026632,0.204617,57.795,264.849,185.094,172.875,116.375,119.984,594.328,31.143,29.087,19.581,20.188,19.581
25,-0.172389,-0.83502,0.000728254,0.204477,58.4988,258.335,175.734,173.141,116.719,113.703,579.297,30.336,29.888,20.148,19.628,19.628
26,-0.26563,-0.826479,0.0252608,0.205161,60.2406,252.183,161.266,166.359,112.359,103.719,543.703,29.661,30.597,20.666,19.076,19.076
27,-0.55754,-0.71787,0.104109,0.178896,65.3605,232.165,119.531,141.797,102.953,79.0625,443.343,26.961,31.984,23.222,17.833,17.833
28,0.66649,-0.6387,-0.232203,0.151461,67.3862,316.22,141.359,89.2656,64.5156,105.438,400.578,35.289,22.284,16.106,26.321,16.106
29,0.39619,-0.67158,-0.152924,0.153799,51.2363,300.538,238.344,173.562,128.844,173.25,714.0,33.382,24.308,18.045,24.265,18.045
30,0.301589,-0.68281,-0.128017,0.153865,48.2837,293.831,250.094,191.422,142.234,181.531,765.281,32.68,25.013,18.586,23.721,18.586
31,0.0343395,0.83297,-0.0511688,-0.230841,56.4784,87.6393,123.781,108.859,178.125,194.156,604.921,20.462,17.996,29.446,32.096,17.996
32,-0.15049,0.834,-0.000379322,-0.230302,57.9374,100.229,112.031,109.906,178.328,176.422,576.687,19.427,19.058,30.923,30.592,19.058
33,-0.61369,-0.27323,0.103152,0.0511189,42.2035,204.0,202.594,246.562,224.828,180.641,854.625,23.706,28.85,26.307,21.137,21.137
34,-0.52373,-0.28371,0.0768574,0.0517309,36.5581,208.445,232.328,268.0,244.281,206.828,951.437,24.419,28.168,25.675,21.738,21.738
35,-0.20739,-0.31888,-4.14645e-05,0.0512916,22.3577,236.961,298.5,295.734,269.484,266.766,1130.484,26.405,26.16,23.838,23.598,23.598
36,0.88053,-0.26145,-0.28165,0.0506324,66.7115,343.463,138.891,77.2031,70.5469,124.719,411.36,33.764,18.768,17.15,30.319,17.15
37,-0.514241,-0.38421,0.076993,0.0769581,39.9351,216.765,223.547,257.5,223.562,188.734,893.343,25.024,28.824,25.025,21.127,21.127
38,0.61252,-0.38765,-0.205414,0.0757576,46.459,327.671,257.672,168.328,146.328,219.672,792.0,32.534,21.254,18.476,27.736,18.476
39,0.69833,-0.378461,-0.230745,0.0771104,52.5883,331.544,230.062,143.047,123.422,196.266,692.797,33.208,20.648,17.815,28.33,17.815
40,-0.36252,-0.81381,0.0510512,0.20341,62.9869,245.989,142.281,153.297,104.859,90.7969,491.234,28.964,31.207,21.346,18.483,18.483
