id,X,Y,x_light,y_light,elevation,azimuth
0,NaN,NaN,-0.3072,0.256,NaN,NaN
1,NaN,NaN,-0.2816,0.256,NaN,NaN
2,NaN,NaN,-0.256,0.256,NaN,NaN
3,NaN,NaN,-0.2304,0.256,NaN,NaN
4,NaN,NaN,-0.2048,0.256,NaN,NaN
5,NaN,NaN,-0.1792,0.256,NaN,NaN
6,NaN,NaN,-0.1536,0.256,NaN,NaN
7,NaN,NaN,-0.128,0.256,NaN,NaN
8,NaN,NaN,-0.1024,0.256,NaN,NaN
9,NaN,NaN,-0.0768,0.256,NaN,NaN
10,NaN,NaN,-0.0512,0.256,NaN,NaN
11,NaN,NaN,-0.0256,0.256,NaN,NaN
12,NaN,NaN,0.0,0.256,NaN,NaN
13,NaN,NaN,0.0256,0.256,NaN,NaN
14,NaN,NaN,0.0512,0.256,NaN,NaN
15,NaN,NaN,0.0768,0.256,NaN,NaN
16,NaN,NaN,0.1024,0.256,NaN,NaN
17,NaN,NaN,0.128,0.256,NaN,NaN
18,NaN,NaN,0.1536,0.256,NaN,NaN
19,NaN,NaN,0.1792,0.256,NaN,NaN
20,NaN,NaN,0.2048,0.256,NaN,NaN
21,NaN,NaN,-0.3072,0.2304,NaN,NaN
22,NaN,NaN,-0.2816,0.2304,NaN,NaN
23,NaN,NaN,-0.256,0.2304,NaN,NaN
24,NaN,NaN,-0.2304,0.2304,NaN,NaN
25,NaN,NaN,-0.2048,0.2304,NaN,NaN
26,NaN,NaN,-0.1792,0.2304,NaN,NaN
27,NaN,NaN,-0.1536,0.2304,NaN,NaN
28,0.28202,-0.89793,-0.128,0.2304,70.2501,287.4364
29,0.18802,-0.90447,-0.1024,0.2304,67.489,281.7433
30,0.0937,-0.90699,-0.0768,0.2304,65.7577,275.8982
31,0.01018,-0.90822,-0.0512,0.2304,65.2683,270.6422
32,-0.07515,-0.90719,-0.0256,0.2304,65.5465,265.2645
33,-0.16141,-0.90433,0.0,0.2304,66.7254,259.8801
34,-0.25998,-0.89802,0.0256,0.2304,69.2113,253.8541
35,NaN,NaN,0.0512,0.2304,NaN,NaN
36,NaN,NaN,0.0768,0.2304,NaN,NaN
37,NaN,NaN,0.1024,0.2304,NaN,NaN
38,NaN,NaN,0.128,0.2304,NaN,NaN
39,NaN,NaN,0.1536,0.2304,NaN,NaN
40,NaN,NaN,0.1792,0.2304,NaN,NaN
41,NaN,NaN,0.2048,0.2304,NaN,NaN
