Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.337541,-0.84088,-0.129076,0.180061,64.9715,291.871,142.141,109.203,76.2969,98.3438,425.985,33.368,25.635,17.911,23.086,17.911
2,0.241509,-0.85018,-0.101451,0.178271,62.1063,285.858,159.656,129.609,90.9844,110.75,490.999,32.517,26.397,18.53,22.556,18.53
3,0.150521,-0.85968,-0.0762405,0.17986,60.7807,279.931,163.75,139.594,97.9062,112.953,514.203,31.845,27.148,19.04,21.967,19.04
4,0.0637793,-0.86319,-0.0510668,0.179325,59.9448,274.226,164.531,147.234,103.625,113.328,528.718,31.119,27.847,19.599,21.434,19.599
5,-0.0235393,-0.8674,-0.0246917,0.180426,60.1947,268.445,158.875,150.0,105.203,109.25,523.328,30.359,28.663,20.103,20.876,20.103
6,-0.1061,-0.8643,0.0,0.179539,60.5503,263.001,152.266,151.281,106.062,105.078,514.687,29.584,29.393,20.607,20.416,20.416
7,-0.19058,-0.8604,0.0246042,0.179581,61.794,257.51,139.938,145.844,102.391,96.375,484.548,28.88,30.099,21.131,19.89,19.89
8,-0.28277,-0.85144,0.052221,0.18077,63.7882,251.628,125.266,137.234,96.6875,85.4375,444.625,28.173,30.865,21.746,19.216,19.216
9,-0.365291,-0.84038,0.0765089,0.179431,66.3965,246.507,110.047,126.125,89.4375,74.875,400.484,27.479,31.493,22.332,18.696,18.696
10,0.52716,-0.74363,-0.179833,0.1541,65.7174,305.333,142.031,98.3281,72.4844,103.688,416.532,34.098,23.606,17.402,24.893,17.402
11,-0.27415,0.83637,0.0522916,-0.2809,61.6611,108.148,81.3125,90.9062,161.109,145.656,478.984,16.976,18.979,33.636,30.409,16.976
12,0.424409,-0.82312,-0.153375,0.179221,67.8339,297.276,125.078,91.6406,63.9531,86.8906,367.562,34.029,24.932,17.399,23.64,17.399
13,-0.16792,0.9065,0.0260958,-0.3053,67.2086,100.494,62.0938,65.8125,123.109,117.219,368.234,16.863,17.872,33.432,31.833,16.863
14,0.49327,-0.324,-0.15381,0.0255576,36.1685,326.701,279.031,203.75,194.594,264.125,941.5,29.637,21.641,20.669,28.054,20.669
15,0.586939,-0.3142,-0.179073,0.0249108,41.7397,331.839,259.812,179.906,172.297,246.047,858.062,30.279,20.967,20.08,28.675,20.08
16,0.67504,-0.30334,-0.205351,0.025108,47.7368,335.802,235.094,154.047,147.609,222.469,759.219,30.965,20.29,19.442,29.302,19.442
17,0.7566,-0.29359,-0.230061,0.0254161,54.2492,338.792,202.609,126.141,120.703,191.75,641.203,31.598,19.673,18.824,29.905,18.824
18,0.28015,-0.4402,-0.101884,0.0517387,31.4521,302.473,290.281,235.703,213.453,260.781,1000.218,29.022,23.565,21.341,26.072,21.341
19,0.38272,-0.43039,-0.127854,0.0511418,35.1657,311.645,281.594,216.828,196.719,253.203,948.344,29.693,22.864,20.743,26.699,20.743
20,-0.32846,-0.53099,0.0506109,0.0765081,38.6359,238.26,229.891,253.344,218.266,196.281,897.782,25.607,28.219,24.312,21.863,21.863
21,-0.22927,-0.53851,0.0266431,0.0767615,35.8231,246.938,245.953,258.594,222.469,210.141,937.157,26.245,27.593,23.739,22.423,22.423
22,0.436319,-0.75878,-0.154056,0.152952,61.0786,299.9,169.609,124.078,91.4062,124.359,509.452,33.292,24.355,17.942,24.41,17.942
23,0.34445,-0.77371,-0.127476,0.153546,57.8782,293.998,186.297,143.5,105.953,136.047,571.797,32.581,25.096,18.53,23.793,18.53
24,-0.17987,0.84652,0.0255477,-0.283209,59.9305,101.996,89.9375,94.625,169.438,160.969,514.969,17.465,18.375,32.903,31.258,17.465
25,-0.3593,0.82896,0.0768264,-0.281327,64.619,113.434,69.8125,82.125,145.531,125.359,422.828,16.511,19.423,34.418,29.648,16.511
26,-0.44493,0.81435,0.101612,-0.281236,68.1206,118.65,56.1562,69.9531,123.328,101.469,350.906,16.003,19.935,35.146,28.916,16.003
27,-0.0843802,0.91068,0.000883534,-0.308112,66.1463,95.2937,67.3281,67.2656,127.438,127.031,389.063,17.305,17.289,32.755,32.65,17.289
28,0.39336,-0.330441,-0.128183,0.0254367,30.9129,319.968,289.797,222.938,212.984,274.312,1000.031,28.979,22.293,21.298,27.43,21.298
29,-0.44738,-0.32322,0.0769456,0.0258109,33.4991,215.847,228.109,265.578,252.719,216.125,962.531,23.699,27.592,26.256,22.454,22.454
30,-0.53985,-0.3117,0.101696,0.0258705,38.5629,210.001,203.828,249.406,237.328,193.047,883.609,23.068,28.226,26.859,21.848,21.848
31,0.83363,-0.28023,-0.256788,0.0254832,61.5785,341.42,157.516,92.4219,88.7188,148.797,487.454,32.314,18.96,18.2,30.525,18.2
32,0.17728,-0.445459,-0.0770133,0.0513422,28.6488,291.701,287.297,245.109,222.297,258.109,1012.812,28.366,24.201,21.948,25.484,21.948
33,0.48172,-0.42344,-0.154255,0.0513701,39.8941,318.684,262.812,191.609,173.938,236.078,864.437,30.403,22.166,20.122,27.31,20.122
34,-0.428519,-0.5201,0.077274,0.077312,42.3683,230.514,204.797,237.953,204.781,174.422,821.953,24.916,28.95,24.914,21.22,21.22
35,-0.12795,-0.54188,-0.000314169,0.0768391,33.8335,256.715,254.797,253.984,218.344,217.828,944.953,26.964,26.878,23.106,23.052,23.052
36,0.172051,-0.54061,-0.077581,0.0764785,34.5641,287.654,271.797,231.625,199.75,232.141,935.313,29.059,24.764,21.356,24.82,21.356
37,0.27381,-0.53468,-0.102875,0.0768405,36.9209,297.117,268.547,217.453,187.438,229.203,902.641,29.751,24.091,20.766,25.392,20.766
38,0.24971,-0.78335,-0.103109,0.15415,55.3044,287.681,194.375,157.172,116.016,141.625,609.188,31.907,25.8,19.044,23.248,19.044
