Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,0.00268184,0.0251497,2.52554,225.0,268.656,268.891,256.875,254.297,1048.719,25.618,25.64,24.494,24.248,24.248
2,0.0311593,0.0311593,-0.0102833,0.0137852,2.52561,45.0,270.078,263.672,257.406,261.828,1052.984,25.649,25.04,24.445,24.865,24.445
3,-0.0311593,0.0311594,0.00176498,0.0131557,2.52561,135.0,267.094,266.578,261.094,258.719,1053.485,25.353,25.304,24.784,24.558,24.558
4,0.0311594,-0.0311593,-0.00934083,0.0263107,2.52561,315.0,274.844,268.516,255.969,259.531,1058.86,25.957,25.359,24.174,24.51,24.174
5,0.0934769,0.031159,-0.0229515,0.0138488,5.65472,18.4349,271.203,257.844,252.0,262.594,1043.641,25.986,24.706,24.146,25.161,24.146
6,0.031159,0.0934769,-0.0101516,0.000374874,5.65472,71.565,263.812,257.391,258.328,262.484,1042.015,25.317,24.701,24.791,25.19,24.701
7,-0.0311589,0.0934769,0.0021813,-7.41939e-05,5.65472,108.435,263.297,263.156,264.484,262.047,1052.984,25.005,24.991,25.118,24.886,24.886
8,-0.0934769,0.031159,0.0148386,0.0126721,5.65472,161.565,263.359,269.812,264.5,255.328,1052.999,25.01,25.623,25.119,24.248,24.248
9,-0.0934769,-0.0311589,0.0145524,0.0253002,5.65472,198.435,267.188,273.891,261.516,252.859,1055.454,25.315,25.95,24.778,23.957,23.957
10,-0.0311589,-0.0934769,0.00326139,0.0383065,5.65472,251.565,273.266,273.922,254.797,252.016,1054.001,25.927,25.989,24.174,23.91,23.91
11,0.031159,-0.0934769,-0.00906855,0.0386154,5.65472,288.435,276.828,270.766,251.688,255.188,1054.47,26.253,25.678,23.869,24.201,23.869
12,0.0934769,-0.0311589,-0.0223179,0.0267399,5.65472,341.565,276.859,263.703,251.031,261.375,1052.968,26.293,25.044,23.84,24.823,23.84
13,0.0934768,0.0934768,-0.0227613,0.00108105,7.59652,45.0,270.594,257.531,258.016,268.969,1055.11,25.646,24.408,24.454,25.492,24.408
14,-0.0934768,0.0934769,0.0141141,-0.000162912,7.59652,135.0,260.781,266.641,268.312,259.281,1055.015,24.718,25.274,25.432,24.576,24.576
15,-0.0934768,-0.0934768,0.014902,0.0372475,7.59652,225.0,270.312,277.281,258.516,249.75,1055.859,25.601,26.261,24.484,23.654,23.654
16,0.0934768,-0.0934768,-0.0219831,0.0385113,7.59652,315.0,279.406,266.453,247.609,257.766,1051.234,26.579,25.347,23.554,24.52,23.554
17,0.155794,0.0311589,-0.0353811,0.0141283,9.14188,11.3099,272.234,252.656,246.609,263.656,1035.155,26.299,24.408,23.823,25.47,23.823
18,0.0311589,0.155794,-0.0100151,-0.0126697,9.14188,78.6901,258.906,252.5,260.281,264.25,1035.937,24.992,24.374,25.125,25.508,24.374
19,-0.0311588,0.155794,0.00197602,-0.0121729,9.14188,101.31,256.047,255.578,263.375,260.859,1035.859,24.718,24.673,25.426,25.183,24.673
20,-0.155794,0.0311589,0.0274407,0.0124948,9.14188,168.69,258.156,271.094,265.969,250.219,1045.438,24.694,25.931,25.441,23.934,23.934
21,-0.155794,-0.0311588,0.0269301,0.0253336,9.14188,191.31,259.375,272.469,260.203,245.359,1037.406,25.002,26.264,25.082,23.651,23.651
22,-0.0311589,-0.155794,0.00321679,0.0508193,9.14188,258.69,271.344,272.25,246.719,244.297,1034.61,26.227,26.314,23.847,23.612,23.612
23,0.0311589,-0.155794,-0.00924571,0.0508439,9.14188,281.31,275.25,269.062,244.125,247.516,1035.953,26.57,25.972,23.565,23.893,23.565
24,0.155794,-0.0311588,-0.0349608,0.0268184,9.14188,348.69,274.922,255.125,243.031,259.328,1032.406,26.629,24.712,23.54,25.119,23.54
25,0.155794,0.0934767,-0.035877,0.00086836,10.468,30.9638,266.422,246.844,247.578,264.797,1025.641,25.976,24.067,24.139,25.818,24.067
26,0.0934767,0.155794,-0.0222886,-0.0121657,10.468,59.0362,259.297,246.922,254.109,264.578,1024.906,25.3,24.092,24.793,25.815,24.092
27,-0.0934766,0.155794,0.014223,-0.0124622,10.468,120.964,251.281,256.984,265.016,256.078,1029.359,24.411,24.965,25.746,24.877,24.411
28,-0.155794,0.0934768,0.0267606,0.000181428,10.468,149.036,252.266,264.562,266.0,250.641,1033.469,24.41,25.599,25.739,24.252,24.252
29,-0.155794,-0.0934767,0.0275618,0.0377098,10.468,210.964,263.203,276.844,257.922,242.875,1040.844,25.287,26.598,24.78,23.334,23.334
30,-0.0934767,-0.155794,0.0156217,0.0502599,10.468,239.036,269.359,276.891,251.344,242.625,1040.219,25.894,26.619,24.163,23.324,23.324
31,0.0934767,-0.155794,-0.022577,0.0514624,10.468,300.964,278.781,265.531,240.453,250.578,1035.343,26.926,25.647,23.224,24.202,23.224
32,0.155794,-0.0934767,-0.0355691,0.0391668,10.468,329.036,278.469,258.594,239.844,256.734,1033.641,26.941,25.018,23.204,24.838,23.204
33,0.218112,0.0311589,-0.0482979,0.0140279,12.7282,8.13011,273.125,247.0,241.156,264.578,1025.859,26.624,24.077,23.508,25.791,23.508
34,0.155794,0.155795,-0.0355341,-0.0128203,12.7282,45.0,262.516,243.406,250.875,268.188,1024.985,25.612,23.747,24.476,26.165,23.747
35,0.0311589,0.218112,-0.0102485,-0.0252106,12.7282,81.8699,253.703,247.141,261.391,265.359,1027.594,24.689,24.05,25.437,25.823,24.05
36,-0.0311588,0.218112,0.0020353,-0.0259425,12.7282,98.1301,250.766,250.25,265.156,262.547,1028.719,24.377,24.326,25.775,25.522,24.326
37,-0.155794,0.155795,0.0263118,-0.013383,12.7282,135.0,248.703,260.438,269.188,253.766,1032.095,24.097,25.234,26.082,24.587,24.097
38,-0.218112,0.031159,0.0396243,0.0128356,12.7282,171.87,252.312,271.688,266.172,244.547,1034.719,24.385,26.257,25.724,23.634,23.634
39,-0.218112,-0.0311588,0.0396969,0.0253519,12.7282,188.13,256.547,276.188,264.0,242.391,1039.126,24.689,26.579,25.406,23.326,23.326
40,-0.155795,-0.155794,0.0275472,0.0499452,12.7282,225.0,266.172,280.234,254.516,239.906,1040.828,25.573,26.924,24.453,23.05,23.05
41,-0.0311589,-0.218112,0.00290615,0.0629263,12.7282,261.87,275.484,276.0,244.344,241.844,1037.672,26.548,26.598,23.547,23.306,23.306
42,0.0311589,-0.218112,-0.0092369,0.0634207,12.7282,278.13,278.188,272.266,240.578,244.219,1035.251,26.872,26.3,23.239,23.59,23.239
43,0.155794,-0.155795,-0.0352614,0.0519084,12.7282,315.0,281.594,261.438,236.594,252.844,1032.47,27.274,25.322,22.915,24.489,22.915
44,0.218112,-0.0311589,-0.048008,0.0267217,12.7282,351.87,277.344,250.969,238.891,261.922,1029.126,26.949,24.387,23.213,25.451,23.213
45,-0.218112,-0.0934766,0.040421,0.0377595,13.7272,203.199,257.828,278.312,259.203,237.922,1033.265,24.953,26.935,25.086,23.026,23.026
46,-0.0934766,-0.218112,0.0159722,0.0627512,13.7272,246.801,269.828,277.547,245.734,237.0,1030.109,26.194,26.943,23.855,23.007,23.007
47,0.218112,0.0934768,-0.0489204,0.00105584,13.7272,23.1986,268.5,242.594,242.984,267.031,1021.109,26.295,23.758,23.796,26.151,23.758
48,0.0934767,0.218112,-0.023182,-0.0254407,13.7272,66.8014,255.891,243.0,257.047,267.891,1023.829,24.994,23.734,25.106,26.166,23.734
49,-0.0934767,0.218112,0.0142907,-0.0260398,13.7272,113.199,247.109,252.859,267.812,258.891,1026.671,24.069,24.629,26.085,25.217,24.069
50,-0.218112,0.0934768,0.0396203,-0.000166281,13.7272,156.801,248.969,267.766,269.531,247.375,1033.641,24.087,25.905,26.076,23.932,23.932
51,0.0934768,-0.218112,-0.0220946,0.0638524,13.7272,293.199,280.062,266.891,235.875,245.422,1028.25,27.237,25.956,22.939,23.868,22.939
52,0.218112,-0.0934767,-0.0479575,0.0392934,13.7272,336.801,279.297,253.0,234.609,257.438,1024.344,27.266,24.699,22.903,25.132,22.903
53,-0.218112,-0.155794,0.0404463,0.050107,15.5476,215.538,258.062,278.641,253.125,232.359,1022.187,25.246,27.259,24.763,22.732,22.732
54,-0.155794,-0.218112,0.0278977,0.0635431,15.5476,234.462,264.156,278.5,245.969,231.844,1020.469,25.886,27.291,24.104,22.719,22.719
55,0.218112,0.155794,-0.0487423,-0.0122592,15.5476,35.5377,261.688,236.219,243.297,266.969,1008.173,25.957,23.43,24.132,26.48,23.43
56,0.155794,0.218112,-0.0358204,-0.0255728,15.5476,54.4623,255.156,236.625,249.984,267.609,1009.374,25.279,23.443,24.766,26.512,23.443
57,-0.155794,0.218112,0.0264226,-0.0258997,15.5476,125.538,241.656,253.156,268.234,252.891,1015.937,23.787,24.918,26.403,24.892,23.787
58,-0.218112,0.155795,0.0391137,-0.0130482,15.5476,144.462,241.656,259.453,268.141,246.219,1015.469,23.797,25.55,26.406,24.247,23.797
59,0.155795,-0.218112,-0.0351378,0.0642057,15.5476,305.538,279.031,259.266,228.781,244.562,1011.64,27.582,25.628,22.615,24.175,22.615
60,0.218112,-0.155794,-0.0477119,0.0513344,15.5476,324.462,278.359,252.203,228.375,250.375,1009.312,27.579,24.988,22.627,24.807,22.627
61,0.28043,0.0311589,-0.0614115,0.0137489,16.3889,6.3402,271.0,238.797,233.203,262.766,1005.766,26.945,23.743,23.187,26.126,23.187
62,0.0311589,0.28043,-0.0111781,-0.0383405,16.3889,83.6598,245.672,238.922,259.359,263.875,1007.828,24.376,23.707,25.734,26.183,23.707
63,-0.0311589,0.28043,0.00201344,-0.0393086,16.3889,96.3402,242.578,242.016,263.422,260.828,1008.844,24.045,23.989,26.111,25.854,23.989
64,-0.28043,0.0311589,0.0522474,0.0127962,16.3889,173.66,244.125,269.719,264.141,236.719,1014.704,24.059,26.581,26.031,23.329,23.329
65,-0.28043,-0.0311589,0.051845,0.02623,16.3889,186.34,247.844,273.609,260.859,233.938,1016.25,24.388,26.923,25.669,23.02,23.02
66,-0.0311589,-0.28043,0.00333241,0.076306,16.3889,263.66,271.953,273.078,235.0,232.75,1012.781,26.852,26.963,23.203,22.981,22.981
67,0.031159,-0.28043,-0.00912406,0.076239,16.3889,276.34,276.188,270.281,232.844,236.203,1015.516,27.197,26.615,22.929,23.259,22.929
68,0.28043,-0.0311588,-0.0617651,0.0263337,16.3889,353.66,275.656,242.578,231.172,260.469,1009.875,27.296,24.021,22.891,25.792,22.891
69,0.28043,0.0934768,-0.0619212,0.000671529,17.1935,18.435,266.188,234.406,234.875,265.047,1000.516,26.605,23.429,23.475,26.491,23.429
70,0.0934768,0.28043,-0.0235743,-0.0388859,17.1935,71.565,247.625,234.922,255.312,266.281,1004.14,24.66,23.395,25.426,26.518,23.395
