id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
87,0.0195,-0.37719,272.9594,22.1909,0.0,0.0768,35
82,0.61318,-0.33785,331.1461,44.4346,-0.128,0.0768,36
39,0.02054,-0.69841,271.6846,44.3238,0.0,0.1536,37
41,-0.21394,-0.6918,252.8157,46.3961,0.0512,0.1536,38
73,-0.22867,-0.48137,244.5904,32.2032,0.0512,0.1024,39
71,0.01753,-0.49098,272.0448,29.4256,0.0,0.1024,40
52,0.37493,-0.57969,302.8938,43.6595,-0.0768,0.128,41
230,0.14749,0.73055,78.586,48.184,-0.0256,-0.1536,42
229,0.26608,0.72496,69.8455,50.5561,-0.0512,-0.1536,43
227,0.49554,0.72824,55.7662,61.7448,-0.1024,-0.1536,44
104,-0.11444,-0.24906,245.3218,15.908,0.0256,0.0512,45
101,0.2807,-0.24764,318.5805,21.9825,-0.0512,0.0512,46
92,-0.58301,-0.33047,209.546,42.0792,0.128,0.0768,47
88,-0.11308,-0.37295,253.1325,22.9368,0.0256,0.0768,48
81,0.72146,-0.32679,335.6315,52.3747,-0.1536,0.0768,49
40,-0.09797,-0.69484,261.9744,44.5646,0.0256,0.1536,50
74,-0.35022,-0.46781,233.1801,35.7592,0.0768,0.1024,51
70,0.14388,-0.48774,286.4357,30.5652,-0.0256,0.1024,52
69,0.26647,-0.48134,298.9689,33.3791,-0.0512,0.1024,53
53,0.26249,-0.58751,294.0743,40.052,-0.0512,0.128,54
55,0.01809,-0.59592,271.7388,36.5978,0.0,0.128,55
217,-0.21419,0.62288,108.9766,41.1991,0.0512,-0.128,56
218,-0.33125,0.61553,118.2871,44.347,0.0768,-0.128,57
219,-0.44794,0.61116,126.239,49.2652,0.1024,-0.128,58
220,-0.56878,0.6086,133.0629,56.4091,0.128,-0.128,59
105,-0.24492,-0.24322,224.8005,20.1921,0.0512,0.0512,60
91,-0.47333,-0.34724,216.2642,35.9473,0.1024,0.0768,61
89,-0.23912,-0.36797,236.9828,26.0299,0.0512,0.0768,62
77,-0.68259,-0.4311,212.2751,53.8356,0.1536,0.1024,63
75,-0.46325,-0.45778,224.6597,40.638,0.1024,0.1024,64
66,0.60533,-0.44809,323.4896,48.8625,-0.128,0.1024,65
67,0.49657,-0.46131,317.1081,42.6706,-0.1024,0.1024,66
68,0.38879,-0.47039,309.5746,37.6087,-0.0768,0.1024,67
54,0.13951,-0.59425,283.2119,37.6189,-0.0256,0.128,68
56,-0.10166,-0.59123,260.2436,36.8632,0.0256,0.128,69
216,-0.09543,0.62398,98.6953,39.1413,0.0256,-0.128,70
110,-0.81017,-0.19216,193.3431,56.3716,0.1792,0.0512,71
109,-0.6945,-0.20541,196.4765,46.4057,0.1536,0.0512,72
108,-0.58836,-0.21457,200.0365,38.7751,0.128,0.0512,73
107,-0.48066,-0.22654,205.235,32.0981,0.1024,0.0512,74
106,-0.36465,-0.23371,212.6565,25.6655,0.0768,0.0512,75
90,-0.35852,-0.3554,224.7496,30.3196,0.0768,0.0768,76
76,-0.57308,-0.4444,217.7921,46.4853,0.128,0.1024,77
65,0.71899,-0.44076,328.4906,57.4941,-0.1536,0.1024,78
61,-0.67741,-0.54441,218.7876,60.3497,0.1536,0.128,79
60,-0.55965,-0.55303,224.6591,51.8872,0.128,0.128,80
59,-0.4497,-0.56664,231.5636,46.3361,0.1024,0.128,81
58,-0.33615,-0.57766,239.8042,41.9396,0.0768,0.128,82
57,-0.22047,-0.58563,249.3703,38.7376,0.0512,0.128,83
165,0.28416,0.27691,44.2597,23.3764,-0.0512,-0.0512,84
164,0.40584,0.26791,33.4303,29.0973,-0.0768,-0.0512,85
163,0.5174,0.2628,26.9271,35.4728,-0.1024,-0.0512,86
162,0.62379,0.25741,22.4237,42.4397,-0.128,-0.0512,87
161,0.72994,0.2522,19.0604,50.5591,-0.1536,-0.0512,88
158,-0.81956,0.15037,169.6032,56.4331,0.1792,-0.0256,89
138,-0.36914,0.02189,176.6063,21.7026,0.0768,0.0,90
117,0.28733,-0.11634,337.957,18.0586,-0.0512,0.0256,91
116,0.40826,-0.1118,344.6853,25.0426,-0.0768,0.0256,92
115,0.52339,-0.10825,348.3146,32.3078,-0.1024,0.0256,93
114,0.63012,-0.10158,350.8423,39.6618,-0.128,0.0256,94
113,0.7334,-0.09542,352.5871,47.6958,-0.1536,0.0256,95
215,0.02998,0.62616,87.2588,38.8201,0.0,-0.128,96
214,0.14876,0.62394,76.5899,39.8984,-0.0256,-0.128,97
166,0.15339,0.28078,61.3522,18.6597,-0.0256,-0.0512,98
154,-0.36639,0.14944,157.8109,23.3093,0.0768,-0.0256,99
155,-0.48305,0.14594,163.1893,30.3058,0.1024,-0.0256,100
156,-0.59207,0.14501,166.238,37.5584,0.128,-0.0256,101
157,-0.6994,0.14577,168.2269,45.5964,0.1536,-0.0256,102
139,-0.48407,0.02471,177.0778,28.9928,0.1024,0.0,103
137,-0.24432,0.01953,175.4297,14.1877,0.0512,0.0,104
126,-0.81422,-0.07798,185.4707,54.8797,0.1792,0.0256,105
119,0.01805,-0.11953,278.5872,6.9432,0.0,0.0256,106
118,0.15353,-0.11955,322.093,11.2205,-0.0256,0.0256,107
204,-0.57146,0.49417,139.1484,49.0685,0.128,-0.1024,108
205,-0.69677,0.49642,144.5317,58.8177,0.1536,-0.1024,109
210,0.60916,0.60244,44.6822,58.9529,-0.128,-0.128,110
213,0.26938,0.6184,66.4617,42.4173,-0.0512,-0.128,111
167,0.02334,0.27987,85.2328,16.3104,0.0,-0.0512,112
153,-0.24416,0.14996,148.4423,16.6506,0.0512,-0.0256,113
152,-0.11413,0.14858,127.5292,10.7984,0.0256,-0.0256,114
151,0.02137,0.14869,81.8214,8.6395,0.0,-0.0256,115
140,-0.59428,0.02614,177.4814,36.5023,0.128,0.0,116
179,0.50936,0.38263,36.9138,39.5734,-0.1024,-0.0768,117
136,-0.11248,0.01835,170.7344,6.544,0.0256,0.0,118
129,0.73612,0.02035,1.5835,47.4258,-0.1536,0.0,119
125,-0.69991,-0.08668,187.0598,44.8503,0.1536,0.0256,120
120,-0.11573,-0.11658,225.2096,9.4548,0.0256,0.0256,121
203,-0.45862,0.50325,132.3434,42.9122,0.1024,-0.1024,122
202,-0.34336,0.50812,124.0487,37.8253,0.0768,-0.1024,123
211,0.49562,0.60353,50.6071,51.3479,-0.1024,-0.128,124
212,0.38462,0.61593,58.0171,46.5651,-0.0768,-0.128,125
168,-0.10966,0.2793,111.4362,17.461,0.0256,-0.0512,126
149,0.28597,0.14992,27.6658,18.8375,-0.0512,-0.0256,127
150,0.1557,0.14837,43.6191,12.4198,-0.0256,-0.0256,128
141,-0.7017,0.02834,177.6872,44.6096,0.1536,0.0,129
178,0.61577,0.37227,31.1555,46.0177,-0.128,-0.0768,130
180,0.39822,0.38948,44.3643,33.8501,-0.0768,-0.0768,131
135,0.01875,0.02016,47.0753,1.5776,0.0,0.0,132
130,0.63442,0.01485,1.3409,39.3899,-0.128,0.0,133
189,-0.6946,0.3755,151.6044,52.1482,0.1536,-0.0768,134
124,-0.59529,-0.09633,189.1919,37.0875,0.128,0.0256,135
121,-0.24663,-0.11251,204.522,15.7286,0.0512,0.0256,136
201,-0.22067,0.51469,113.2069,34.0559,0.0512,-0.1024,137
200,-0.09731,0.51697,100.6601,31.7389,0.0256,-0.1024,138
169,-0.23948,0.27827,130.7154,21.5388,0.0512,-0.0512,139
148,0.41162,0.14534,19.4478,25.8824,-0.0768,-0.0256,140
142,-0.82126,0.03268,177.7213,55.2764,0.1792,0.0,141
145,0.73497,0.13476,10.39,48.3503,-0.1536,-0.0256,142
177,0.72474,0.36767,26.8993,54.3574,-0.1536,-0.0768,143
181,0.2793,0.39443,54.6973,28.9015,-0.0512,-0.0768,144
134,0.15723,0.01811,6.5705,9.1065,-0.0256,0.0,145
131,0.52881,0.01416,1.5338,31.9379,-0.1024,0.0,146
188,-0.58062,0.38045,146.7653,43.9605,0.128,-0.0768,147
193,0.7248,0.48578,33.831,60.7546,-0.1536,-0.1024,148
123,-0.48406,-0.09898,191.5565,29.6088,0.1024,0.0256,149
122,-0.36887,-0.10501,195.8906,22.5523,0.0768,0.0256,150
199,0.02353,0.5192,87.4051,31.3143,0.0,-0.1024,151
170,-0.3576,0.27699,142.2393,26.8932,0.0768,-0.0512,152
147,0.52226,0.14184,15.1944,32.7639,-0.1024,-0.0256,153
146,0.63209,0.13803,12.3184,40.3147,-0.128,-0.0256,154
174,-0.83513,0.2626,162.5447,61.0975,0.1792,-0.0512,155
182,0.15057,0.40002,69.3734,25.3039,-0.0256,-0.0768,156
133,0.28846,0.01616,3.2065,16.7928,-0.0512,0.0,157
132,0.4132,0.01662,2.3033,24.427,-0.0768,0.0,158
187,-0.46713,0.39029,140.121,37.4968,0.1024,-0.0768,159
195,0.503,0.49492,44.5361,44.8828,-0.1024,-0.1024,160
194,0.60983,0.48511,38.5017,51.1916,-0.128,-0.1024,161
198,0.14835,0.51754,74.0053,32.5736,-0.0256,-0.1024,162
171,-0.47633,0.27013,150.4421,33.2022,0.1024,-0.0512,163
172,-0.58669,0.26607,155.6052,40.106,0.128,-0.0512,164
173,-0.69797,0.26412,159.2728,48.2684,0.1536,-0.0512,165
183,0.02549,0.40366,86.3867,23.8575,0.0,-0.0768,166
184,-0.10425,0.40524,104.4268,24.7358,0.0256,-0.0768,167
185,-0.23215,0.39898,120.1934,27.4907,0.0512,-0.0768,168
186,-0.35004,0.39594,131.479,31.9032,0.0768,-0.0768,169
196,0.39049,0.50449,52.2591,39.6398,-0.0768,-0.1024,170
197,0.27472,0.51165,61.7673,35.5025,-0.0512,-0.1024,171
