Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.25309,-0.790349,-0.0519832,0.179275,56.0868,287.756,198.922,179.469,124.719,138.625,641.735,30.998,27.966,19.435,21.602,19.435
2,0.136731,-0.79817,-0.0248933,0.179882,54.0761,279.721,205.141,194.406,135.797,141.922,677.266,30.29,28.705,20.051,20.955,20.051
3,0.0228498,-0.79836,-0.000538092,0.178557,53.0049,271.639,205.875,204.797,143.469,142.766,696.907,29.541,29.387,20.587,20.486,20.486
4,-0.0890503,-0.794089,0.0258974,0.178008,53.0411,263.602,200.625,209.828,147.625,138.781,696.859,28.79,30.111,21.184,19.915,19.915
5,-0.20113,-0.78892,0.0507375,0.178445,54.5039,255.697,188.219,206.266,145.469,129.547,669.501,28.113,30.809,21.728,19.35,19.35
6,-0.313361,-0.782399,0.0764297,0.178639,57.439,248.173,169.766,194.922,138.141,116.0,618.829,27.433,31.499,22.323,18.745,18.745
7,0.47854,-0.67636,-0.101692,0.154066,55.9481,305.28,205.609,168.984,122.594,151.984,649.171,31.673,26.031,18.885,23.412,18.885
8,-0.20668,0.72609,0.0507757,-0.153108,49.0195,105.889,152.75,169.234,230.266,208.141,760.391,20.088,22.256,30.283,27.373,20.088
9,0.36454,-0.78467,-0.0755651,0.179288,59.9072,294.918,179.672,155.375,107.266,125.906,568.219,31.62,27.344,18.878,22.158,18.878
10,0.62129,-0.222441,-0.127465,0.051691,41.293,340.301,265.438,205.375,185.234,239.297,895.344,29.646,22.938,20.689,26.727,20.689
11,0.7291,-0.21099,-0.153595,0.0511847,49.3774,343.86,233.203,171.281,154.406,210.688,769.578,30.303,22.256,20.064,27.377,20.064
12,0.27348,-0.3704,-0.0513201,0.0768089,27.4143,306.44,310.297,279.172,240.156,265.219,1094.844,28.342,25.499,21.935,24.224,21.935
13,0.39576,-0.358561,-0.0769742,0.0758867,32.2784,317.823,299.859,256.609,220.797,257.172,1034.437,28.988,24.807,21.345,24.861,21.345
14,0.25385,-0.68963,-0.050467,0.153054,47.296,290.208,246.281,222.453,163.547,180.75,813.031,30.292,27.361,20.116,22.232,20.116
15,0.3709,-0.68514,-0.0764882,0.154002,51.1775,298.429,231.547,199.031,145.547,170.109,746.234,31.029,26.671,19.504,22.796,19.504
16,-0.554799,-0.66647,0.127853,0.15372,60.1315,230.225,147.719,186.797,140.219,105.156,579.891,25.474,32.212,24.18,18.134,18.134
17,0.60174,-0.56178,-0.128667,0.127588,55.4082,316.967,211.391,164.281,126.016,164.641,666.329,31.725,24.655,18.912,24.709,18.912
18,-0.0844402,0.73117,0.0245252,-0.153312,47.3943,96.5877,164.469,172.672,235.281,223.953,796.375,20.652,21.682,29.544,28.122,20.652
19,-0.32226,0.727801,0.0766127,-0.153757,52.7456,113.883,137.156,161.078,218.344,188.266,704.844,19.459,22.853,30.978,26.71,19.459
20,-0.44392,0.72934,0.101583,-0.15337,58.6292,121.327,112.312,140.062,188.312,155.5,596.186,18.838,23.493,31.586,26.082,18.838
21,0.51747,-0.23179,-0.101964,0.0515123,34.5421,335.871,290.578,236.328,213.672,261.609,1002.187,28.994,23.581,21.321,26.104,21.321
22,-0.80746,-0.30015,0.178284,0.0751804,59.4788,200.391,132.344,186.531,162.922,111.359,593.156,22.312,31.447,27.467,18.774,18.774
23,0.149239,-0.374799,-0.0256797,0.0763536,23.7921,291.712,314.984,298.344,256.844,269.469,1139.641,27.639,26.179,22.537,23.645,22.537
24,0.50906,-0.350301,-0.10269,0.0767592,38.166,325.467,283.125,230.094,197.594,242.453,953.266,29.701,24.137,20.728,25.434,20.728
25,0.140551,-0.69689,-0.0257343,0.152272,45.31,281.403,249.172,236.016,174.219,182.734,842.141,29.588,28.026,20.688,21.699,20.688
26,-0.32733,-0.68122,0.0767153,0.152725,49.0937,244.335,207.078,239.594,177.625,150.688,774.985,26.72,30.916,22.92,19.444,19.444
27,-0.44159,-0.673211,0.102612,0.153442,53.6216,236.737,179.578,217.891,162.062,129.656,689.187,26.056,31.616,23.515,18.813,18.813
28,-0.10959,-0.48681,0.025822,0.101927,29.9334,257.313,280.656,295.109,240.891,228.359,1045.015,26.857,28.24,23.051,21.852,21.852
29,0.48893,-0.570511,-0.102251,0.127672,48.7079,310.597,239.594,195.688,150.844,185.875,772.001,31.035,25.348,19.539,24.077,19.539
30,0.0304897,0.73488,-0.000100146,-0.154045,47.3505,87.6242,165.172,164.797,225.219,224.922,780.11,21.173,21.125,28.87,28.832,21.125
31,0.377811,0.72322,-0.0760674,-0.15331,54.6822,62.4174,149.594,126.328,174.766,201.078,651.766,22.952,19.382,26.814,30.851,19.382
32,0.01769,-0.25222,0.00044427,0.0507252,14.6456,274.012,314.188,314.031,284.125,283.438,1195.782,26.275,26.262,23.761,23.703,23.703
33,0.15028,-0.250789,-0.0254511,0.0508623,16.9998,300.931,317.469,300.906,272.562,285.953,1176.89,26.975,25.568,23.16,24.297,23.16
34,0.404339,-0.23944,-0.0771772,0.0512176,28.0289,329.367,302.922,258.938,234.297,272.812,1068.969,28.338,24.223,21.918,25.521,21.918
35,-0.68804,-0.322091,0.153833,0.0772502,49.4376,205.086,171.438,232.312,200.141,145.703,749.594,22.871,30.992,26.7,19.438,19.438
36,0.0194998,-0.37719,-0.000196679,0.0766767,22.1909,272.959,299.797,298.953,257.047,256.422,1112.219,26.955,26.879,23.111,23.055,23.055
37,0.61318,-0.33785,-0.127627,0.0762513,44.4346,331.146,250.891,193.938,166.625,215.172,826.626,30.351,23.461,20.157,26.03,20.157
38,0.0205404,-0.698411,-0.000560433,0.153596,44.3238,271.685,241.688,240.75,177.219,176.75,836.407,28.896,28.784,21.188,21.132,21.132
39,-0.21394,-0.6918,0.0513199,0.153765,46.3961,252.816,220.547,243.141,179.375,160.719,803.782,27.439,30.25,22.316,19.995,19.995
40,-0.22867,-0.48137,0.0511706,0.103068,32.2032,244.59,264.469,292.469,238.266,214.594,1009.798,26.19,28.963,23.595,21.251,21.251
41,0.0175297,-0.49098,-0.000682088,0.102639,29.4256,272.045,290.875,290.078,236.438,236.359,1053.75,27.604,27.528,22.438,22.43,22.43
42,0.374929,-0.57969,-0.0764951,0.128263,43.6595,302.894,262.688,225.312,174.125,202.922,865.047,30.367,26.046,20.129,23.458,20.129
43,0.147491,0.73055,-0.0255625,-0.153693,48.184,78.586,170.938,161.688,221.297,232.141,786.064,21.746,20.569,28.153,29.532,20.569
44,0.26608,0.72496,-0.0513589,-0.153406,50.5561,69.8455,166.656,148.984,204.703,225.328,745.671,22.35,19.98,27.452,30.218,19.98
45,0.49554,0.72824,-0.102272,-0.153599,61.7448,55.7662,125.344,99.0781,138.953,166.922,530.297,23.637,18.684,26.203,31.477,18.684
46,-0.11444,-0.24906,0.0251883,0.0514526,15.908,245.322,308.906,324.75,293.078,278.562,1205.296,25.629,26.944,24.316,23.112,23.112
47,0.2807,-0.24764,-0.051358,0.0509484,21.9825,318.581,316.625,284.641,258.094,284.875,1144.235,27.671,24.876,22.556,24.897,22.556
48,-0.58301,-0.330469,0.127928,0.076764,42.0792,209.546,202.562,261.094,224.594,172.953,861.203,23.521,30.317,26.079,20.083,20.083
49,-0.11308,-0.372949,0.026061,0.0767463,22.9368,253.133,285.094,300.438,257.531,244.531,1087.594,26.213,27.624,23.679,22.484,22.484
50,0.72146,-0.32679,-0.153263,0.0767701,52.3747,335.632,209.438,154.359,131.719,180.203,675.719,30.995,22.844,19.493,26.668,19.493
51,-0.0979701,-0.69484,0.0259183,0.153129,44.5646,261.974,225.312,236.281,174.391,164.609,800.593,28.143,29.513,21.783,20.561,20.561
52,-0.35022,-0.46781,0.0769411,0.101441,35.7592,233.18,238.062,276.844,226.609,193.453,934.968,25.462,29.61,24.237,20.691,20.691
