Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
49,0.139173,8.62964e-18,0.1327,0.0019,3.55271e-15,8,0.820306,7.62643,-0.0222058,0.0028849
50,0.0695865,0.120527,0.0631,0.1243,60,8,63.0857,8.01308,-0.00941545,-0.0204753
51,-0.0695866,0.120527,-0.0674,0.1162,120,8,120.115,7.72001,0.0166569,-0.0201426
52,-0.139173,-1.21669e-08,-0.1399,-0.0022,180,8,180.901,8.04306,0.0303006,0.00316494
53,-0.0695865,-0.120527,-0.0675,0.0151,240,8,167.39,3.9662,0.0170774,0.0256028
54,0.0695865,-0.120527,0.0748,0.0147,300,8,11.1183,4.37193,-0.00925592,0.0257376
55,0.156434,9.69996e-18,0.1518,0.0021,3.55271e-15,9,0.792579,8.7321,-0.0253559,0.00300742
56,0.0782172,0.135476,0.0728,0.1352,60,9,61.6992,8.83295,-0.0107901,-0.0227132
57,-0.0782172,0.135476,-0.0804,0.1286,120,9,122.013,8.72339,0.0191692,-0.0225582
58,-0.156434,-1.36759e-08,-0.1561,-0.0028,180,9,181.028,8.98205,0.033779,0.0031646
59,-0.0782172,-0.135476,-0.0839,-0.133,240,9,237.755,9.04744,0.0184015,0.0280457
60,0.0782172,-0.135476,0.0737,-0.1336,300,9,298.883,8.77646,-0.0110463,0.0281748
61,0.173648,1.07673e-17,0.1746,-0.0039,3.55271e-15,10,358.72,10.0579,-0.0293747,0.00303481
62,0.0868241,0.150384,0.0789,0.1528,60,10,62.6899,9.90226,-0.0128708,-0.0262141
63,-0.0868241,0.150384,-0.0862,0.1538,120,10,119.269,10.1548,0.0198477,-0.0260904
64,-0.173648,-1.51808e-08,-0.1728,0.0011,180,10,179.635,9.95086,0.0370757,0.00272387
65,-0.0868241,-0.150384,-0.0866,-0.1456,240,10,239.257,9.75338,0.0200973,0.0313019
66,0.0868241,-0.150384,0.0858,-0.1487,300,10,299.985,9.88539,-0.0132478,0.0309966
67,0.190809,1.18314e-17,0.1883,0.0005,3.55271e-15,11,0.152139,10.8536,-0.0322857,0.0025977
68,0.0954045,0.165245,0.0917,0.1704,60,11,61.7133,11.1575,-0.0144226,-0.0292619
69,-0.0954045,0.165245,-0.0965,0.1644,120,11,120.412,10.9895,0.021959,-0.0293061
70,-0.190809,-1.66811e-08,-0.1869,0.0015,180,11,179.54,10.7723,0.0405398,0.00345667
71,-0.0954045,-0.165245,-0.0935,-0.1601,240,11,239.715,10.6846,0.0213185,0.0345316
72,0.0954045,-0.165245,0.0982,-0.168,300,11,300.307,11.2211,-0.0150128,0.0340115
73,0.207912,1.28919e-17,0.2076,0.0053,3.55271e-15,12,1.46244,11.9857,-0.0357497,0.0025286
74,0.103956,0.180057,0.1008,0.1823,60,12,61.0603,12.0235,-0.0163308,-0.0320713
75,-0.103956,0.180057,-0.1021,0.18,120,12,119.563,11.9431,0.0238427,-0.0322266
76,-0.207912,-1.81762e-08,-0.2104,0.0008,180,12,179.782,12.1459,0.0441199,0.00345679
77,-0.103956,-0.180057,-0.1004,-0.1766,240,12,240.381,11.7209,0.0238078,0.0373277
78,0.103956,-0.180057,0.1075,-0.1771,300,12,301.258,11.9567,-0.016241,0.0369239
79,0.224951,1.39484e-17,0.2222,-0.0001,3.55271e-15,13,359.974,12.8383,-0.0390246,0.00282665
80,0.112476,0.194813,0.1105,0.2004,60,13,61.1278,13.2291,-0.0179278,-0.0349017
81,-0.112476,0.194813,-0.1115,0.1906,120,13,120.327,12.7571,0.024892,-0.0348544
82,-0.224951,-1.96658e-08,-0.224,-0.0037,180,13,180.946,12.9459,0.047158,0.00257532
83,-0.112475,-0.194813,-0.1105,-0.1955,240,13,240.524,12.9774,0.0246936,0.0400579
84,0.112476,-0.194813,0.113,-0.1935,300,13,300.284,12.9487,-0.0182768,0.0398984
85,0.241922,1.50007e-17,0.2379,0.0042,3.55271e-15,14,1.01142,13.7648,-0.0423934,0.00254048
86,0.120961,0.209511,0.1221,0.2118,60,14,60.0371,14.1508,-0.0195634,-0.0380777
87,-0.120961,0.209511,-0.1192,0.2083,120,14,119.78,13.8862,0.0271035,-0.0380346
88,-0.241922,-2.11495e-08,-0.2455,-0.0038,180,14,180.887,14.2131,0.0506918,0.00345529
89,-0.120961,-0.209511,-0.1203,-0.2053,240,14,239.631,13.7656,0.0262153,0.0429418
90,0.120961,-0.209511,0.122,-0.212,300,14,299.919,14.158,-0.0199383,0.0429624
91,0.258819,1.60485e-17,0.2566,0.0038,3.55271e-15,15,0.848434,14.8701,-0.0455715,0.00231623
92,0.12941,0.224144,0.1226,0.2309,60,15,62.0332,15.1549,-0.020927,-0.0409319
93,-0.12941,0.224144,-0.1293,0.2194,120,15,120.512,14.7538,0.0285884,-0.040505
94,-0.258819,-2.26267e-08,-0.256,-0.0034,180,15,180.761,14.8342,0.0539357,0.0030616
95,-0.12941,-0.224144,-0.1269,-0.222,240,15,240.247,14.8157,0.0280751,0.0459659
96,0.12941,-0.224144,0.1233,-0.2243,300,15,298.798,14.8302,-0.0211607,0.0452018
97,0.275637,1.70913e-17,0.2738,-0.0012,3.55271e-15,16,359.749,15.8907,-0.0480719,0.00224797
98,0.137819,0.238709,0.1328,0.2418,60,16,61.2238,16.0137,-0.0224772,-0.043827
99,-0.137819,0.238709,-0.1385,0.2391,120,16,120.082,16.0405,0.0309328,-0.04342
100,-0.275637,-2.4097e-08,-0.2783,-0.0023,180,16,180.474,16.1593,0.0573346,0.0034042
101,-0.137819,-0.238709,-0.1409,-0.233,240,16,238.838,15.8006,0.0303454,0.0490088
102,0.137819,-0.238709,0.1416,-0.238,300,16,300.751,16.0775,-0.0228802,0.0485072
103,0.292372,1.8129e-17,0.2884,-0.0051,3.55271e-15,17,358.987,16.7649,-0.0513518,0.00301594
104,0.146186,0.253201,0.1446,0.2559,60,17,60.5308,17.0933,-0.0240198,-0.0462355
105,-0.146186,0.253201,-0.1426,0.2487,120,17,119.829,16.6594,0.0322121,-0.0458288
106,-0.292372,-2.55599e-08,-0.2926,-0.0047,180,17,180.92,17.0159,0.0608964,0.00389897
107,-0.146186,-0.253201,-0.1457,-0.2511,240,17,239.876,16.8765,0.0317635,0.051717
108,0.146186,-0.253201,0.1448,-0.2529,300,17,299.794,16.943,-0.0245964,0.0511353
109,0.309017,1.91611e-17,0.3033,-0.0048,3.55271e-15,18,359.093,17.6582,-0.0549756,0.00303415
110,0.154508,0.267617,0.1495,0.2694,60,18,60.9725,17.9449,-0.0255926,-0.049312
111,-0.154509,0.267617,-0.1536,0.2614,120,18,120.439,17.6492,0.0343184,-0.0488951
112,-0.309017,-2.70151e-08,-0.3082,-0.0005,180,18,180.093,17.9508,0.0637486,0.00395642
113,-0.154508,-0.267617,-0.1581,-0.2641,240,18,239.094,17.927,0.0336506,0.0551689
114,0.154508,-0.267617,0.1527,-0.2649,300,18,299.961,17.8039,-0.0264309,0.0535257
115,0.325568,2.01874e-17,0.3245,-0.005,3.55271e-15,19,359.117,18.9376,-0.058697,0.00292018
116,0.162784,0.28195,0.1607,0.2864,60,19,60.7031,19.172,-0.0270508,-0.0525404
117,-0.162784,0.28195,-0.1599,0.2809,120,19,119.65,18.8579,0.0361776,-0.0519045
118,-0.325568,-2.84621e-08,-0.3254,-0.0047,180,19,180.828,18.9919,0.067733,0.00479576
119,-0.162784,-0.28195,-0.164,-0.2795,240,19,239.597,18.9088,0.0354489,0.057913
120,0.162784,-0.28195,0.1634,-0.2821,300,19,300.081,19.0265,-0.0283066,0.057452
121,0.34202,2.12075e-17,0.338,-0.0002,3.55271e-15,20,359.966,19.7551,-0.0622299,0.00289539
122,0.17101,0.296198,0.1669,0.2975,60,20,60.7072,19.945,-0.0290143,-0.0550368
123,-0.17101,0.296198,-0.1676,0.2944,120,20,119.653,19.8016,0.0375898,-0.055445
124,-0.34202,-2.99004e-08,-0.342,-0.0035,180,20,180.586,19.9999,0.0711418,0.00409746
125,-0.17101,-0.296198,-0.1707,-0.2969,240,20,240.104,20.0276,0.0374798,0.0613056
126,0.17101,-0.296198,0.175,-0.2962,300,20,300.575,20.1228,-0.0302044,0.0601352
127,0.358368,2.22212e-17,0.3542,-0.0045,3.55271e-15,21,359.272,20.7462,-0.0655438,0.00303609
128,0.179184,0.310356,0.1788,0.3072,60,21,59.7993,20.8207,-0.0308937,-0.0576104
129,-0.179184,0.310356,-0.1761,0.3121,120,21,119.434,20.9991,0.0391665,-0.0577038
130,-0.358368,-3.13295e-08,-0.3581,0.0017,180,21,179.728,20.9838,0.0745336,0.00379267
131,-0.179184,-0.310356,-0.1818,-0.3093,240,21,239.554,21.0248,0.0385038,0.0643211
132,0.179184,-0.310356,0.1772,-0.3097,300,21,299.777,20.9045,-0.0317776,0.0630966
133,0.374607,2.32281e-17,0.3696,-0.0043,3.55271e-15,22,359.333,21.6925,-0.0686106,0.00312312
134,0.187303,0.324419,0.1859,0.3245,60,22,60.1924,21.9611,-0.0320218,-0.0608456
135,-0.187303,0.324419,-0.1889,0.3173,120,22,120.767,21.6708,0.040767,-0.0602525
136,-0.374607,-3.27491e-08,-0.3735,0.0017,180,22,179.739,21.9319,0.0778192,0.00378396
137,-0.187303,-0.324419,-0.1886,-0.3271,240,22,240.033,22.1837,0.0402792,0.0675464
138,0.187303,-0.324419,0.1877,-0.3213,300,22,300.293,21.8457,-0.0333754,0.0662175
139,0.390731,2.42279e-17,0.3855,-0.0001,3.55271e-15,23,359.985,22.6748,-0.0719227,0.00313444
140,0.195366,0.338383,0.1907,0.337,60,23,60.4955,22.7813,-0.0335311,-0.064201
141,-0.195366,0.338383,-0.1977,0.3334,120,23,120.667,22.8058,0.0431997,-0.0636415
142,-0.390731,-3.41588e-08,-0.3883,-0.0071,180,23,181.048,22.8528,0.081626,0.00449176
143,-0.195366,-0.338383,-0.2033,-0.3359,240,23,238.816,23.1184,0.0426297,0.0698025
144,0.195366,-0.338383,0.194,-0.3389,300,23,299.789,22.9855,-0.0347563,0.0695411
145,0.406737,2.52203e-17,0.404,0.0045,3.55271e-15,24,0.638169,23.83,-0.0753517,0.00275498
146,0.203368,0.352244,0.1974,0.3485,60,24,60.4716,23.6109,-0.0358788,-0.0668877
147,-0.203368,0.352244,-0.1981,0.3496,120,24,119.538,23.6924,0.0450306,-0.0666785
148,-0.406737,-3.5558e-08,-0.405,-0.0028,180,24,180.396,23.8917,0.0849561,0.00418008
149,-0.203368,-0.352244,-0.2046,-0.3542,240,24,239.988,24.1449,0.04374,0.0733777
150,0.203368,-0.352244,0.2029,-0.3524,300,24,299.932,23.9938,-0.0363224,0.0719274
151,0.422618,2.62051e-17,0.4209,-0.0049,3.55271e-15,25,359.333,24.8932,-0.0788992,0.00305765
152,0.211309,0.365998,0.2071,0.367,60,25,60.5637,24.9231,-0.0374677,-0.0702575
153,-0.211309,0.365998,-0.2112,0.3645,120,25,120.089,24.9146,0.046237,-0.0699444
154,-0.422618,-3.69465e-08,-0.4241,0.0015,180,25,179.797,25.0939,0.087963,0.00379034
155,-0.211309,-0.365998,-0.2149,-0.3616,240,25,239.277,24.8749,0.0460984,0.075629
156,0.211309,-0.365998,0.2116,-0.3654,300,25,300.075,24.9765,-0.0383052,0.075335
157,0.438371,2.71819e-17,0.4336,-0.0046,3.55271e-15,26,359.392,25.6978,-0.0824528,0.00310771
158,0.219186,0.379641,0.2129,0.3767,60,26,60.5261,25.639,-0.0389966,-0.0732442
159,-0.219186,0.379641,-0.2173,0.3818,120,26,119.646,26.0597,0.047942,-0.0726537
160,-0.438371,-3.83236e-08,-0.4314,0.0061,180,26,179.19,25.5592,0.0915317,0.00365275
161,-0.219186,-0.379641,-0.219,-0.3779,240,26,239.907,25.8981,0.0480064,0.0788238
162,0.219186,-0.379641,0.2201,-0.3822,300,26,299.937,26.1706,-0.0402128,0.0783819
163,0.45399,2.81504e-17,0.4508,0.0005,3.55271e-15,27,0.063549,26.795,-0.0858559,0.00313979
164,0.226995,0.393167,0.2302,0.3945,60,27,59.7354,27.1777,-0.0410731,-0.0759257
165,-0.226995,0.393167,-0.2307,0.395,120,27,120.287,27.2218,0.05009,-0.0755471
166,-0.45399,-3.96891e-08,-0.4506,0.0058,180,27,179.263,26.7846,0.0949096,0.00364853
167,-0.226995,-0.393167,-0.2308,-0.3899,240,27,239.377,26.9421,0.0490906,0.0817348
168,0.226995,-0.393167,0.2264,-0.3937,300,27,299.901,27.0106,-0.0421244,0.0819025
169,0.469472,2.91103e-17,0.4722,0.0005,3.55271e-15,28,0.060669,28.1772,-0.0896368,0.00280842
170,0.234736,0.406574,0.2317,0.4053,60,28,60.2445,27.8303,-0.0422641,-0.0795963
171,-0.234736,0.406574,-0.2379,0.4078,120,28,120.258,28.172,0.0519011,-0.0790163
172,-0.469472,-4.10425e-08,-0.467,0.0011,180,28,179.865,27.8398,0.098373,0.00414599
173,-0.234736,-0.406574,-0.2307,-0.4066,240,28,240.43,27.8714,0.0507305,0.0857766
174,0.234736,-0.406574,0.2341,-0.408,300,28,299.846,28.0596,-0.0436357,0.0847501
175,0.48481,3.00614e-17,0.4841,0.0046,3.55271e-15,29,0.544418,28.955,-0.0932124,0.00235876
176,0.242405,0.419857,0.2426,0.4161,60,29,59.7564,28.7937,-0.0446125,-0.0828425
177,-0.242405,0.419857,-0.2447,0.424,120,29,119.99,29.3107,0.0534134,-0.0820688
178,-0.48481,-4.23834e-08,-0.4899,-0.0043,180,29,180.503,29.3352,0.102582,0.00415939
179,-0.242405,-0.419857,-0.2391,-0.4179,240,29,240.224,28.7812,0.0527329,0.0888395
180,0.242405,-0.419857,0.2444,-0.4175,300,29,300.344,28.9322,-0.0455121,0.0872936
181,0.5,3.10033e-17,0.4991,0.0103,3.55271e-15,30,1.18225,29.9475,-0.0969052,0.00208125
182,0.25,0.433013,0.2498,0.4361,60,30,60.1957,30.1706,-0.0461559,-0.0858897
183,-0.25,0.433013,-0.2514,0.4344,120,30,120.059,30.1259,0.0551948,-0.0856119
184,-0.5,-4.37114e-08,-0.5007,0.0019,180,30,179.783,30.0466,0.105693,0.00423918
185,-0.25,-0.433013,-0.2456,-0.4323,240,30,240.398,29.8146,0.0543317,0.0917383
186,0.25,-0.433013,0.257,-0.4347,300,30,300.592,30.3306,-0.0474928,0.0909915
187,0.515038,3.19357e-17,0.5159,0.0005,3.55271e-15,31,0.0555299,31.0576,-0.100724,0.00310631
188,0.257519,0.446036,0.2601,0.4503,60,31,59.9886,31.3337,-0.0475572,-0.088384
189,-0.257519,0.446036,-0.2589,0.4463,120,31,120.118,31.0615,0.0573281,-0.0884529
190,-0.515038,-4.50261e-08,-0.5097,0.0012,180,31,179.865,30.6439,0.108771,0.00450316
191,-0.257519,-0.446036,-0.2567,-0.4413,240,31,239.814,30.6991,0.0567559,0.0948107
192,0.257519,-0.446036,0.2574,-0.4507,300,31,299.731,31.2668,-0.0488574,0.0943322
193,0.529919,3.28585e-17,0.5307,0.0107,3.55271e-15,32,1.15504,32.0601,-0.103596,0.00227242
194,0.26496,0.458924,0.2626,0.456,60,32,60.0633,31.7496,-0.0492254,-0.0919062
195,-0.26496,0.458924,-0.2623,0.4566,120,32,119.876,31.7746,0.0589525,-0.0905467
196,-0.529919,-4.6327e-08,-0.5303,0.0014,180,32,179.849,32.0259,0.112731,0.00481438
197,-0.26496,-0.458924,-0.2604,-0.4621,240,32,240.598,32.0338,0.0578487,0.0980898
198,0.26496,-0.458924,0.2704,-0.4592,300,32,300.492,32.2015,-0.0512306,0.0969125
199,0.544639,3.37712e-17,0.5431,-0.0005,3.55271e-15,33,359.947,32.8949,-0.107126,0.00275122
200,0.272319,0.471671,0.2739,0.4664,60,33,59.5758,32.7435,-0.0506516,-0.0939778
201,-0.27232,0.471671,-0.27,0.4788,120,33,119.419,33.3451,0.0607365,-0.0940807
202,-0.544639,-4.76139e-08,-0.5449,-0.0032,180,33,180.336,33.0185,0.116502,0.00544908
203,-0.272319,-0.471671,-0.2793,-0.4691,240,33,239.231,33.0897,0.0604275,0.101277
204,0.272319,-0.471671,0.276,-0.475,300,33,300.159,33.3234,-0.0526063,0.100053
205,0.559193,3.46736e-17,0.5531,-0.0007,3.55271e-15,34,359.927,33.58,-0.110414,0.00268715
206,0.279596,0.484275,0.2781,0.4883,60,34,60.3373,34.1901,-0.0528367,-0.0974171
207,-0.279596,0.484275,-0.2798,0.4813,120,34,120.171,33.8293,0.0627416,-0.0967798
208,-0.559193,-4.88862e-08,-0.5634,0.0016,180,34,179.837,34.2914,0.119846,0.00540233
209,-0.279596,-0.484275,-0.2734,-0.4843,240,34,240.554,33.7894,0.0615517,0.105067
210,0.279596,-0.484275,0.2846,-0.4813,300,34,300.596,33.9969,-0.054042,0.10287
211,0.573576,3.55655e-17,0.5776,0.0039,3.55271e-15,35,0.38686,35.2828,-0.113748,0.00286967
212,0.286788,0.496732,0.2881,0.4972,60,35,59.9101,35.0743,-0.0540786,-0.100437
213,-0.286788,0.496732,-0.283,0.4999,120,35,119.515,35.0609,0.0645056,-0.0998121
214,-0.573576,-5.01436e-08,-0.5698,-0.0042,180,35,180.422,34.7374,0.123005,0.0050058
215,-0.286788,-0.496732,-0.2883,-0.5013,240,35,240.097,35.3303,0.0634241,0.107469
216,0.286788,-0.496732,0.2943,-0.4943,300,35,300.769,35.1191,-0.0558708,0.105994
217,0.587785,3.64465e-17,0.5891,-0.0019,3.55271e-15,36,359.815,36.0934,-0.117277,0.0027498
218,0.293893,0.509037,0.2991,0.5096,60,36,59.59,36.2203,-0.0559977,-0.103176
219,-0.293893,0.509037,-0.294,0.5111,120,36,119.909,36.1305,0.0660696,-0.102984
220,-0.587785,-5.13858e-08,-0.5836,-0.0036,180,36,180.353,35.7049,0.125838,0.00495167
221,-0.293893,-0.509037,-0.291,-0.5133,240,36,240.45,36.1605,0.0652749,0.110326
222,0.293893,-0.509037,0.2921,-0.5119,300,36,299.71,36.1127,-0.057177,0.109321
223,0.601815,3.73165e-17,0.6027,0.0029,3.55271e-15,37,0.275687,37.064,-0.12095,0.00250394
224,0.300907,0.521187,0.2948,0.5264,60,37,60.7498,37.1086,-0.0573055,-0.107305
225,-0.300908,0.521187,-0.2968,0.5221,120,37,119.617,36.9104,0.0676746,-0.106101
226,-0.601815,-5.26123e-08,-0.6049,0.0017,180,37,179.839,37.2218,0.129585,0.00476182
227,-0.300907,-0.521187,-0.2931,-0.5211,240,37,240.644,36.7178,0.066627,0.113726
228,0.300907,-0.521187,0.3045,-0.5194,300,37,300.381,37.0188,-0.0598195,0.112702
229,0.615662,3.8175e-17,0.6111,0.0023,3.55271e-15,38,0.215643,37.6694,-0.123717,0.00259062
230,0.307831,0.533179,0.3134,0.5384,60,38,59.7965,38.5335,-0.0598343,-0.109648
231,-0.307831,0.533178,-0.3094,0.5349,120,38,120.046,38.1657,0.0698959,-0.10913
232,-0.615662,-5.38228e-08,-0.6216,0.0023,180,38,179.788,38.4334,0.13334,0.00478323
233,-0.307831,-0.533179,-0.305,-0.5373,240,38,240.418,38.158,0.0684842,0.117085
234,0.307831,-0.533179,0.3038,-0.5352,300,38,299.581,37.982,-0.0609463,0.115019
235,0.62932,3.9022e-17,0.6334,-0.004,3.55271e-15,39,359.638,39.3024,-0.127823,0.00245289
236,0.31466,0.545007,0.3186,0.5479,60,39,59.8223,39.3309,-0.0610403,-0.112758
237,-0.31466,0.545007,-0.312,0.5429,120,39,119.886,38.7679,0.0711891,-0.111576
238,-0.62932,-5.50169e-08,-0.6354,0.0015,180,39,179.865,39.4498,0.136365,0.00492552
239,-0.31466,-0.545007,-0.3155,-0.5432,240,39,239.851,38.9158,0.0706308,0.119695
240,0.31466,-0.545007,0.3178,-0.5452,300,39,300.238,39.1286,-0.0631182,0.118714
241,0.642788,3.9857e-17,0.6466,0.0018,3.55271e-15,40,0.159499,40.2859,-0.130529,0.00267783
242,0.321394,0.55667,0.3197,0.566,60,40,60.5405,40.5453,-0.0623557,-0.115473
243,-0.321394,0.55667,-0.3213,0.5574,120,40,119.96,40.0438,0.0731588,-0.114958
244,-0.642788,-5.61943e-08,-0.635,0.0015,180,40,179.865,39.4201,0.138878,0.00550652
245,-0.321394,-0.55667,-0.3161,-0.561,240,40,240.601,40.0852,0.0723158,0.122242
246,0.321394,-0.55667,0.3254,-0.5587,300,40,300.218,40.2822,-0.064161,0.121126
247,0.656059,4.068e-17,0.6545,-0.0043,3.55271e-15,41,359.624,40.8828,-0.133539,0.00287113
248,0.328029,0.568164,0.3288,0.5702,60,41,60.0305,41.1633,-0.0641106,-0.117738
249,-0.32803,0.568164,-0.3298,0.5715,120,41,119.988,41.2872,0.0746219,-0.117717
250,-0.656059,-5.73545e-08,-0.6601,0.0015,180,41,179.87,41.3076,0.142733,0.00586346
251,-0.328029,-0.568164,-0.3276,-0.5596,240,41,239.655,40.4241,0.0743341,0.124493
252,0.328029,-0.568164,0.3281,-0.5714,300,41,299.865,41.2159,-0.0664973,0.123962
253,0.669131,4.14905e-17,0.6658,0.0078,3.55271e-15,42,0.671203,41.7472,-0.137168,0.0028297
254,0.334565,0.579484,0.3355,0.584,60,42,60.1232,42.3386,-0.0657635,-0.120779
255,-0.334565,0.579484,-0.3341,0.5803,120,42,119.931,42.0366,0.0764881,-0.120317
256,-0.669131,-5.84973e-08,-0.666,0.0026,180,42,179.776,41.7595,0.14614,0.0054934
257,-0.334565,-0.579484,-0.3362,-0.5866,240,42,240.182,42.5407,0.075701,0.128644
258,0.334565,-0.579484,0.3293,-0.581,300,42,299.544,41.9,-0.0678314,0.127215
259,0.681998,4.22884e-17,0.6826,0.0028,3.55271e-15,43,0.235024,43.0476,-0.140715,0.00279118
260,0.340999,0.590628,0.3439,0.5892,60,43,59.7291,43.0174,-0.0665445,-0.123216
261,-0.340999,0.590628,-0.3423,0.5838,120,43,120.384,42.5903,0.0781647,-0.121942
262,-0.681998,-5.96222e-08,-0.6844,0.0033,180,43,179.724,43.1891,0.148305,0.0054913
263,-0.340999,-0.590628,-0.3432,-0.5909,240,43,239.852,43.1049,0.0772354,0.131905
264,0.340999,-0.590628,0.3445,-0.5924,300,43,300.179,43.2582,-0.0689621,0.129703
265,0.694658,4.30734e-17,0.699,0.0091,3.55271e-15,44,0.745869,44.3516,-0.143581,0.00269176
266,0.347329,0.601592,0.3535,0.5997,60,44,59.4823,44.1176,-0.0684306,-0.125463
267,-0.347329,0.601592,-0.3504,0.5935,120,44,120.557,43.5683,0.0795996,-0.124801
268,-0.694658,-6.0729e-08,-0.6975,-0.0024,180,44,180.197,44.2271,0.152419,0.00611627
269,-0.347329,-0.601592,-0.3458,-0.5989,240,44,239.998,43.7539,0.0791923,0.134077
