Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.145341,0.00364722
2,45,0,0.707107,0,-0.145804,0.00386789
3,45,0,0.707107,0,-0.145363,0.00361505
4,45,0,0.707107,0,-0.145313,0.00417469
5,45,0,0.707107,0,-0.145711,0.00331031
6,45.8161,0,0.717107,0,-0.148279,0.0029734
7,45.8161,0,0.717107,0,-0.147753,0.00312293
8,45.8161,0,0.717107,0,-0.147829,0.00413126
9,45.8161,0,0.717107,0,-0.14827,0.00374633
10,45.8161,0,0.717107,0,-0.147786,0.0038466
11,46.6444,0,0.727107,0,-0.150444,0.00420631
12,46.6444,0,0.727107,0,-0.150741,0.00404315
13,46.6444,0,0.727107,0,-0.150854,0.00352853
14,46.6444,0,0.727107,0,-0.150592,0.00356042
15,46.6444,0,0.727107,0,-0.151186,0.00362183
16,47.4855,0,0.737107,0,-0.153251,0.00412019
17,47.4855,0,0.737107,0,-0.153114,0.00361214
18,47.4855,0,0.737107,0,-0.153019,0.00389168
19,47.4855,0,0.737107,0,-0.152364,0.00425464
20,47.4855,0,0.737107,0,-0.15324,0.00343119
21,48.3404,0,0.747107,0,-0.154514,0.00418598
22,48.3404,0,0.747107,0,-0.154962,0.00363607
23,48.3404,0,0.747107,0,-0.15566,0.00365418
24,48.3404,0,0.747107,0,-0.155648,0.00418684
25,48.3404,0,0.747107,0,-0.155725,0.00384505
26,49.2098,0,0.757107,0,-0.158272,0.00379119
27,49.2098,0,0.757107,0,-0.157135,0.00431565
28,49.2098,0,0.757107,0,-0.157831,0.00350365
29,49.2098,0,0.757107,0,-0.158007,0.00392615
30,49.2098,0,0.757107,0,-0.157969,0.00396279
31,50.0948,0,0.767107,0,-0.160172,0.00400324
32,50.0948,0,0.767107,0,-0.159911,0.00451294
33,50.0948,0,0.767107,0,-0.15937,0.00351505
34,50.0948,0,0.767107,0,-0.160566,0.00410944
35,50.0948,0,0.767107,0,-0.160031,0.00387102
36,50.9964,0,0.777107,0,-0.162293,0.00409105
37,50.9964,0,0.777107,0,-0.162831,0.00448919
38,50.9964,0,0.777107,0,-0.162034,0.00418264
39,50.9964,0,0.777107,0,-0.163026,0.00454239
40,50.9964,0,0.777107,0,-0.162471,0.00400732
41,51.9159,0,0.787107,0,-0.164605,0.00385601
42,51.9159,0,0.787107,0,-0.164718,0.0047738
43,51.9159,0,0.787107,0,-0.16487,0.00453074
44,51.9159,0,0.787107,0,-0.16464,0.00412771
45,51.9159,0,0.787107,0,-0.165476,0.00415253
46,52.8547,0,0.797107,0,-0.167517,0.00395745
47,52.8547,0,0.797107,0,-0.167475,0.00416285
48,52.8547,0,0.797107,0,-0.167254,0.00434723
49,52.8547,0,0.797107,0,-0.167056,0.00416953
50,52.8547,0,0.797107,0,-0.167522,0.0042167
51,53.8142,0,0.807107,0,-0.169522,0.00432982
52,53.8142,0,0.807107,0,-0.169063,0.00443166
