Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.166439,0.00547719
2,45,0,0.707107,0,-0.16619,0.00665654
3,45,0,0.707107,0,-0.166986,0.00646542
4,45,0,0.707107,0,-0.16676,0.0064867
5,45,0,0.707107,0,-0.166295,0.00651437
6,45,0,0.707107,0,-0.167061,0.00611634
7,45,0,0.707107,0,-0.166414,0.00575071
8,45,0,0.707107,0,-0.16735,0.00566156
9,45,0,0.707107,0,-0.166177,0.00618437
10,45,0,0.707107,0,-0.166633,0.00633291
11,45.8161,0,0.717107,0,-0.169224,0.00634421
12,45.8161,0,0.717107,0,-0.169675,0.00670929
13,45.8161,0,0.717107,0,-0.170024,0.00656376
14,45.8161,0,0.717107,0,-0.169806,0.00650651
15,45.8161,0,0.717107,0,-0.169463,0.00626124
16,45.8161,0,0.717107,0,-0.169902,0.00669948
17,45.8161,0,0.717107,0,-0.169786,0.00631541
18,45.8161,0,0.717107,0,-0.169294,0.00725577
19,45.8161,0,0.717107,0,-0.169984,0.00684681
20,45.8161,0,0.717107,0,-0.169833,0.00683538
21,46.6444,0,0.727107,0,-0.172561,0.00646001
22,46.6444,0,0.727107,0,-0.172723,0.00705369
23,46.6444,0,0.727107,0,-0.172705,0.00541601
24,46.6444,0,0.727107,0,-0.17227,0.00573999
25,46.6444,0,0.727107,0,-0.172772,0.00675963
26,46.6444,0,0.727107,0,-0.172715,0.00640387
27,46.6444,0,0.727107,0,-0.172735,0.00635004
28,46.6444,0,0.727107,0,-0.173167,0.0059405
29,46.6444,0,0.727107,0,-0.172758,0.00647724
30,46.6444,0,0.727107,0,-0.174251,0.00642077
31,47.4855,0,0.737107,0,-0.175765,0.00618674
32,47.4855,0,0.737107,0,-0.176264,0.00608614
33,47.4855,0,0.737107,0,-0.175978,0.00650901
34,47.4855,0,0.737107,0,-0.175179,0.00696012
35,47.4855,0,0.737107,0,-0.175512,0.00711251
36,47.4855,0,0.737107,0,-0.175888,0.00642268
37,47.4855,0,0.737107,0,-0.175791,0.00652464
38,47.4855,0,0.737107,0,-0.175876,0.00605664
39,47.4855,0,0.737107,0,-0.175746,0.00650911
40,47.4855,0,0.737107,0,-0.175925,0.0069383
41,48.3404,0,0.747107,0,-0.178849,0.00625841
42,48.3404,0,0.747107,0,-0.178186,0.00642005
43,48.3404,0,0.747107,0,-0.178144,0.00582078
44,48.3404,0,0.747107,0,-0.178901,0.0064731
45,48.3404,0,0.747107,0,-0.179157,0.00593047
46,48.3404,0,0.747107,0,-0.178004,0.00692667
47,48.3404,0,0.747107,0,-0.178999,0.00600353
48,48.3404,0,0.747107,0,-0.179352,0.00690631
49,48.3404,0,0.747107,0,-0.17882,0.00640663
50,48.3404,0,0.747107,0,-0.179007,0.00620356
51,49.2098,0,0.757107,0,-0.181842,0.00633353
52,49.2098,0,0.757107,0,-0.181773,0.00635468
53,49.2098,0,0.757107,0,-0.182481,0.00679901
54,49.2098,0,0.757107,0,-0.182558,0.00569195
55,49.2098,0,0.757107,0,-0.181705,0.00646074
56,49.2098,0,0.757107,0,-0.181989,0.00656498
57,49.2098,0,0.757107,0,-0.181943,0.00674222
58,49.2098,0,0.757107,0,-0.18229,0.00590665
59,49.2098,0,0.757107,0,-0.182673,0.00657547
60,49.2098,0,0.757107,0,-0.181779,0.0062401
61,50.0948,0,0.767107,0,-0.185111,0.00741032
62,50.0948,0,0.767107,0,-0.185373,0.00661958
63,50.0948,0,0.767107,0,-0.185214,0.00642746
64,50.0948,0,0.767107,0,-0.185253,0.00717155
65,50.0948,0,0.767107,0,-0.184519,0.00697646
66,50.0948,0,0.767107,0,-0.184776,0.00695129
67,50.0948,0,0.767107,0,-0.185253,0.00745753
68,50.0948,0,0.767107,0,-0.184853,0.00604289
69,50.0948,0,0.767107,0,-0.18484,0.00608106
70,50.0948,0,0.767107,0,-0.185087,0.00686248
71,50.9964,0,0.777107,0,-0.189014,0.0070922
72,50.9964,0,0.777107,0,-0.188857,0.00704846
73,50.9964,0,0.777107,0,-0.188735,0.0070538
74,50.9964,0,0.777107,0,-0.187795,0.00689942
75,50.9964,0,0.777107,0,-0.188499,0.00741391
76,50.9964,0,0.777107,0,-0.188908,0.00721957
77,50.9964,0,0.777107,0,-0.188908,0.00740666
78,50.9964,0,0.777107,0,-0.187691,0.00739656
79,50.9964,0,0.777107,0,-0.188969,0.00648298
80,50.9964,0,0.777107,0,-0.188137,0.00648923
81,51.9159,0,0.787107,0,-0.191818,0.00692194
82,51.9159,0,0.787107,0,-0.191077,0.00648508
83,51.9159,0,0.787107,0,-0.192539,0.00721179
84,51.9159,0,0.787107,0,-0.192136,0.00718868
85,51.9159,0,0.787107,0,-0.192275,0.00664643
86,51.9159,0,0.787107,0,-0.19189,0.00741362
87,51.9159,0,0.787107,0,-0.192001,0.00675355
88,51.9159,0,0.787107,0,-0.191396,0.00623176
89,51.9159,0,0.787107,0,-0.191478,0.00708398
90,51.9159,0,0.787107,0,-0.192081,0.00642533
91,52.8547,0,0.797107,0,-0.19529,0.00738936
92,52.8547,0,0.797107,0,-0.19457,0.00700398
93,52.8547,0,0.797107,0,-0.19573,0.00662755
94,52.8547,0,0.797107,0,-0.194819,0.00655836
95,52.8547,0,0.797107,0,-0.195659,0.00677892
96,52.8547,0,0.797107,0,-0.195824,0.00703297
