Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.304409,-0.82323,-0.127757,0.228603,61.3672,290.293,178.109,138.266,86.3438,112.297,515.016,34.583,26.847,16.765,21.805,16.765
2,0.206631,-0.83339,-0.102998,0.231029,59.1624,283.925,188.734,153.203,95.9531,117.641,555.531,33.974,27.578,17.272,21.176,17.272
3,0.11228,-0.83557,-0.0771315,0.230332,57.4668,277.653,195.312,166.453,104.906,121.406,588.077,33.212,28.305,17.839,20.645,17.839
4,0.0181792,-0.83764,-0.0510116,0.230665,56.9124,271.243,193.656,173.688,109.578,120.062,596.984,32.439,29.094,18.355,20.111,18.355
5,-0.0718296,-0.83748,-0.0253469,0.230395,57.1987,265.098,187.422,176.266,111.828,115.656,591.172,31.703,29.816,18.916,19.564,18.916
6,-0.16586,-0.83209,-0.000325963,0.230238,58.0445,258.727,178.094,175.734,111.781,109.609,575.218,30.961,30.551,19.433,19.055,19.055
7,-0.25537,-0.82607,0.0253165,0.229871,59.8418,252.822,163.281,169.188,107.984,100.203,540.656,30.201,31.293,19.973,18.534,18.534
8,-0.34528,-0.81742,0.0504057,0.22871,62.5424,247.101,144.281,156.234,100.672,87.9688,489.156,29.496,31.94,20.581,17.984,17.984
9,-0.44294,-0.8142,0.0765398,0.228721,67.9545,241.453,110.422,124.609,81.3125,66.2188,382.562,28.864,32.572,21.255,17.309,17.309
10,0.50529,-0.72197,-0.179074,0.205572,61.7906,304.987,178.75,125.516,81.6719,118.828,504.766,35.412,24.866,16.18,23.541,16.18
11,0.441229,0.75151,-0.153462,-0.179802,60.6293,59.5818,125.516,88.5625,132.391,175.547,522.017,24.044,16.965,25.361,33.629,16.965
12,0.41061,-0.81603,-0.15408,0.231082,65.9954,296.711,149.203,110.594,67.9219,94.3438,422.063,35.351,26.203,16.093,22.353,16.093
13,-0.30705,0.85905,0.0529302,-0.205002,65.8217,109.668,78.7812,87.6094,132.766,119.438,418.595,18.82,20.929,31.717,28.533,18.82
14,0.24599,0.85435,-0.101996,-0.2051,62.7552,73.9375,106.578,83.875,131.281,157.453,479.187,22.241,17.504,27.397,32.858,17.504
15,0.33872,0.84674,-0.127582,-0.204991,65.7798,68.1972,95.625,70.625,111.812,140.172,418.234,22.864,16.886,26.734,33.515,16.886
16,0.13701,-0.38169,-0.07732,0.103,23.9247,289.746,317.781,270.109,221.672,256.422,1065.984,29.811,25.339,20.795,24.055,20.795
17,0.24475,-0.37734,-0.102915,0.102643,26.7286,302.968,315.828,255.203,209.375,255.344,1035.75,30.493,24.639,20.215,24.653,20.215
18,0.34964,-0.371279,-0.127467,0.10256,30.6636,313.281,308.891,237.531,194.891,249.875,991.188,31.164,23.964,19.662,25.21,19.662
19,0.45594,-0.36085,-0.154264,0.102277,35.5532,321.64,296.422,216.094,177.141,240.266,929.923,31.876,23.238,19.049,25.837,19.049
20,0.633349,-0.442,-0.205221,0.128683,50.5637,325.09,239.125,157.422,121.812,184.312,702.671,34.031,22.403,17.336,26.23,17.336
