Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,-0.0365675,0.020746,2.52554,225.0,317.047,291.828,282.859,301.266,1193.0,26.576,24.462,23.71,25.253,23.71
2,0.0311593,0.0311593,-0.050179,0.00725084,2.52561,45.0,316.609,283.547,282.391,309.125,1191.672,26.568,23.794,23.697,25.94,23.697
3,-0.0311593,0.0311594,-0.0353958,0.00707916,2.52561,135.0,311.344,287.703,286.078,304.547,1189.672,26.171,24.183,24.047,25.599,24.047
4,0.0311594,-0.0311593,-0.0502742,0.0209388,2.52561,315.0,320.594,287.359,278.188,304.828,1190.969,26.919,24.128,23.358,25.595,23.358
5,0.0934769,0.031159,-0.0641445,0.0072774,5.65472,18.4349,317.031,276.625,274.938,310.141,1178.735,26.896,23.468,23.325,26.311,23.325
6,0.031159,0.0934769,-0.0496937,-0.00793609,5.65472,71.565,307.031,275.031,282.531,308.844,1173.437,26.165,23.438,24.077,26.32,23.438
7,-0.0311589,0.0934769,-0.0351121,-0.00670711,5.65472,108.435,302.062,278.75,285.453,303.203,1169.468,25.829,23.836,24.409,25.927,23.836
8,-0.0934769,0.031159,-0.0212276,0.00742366,5.65472,161.565,301.703,286.703,284.969,294.766,1168.141,25.828,24.544,24.395,25.234,24.395
9,-0.0934769,-0.0311589,-0.0220502,0.0213,5.65472,198.435,305.625,289.984,280.344,290.422,1166.375,26.203,24.862,24.035,24.9,24.035
10,-0.0311589,-0.0934769,-0.0364034,0.035438,5.65472,251.565,314.094,289.219,272.234,289.781,1165.328,26.953,24.819,23.361,24.867,23.361
11,0.031159,-0.0934769,-0.0506807,0.0351983,5.65472,288.435,317.625,284.141,267.703,293.141,1162.61,27.32,24.44,23.026,25.214,23.026
12,0.0934769,-0.0311589,-0.0643884,0.0208434,5.65472,341.565,316.328,275.984,266.875,301.25,1160.437,27.259,23.783,22.998,25.96,22.998
13,0.0934768,0.0934768,-0.0641161,-0.00738027,7.59652,45.0,305.531,266.078,272.859,307.25,1151.718,26.528,23.103,23.691,26.678,23.103
14,-0.0934768,0.0934769,-0.0206743,-0.00698199,7.59652,135.0,292.797,278.328,284.922,294.234,1150.281,25.454,24.197,24.77,25.579,24.197
15,-0.0934768,-0.0934768,-0.0226498,0.0357206,7.59652,225.0,305.859,289.672,272.297,282.156,1149.984,26.597,25.189,23.678,24.536,23.678
16,0.0934768,-0.0934768,-0.0648779,0.034951,7.59652,315.0,318.359,277.109,260.922,294.328,1150.718,27.666,24.081,22.675,25.578,22.675
17,0.155794,0.0311589,-0.0785212,0.00714325,9.14188,11.3099,312.5,264.688,263.406,305.594,1146.188,27.264,23.093,22.981,26.662,22.981
18,0.0311589,0.155794,-0.049057,-0.0215385,9.14188,78.6901,297.859,267.156,281.969,307.922,1154.906,25.791,23.132,24.415,26.662,23.132
19,-0.0311588,0.155794,-0.0344202,-0.0212317,9.14188,101.31,293.438,271.281,285.828,303.391,1153.938,25.429,23.509,24.77,26.292,23.509
20,-0.155794,0.0311589,-0.00735214,0.00697092,9.14188,168.69,292.109,285.703,283.891,285.922,1147.625,25.453,24.895,24.737,24.914,24.737
21,-0.155794,-0.0311588,-0.00802668,0.021531,9.14188,191.31,297.922,290.688,280.891,282.906,1152.407,25.852,25.224,24.374,24.549,24.374
