Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
1,6.5882e-17,0,-0.0006,-0.0034,0,3.77476e-15,259.992,0.197824,-0.0423784,0.0143987
2,0,0,-0.0026,-0.0004,60,0,188.746,0.150658,-0.0422125,0.0139247
3,-0,0,0.0005,-0.0039,120,0,277.306,0.225554,-0.0430802,0.0144029
4,-0,-0,0.0005,-0.0039,180,0,277.306,0.225554,-0.0431103,0.0144558
5,-0,-0,0.0038,-0.0001,240,0,358.493,0.217606,-0.0429248,0.013333
6,0,-0,0.0005,0.0033,300,0,81.3844,0.190774,-0.0430915,0.0135496
7,0.0174524,1.08216e-18,0.0148,0.003,3.55271e-15,1,11.4588,0.865245,-0.0463333,0.013706
8,0.0087262,0.0151142,0.0059,0.0134,60,1,66.2362,0.838835,-0.0442727,0.0105448
9,-0.0087262,0.0151142,-0.0116,0.0173,120,1,123.843,1.19354,-0.0400797,0.0103498
10,-0.0174524,-1.52574e-09,-0.0161,-0.0005,180,1,181.779,0.923021,-0.0391284,0.0140521
11,-0.0087262,-0.0151142,-0.0067,-0.0109,240,1,238.422,0.73302,-0.0414472,0.0168371
12,0.0087262,-0.0151142,0.0116,-0.0153,300,1,307.168,1.10021,-0.0452722,0.0167991
13,0.0348995,2.164e-18,0.0358,-0.0022,3.55271e-15,2,356.483,2.05548,-0.0504571,0.0139412
14,0.0174497,0.0302239,0.0203,0.0302,60,2,56.0916,2.08535,-0.0461555,0.00684464
15,-0.0174497,0.0302239,-0.0197,0.0277,120,2,125.42,1.94793,-0.038454,0.007549
16,-0.0348995,-3.05101e-09,-0.0319,0.0028,180,2,174.984,1.83504,-0.0349812,0.0140083
17,-0.0174497,-0.0302239,-0.0155,-0.0299,240,2,242.598,1.93006,-0.0392973,0.0203905
18,0.0174497,-0.0302239,0.0178,-0.0274,300,2,303.009,1.87242,-0.0473173,0.0203652
19,0.052336,3.24517e-18,0.0533,-0.0026,3.55271e-15,3,357.207,3.05896,-0.0545387,0.0140477
20,0.026168,0.0453243,0.0274,0.048,60,3,60.2808,3.16836,-0.0477264,0.00323659
21,-0.026168,0.0453243,-0.0231,0.0457,120,3,116.815,2.93518,-0.0362151,0.00396001
22,-0.052336,-4.57535e-09,-0.0512,0,180,3,180,2.93485,-0.0307682,0.0142699
23,-0.026168,-0.0453243,-0.0228,-0.0447,240,3,242.975,2.87624,-0.037473,0.0246741
24,0.026168,-0.0453243,0.0281,-0.0439,300,3,302.623,2.9878,-0.0493381,0.024066
25,0.0697565,4.32536e-18,0.068,-0.0001,3.55271e-15,4,359.916,3.89913,-0.058452,0.0137833
26,0.0348782,0.0604109,0.0376,0.0622,60,4,58.847,4.168,-0.0500368,1.33824e-05
27,-0.0348782,0.0604109,-0.0342,0.0596,120,4,119.848,3.9402,-0.0345057,0.00061237
28,-0.0697565,-6.0983e-09,-0.067,-0.0043,180,4,183.672,3.8496,-0.0269256,0.0143142
29,-0.0348782,-0.0604109,-0.0327,-0.0566,240,4,239.983,3.74795,-0.0354472,0.0279426
30,0.0348782,-0.0604109,0.0367,-0.0613,300,4,300.909,4.09706,-0.0515571,0.0280654
31,0.0871557,5.40423e-18,0.0882,0.0002,3.55271e-15,5,0.129922,5.06009,-0.0626508,0.0140255
32,0.0435779,0.0754791,0.0468,0.074,60,5,57.6894,5.02309,-0.0524067,-0.00371491
33,-0.0435779,0.0754791,-0.0417,0.0754,120,5,118.945,4.94288,-0.0323497,-0.00361212
34,-0.0871557,-7.6194e-09,-0.086,-0.0001,180,5,180.067,4.93352,-0.0230295,0.0142526
35,-0.0435779,-0.0754791,-0.0487,-0.0779,240,5,237.988,5.27121,-0.0332346,0.0318333
36,0.0435779,-0.0754791,0.0435,-0.0759,300,5,299.818,5.01876,-0.0533981,0.0316311
37,0.104528,6.48145e-18,0.1033,-0.007,3.55271e-15,6,356.123,5.94287,-0.0664134,0.0143614
38,0.0522642,0.0905243,0.0551,0.0894,60,6,58.3532,6.02809,-0.0545271,-0.00696883
39,-0.0522642,0.0905243,-0.0524,0.0868,120,6,121.119,5.81925,-0.0303345,-0.00663735
40,-0.104528,-9.13817e-09,-0.1008,0,180,6,180,5.78523,-0.018921,0.0144597
