id,X,Y,x_light,y_light,Extrapolated
0,0.8115575302697605,-0.8228447162523858,-0.2816,0.256,True
1,0.7347493171691895,-0.835784912109375,-0.256,0.256,True
2,0.655254319623403,-0.8508290261228247,-0.2304,0.256,True
3,0.5731487274169922,-0.8649999797344208,-0.2048,0.256,True
4,0.48543548583984375,-0.8782615661621094,-0.1792,0.256,True
5,0.39328765869140625,-0.890380859375,-0.1536,0.256,True
6,0.2969207763671875,-0.9015388488769531,-0.128,0.256,True
7,0.2004183903336525,-0.9088506698608398,-0.1024,0.256,True
8,0.10722329411638036,-0.9126569684578205,-0.0768,0.256,True
9,0.017669117506941272,-0.9149608096666106,-0.0512,0.256,True
10,-0.068967367385839,-0.9150647640357192,-0.0256,0.256,True
11,-0.159421644458331,-0.9103364996219608,0.0,0.256,True
12,-0.24500621303186945,-0.9050093003556219,0.0256,0.256,True
13,-0.3345695197634281,-0.8952420068565589,0.0512,0.256,True
14,-0.428863525390625,-0.884368896484375,0.0768,0.256,True
15,-0.5174560546875,-0.8754119873046875,0.1024,0.256,True
16,-0.5980932309441787,-0.8624660552813386,0.128,0.256,True
17,-0.6814403964520731,-0.84650480994146,0.1536,0.256,True
18,-0.7585906982421875,-0.8312835693359375,0.1792,0.256,True
19,-0.8231723815886687,-0.8150797046724407,0.2048,0.256,True
20,0.8242263793945312,-0.7499713897705078,-0.2816,0.2304,True
21,0.7500934367082529,-0.7646562955304586,-0.256,0.2304,True
22,0.6681900024414062,-0.7771148681640625,-0.2304,0.2304,True
23,0.5840914249420166,-0.7905445098876953,-0.2048,0.2304,True
24,0.4939727783203125,-0.803131103515625,-0.1792,0.2304,True
25,0.40873,-0.81409,-0.1536,0.2304,False
26,0.30524,-0.82766,-0.128,0.2304,False
27,0.20452,-0.83153,-0.1024,0.2304,False
28,0.11114,-0.83577,-0.0768,0.2304,False
29,0.01885,-0.83682,-0.0512,0.2304,False
30,-0.07097,-0.83751,-0.0256,0.2304,False
31,-0.16687,-0.83255,0.0,0.2304,False
32,-0.25616,-0.82763,0.0256,0.2304,False
33,-0.34691,-0.82197,0.0512,0.2304,False
34,-0.44207,-0.81759,0.0768,0.2304,False
35,-0.5306226462677307,-0.7966017054524324,0.1024,0.2304,True
36,-0.6164663952720983,-0.7837046897647879,0.128,0.2304,True
37,-0.699981689453125,-0.7686588764190674,0.1536,0.2304,True
38,-0.7711890711870616,-0.7538265825687227,0.1792,0.2304,True
39,-0.840911865234375,-0.7399072647094727,0.2048,0.2304,True
40,0.8440554718828913,-0.6700161816710427,-0.2816,0.2048,True
41,0.7623319625854492,-0.6860342025756836,-0.256,0.2048,True
42,0.682403564453125,-0.6994819641113281,-0.2304,0.2048,True
43,0.5951801538467407,-0.711630567908287,-0.2048,0.2048,True
44,0.50588,-0.71951,-0.1792,0.2048,False
45,0.40857,-0.73091,-0.1536,0.2048,False
46,0.30924,-0.74179,-0.128,0.2048,False
47,0.21047,-0.74851,-0.1024,0.2048,False
48,0.11467,-0.75298,-0.0768,0.2048,False
49,0.01757,-0.75396,-0.0512,0.2048,False
50,-0.07762,-0.75364,-0.0256,0.2048,False
51,-0.17319,-0.74974,0.0,0.2048,False
52,-0.26953,-0.73849,0.0256,0.2048,False
53,-0.36105,-0.73101,0.0512,0.2048,False
54,-0.45599,-0.72168,0.0768,0.2048,False
55,-0.54388,-0.71944,0.1024,0.2048,False
56,-0.6334114074707031,-0.7001800537109375,0.128,0.2048,True
57,-0.7114601135253906,-0.6868228912353516,0.1536,0.2048,True
58,-0.7868175506591797,-0.6737823486328125,0.1792,0.2048,True
59,-0.856165926757315,-0.6626382628645342,0.2048,0.2048,True
60,0.8638734817504883,-0.5835957527160645,-0.2816,0.1792,True
61,0.7816219329833984,-0.6004228889942169,-0.256,0.1792,True
62,0.6943607330322266,-0.6151136979460716,-0.2304,0.1792,True
63,0.60729,-0.62885,-0.2048,0.1792,False
64,0.51056,-0.63961,-0.1792,0.1792,False
65,0.41911,-0.64765,-0.1536,0.1792,False
66,0.31934,-0.65756,-0.128,0.1792,False
67,0.21968,-0.66289,-0.1024,0.1792,False
68,0.11829,-0.66749,-0.0768,0.1792,False
69,0.01873,-0.66964,-0.0512,0.1792,False
70,-0.07756,-0.66984,-0.0256,0.1792,False
71,-0.1769,-0.66322,0.0,0.1792,False
72,-0.27608,-0.65498,0.0256,0.1792,False
73,-0.37141,-0.64454,0.0512,0.1792,False
74,-0.46928,-0.63225,0.0768,0.1792,False
75,-0.55981,-0.62163,0.1024,0.1792,False
76,-0.64174,-0.61429,0.128,0.1792,False
77,-0.7251968383789062,-0.6015205383300781,0.1536,0.1792,True
78,-0.8011226654052734,-0.5889205932617188,0.1792,0.1792,True
79,-0.8750534057617188,-0.5745353698730469,0.2048,0.1792,True
80,0.8744468688964844,-0.49576011672616005,-0.2816,0.1536,True
81,0.7958917617797852,-0.5103120803833008,-0.256,0.1536,True
82,0.71046,-0.52396,-0.2304,0.1536,False
83,0.61753,-0.53483,-0.2048,0.1536,False
84,0.52447,-0.54791,-0.1792,0.1536,False
85,0.42695,-0.56114,-0.1536,0.1536,False
86,0.33022,-0.56997,-0.128,0.1536,False
87,0.22467,-0.5754,-0.1024,0.1536,False
88,0.12196,-0.57931,-0.0768,0.1536,False
89,0.02101,-0.57947,-0.0512,0.1536,False
90,-0.08022,-0.58079,-0.0256,0.1536,False
91,-0.1806,-0.57675,0.0,0.1536,False
92,-0.28398,-0.56404,0.0256,0.1536,False
93,-0.38306,-0.55604,0.0512,0.1536,False
94,-0.47941,-0.54477,0.0768,0.1536,False
95,-0.57092,-0.53084,0.1024,0.1536,False
96,-0.65434,-0.52287,0.128,0.1536,False
97,-0.73767,-0.50869,0.1536,0.1536,False
98,-0.818145751953125,-0.4971351623535156,0.1792,0.1536,True
99,-0.8905601501464844,-0.48094892501831055,0.2048,0.1536,True
100,0.8917238346440085,-0.3954569994329612,-0.2816,0.128,True
101,0.81657,-0.41676,-0.256,0.128,False
102,0.71773,-0.43127,-0.2304,0.128,False
103,0.63215,-0.43968,-0.2048,0.128,False
104,0.53837,-0.4512,-0.1792,0.128,False
105,0.43869,-0.46375,-0.1536,0.128,False
106,0.33918,-0.47237,-0.128,0.128,False
107,0.23593,-0.47867,-0.1024,0.128,False
108,0.12963,-0.48485,-0.0768,0.128,False
109,0.02508,-0.48457,-0.0512,0.128,False
110,-0.07755,-0.48464,-0.0256,0.128,False
111,-0.18402,-0.47784,0.0,0.128,False
112,-0.28743,-0.47203,0.0256,0.128,False
113,-0.387,-0.45936,0.0512,0.128,False
114,-0.48631,-0.44932,0.0768,0.128,False
115,-0.58188,-0.43351,0.1024,0.128,False
116,-0.66542,-0.42392,0.128,0.128,False
117,-0.74829,-0.4107,0.1536,0.128,False
118,-0.83239,-0.40126,0.1792,0.128,False
119,-0.9038848876953125,-0.3871803283691406,0.2048,0.128,True
120,0.9001555442810059,-0.3020312786102295,-0.2816,0.1024,True
121,0.82083,-0.31732,-0.256,0.1024,False
122,0.73211,-0.32885,-0.2304,0.1024,False
123,0.6388,-0.34248,-0.2048,0.1024,False
124,0.54806,-0.35227,-0.1792,0.1024,False
125,0.45337,-0.36163,-0.1536,0.1024,False
126,0.35187,-0.37049,-0.128,0.1024,False
127,0.2428,-0.37653,-0.1024,0.1024,False
128,0.1349,-0.37943,-0.0768,0.1024,False
129,0.02584,-0.38264,-0.0512,0.1024,False
130,-0.08065,-0.38163,-0.0256,0.1024,False
131,-0.18832,-0.37666,0.0,0.1024,False
132,-0.29406,-0.36797,0.0256,0.1024,False
133,-0.3943,-0.35788,0.0512,0.1024,False
134,-0.49458,-0.34806,0.0768,0.1024,False
135,-0.5906,-0.33447,0.1024,0.1024,False
136,-0.67736,-0.32276,0.128,0.1024,False
137,-0.76058,-0.31455,0.1536,0.1024,False
138,-0.84032,-0.30548,0.1792,0.1024,False
139,-0.9178785518432152,-0.2886802362427274,0.2048,0.1024,True
140,0.9074058532714844,-0.20897960662841797,-0.2816,0.0768,True
141,0.82609,-0.21766,-0.256,0.0768,False
142,0.73596,-0.23072,-0.2304,0.0768,False
143,0.64975,-0.24079,-0.2048,0.0768,False
144,0.55967,-0.24961,-0.1792,0.0768,False
145,0.46139,-0.25764,-0.1536,0.0768,False
146,0.35842,-0.26692,-0.128,0.0768,False
147,0.25108,-0.26933,-0.1024,0.0768,False
148,0.1389,-0.27359,-0.0768,0.0768,False
149,0.03123,-0.2747,-0.0512,0.0768,False
150,-0.07943,-0.27444,-0.0256,0.0768,False
151,-0.1905,-0.26968,0.0,0.0768,False
152,-0.29834,-0.26229,0.0256,0.0768,False
153,-0.39941,-0.25528,0.0512,0.0768,False
154,-0.50132,-0.24637,0.0768,0.0768,False
155,-0.5965,-0.23359,0.1024,0.0768,False
156,-0.68497,-0.22104,0.128,0.0768,False
157,-0.76695,-0.21409,0.1536,0.0768,False
158,-0.84891,-0.20317,0.1792,0.0768,False
159,-0.9264161990403313,-0.18937981131535528,0.2048,0.0768,True
160,0.9093338790696237,-0.11796884270147147,-0.2816,0.0512,True
161,0.82958,-0.12462,-0.256,0.0512,False
162,0.74291,-0.13502,-0.2304,0.0512,False
163,0.65688,-0.14179,-0.2048,0.0512,False
164,0.56588,-0.14782,-0.1792,0.0512,False
165,0.46897,-0.15252,-0.1536,0.0512,False
166,0.36552,-0.15943,-0.128,0.0512,False
167,0.25633,-0.16218,-0.1024,0.0512,False
168,0.14405,-0.15983,-0.0768,0.0512,False
169,0.03179,-0.16149,-0.0512,0.0512,False
170,-0.07892,-0.16245,-0.0256,0.0512,False
171,-0.1914,-0.15759,0.0,0.0512,False
172,-0.30038,-0.15278,0.0256,0.0512,False
173,-0.40391,-0.14809,0.0512,0.0512,False
174,-0.50296,-0.13983,0.0768,0.0512,False
175,-0.60144,-0.132,0.1024,0.0512,False
176,-0.68988,-0.12443,0.128,0.0512,False
177,-0.77262,-0.11699,0.1536,0.0512,False
178,-0.85496,-0.10588,0.1792,0.0512,False
179,-0.9294373769125606,-0.097780589928701,0.2048,0.0512,True
180,0.9105167349022194,-0.03519847366561904,-0.2816,0.0256,True
181,0.83152,-0.04104,-0.256,0.0256,False
182,0.74595,-0.04096,-0.2304,0.0256,False
183,0.66273,-0.04405,-0.2048,0.0256,False
184,0.56907,-0.04663,-0.1792,0.0256,False
185,0.47124,-0.04866,-0.1536,0.0256,False
186,0.3693,-0.05083,-0.128,0.0256,False
187,0.26081,-0.05079,-0.1024,0.0256,False
188,0.14774,-0.05075,-0.0768,0.0256,False
189,0.0337,-0.05108,-0.0512,0.0256,False
190,-0.07685,-0.04813,-0.0256,0.0256,False
191,-0.18754,-0.04684,0.0,0.0256,False
192,-0.30098,-0.04339,0.0256,0.0256,False
193,-0.40561,-0.0397,0.0512,0.0256,False
194,-0.50663,-0.03423,0.0768,0.0256,False
195,-0.60224,-0.03109,0.1024,0.0256,False
196,-0.69106,-0.02679,0.128,0.0256,False
197,-0.77512,-0.01912,0.1536,0.0256,False
198,-0.85727,-0.01444,0.1792,0.0256,False
199,-0.933476448059082,-0.008243560791015625,0.2048,0.0256,True
200,0.915646765663169,0.04856222427605568,-0.2816,0.0,True
201,0.83623,0.04952,-0.256,0.0,False
202,0.74921,0.05213,-0.2304,0.0,False
203,0.66485,0.05293,-0.2048,0.0,False
204,0.57325,0.05087,-0.1792,0.0,False
205,0.47764,0.0571,-0.1536,0.0,False
206,0.37339,0.06025,-0.128,0.0,False
207,0.26541,0.05926,-0.1024,0.0,False
208,0.1508,0.05817,-0.0768,0.0,False
209,0.04012,0.05857,-0.0512,0.0,False
210,-0.07144,0.06095,-0.0256,0.0,False
211,-0.18428,0.06284,0.0,0.0,False
212,-0.29567,0.06411,0.0256,0.0,False
213,-0.40129,0.06489,0.0512,0.0,False
214,-0.50346,0.06525,0.0768,0.0,False
215,-0.597,0.06729,0.1024,0.0,False
216,-0.6875,0.06848,0.128,0.0,False
217,-0.76894,0.07239,0.1536,0.0,False
218,-0.85426,0.07685,0.1792,0.0,False
219,-0.9293263989065885,0.08096777292116983,0.2048,0.0,True
220,0.9119431763334547,0.1402596075749255,-0.2816,-0.0256,True
221,0.83261,0.14239,-0.256,-0.0256,False
222,0.75102,0.14812,-0.2304,-0.0256,False
223,0.66255,0.1528,-0.2048,-0.0256,False
224,0.57093,0.15543,-0.1792,-0.0256,False
225,0.47507,0.16079,-0.1536,-0.0256,False
226,0.37239,0.16605,-0.128,-0.0256,False
227,0.2647,0.17085,-0.1024,-0.0256,False
228,0.15261,0.17347,-0.0768,-0.0256,False
229,0.04056,0.17544,-0.0512,-0.0256,False
230,-0.06872,0.17492,-0.0256,-0.0256,False
231,-0.18298,0.17456,0.0,-0.0256,False
232,-0.29098,0.17214,0.0256,-0.0256,False
233,-0.39387,0.17042,0.0512,-0.0256,False
234,-0.49597,0.17214,0.0768,-0.0256,False
235,-0.59232,0.16798,0.1024,-0.0256,False
236,-0.68192,0.1694,0.128,-0.0256,False
237,-0.76467,0.16747,0.1536,-0.0256,False
238,-0.84864,0.16683,0.1792,-0.0256,False
239,-0.9252339997148509,0.1692312147782287,0.2048,-0.0256,True
240,0.9094581604003906,0.23535919189453125,-0.2816,-0.0512,True
241,0.83133,0.23979,-0.256,-0.0512,False
242,0.74351,0.24608,-0.2304,-0.0512,False
243,0.65954,0.25384,-0.2048,-0.0512,False
244,0.56894,0.26028,-0.1792,-0.0512,False
245,0.47129,0.26807,-0.1536,-0.0512,False
246,0.36857,0.27577,-0.128,-0.0512,False
247,0.26313,0.27971,-0.1024,-0.0512,False
248,0.15349,0.28466,-0.0768,-0.0512,False
249,0.04434,0.28584,-0.0512,-0.0512,False
250,-0.06405,0.28736,-0.0256,-0.0512,False
251,-0.17422,0.28928,0.0,-0.0512,False
252,-0.28452,0.28605,0.0256,-0.0512,False
