id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
27,0.13074,-0.83757,278.872,57.9637,-0.1024,0.256,0
28,0.03874,-0.8375,272.6484,56.9711,-0.0768,0.256,1
29,-0.06081,-0.83587,265.839,56.9378,-0.0512,0.256,2
30,-0.15705,-0.83363,259.3309,58.0267,-0.0256,0.256,3
31,-0.25491,-0.83495,253.0226,60.8086,0.0,0.256,4
43,0.43084,-0.74089,300.1787,58.9874,-0.1792,0.2304,5
317,-0.3778,0.756,116.5529,57.6874,0.0256,-0.128,6
26,0.22766,-0.83994,285.1653,60.4873,-0.128,0.256,7
134,0.83946,-0.20366,346.363,59.7473,-0.2816,0.1024,8
131,-0.78394,-0.30891,201.5068,57.4165,0.128,0.128,9
120,0.37395,-0.35557,316.4432,31.0651,-0.1536,0.128,10
119,0.47483,-0.34754,323.7987,36.0455,-0.1792,0.128,11
45,0.23744,-0.74749,287.6224,51.6555,-0.128,0.2304,12
44,0.33575,-0.74503,294.2589,54.8044,-0.1536,0.2304,13
62,0.44441,-0.64465,304.5817,51.5352,-0.1792,0.2048,14
63,0.34691,-0.65346,297.963,47.7174,-0.1536,0.2048,15
311,0.23833,0.76019,72.5931,52.8137,-0.128,-0.128,16
316,-0.27526,0.75752,109.9696,53.7051,0.0,-0.128,17
315,-0.1758,0.763,102.9749,51.5352,-0.0256,-0.128,18
135,0.75141,-0.21314,344.1638,51.3572,-0.256,0.1024,19
130,-0.70211,-0.31886,204.425,50.4548,0.1024,0.128,20
121,0.26697,-0.36264,306.3599,26.7637,-0.128,0.128,21
118,0.56879,-0.34223,328.9655,41.5911,-0.2048,0.128,22
46,0.13657,-0.75195,280.2939,49.8404,-0.1024,0.2304,23
52,-0.46261,-0.73882,237.9474,60.6569,0.0512,0.2304,24
61,0.53825,-0.63679,310.2063,56.4906,-0.2048,0.2048,25
103,0.15101,-0.47684,287.5724,30.0119,-0.1024,0.1536,26
64,0.24519,-0.66023,290.3735,44.7721,-0.128,0.2048,27
310,0.3388,0.76048,65.9866,56.3601,-0.1536,-0.128,28
312,0.13803,0.76602,79.7854,51.1103,-0.1024,-0.128,29
313,0.03378,0.76873,87.4839,50.3065,-0.0768,-0.128,30
314,-0.07197,0.76678,95.3621,50.3674,-0.0512,-0.128,31
136,0.66618,-0.22155,341.6045,44.5921,-0.2304,0.1024,32
129,-0.61433,-0.32626,207.972,44.0743,0.0768,0.128,33
122,0.15244,-0.36758,292.5244,23.4492,-0.1024,0.128,34
117,0.65729,-0.33094,333.2751,47.3835,-0.2304,0.128,35
47,0.03562,-0.75488,272.7016,49.0883,-0.0768,0.2304,36
51,-0.36825,-0.74057,243.561,55.7994,0.0256,0.2304,37
104,0.03589,-0.4764,274.3083,28.5386,-0.0768,0.1536,38
105,-0.0776,-0.47599,260.7406,28.834,-0.0512,0.1536,39
102,0.25896,-0.47024,298.8415,32.4681,-0.128,0.1536,40
65,0.14172,-0.66702,281.9951,42.993,-0.1024,0.2048,41
300,-0.59198,0.65387,132.1561,61.8889,0.0768,-0.1024,42
