Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
34,-0.0871557,-7.6194e-09,-0.088,0.0011,180,5,179.284,5.04896,-0.0109522,0.00237346
35,-0.0435779,-0.0754791,-0.0408,-0.0788,240,5,242.626,5.09089,-0.0199042,0.0175237
36,0.0435779,-0.0754791,0.0431,-0.0779,300,5,298.955,5.10772,-0.0368602,0.0184228
37,0.104528,6.48145e-18,0.1052,-0.0002,3.55271e-15,6,359.891,6.03871,-0.049164,0.00221275
38,0.0522642,0.0905243,0.0493,0.0919,60,6,61.7885,5.98619,-0.038796,-0.015899
39,-0.0522642,0.0905243,-0.0478,0.0948,120,6,116.758,6.09452,-0.0179933,-0.0161823
40,-0.104528,-9.13817e-09,-0.1047,-0.0082,180,6,184.478,6.02835,-0.00733076,0.00217154
41,-0.0522642,-0.0905243,-0.0539,-0.0838,240,6,237.251,5.71831,-0.0180193,0.0203472
42,0.0522642,-0.0905243,0.0549,-0.0897,300,6,301.468,6.0368,-0.0384401,0.0209296
43,0.121869,7.5567e-18,0.1182,0.0004,3.55271e-15,7,0.193894,6.78827,-0.0525713,0.00297628
44,0.0609347,0.105542,0.0634,0.1087,60,7,59.7468,7.22917,-0.0403898,-0.0187019
45,-0.0609347,0.105542,-0.0595,0.1012,120,7,120.453,6.7418,-0.0163716,-0.0188968
46,-0.121869,-1.06542e-08,-0.1231,0.0009,180,7,179.581,7.07124,-0.00353506,0.00173232
47,-0.0609347,-0.105542,-0.0597,-0.1044,240,7,240.237,6.90734,-0.0160726,0.0233194
48,0.0609347,-0.105542,0.0582,-0.1022,300,7,299.66,6.75418,-0.0405131,0.0241376
49,0.139173,8.62964e-18,0.1447,0.0006,3.55271e-15,8,0.237576,8.31999,-0.0561123,0.00281634
50,0.0695865,0.120527,0.068,0.1224,60,8,60.9454,8.04903,-0.0419016,-0.0222571
51,-0.0695866,0.120527,-0.0679,0.1197,120,8,119.564,7.90999,-0.0142098,-0.022622
52,-0.139173,-1.21669e-08,-0.1408,0.0007,180,8,179.715,8.09425,-0.000735086,0.00163981
53,-0.0695865,-0.120527,-0.0678,-0.1224,240,8,241.017,8.04342,-0.0143815,0.0265667
54,0.0695865,-0.120527,0.0782,-0.1206,300,8,302.96,8.26401,-0.0425264,0.0276736
55,0.156434,9.69996e-18,0.1525,0.005,3.55271e-15,9,1.87788,8.77658,-0.0594052,0.00221197
56,0.0782172,0.135476,0.0838,0.1377,60,9,58.6766,9.27625,-0.0441516,-0.0246857
57,-0.0782172,0.135476,-0.0759,0.1392,120,9,118.602,9.12262,-0.0126412,-0.0253253
58,-0.156434,-1.36759e-08,-0.149,0.0007,180,9,179.731,8.56908,0.003098,0.00176216
59,-0.0782172,-0.135476,-0.0767,-0.1316,240,9,239.765,8.76141,-0.0122288,0.0295197
60,0.0782172,-0.135476,0.0778,-0.138,300,9,299.413,9.11518,-0.0439985,0.0305442
61,0.173648,1.07673e-17,0.1702,0.0051,3.55271e-15,10,1.71634,9.80389,-0.0632494,0.00245601
62,0.0868241,0.150384,0.0882,0.1512,60,10,59.7436,10.0813,-0.0452253,-0.0277289
63,-0.0868241,0.150384,-0.0854,0.1474,120,10,120.087,9.80831,-0.0108129,-0.0278678
64,-0.173648,-1.51808e-08,-0.1751,0.0008,180,10,179.738,10.0846,0.00666316,0.00206004
65,-0.0868241,-0.150384,-0.09,-0.1452,240,10,238.208,9.83611,-0.0105835,0.032661
66,0.0868241,-0.150384,0.0824,-0.1519,300,10,298.478,9.95125,-0.0457531,0.0336479
67,0.190809,1.18314e-17,0.1903,0.0053,3.55271e-15,11,1.59532,10.9746,-0.0664556,0.00262803
68,0.0954045,0.165245,0.0935,0.165,60,11,60.4612,10.9324,-0.0471045,-0.0306788
69,-0.0954045,0.165245,-0.0942,0.1661,120,11,119.559,11.0084,-0.0087752,-0.0308279
70,-0.190809,-1.66811e-08,-0.188,-0.0035,180,11,181.067,10.838,0.0104388,0.0021217
71,-0.0954045,-0.165245,-0.0949,-0.1657,240,11,240.199,11.0083,-0.0091943,0.0359285
72,0.0954045,-0.165245,0.0921,-0.1609,300,11,299.787,10.6842,-0.047396,0.0366176
73,0.207912,1.28919e-17,0.205,0.0007,3.55271e-15,12,0.195643,11.8296,-0.0700878,0.00289788
74,0.103956,0.180057,0.1036,0.1834,60,12,60.5385,12.1598,-0.0492905,-0.0342138
75,-0.103956,0.180057,-0.1031,0.1759,120,12,120.376,11.7644,-0.00759683,-0.0340921
76,-0.207912,-1.81762e-08,-0.2064,0.0052,180,12,178.557,11.9153,0.0140777,0.00183994
77,-0.103956,-0.180057,-0.0989,-0.1809,240,12,241.334,11.898,-0.00758452,0.0391796
78,0.103956,-0.180057,0.1066,-0.1746,300,12,301.406,11.8043,-0.0493989,0.0393546
79,0.224951,1.39484e-17,0.2217,0.0013,3.55271e-15,13,0.335966,12.8091,-0.0737924,0.00293196
80,0.112476,0.194813,0.1118,0.1914,60,13,59.7101,12.8066,-0.0506872,-0.0366236
81,-0.112476,0.194813,-0.1073,0.1986,120,13,118.382,13.046,-0.0055048,-0.0370925
82,-0.224951,-1.96658e-08,-0.2242,-0.0034,180,13,180.869,12.9573,0.0172221,0.00226757
83,-0.112475,-0.194813,-0.1077,-0.191,240,13,240.582,12.6663,-0.00539794,0.0418736
84,0.112476,-0.194813,0.1126,-0.19,300,13,300.652,12.7595,-0.0511529,0.0426517
85,0.241922,1.50007e-17,0.2388,-0.0032,3.55271e-15,14,359.232,13.817,-0.0773038,0.00297266
86,0.120961,0.209511,0.1157,0.212,60,14,61.3763,13.9761,-0.0529601,-0.0403014
87,-0.120961,0.209511,-0.1255,0.2095,120,14,120.924,14.1354,-0.00364926,-0.0402873
88,-0.241922,-2.11495e-08,-0.243,-0.0034,180,14,180.802,14.0651,0.0214428,0.00214139
89,-0.120961,-0.209511,-0.1164,-0.2105,240,14,241.059,13.9184,-0.00405246,0.0454486
90,0.120961,-0.209511,0.1237,-0.2095,300,14,300.56,14.081,-0.0532671,0.0458926
91,0.258819,1.60485e-17,0.2573,0.0011,3.55271e-15,15,0.244947,14.9101,-0.0809542,0.00276284
92,0.12941,0.224144,0.1311,0.2264,60,15,59.9264,15.1661,-0.0545929,-0.0431496
93,-0.12941,0.224144,-0.1342,0.2204,120,15,121.337,14.9539,-0.00174316,-0.0428465
94,-0.258819,-2.26267e-08,-0.2565,0.0009,180,15,179.799,14.8626,0.0243183,0.00230018
95,-0.12941,-0.224144,-0.13,-0.222,240,15,239.647,14.9077,-0.00225076,0.0485644
96,0.12941,-0.224144,0.1263,-0.2216,300,15,299.681,14.7775,-0.0543951,0.0491367
97,0.275637,1.70913e-17,0.2717,-0.0035,3.55271e-15,16,359.262,15.7668,-0.0847645,0.00309403
98,0.137819,0.238709,0.1373,0.2408,60,16,60.309,16.0927,-0.0563021,-0.0464287
99,-0.137819,0.238709,-0.1386,0.2438,120,16,119.618,16.2867,-8.77732e-05,-0.0459932
100,-0.275637,-2.4097e-08,-0.2786,-0.0026,180,16,180.535,16.1774,0.0282052,0.00198669
101,-0.137819,-0.238709,-0.1344,-0.2367,240,16,240.412,15.7949,-0.000217761,0.0513479
102,0.137819,-0.238709,0.1359,-0.2409,300,16,299.429,16.0567,-0.0564708,0.0523596
103,0.292372,1.8129e-17,0.2929,0.0013,3.55271e-15,17,0.254298,17.0318,-0.0884433,0.00244681
104,0.146186,0.253201,0.1448,0.2576,60,17,60.6591,17.188,-0.0577306,-0.0494791
105,-0.146186,0.253201,-0.1464,0.2529,120,17,120.066,16.9908,0.00166925,-0.0489648
106,-0.292372,-2.55599e-08,-0.2869,-0.0022,180,17,180.439,16.673,0.0311305,0.00237461
107,-0.146186,-0.253201,-0.143,-0.2481,240,17,240.042,16.6402,0.00145261,0.0540695
108,0.146186,-0.253201,0.1401,-0.2537,300,17,298.909,16.8468,-0.0580765,0.0547595
109,0.309017,1.91611e-17,0.3123,0.0009,3.55271e-15,18,0.165117,18.198,-0.0922825,0.00316528
110,0.154508,0.267617,0.1539,0.2654,60,18,59.8914,17.8661,-0.0598065,-0.0522636
111,-0.154509,0.267617,-0.1554,0.2694,120,18,119.978,18.1199,0.00326649,-0.0522941
112,-0.309017,-2.70151e-08,-0.3092,-0.0016,180,18,180.296,18.0113,0.0351205,0.00276363
113,-0.154508,-0.267617,-0.1567,-0.2635,240,18,239.261,17.8528,0.00341236,0.0577134
114,0.154508,-0.267617,0.1629,-0.2664,300,18,301.445,18.1954,-0.0608331,0.05828
115,0.325568,2.01874e-17,0.3235,0.001,3.55271e-15,19,0.177112,18.8748,-0.095691,0.0024623
116,0.162784,0.28195,0.1573,0.2875,60,19,61.3156,19.1304,-0.0610362,-0.0557805
117,-0.162784,0.28195,-0.1592,0.2796,120,19,119.657,18.7686,0.00618982,-0.0548412
118,-0.325568,-2.84621e-08,-0.3222,-0.0005,180,19,180.089,18.796,0.0382404,0.00304235
119,-0.162784,-0.28195,-0.1603,-0.28,240,19,240.209,18.8226,0.00495006,0.0605364
120,0.162784,-0.28195,0.1587,-0.2814,300,19,299.422,18.8484,-0.0622208,0.0613923
121,0.34202,2.12075e-17,0.3424,0.0011,3.55271e-15,20,0.184069,20.0233,-0.0992987,0.00323439
122,0.17101,0.296198,0.172,0.2928,60,20,59.5687,19.8514,-0.0629468,-0.0588147
123,-0.17101,0.296198,-0.1675,0.2943,120,20,119.646,19.7933,0.00695155,-0.0582655
124,-0.34202,-2.99004e-08,-0.3407,-0.0001,180,20,180.017,19.9195,0.042049,0.00276619
125,-0.17101,-0.296198,-0.1648,-0.2955,240,20,240.852,19.7763,0.00674058,0.0639548
126,0.17101,-0.296198,0.1704,-0.293,300,20,300.181,19.8127,-0.0638489,0.0643873
127,0.358368,2.22212e-17,0.3571,0.0012,3.55271e-15,21,0.192536,20.9223,-0.103366,0.00303476
128,0.179184,0.310356,0.1801,0.3099,60,21,59.8368,21.004,-0.0648478,-0.0619147
129,-0.179184,0.310356,-0.1715,0.3105,120,21,118.913,20.776,0.00884717,-0.0612104
130,-0.358368,-3.13295e-08,-0.3598,0.0008,180,21,179.873,21.088,0.0450676,0.00264062
131,-0.179184,-0.310356,-0.183,-0.3068,240,21,239.185,20.9303,0.00858096,0.066558
132,0.179184,-0.310356,0.1854,-0.3081,300,21,301.038,21.0745,-0.0665057,0.0674412
133,0.374607,2.32281e-17,0.372,-0.0031,3.55271e-15,22,359.523,21.8398,-0.106896,0.00313083
134,0.187303,0.324419,0.1859,0.3246,60,22,60.2,21.9665,-0.0670144,-0.0647745
135,-0.187303,0.324419,-0.185,0.3248,120,22,119.665,21.9496,0.0111697,-0.0638567
136,-0.374607,-3.27491e-08,-0.3746,-0.0032,180,22,180.489,22.0004,0.0492587,0.0030601
137,-0.187303,-0.324419,-0.1874,-0.3215,240,22,239.762,21.8471,0.0101031,0.0700662
138,0.187303,-0.324419,0.182,-0.3239,300,22,299.332,21.8101,-0.0673498,0.0711202
139,0.390731,2.42279e-17,0.3908,0.0013,3.55271e-15,23,0.190594,23.0044,-0.110712,0.00321403
140,0.195366,0.338383,0.1891,0.3468,60,23,61.3976,23.2663,-0.0680487,-0.0682973
141,-0.195366,0.338383,-0.1943,0.3371,120,23,119.959,22.8977,0.012883,-0.0669123
142,-0.390731,-3.41588e-08,-0.389,0.0019,180,23,179.72,22.8926,0.0525481,0.00269324
143,-0.195366,-0.338383,-0.1875,-0.3335,240,23,240.654,22.4945,0.0116639,0.0728093
144,0.195366,-0.338383,0.1942,-0.3364,300,23,299.997,22.8569,-0.0698067,0.0738317
145,0.406737,2.52203e-17,0.404,0.0015,3.55271e-15,24,0.212731,23.8287,-0.114304,0.00355276
146,0.203368,0.352244,0.2071,0.355,60,24,59.7416,24.2672,-0.0716208,-0.0709598
147,-0.203368,0.352244,-0.2036,0.3499,120,24,120.194,23.8801,0.0142972,-0.0705306
148,-0.406737,-3.5558e-08,-0.4002,0.0016,180,24,179.771,23.5909,0.0557028,0.00292376
149,-0.203368,-0.352244,-0.2011,-0.3509,240,24,240.183,23.8561,0.0140266,0.0761944
150,0.203368,-0.352244,0.1992,-0.3517,300,24,299.527,23.8407,-0.0717584,0.0774239
151,0.422618,2.62051e-17,0.424,0.0014,3.55271e-15,25,0.189183,25.0875,-0.118474,0.00301219
152,0.211309,0.365998,0.2086,0.366,60,25,60.3192,24.9149,-0.0722516,-0.0740812
153,-0.211309,0.365998,-0.2138,0.3651,120,25,120.353,25.0301,0.0166426,-0.0733216
154,-0.422618,-3.69465e-08,-0.4223,0.0017,180,25,179.769,24.9801,0.0597403,0.00321583
155,-0.211309,-0.365998,-0.2157,-0.3699,240,25,239.752,25.3532,0.0156779,0.0800348
156,0.211309,-0.365998,0.2146,-0.3661,300,25,300.378,25.1102,-0.0735357,0.0804026
157,0.438371,2.71819e-17,0.4397,-0.0028,3.55271e-15,26,359.635,26.0853,-0.122108,0.0034675
158,0.219186,0.379641,0.219,0.3766,60,26,59.8212,25.8265,-0.0742826,-0.0769603
159,-0.219186,0.379641,-0.2183,0.3813,120,26,119.792,26.0636,0.0181439,-0.07659
160,-0.438371,-3.83236e-08,-0.4331,0.0018,180,26,179.762,25.6647,0.0629207,0.00277362
161,-0.219186,-0.379641,-0.2157,-0.3823,240,26,240.568,26.0371,0.0177769,0.0831832
162,0.219186,-0.379641,0.2204,-0.3805,300,26,300.081,26.0862,-0.0756367,0.0834684
163,0.45399,2.81504e-17,0.4504,0.0018,3.55271e-15,27,0.228978,26.7696,-0.126058,0.0034114
164,0.226995,0.393167,0.2294,0.3956,60,27,59.8915,27.213,-0.0762721,-0.0806491
165,-0.226995,0.393167,-0.2317,0.3939,120,27,120.465,27.1932,0.0206107,-0.0797243
166,-0.45399,-3.96891e-08,-0.453,0.0068,180,27,179.14,26.9396,0.0669871,0.00325632
167,-0.226995,-0.393167,-0.2292,-0.3931,240,27,239.755,27.0674,0.0192044,0.0859521
168,0.226995,-0.393167,0.2234,-0.3921,300,27,299.672,26.8256,-0.07777,0.0870831
169,0.469472,2.91103e-17,0.4662,-0.0027,3.55271e-15,28,359.668,27.7884,-0.129256,0.00318235
170,0.234736,0.406574,0.2329,0.4091,60,28,60.3472,28.083,-0.0783286,-0.0840467
171,-0.234736,0.406574,-0.2323,0.4071,120,28,119.71,27.9509,0.0222835,-0.0828935
172,-0.469472,-4.10425e-08,-0.4692,-0.0077,180,28,180.94,27.9865,0.0706641,0.00369281
173,-0.234736,-0.406574,-0.2389,-0.4055,240,28,239.496,28.0759,0.0214068,0.0893345
174,0.234736,-0.406574,0.2355,-0.4046,300,28,300.202,27.9141,-0.0799994,0.0902727
175,0.48481,3.00614e-17,0.4859,0.0024,3.55271e-15,29,0.282998,29.0718,-0.134,0.00315668
176,0.242405,0.419857,0.2448,0.422,60,29,59.8822,29.2003,-0.0804766,-0.087599
177,-0.242405,0.419857,-0.2519,0.4188,120,29,121.026,29.2565,0.0244353,-0.0861631
178,-0.48481,-4.23834e-08,-0.4816,0.0018,180,29,179.786,28.7902,0.0747224,0.00369097
179,-0.242405,-0.419857,-0.2397,-0.4198,240,29,240.274,28.9086,0.0227025,0.0928914
180,0.242405,-0.419857,0.2411,-0.4202,300,29,299.846,28.9768,-0.0820591,0.0936052
181,0.5,3.10033e-17,0.5047,0.0031,3.55271e-15,30,0.351921,30.3121,-0.137646,0.00381497
182,0.25,0.433013,0.2499,0.4371,60,30,60.2424,30.2314,-0.0819189,-0.0908968
183,-0.25,0.433013,-0.2486,0.4295,120,30,120.063,29.7528,0.0259749,-0.089198
184,-0.5,-4.37114e-08,-0.5003,-0.003,180,30,180.344,30.0204,0.0779319,0.00339955
185,-0.25,-0.433013,-0.2454,-0.4376,240,30,240.717,30.1133,0.0247553,0.0956285
186,0.25,-0.433013,0.2496,-0.4288,300,30,300.203,29.7459,-0.083599,0.0965502
187,0.515038,3.19357e-17,0.5145,0.0079,3.55271e-15,31,0.879691,30.9681,-0.141377,0.00259865
188,0.257519,0.446036,0.2525,0.4503,60,31,60.719,31.0818,-0.0840299,-0.0939298
189,-0.257519,0.446036,-0.2588,0.4425,120,31,120.322,30.8388,0.0279266,-0.0923932
190,-0.515038,-4.50261e-08,-0.5121,-0.0025,180,31,180.28,30.8042,0.081466,0.00376448
191,-0.257519,-0.446036,-0.2554,-0.4492,240,31,240.379,31.1132,0.025942,0.0988149
192,0.257519,-0.446036,0.256,-0.4453,300,31,299.894,30.9067,-0.0858709,0.0994233
193,0.529919,3.28585e-17,0.532,0.0038,3.55271e-15,32,0.409249,32.1416,-0.14479,0.00366008
194,0.26496,0.458924,0.2637,0.4622,60,32,60.2938,32.1497,-0.0859105,-0.0971283
195,-0.26496,0.458924,-0.2675,0.4621,120,32,120.066,32.2721,0.0298337,-0.0957836
196,-0.529919,-4.6327e-08,-0.5294,0.0027,180,32,179.708,31.9654,0.08491,0.00362582
197,-0.26496,-0.458924,-0.2663,-0.4569,240,32,239.765,31.9272,0.0286352,0.101573
198,0.26496,-0.458924,0.2722,-0.4527,300,32,301.018,31.8861,-0.0881177,0.102527
199,0.544639,3.37712e-17,0.5477,0.0039,3.55271e-15,33,0.407978,33.2103,-0.148622,0.00350515
200,0.272319,0.471671,0.267,0.4775,60,33,60.7877,33.1668,-0.0875419,-0.10042
201,-0.27232,0.471671,-0.2799,0.4713,120,33,120.706,33.2401,0.0319773,-0.0986841
202,-0.544639,-4.76139e-08,-0.5392,-0.0024,180,33,180.255,32.6296,0.0888233,0.00399168
203,-0.272319,-0.471671,-0.2667,-0.47,240,33,240.427,32.7107,0.0298102,0.105356
204,0.272319,-0.471671,0.2714,-0.473,300,33,299.847,33.0474,-0.0896785,0.10632
205,0.559193,3.46736e-17,0.5636,-0.0005,3.55271e-15,34,359.949,34.3051,-0.152879,0.00414365
206,0.279596,0.484275,0.281,0.482,60,34,59.7583,33.9127,-0.0898689,-0.103309
207,-0.279596,0.484275,-0.2831,0.4822,120,34,120.417,33.9979,0.034023,-0.101432
208,-0.559193,-4.88862e-08,-0.5599,-0.0017,180,34,180.174,34.0491,0.0924068,0.00414418
209,-0.279596,-0.484275,-0.2815,-0.4877,240,34,240.007,34.2712,0.0318302,0.108448
210,0.279596,-0.484275,0.2762,-0.4787,300,34,299.984,33.5501,-0.0919443,0.109201
211,0.573576,3.55655e-17,0.5714,0.0047,3.55271e-15,35,0.471271,34.8493,-0.156294,0.00397094
212,0.286788,0.496732,0.2848,0.496,60,35,60.1358,34.8863,-0.0915903,-0.106831
213,-0.286788,0.496732,-0.2805,0.4987,120,35,119.356,34.9019,0.0348794,-0.105131
214,-0.573576,-5.01436e-08,-0.5748,-0.0016,180,35,180.159,35.0858,0.0960433,0.00338168
215,-0.286788,-0.496732,-0.2836,-0.4953,240,35,240.205,34.8023,0.0336264,0.111354
216,0.286788,-0.496732,0.2846,-0.4986,300,35,299.718,35.0371,-0.0936395,0.112622
217,0.587785,3.64465e-17,0.5846,0.0005,3.55271e-15,36,0.0490043,35.7747,-0.15985,0.00400831
218,0.293893,0.509037,0.2948,0.5068,60,36,59.8139,35.8952,-0.0935868,-0.109606
219,-0.293893,0.509037,-0.2966,0.5094,120,36,120.21,36.1185,0.0366823,-0.108332
220,-0.587785,-5.13858e-08,-0.5898,-0.001,180,36,180.097,36.1429,0.0999826,0.00474281
221,-0.293893,-0.509037,-0.2946,-0.5098,240,36,239.978,36.0719,0.0356986,0.114724
222,0.293893,-0.509037,0.2961,-0.5114,300,36,300.071,36.2234,-0.0956553,0.115894
223,0.601815,3.73165e-17,0.6028,0.0066,3.55271e-15,37,0.627301,37.0733,-0.163926,0.00413509
224,0.300907,0.521187,0.2935,0.5266,60,37,60.8669,37.0756,-0.0960735,-0.11315
225,-0.300908,0.521187,-0.3028,0.5206,120,37,120.184,37.0316,0.0389549,-0.11219
226,-0.601815,-5.26123e-08,-0.5986,0.0042,180,37,179.598,36.7707,0.103061,0.00385489
227,-0.300907,-0.521187,-0.2951,-0.523,240,37,240.566,36.9065,0.037262,0.117683
228,0.300907,-0.521187,0.3012,-0.5174,300,37,300.205,36.7758,-0.0974554,0.118941
229,0.615662,3.8175e-17,0.6146,0.0075,3.55271e-15,38,0.699149,37.9262,-0.167926,0.00454268
230,0.307831,0.533179,0.3037,0.5379,60,38,60.5508,38.1494,-0.0976171,-0.116483
231,-0.307831,0.533178,-0.309,0.5309,120,38,120.201,37.8994,0.0407897,-0.113913
232,-0.615662,-5.38228e-08,-0.6184,-0.0007,180,38,180.065,38.1994,0.106506,0.00439218
233,-0.307831,-0.533179,-0.3028,-0.5364,240,38,240.555,38.0221,0.0394411,0.12093
234,0.307831,-0.533179,0.3076,-0.5368,300,38,299.814,38.2202,-0.099402,0.12242
235,0.62932,3.9022e-17,0.6271,0.008,3.55271e-15,39,0.73089,38.8402,-0.170995,0.00457101
236,0.31466,0.545007,0.3117,0.5467,60,39,60.3105,38.9996,-0.0998274,-0.119777
237,-0.31466,0.545007,-0.3191,0.5448,120,39,120.358,39.1515,0.0426935,-0.117593
238,-0.62932,-5.50169e-08,-0.6259,-0.0009,180,39,180.082,38.7483,0.11056,0.0048704
239,-0.31466,-0.545007,-0.3159,-0.5431,240,39,239.815,38.9242,0.0408573,0.123971
240,0.31466,-0.545007,0.317,-0.5475,300,39,300.071,39.2459,-0.102141,0.125414
241,0.642788,3.9857e-17,0.6432,0.0036,3.55271e-15,40,0.320682,40.0316,-0.174698,0.00492438
242,0.321394,0.55667,0.3159,0.5639,60,40,60.7422,40.2674,-0.101481,-0.122982
243,-0.321394,0.55667,-0.3172,0.562,120,40,119.441,40.1909,0.0449107,-0.121036
244,-0.642788,-5.61943e-08,-0.64,-0.001,180,40,180.09,39.7919,0.113588,0.00482449
245,-0.321394,-0.55667,-0.3174,-0.5585,240,40,240.39,39.9703,0.0423689,0.127479
246,0.321394,-0.55667,0.3222,-0.5546,300,40,300.155,39.8963,-0.103833,0.128797
247,0.656059,4.068e-17,0.6521,0.0038,3.55271e-15,41,0.333877,40.701,-0.178237,0.00562769
248,0.328029,0.568164,0.3214,0.5712,60,41,60.6346,40.951,-0.103579,-0.125775
249,-0.32803,0.568164,-0.3301,0.5701,120,41,120.072,41.2063,0.0462109,-0.123519
250,-0.656059,-5.73545e-08,-0.6563,-0.001,180,41,180.087,41.0184,0.11753,0.00514593
251,-0.328029,-0.568164,-0.3248,-0.5709,240,41,240.363,41.0583,0.0440922,0.130189
252,0.328029,-0.568164,0.3296,-0.5641,300,41,300.297,40.7934,-0.105879,0.131076
253,0.669131,4.14905e-17,0.6697,-0.001,3.55271e-15,42,359.914,42.044,-0.18144,0.00587669
254,0.334565,0.579484,0.3341,0.5857,60,42,60.2983,42.3991,-0.106275,-0.128832
255,-0.334565,0.579484,-0.3373,0.5833,120,42,120.039,42.3612,0.0481508,-0.126797
256,-0.669131,-5.84973e-08,-0.6631,-0.0008,180,42,180.069,41.5368,0.120429,0.00518629
257,-0.334565,-0.579484,-0.3272,-0.5782,240,42,240.495,41.6333,0.0457851,0.133238
258,0.334565,-0.579484,0.3335,-0.58,300,42,299.899,41.9935,-0.107142,0.135049
259,0.681998,4.22884e-17,0.6763,0.0045,3.55271e-15,43,0.381232,42.5563,-0.185413,0.00597705
260,0.340999,0.590628,0.3399,0.5928,60,43,60.1709,43.1046,-0.107425,-0.131754
261,-0.340999,0.590628,-0.3344,0.5959,120,43,119.3,43.1033,0.0497644,-0.129683
262,-0.681998,-5.96222e-08,-0.6779,-0.0009,180,43,180.076,42.6798,0.124556,0.00528958
263,-0.340999,-0.590628,-0.3351,-0.5915,240,43,240.467,42.8301,0.0477162,0.13699
264,0.340999,-0.590628,0.3412,-0.5903,300,43,300.028,42.9856,-0.109273,0.137829
265,0.694658,4.30734e-17,0.6935,-0.0006,3.55271e-15,44,359.95,43.9078,-0.188738,0.0063224
266,0.347329,0.601592,0.3524,0.6064,60,44,59.8377,44.5363,-0.109845,-0.134999
267,-0.347329,0.601592,-0.3428,0.6094,120,44,119.359,44.3628,0.0508937,-0.132527
268,-0.694658,-6.0729e-08,-0.6979,-0.0008,180,44,180.066,44.2588,0.128471,0.00481224
