Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,-0.0220654,0.00797926,2.52554,225.0,279.875,266.875,263.578,274.516,1084.844,25.799,24.6,24.296,25.305,24.296
2,0.0311593,0.0311593,-0.0348596,-0.00349321,2.52561,45.0,278.5,258.609,261.594,279.281,1077.984,25.835,23.99,24.267,25.908,23.99
3,-0.0311593,0.0311594,-0.0225455,-0.00381051,2.52561,135.0,276.297,262.906,266.156,277.172,1082.531,25.523,24.286,24.586,25.604,24.286
4,0.0311594,-0.0311593,-0.0341825,0.00860689,2.52561,315.0,283.281,263.281,260.094,277.141,1083.797,26.138,24.292,23.998,25.571,23.998
5,0.0934769,0.031159,-0.0468704,-0.00300414,5.65472,18.4349,280.219,253.891,256.719,280.609,1071.438,26.154,23.696,23.96,26.19,23.696
6,0.031159,0.0934769,-0.0345765,-0.0160753,5.65472,71.565,272.656,253.344,262.766,280.422,1069.188,25.501,23.695,24.576,26.228,23.695
7,-0.0311589,0.0934769,-0.0218021,-0.0158098,5.65472,108.435,270.719,257.938,267.5,278.141,1074.298,25.2,24.01,24.9,25.89,24.01
8,-0.0934769,0.031159,-0.00896712,-0.00454854,5.65472,161.565,272.281,266.297,269.891,273.609,1082.078,25.163,24.61,24.942,25.286,24.61
9,-0.0934769,-0.0311589,-0.00936896,0.00830234,5.65472,198.435,276.375,270.141,266.797,270.719,1084.032,25.495,24.92,24.612,24.973,24.612
10,-0.0311589,-0.0934769,-0.0218231,0.0210421,5.65472,251.565,282.219,269.359,259.062,269.781,1080.421,26.121,24.931,23.978,24.97,23.978
11,0.031159,-0.0934769,-0.0343051,0.0216717,5.65472,288.435,284.172,264.234,254.125,271.016,1073.547,26.47,24.613,23.672,25.245,23.672
12,0.0934769,-0.0311589,-0.0469309,0.00880228,5.65472,341.565,283.219,256.688,253.391,277.094,1070.392,26.459,23.981,23.673,25.887,23.673
13,0.0934768,0.0934768,-0.0471125,-0.0157821,7.59652,45.0,276.188,250.0,259.438,283.625,1069.251,25.83,23.381,24.264,26.526,23.381
14,-0.0934768,0.0934769,-0.00971999,-0.016847,7.59652,135.0,268.25,261.984,272.094,276.312,1078.64,24.869,24.288,25.226,25.617,24.288
15,-0.0934768,-0.0934768,-0.00954815,0.0206613,7.59652,225.0,280.844,274.516,264.406,268.469,1088.235,25.807,25.226,24.297,24.67,24.297
16,0.0934768,-0.0934768,-0.0468882,0.0217436,7.59652,315.0,288.109,261.094,251.219,274.609,1075.031,26.8,24.287,23.369,25.544,23.369
17,0.155794,0.0311589,-0.0594971,-0.0034964,9.14188,11.3099,283.719,250.672,253.688,284.453,1072.532,26.453,23.372,23.653,26.522,23.372
