Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.192109,0.0063424
2,45,0,0.707107,0,-0.192266,0.00616825
3,45,0,0.707107,0,-0.192005,0.00674315
4,45,0,0.707107,0,-0.192011,0.00693487
5,45,0,0.707107,0,-0.192072,0.0063594
6,45,0,0.707107,0,-0.192672,0.00644936
7,45,0,0.707107,0,-0.191475,0.00721311
8,45,0,0.707107,0,-0.191862,0.00673775
9,45,0,0.707107,0,-0.192792,0.0068363
10,45,0,0.707107,0,-0.192548,0.00685799
11,45.8161,0,0.717107,0,-0.195121,0.00729571
12,45.8161,0,0.717107,0,-0.194765,0.00723159
13,45.8161,0,0.717107,0,-0.194856,0.00645161
14,45.8161,0,0.717107,0,-0.195245,0.00687483
15,45.8161,0,0.717107,0,-0.194714,0.0072724
16,45.8161,0,0.717107,0,-0.194847,0.00649711
17,45.8161,0,0.717107,0,-0.194991,0.00695922
18,45.8161,0,0.717107,0,-0.1949,0.00683976
19,45.8161,0,0.717107,0,-0.194389,0.00603115
20,45.8161,0,0.717107,0,-0.194369,0.00649595
21,46.6444,0,0.727107,0,-0.197821,0.00727003
22,46.6444,0,0.727107,0,-0.197876,0.00728876
23,46.6444,0,0.727107,0,-0.197719,0.00745983
24,46.6444,0,0.727107,0,-0.197666,0.00700719
25,46.6444,0,0.727107,0,-0.198332,0.00732394
26,46.6444,0,0.727107,0,-0.197755,0.00714398
27,46.6444,0,0.727107,0,-0.197451,0.00707112
28,46.6444,0,0.727107,0,-0.19769,0.0064979
29,46.6444,0,0.727107,0,-0.198243,0.00745747
30,46.6444,0,0.727107,0,-0.197614,0.00745628
31,47.4855,0,0.737107,0,-0.200561,0.00770416
32,47.4855,0,0.737107,0,-0.199963,0.00715222
33,47.4855,0,0.737107,0,-0.200488,0.00671666
34,47.4855,0,0.737107,0,-0.199797,0.00714384
35,47.4855,0,0.737107,0,-0.200664,0.00735006
36,47.4855,0,0.737107,0,-0.200221,0.00717301
37,47.4855,0,0.737107,0,-0.200277,0.00785986
38,47.4855,0,0.737107,0,-0.200748,0.00733767
39,47.4855,0,0.737107,0,-0.200324,0.00758382
40,47.4855,0,0.737107,0,-0.20025,0.00774012
41,48.3404,0,0.747107,0,-0.202825,0.00739171
42,48.3404,0,0.747107,0,-0.203701,0.00769792
43,48.3404,0,0.747107,0,-0.203285,0.00729549
44,48.3404,0,0.747107,0,-0.203258,0.00739206
45,48.3404,0,0.747107,0,-0.204029,0.00826096
46,48.3404,0,0.747107,0,-0.203313,0.00734187
47,48.3404,0,0.747107,0,-0.202502,0.00841798
48,48.3404,0,0.747107,0,-0.203956,0.00819961
49,48.3404,0,0.747107,0,-0.202813,0.00766842
50,48.3404,0,0.747107,0,-0.202856,0.00652858
51,49.2098,0,0.757107,0,-0.205842,0.00790041
52,49.2098,0,0.757107,0,-0.206491,0.00835348
53,49.2098,0,0.757107,0,-0.206078,0.007597
54,49.2098,0,0.757107,0,-0.206034,0.00720699
55,49.2098,0,0.757107,0,-0.206532,0.00799694
56,49.2098,0,0.757107,0,-0.205326,0.00747162
57,49.2098,0,0.757107,0,-0.20566,0.006991
58,49.2098,0,0.757107,0,-0.205834,0.00732899
59,49.2098,0,0.757107,0,-0.205623,0.00785516
60,49.2098,0,0.757107,0,-0.206139,0.00799655
61,50.0948,0,0.767107,0,-0.209085,0.00841035
62,50.0948,0,0.767107,0,-0.20866,0.00759964
63,50.0948,0,0.767107,0,-0.209541,0.00822734
64,50.0948,0,0.767107,0,-0.208317,0.00828783
65,50.0948,0,0.767107,0,-0.208336,0.00822413
66,50.0948,0,0.767107,0,-0.208577,0.00789712
67,50.0948,0,0.767107,0,-0.209063,0.00686052
68,50.0948,0,0.767107,0,-0.208522,0.0081027
69,50.0948,0,0.767107,0,-0.208289,0.00772163
70,50.0948,0,0.767107,0,-0.209241,0.0074261
71,50.9964,0,0.777107,0,-0.211329,0.00792109
72,50.9964,0,0.777107,0,-0.211664,0.00818591
73,50.9964,0,0.777107,0,-0.212514,0.00753455
74,50.9964,0,0.777107,0,-0.211973,0.00811834
75,50.9964,0,0.777107,0,-0.211794,0.00839206
76,50.9964,0,0.777107,0,-0.211287,0.00767773
77,50.9964,0,0.777107,0,-0.21267,0.00800599
