Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,0.00933198,-0.00134096,2.52554,225.0,282.812,287.375,288.906,282.812,1141.905,24.767,25.166,25.3,24.767,24.767
2,0.0311593,0.0311593,-0.00420611,-0.0147556,2.52561,45.0,282.281,279.531,288.297,290.344,1140.453,24.752,24.511,25.279,25.459,24.511
3,-0.0311593,0.0311594,0.00952407,-0.0149352,2.52561,135.0,279.109,284.094,293.094,287.188,1143.485,24.409,24.845,25.632,25.115,24.409
4,0.0311594,-0.0311593,-0.00518504,-0.00192039,2.52561,315.0,285.984,282.469,284.125,286.516,1139.094,25.106,24.798,24.943,25.153,24.798
5,0.0934769,0.031159,-0.0185282,-0.0151469,5.65472,18.4349,285.188,274.594,283.266,293.734,1136.782,25.087,24.155,24.918,25.839,24.155
6,0.031159,0.0934769,-0.00385622,-0.0286462,5.65472,71.565,276.625,274.391,290.688,292.828,1134.532,24.382,24.185,25.622,25.81,24.185
7,-0.0311589,0.0934769,0.0104049,-0.0290067,5.65472,108.435,272.109,277.609,294.422,288.141,1132.281,24.032,24.518,26.003,25.448,24.032
8,-0.0934769,0.031159,0.0242344,-0.0148313,5.65472,161.565,274.328,287.172,296.594,281.812,1139.906,24.066,25.193,26.019,24.722,24.066
9,-0.0934769,-0.0311589,0.0238238,-0.00120212,5.65472,198.435,279.172,292.047,293.484,279.109,1143.812,24.407,25.533,25.658,24.402,24.402
10,-0.0311589,-0.0934769,0.00946864,0.012174,5.65472,251.565,287.078,291.672,285.531,279.297,1143.578,25.103,25.505,24.968,24.423,24.423
11,0.031159,-0.0934769,-0.0048166,0.0118974,5.65472,288.435,289.797,286.297,280.281,282.266,1138.641,25.451,25.144,24.615,24.79,24.615
12,0.0934769,-0.0311589,-0.0194422,-0.00104204,5.65472,341.565,290.281,278.922,279.797,290.594,1139.594,25.472,24.476,24.552,25.5,24.476
13,0.0934768,0.0934768,-0.018743,-0.0287893,7.59652,45.0,277.656,267.641,283.297,294.328,1122.922,24.726,23.834,25.229,26.211,23.834
14,-0.0934768,0.0934769,0.024864,-0.0288155,7.59652,135.0,266.094,279.219,296.234,281.438,1122.985,23.695,24.864,26.379,25.062,23.695
15,-0.0934768,-0.0934768,0.023203,0.0124534,7.59652,225.0,279.281,291.719,285.344,271.609,1127.953,24.76,25.863,25.298,24.08,24.08
16,0.0934768,-0.0934768,-0.0194678,0.0120226,7.59652,315.0,292.5,280.953,274.656,285.172,1133.281,25.81,24.791,24.235,25.163,24.235
17,0.155794,0.0311589,-0.0329746,-0.01532,9.14188,11.3099,287.594,269.281,277.609,296.594,1131.078,25.427,23.807,24.544,26.222,23.807
18,0.0311589,0.155794,-0.0030369,-0.0426691,9.14188,78.6901,270.391,268.953,292.719,294.703,1126.766,23.997,23.869,25.979,26.155,23.869
19,-0.0311588,0.155794,0.0107103,-0.0415372,9.14188,101.31,267.031,272.703,296.453,290.062,1126.249,23.71,24.213,26.322,25.755,23.71
20,-0.155794,0.0311589,0.0382288,-0.0148014,9.14188,168.69,267.719,288.172,297.641,274.953,1128.485,23.724,25.536,26.375,24.365,23.724
21,-0.155794,-0.0311588,0.0383547,-0.00100897,9.14188,191.31,271.984,292.688,294.234,271.578,1130.484,24.059,25.891,26.027,24.023,24.023
22,-0.0311589,-0.155794,0.00927163,0.0252249,9.14188,258.69,288.469,292.922,279.422,273.359,1134.172,25.434,25.827,24.637,24.102,24.102
23,0.0311589,-0.155794,-0.00482253,0.0258212,9.14188,281.31,292.641,289.0,275.266,277.094,1134.001,25.806,25.485,24.274,24.435,24.274
24,0.155794,-0.0311588,-0.0331932,-0.00180503,9.14188,348.69,292.422,273.547,274.625,293.391,1133.985,25.787,24.123,24.218,25.873,24.123
25,0.155794,0.0934767,-0.0327806,-0.0288262,10.468,30.9638,287.141,269.281,284.875,304.578,1145.875,25.059,23.5,24.861,26.58,23.5
26,0.0934767,0.155794,-0.017763,-0.0423578,10.468,59.0362,278.547,269.0,292.609,303.375,1143.531,24.359,23.524,25.588,26.53,23.524
27,-0.0934766,0.155794,0.0249514,-0.0417956,10.468,120.964,266.672,279.969,304.75,289.578,1140.969,23.372,24.538,26.71,25.38,23.372
28,-0.155794,0.0934768,0.0386132,-0.0283437,10.468,149.036,266.938,287.453,305.141,281.594,1141.126,23.393,25.19,26.74,24.677,23.393
29,-0.155794,-0.0934767,0.0378545,0.0124272,10.468,210.964,279.469,300.359,294.031,271.562,1145.421,24.399,26.223,25.67,23.708,23.708
30,-0.0934767,-0.155794,0.0234774,0.0256467,10.468,239.036,285.359,298.266,284.125,270.312,1138.062,25.074,26.208,24.966,23.752,23.752
31,0.0934767,-0.155794,-0.0192239,0.0254402,10.468,300.964,298.516,286.578,273.031,283.031,1141.156,26.159,25.113,23.926,24.802,23.926
32,0.155794,-0.0934767,-0.0335862,0.0120867,10.468,329.036,299.734,279.875,273.578,292.188,1145.375,26.169,24.435,23.885,25.51,23.885
33,0.218112,0.0311589,-0.0468828,-0.015128,12.7282,8.13011,289.969,264.422,272.094,299.328,1125.813,25.756,23.487,24.169,26.588,23.487
34,0.155794,0.155795,-0.0324901,-0.0424112,12.7282,45.0,266.016,249.766,271.359,290.109,1077.25,24.694,23.186,25.19,26.931,23.186
35,0.0311589,0.218112,-0.00328068,-0.055945,12.7282,81.8699,255.922,254.406,284.391,286.422,1081.141,23.671,23.531,26.305,26.493,23.531
36,-0.0311588,0.218112,0.0107257,-0.055964,12.7282,98.1301,252.969,258.625,289.109,283.141,1083.844,23.34,23.862,26.674,26.124,23.34
37,-0.155794,0.155795,0.0387094,-0.0421134,12.7282,135.0,247.578,266.859,290.984,268.688,1074.109,23.05,24.845,27.091,25.015,23.05
38,-0.218112,0.031159,0.0527471,-0.015476,12.7282,171.87,249.578,276.25,286.016,256.344,1068.188,23.365,25.862,26.776,23.998,23.365
39,-0.218112,-0.0311588,0.052509,-0.0013663,12.7282,188.13,257.484,284.984,286.75,257.203,1086.421,23.7,26.231,26.394,23.674,23.674
40,-0.155795,-0.155794,0.03833,0.0264547,12.7282,225.0,269.891,290.594,276.375,255.219,1092.079,24.714,26.609,25.307,23.37,23.37
41,-0.0311589,-0.218112,0.00951511,0.0393872,12.7282,261.87,282.266,286.953,265.906,260.172,1095.297,25.771,26.199,24.277,23.754,23.754
42,0.0311589,-0.218112,-0.0050187,0.0391117,12.7282,278.13,287.297,283.703,263.047,264.969,1099.016,26.141,25.814,23.935,24.11,23.935
43,0.155794,-0.155795,-0.0332481,0.025746,12.7282,315.0,291.547,272.453,259.109,276.578,1099.687,26.512,24.776,23.562,25.151,23.562
44,0.218112,-0.0311589,-0.0473103,-0.00137935,12.7282,351.87,287.297,261.344,262.062,288.094,1098.797,26.147,23.785,23.85,26.219,23.785
