Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
1,-4.26295e-17,-0,-0.0021,-0.0027,0,-2.44249e-15,232.125,0.195835,0.00238776,-0.00771858
2,0,0,-0.01,-0.0024,60,0,193.496,0.589171,0.00349101,-0.0082755
3,-0,0,-0.0021,-0.0027,120,0,232.125,0.195835,0.00302014,-0.00789133
4,-0,-0,-0.0027,-0.0111,180,0,256.329,0.654617,0.00276931,-0.00755646
5,-0,-0,-0.0021,-0.0027,240,0,232.125,0.195835,0.00253454,-0.00799354
6,0,-0,-0.0058,0.0015,300,0,165.5,0.343211,0.00244458,-0.00875857
7,0.0174524,1.08216e-18,0.0127,-0.0032,3.55271e-15,1,345.858,0.750432,-0.00102022,-0.00789624
8,0.0087262,0.0151142,0.0068,0.0137,60,1,63.6025,0.876257,0.00083996,-0.0116754
9,-0.0087262,0.0151142,-0.0132,0.0096,120,1,143.973,0.935236,0.00472732,-0.0109018
10,-0.0174524,-1.52574e-09,-0.0175,-0.0026,180,1,188.451,1.01375,0.00598703,-0.00764243
11,-0.0087262,-0.0151142,-0.0069,-0.0151,240,1,245.442,0.95121,0.00354875,-0.00471319
12,0.0087262,-0.0151142,0.0045,-0.0198,300,1,282.804,1.16348,0.000695642,-0.0050921
13,0.0348995,2.164e-18,0.0294,-0.0026,3.55271e-15,2,354.946,1.69131,-0.00510023,-0.00825413
14,0.0174497,0.0302239,0.0149,0.0294,60,2,63.124,1.88886,-0.000553587,-0.0153897
15,-0.0174497,0.0302239,-0.023,0.0294,120,2,128.037,2.13918,0.00732861,-0.0147666
16,-0.0348995,-3.05101e-09,-0.0324,-0.0025,180,2,184.412,1.86225,0.0100518,-0.00768509
17,-0.0174497,-0.0302239,-0.0195,-0.0354,240,2,241.152,2.3163,0.00583735,-0.00133229
18,0.0174497,-0.0302239,0.0149,-0.0325,300,2,294.63,2.0489,-0.00181578,-0.00247606
19,0.052336,3.24517e-18,0.048,-0.0002,3.55271e-15,3,359.761,2.75129,-0.0092486,-0.00789449
20,0.026168,0.0453243,0.0239,0.0448,60,3,61.9209,2.91054,-0.00262767,-0.0184482
21,-0.026168,0.0453243,-0.0258,0.0405,120,3,122.499,2.75236,0.00897439,-0.0176532
22,-0.052336,-4.57535e-09,-0.0539,-0.0026,180,3,182.762,3.09332,0.0138298,-0.00744681
23,-0.026168,-0.0453243,-0.0262,-0.0501,240,3,242.392,3.24105,0.00806023,0.00159608
24,0.026168,-0.0453243,0.0222,-0.048,300,3,294.821,3.03151,-0.00359011,0.00100846
25,0.0697565,4.32536e-18,0.0671,-0.0043,3.55271e-15,4,356.333,3.85534,-0.012704,-0.00817262
26,0.0348782,0.0604109,0.0325,0.0601,60,4,61.597,3.91777,-0.00482556,-0.0219381
27,-0.0348782,0.0604109,-0.0361,0.0609,120,4,120.658,4.0597,0.0115726,-0.0208198
28,-0.0697565,-6.0983e-09,-0.0704,-0.001,180,4,180.814,4.03735,0.0184419,-0.00754441
29,-0.0348782,-0.0604109,-0.0345,-0.0579,240,4,239.211,3.86462,0.00973947,0.005005
30,0.0348782,-0.0604109,0.0299,-0.0632,300,4,295.319,4.00917,-0.00566837,0.00464021
31,0.0871557,5.40423e-18,0.0872,-0.0079,3.55271e-15,5,354.823,5.02309,-0.017285,-0.00807175
32,0.0435779,0.0754791,0.0415,0.0772,60,5,61.7391,5.02827,-0.00639793,-0.0250597
33,-0.0435779,0.0754791,-0.044,0.0697,120,5,122.263,4.72804,0.0134671,-0.0245625
34,-0.0871557,-7.6194e-09,-0.0903,-0.0043,180,5,182.726,5.18674,0.0223701,-0.00770206
35,-0.0435779,-0.0754791,-0.0464,-0.0774,240,5,239.058,5.17756,0.0112654,0.00872862
36,0.0435779,-0.0754791,0.0461,-0.0792,300,5,300.202,5.25796,-0.00781378,0.00819627
37,0.104528,6.48145e-18,0.1039,-0.0074,3.55271e-15,6,355.926,5.97894,-0.0212112,-0.00838836
38,0.0522642,0.0905243,0.0534,0.0905,60,6,59.457,6.03179,-0.00842832,-0.0281173
39,-0.0522642,0.0905243,-0.051,0.0863,120,6,120.581,5.75316,0.0151058,-0.0274961
40,-0.104528,-9.13817e-09,-0.1048,0.0042,180,6,177.705,6.0205,0.026015,-0.00778274
41,-0.0522642,-0.0905243,-0.054,-0.0926,240,6,239.751,6.15364,0.0133003,0.0118044
42,0.0522642,-0.0905243,0.0497,-0.0909,300,6,298.668,5.9465,-0.00961708,0.0108957
43,0.121869,7.5567e-18,0.1172,0,3.55271e-15,7,0,6.73053,-0.0245626,-0.0088146
44,0.0609347,0.105542,0.0591,0.1081,60,7,61.3339,7.07687,-0.0100949,-0.0315729
45,-0.0609347,0.105542,-0.0601,0.1016,120,7,120.606,6.77928,0.0175258,-0.0303702
46,-0.121869,-1.06542e-08,-0.1236,-0.0045,180,7,182.085,7.10465,0.0299254,-0.00687743
47,-0.0609347,-0.105542,-0.0558,-0.1104,240,7,243.186,7.10572,0.0147694,0.0155349
48,0.0609347,-0.105542,0.0638,-0.1049,300,7,301.308,7.05246,-0.0122321,0.0141999
49,0.139173,8.62964e-18,0.1357,0.003,3.55271e-15,8,1.26647,7.80102,-0.0289177,-0.0091431
50,0.0695865,0.120527,0.063,0.1215,60,8,62.5924,7.86632,-0.0118702,-0.0350784
51,-0.0695866,0.120527,-0.0749,0.1178,120,8,122.449,8.02444,0.0198125,-0.0341156
52,-0.139173,-1.21669e-08,-0.1425,-0.0079,180,8,183.173,8.20521,0.0342323,-0.00666622
53,-0.0695865,-0.120527,-0.068,-0.1225,240,8,240.965,8.0541,0.0167388,0.0185987
54,0.0695865,-0.120527,0.0681,-0.1171,300,8,300.18,7.78535,-0.0145424,0.0174054
55,0.156434,9.69996e-18,0.1562,-0.0004,3.55271e-15,9,359.853,8.98642,-0.032591,-0.00880294
