Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.171186,-0.0105894
2,45,0,0.707107,0,-0.170703,-0.0106492
3,45,0,0.707107,0,-0.171289,-0.0110611
4,45,0,0.707107,0,-0.171065,-0.0108468
5,45,0,0.707107,0,-0.171123,-0.0106089
6,45.8161,0,0.717107,0,-0.17422,-0.0114407
7,45.8161,0,0.717107,0,-0.173837,-0.0107406
8,45.8161,0,0.717107,0,-0.174496,-0.0111218
9,45.8161,0,0.717107,0,-0.174139,-0.0113338
10,45.8161,0,0.717107,0,-0.173789,-0.0109846
11,46.6444,0,0.727107,0,-0.176921,-0.0115396
12,46.6444,0,0.727107,0,-0.177617,-0.0110082
13,46.6444,0,0.727107,0,-0.176712,-0.0114198
14,46.6444,0,0.727107,0,-0.176734,-0.011023
15,46.6444,0,0.727107,0,-0.176978,-0.0119992
16,47.4855,0,0.737107,0,-0.179707,-0.0114327
17,47.4855,0,0.737107,0,-0.180677,-0.0115167
18,47.4855,0,0.737107,0,-0.179734,-0.0114318
19,47.4855,0,0.737107,0,-0.179669,-0.0117072
20,47.4855,0,0.737107,0,-0.180146,-0.01118
21,48.3404,0,0.747107,0,-0.183103,-0.0117314
22,48.3404,0,0.747107,0,-0.18268,-0.0119648
23,48.3404,0,0.747107,0,-0.183519,-0.0117662
24,48.3404,0,0.747107,0,-0.182994,-0.0117523
25,48.3404,0,0.747107,0,-0.183077,-0.0116112
26,49.2098,0,0.757107,0,-0.186237,-0.0116775
27,49.2098,0,0.757107,0,-0.185429,-0.0114883
28,49.2098,0,0.757107,0,-0.186302,-0.0108981
29,49.2098,0,0.757107,0,-0.185751,-0.0113944
30,49.2098,0,0.757107,0,-0.18559,-0.0115779
31,50.0948,0,0.767107,0,-0.188249,-0.0113244
32,50.0948,0,0.767107,0,-0.189871,-0.011267
33,50.0948,0,0.767107,0,-0.189127,-0.0117999
34,50.0948,0,0.767107,0,-0.188871,-0.0109576
35,50.0948,0,0.767107,0,-0.189008,-0.0120381
36,50.9964,0,0.777107,0,-0.192135,-0.011972
37,50.9964,0,0.777107,0,-0.192333,-0.0117837
38,50.9964,0,0.777107,0,-0.192759,-0.0109609
39,50.9964,0,0.777107,0,-0.191741,-0.0117282
40,50.9964,0,0.777107,0,-0.192292,-0.012007
41,51.9159,0,0.787107,0,-0.195407,-0.0123582
42,51.9159,0,0.787107,0,-0.194505,-0.0121508
43,51.9159,0,0.787107,0,-0.195532,-0.0125072
44,51.9159,0,0.787107,0,-0.195211,-0.012041
45,51.9159,0,0.787107,0,-0.195101,-0.0123406
46,52.8547,0,0.797107,0,-0.199026,-0.0112014
47,52.8547,0,0.797107,0,-0.197801,-0.0122932
48,52.8547,0,0.797107,0,-0.198422,-0.0122804
49,52.8547,0,0.797107,0,-0.197348,-0.012436
50,52.8547,0,0.797107,0,-0.197974,-0.0120834
51,53.8142,0,0.807107,0,-0.197782,-0.0125774
52,53.8142,0,0.807107,0,-0.198845,-0.0127782
53,53.8142,0,0.807107,0,-0.200019,-0.0126269
54,53.8142,0,0.807107,0,-0.201555,-0.012705
55,53.8142,0,0.807107,0,-0.201114,-0.0116223
56,54.7962,0,0.817107,0,-0.20317,-0.0120973
57,54.7962,0,0.817107,0,-0.203288,-0.0117974
58,54.7962,0,0.817107,0,-0.203339,-0.0121745
59,54.7962,0,0.817107,0,-0.205145,-0.011819
60,54.7962,0,0.817107,0,-0.203829,-0.0125575
61,55.8027,0,0.827107,0,-0.206147,-0.013092
62,55.8027,0,0.827107,0,-0.206513,-0.012467
63,55.8027,0,0.827107,0,-0.206115,-0.0128518
64,55.8027,0,0.827107,0,-0.206108,-0.0125497
65,55.8027,0,0.827107,0,-0.206836,-0.0123178
66,56.8358,0,0.837107,0,-0.209245,-0.0123737
67,56.8358,0,0.837107,0,-0.208841,-0.013135
68,56.8358,0,0.837107,0,-0.209865,-0.0123981
69,56.8358,0,0.837107,0,-0.209747,-0.0126347
70,56.8358,0,0.837107,0,-0.209606,-0.0126696
71,57.8983,0,0.847107,0,-0.212016,-0.0121811
72,57.8983,0,0.847107,0,-0.212068,-0.0123097
73,57.8983,0,0.847107,0,-0.212401,-0.0127688
74,57.8983,0,0.847107,0,-0.211162,-0.0125086
75,57.8983,0,0.847107,0,-0.212216,-0.0119469
76,58.9933,0,0.857107,0,-0.21544,-0.0124583
77,58.9933,0,0.857107,0,-0.214335,-0.01299
78,58.9933,0,0.857107,0,-0.215178,-0.01318
79,58.9933,0,0.857107,0,-0.215006,-0.0122486
80,58.9933,0,0.857107,0,-0.215203,-0.0123843
81,60.1241,0,0.867107,0,-0.218647,-0.0121289
82,60.1241,0,0.867107,0,-0.217438,-0.013425
83,60.1241,0,0.867107,0,-0.218283,-0.0125682
84,60.1241,0,0.867107,0,-0.217742,-0.013342
85,60.1241,0,0.867107,0,-0.218353,-0.0121835
86,61.2953,0,0.877107,0,-0.220493,-0.0121498
87,61.2953,0,0.877107,0,-0.220567,-0.0133433
88,61.2953,0,0.877107,0,-0.220393,-0.0124891
89,61.2953,0,0.877107,0,-0.220865,-0.0122167
90,61.2953,0,0.877107,0,-0.219955,-0.0120834
91,62.5119,0,0.887107,0,-0.223126,-0.0127137
92,62.5119,0,0.887107,0,-0.223713,-0.0124376
93,62.5119,0,0.887107,0,-0.223767,-0.0132476
94,62.5119,0,0.887107,0,-0.222601,-0.0127238
95,62.5119,0,0.887107,0,-0.223616,-0.0133927
96,63.7803,0,0.897107,0,-0.2255,-0.0132083
97,63.7803,0,0.897107,0,-0.225328,-0.0128572
98,63.7803,0,0.897107,0,-0.225032,-0.0130058
99,63.7803,0,0.897107,0,-0.224924,-0.0133324
100,63.7803,0,0.897107,0,-0.227072,-0.0124309
101,65.1085,0,0.907107,0,-0.227383,-0.0137941
102,65.1085,0,0.907107,0,-0.229258,-0.0145852
103,65.1085,0,0.907107,0,-0.226837,-0.0136234
104,65.1085,0,0.907107,0,-0.228275,-0.0130956
105,65.1085,0,0.907107,0,-0.227938,-0.0136755
106,66.5067,0,0.917107,0,-0.230006,-0.013539
107,66.5067,0,0.917107,0,-0.230642,-0.0140679
108,66.5067,0,0.917107,0,-0.231212,-0.014431
109,66.5067,0,0.917107,0,-0.230993,-0.0126054
110,66.5067,0,0.917107,0,-0.230339,-0.0135077
111,67.9882,0,0.927107,0,-0.231606,-0.0136693
112,67.9882,0,0.927107,0,-0.231158,-0.013789
113,67.9882,0,0.927107,0,-0.231139,-0.0146932
114,67.9882,0,0.927107,0,-0.232701,-0.0131166
115,67.9882,0,0.927107,0,-0.232846,-0.0136715
116,69.5712,0,0.937107,0,-0.235371,-0.014066
117,69.5712,0,0.937107,0,-0.233949,-0.0137782
118,69.5712,0,0.937107,0,-0.233869,-0.0151352
