Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.0829104,-0.852109,-0.0246843,0.20465,58.8852,275.557,168.469,159.422,106.047,110.438,544.376,30.947,29.285,19.48,20.287,19.48
2,-0.00548035,-0.85628,-0.000230734,0.205468,58.9034,269.633,163.969,162.562,108.25,106.969,541.75,30.267,30.007,19.982,19.745,19.745
3,-0.0936195,-0.85515,0.0249626,0.204071,59.3457,263.752,157.078,163.609,109.375,102.609,532.671,29.489,30.715,20.533,19.263,19.263
4,-0.182659,-0.85061,0.0500761,0.204082,60.4588,257.88,147.625,161.203,108.125,96.0156,512.969,28.779,31.425,21.078,18.718,18.718
5,0.397749,-0.74631,-0.103414,0.179731,57.7454,298.056,181.469,148.469,102.281,127.125,559.344,32.443,26.543,18.286,22.728,18.286
6,-0.37078,0.77117,0.103633,-0.205707,58.8345,115.678,93.4844,117.469,175.641,144.578,531.172,17.6,22.115,33.067,27.219,17.6
7,0.217301,0.84668,-0.051413,-0.230677,60.941,75.6057,99.4688,90.0312,143.625,159.516,492.641,20.191,18.275,29.154,32.38,18.275
8,0.18619,-0.85045,-0.0517564,0.205216,60.5276,282.349,161.672,145.234,96.2344,106.156,509.296,31.744,28.517,18.896,20.844,18.896
9,-0.1489,0.858481,0.051341,-0.230609,60.6098,99.8398,89.9688,100.75,159.859,145.188,495.766,18.147,20.322,32.245,29.286,18.147
10,0.32999,-0.373279,-0.0764445,0.0769603,29.8828,311.478,281.125,240.906,206.766,240.656,969.453,28.998,24.85,21.328,24.824,21.328
11,0.43541,-0.36367,-0.10246,0.0765064,34.5627,320.13,270.391,220.219,188.828,232.047,911.485,29.665,24.16,20.717,25.458,20.717
12,0.29394,-0.751359,-0.0767423,0.179265,53.7854,291.366,198.344,170.094,118.359,138.062,624.859,31.742,27.221,18.942,22.095,18.942
13,0.59466,-0.63813,-0.153129,0.152318,60.7219,312.98,165.328,123.391,88.7969,123.594,501.11,32.992,24.624,17.72,24.664,17.72
14,0.50433,-0.64503,-0.12711,0.153205,54.9636,308.021,195.359,152.656,110.766,144.781,603.562,32.368,25.293,18.352,23.988,18.352
15,-0.06652,0.782,0.0261531,-0.204838,51.7044,94.8621,124.359,131.938,198.812,189.531,644.64,19.291,20.467,30.841,29.401,19.291
16,-0.158979,0.77998,0.0511255,-0.204427,52.7514,101.521,118.156,131.188,198.25,179.234,626.828,18.85,20.929,31.627,28.594,18.85
17,-0.26462,0.77466,0.0771802,-0.204479,54.9459,108.86,107.406,126.844,190.344,164.328,588.922,18.238,21.538,32.321,27.903,18.238
18,0.11942,0.85224,-0.0250698,-0.23022,59.3802,82.0234,99.0938,94.7344,150.75,159.016,503.594,19.677,18.812,29.935,31.576,18.812
19,0.0282606,0.85646,0.000154145,-0.230693,58.9732,88.1101,97.125,97.8281,155.625,156.25,506.828,19.163,19.302,30.706,30.829,19.163
20,-0.0590004,0.85948,0.0260788,-0.231508,59.4857,93.927,92.7188,98.5938,156.844,149.734,497.891,18.622,19.802,31.502,30.074,18.622
21,0.22134,-0.37817,-0.0515961,0.0770026,25.988,300.34,282.812,254.359,218.672,241.688,997.531,28.351,25.499,21.921,24.229,21.921
22,0.53392,-0.35618,-0.128178,0.0757415,39.9278,326.293,250.266,194.016,166.047,215.672,826.001,30.299,23.489,20.103,26.11,20.103
