id,X,Y,x_light,y_light,Extrapolated
0,0.7751604655730555,-0.7672461588833733,-0.2304,0.1792,True
1,0.675262451171875,-0.7643322944641113,-0.2048,0.1792,True
2,0.5685494389092758,-0.7705128379798862,-0.1792,0.1792,True
3,0.4534149169921875,-0.7695236206054688,-0.1536,0.1792,True
4,0.3459625244140625,-0.7714004516601562,-0.128,0.1792,True
5,0.2429981231689453,-0.7780342102050781,-0.1024,0.1792,True
6,0.1332458178927481,-0.7809987123364396,-0.0768,0.1792,True
7,0.029551674887118785,-0.7831760344592478,-0.0512,0.1792,True
8,-0.07305455949433091,-0.7832097349714938,-0.0256,0.1792,True
9,-0.16844474805903675,-0.7833291633804365,0.0,0.1792,True
10,-0.2641408190545462,-0.7827046614206444,0.0256,0.1792,True
11,-0.36151123046875,-0.7786712646484375,0.0512,0.1792,True
12,-0.4564208984375,-0.7727737426757812,0.0768,0.1792,True
13,-0.545704406943479,-0.7710174899929048,0.1024,0.1792,True
14,-0.6308269757688358,-0.7675128797956676,0.128,0.1792,True
15,-0.7090779512101072,-0.7619531959148664,0.1536,0.1792,True
16,0.7650671276091325,-0.6768507737524385,-0.2304,0.1536,True
17,0.66375732421875,-0.673492431640625,-0.2048,0.1536,True
18,0.56085205078125,-0.67315673828125,-0.1792,0.1536,True
19,0.449951171875,-0.6774368286132812,-0.1536,0.1536,True
20,0.338958740234375,-0.6773681640625,-0.128,0.1536,True
21,0.23867,-0.6806,-0.1024,0.1536,False
22,0.12485,-0.68539,-0.0768,0.1536,False
23,0.02092,-0.68681,-0.0512,0.1536,False
24,-0.08806,-0.68763,-0.0256,0.1536,False
25,-0.1866,-0.68871,0.0,0.1536,False
26,-0.28687516657997214,-0.6840672393602165,0.0256,0.1536,True
27,-0.3874702453613281,-0.6783866882324219,0.0512,0.1536,True
28,-0.48333740234375,-0.6750946044921875,0.0768,0.1536,True
29,-0.5740744450441969,-0.6723140234723116,0.1024,0.1536,True
30,-0.6593010101228349,-0.6666849698731316,0.128,0.1536,True
31,-0.7405419606962347,-0.6600034331385125,0.1536,0.1536,True
32,0.7557961079306847,-0.5834823324792253,-0.2304,0.128,True
33,0.6566696166992188,-0.5784454345703125,-0.2048,0.128,True
34,0.5524317554946153,-0.5761751402852073,-0.1792,0.128,True
35,0.47045,-0.58361,-0.1536,0.128,False
36,0.33058,-0.57915,-0.128,0.128,False
37,0.2184,-0.58057,-0.1024,0.128,False
38,0.11052,-0.58303,-0.0768,0.128,False
39,0.0017,-0.58642,-0.0512,0.128,False
40,-0.10288,-0.58583,-0.0256,0.128,False
41,-0.20346,-0.58378,0.0,0.128,False
42,-0.31028,-0.58081,0.0256,0.128,False
43,-0.4074,-0.57918,0.0512,0.128,False
44,-0.506256103515625,-0.5741405487060547,0.0768,0.128,True
45,-0.5982673814947941,-0.5685089507709699,0.1024,0.128,True
46,-0.6851187738765561,-0.5609075272516966,0.128,0.128,True
47,-0.7654971332023656,-0.5497057746813999,0.1536,0.128,True
48,0.7431867641150451,-0.47595999932977134,-0.2304,0.1024,True
49,0.647796630859375,-0.47769927978515625,-0.2048,0.1024,True
50,0.55657,-0.48264,-0.1792,0.1024,False
51,0.43648,-0.47365,-0.1536,0.1024,False
52,0.32131,-0.47686,-0.128,0.1024,False
53,0.21428,-0.47821,-0.1024,0.1024,False
54,0.10445,-0.48089,-0.0768,0.1024,False
55,-0.00462,-0.48502,-0.0512,0.1024,False
56,-0.11228,-0.48261,-0.0256,0.1024,False
57,-0.22017,-0.47767,0.0,0.1024,False
58,-0.32732,-0.47361,0.0256,0.1024,False
59,-0.42824,-0.47078,0.0512,0.1024,False
60,-0.52374,-0.46892,0.0768,0.1024,False
61,-0.618454251927697,-0.45961867220350644,0.1024,0.1024,True
62,-0.705352783203125,-0.4504241943359375,0.128,0.1024,True
63,-0.7855168403431336,-0.44004123274415097,0.1536,0.1024,True
64,0.7389177592726889,-0.3714736153190789,-0.2304,0.0768,True
65,0.6432962417602539,-0.3704051971435547,-0.2048,0.0768,True
66,0.54209,-0.36899,-0.1792,0.0768,False
67,0.43309,-0.36583,-0.1536,0.0768,False
68,0.32631,-0.36978,-0.128,0.0768,False
69,0.21647,-0.37368,-0.1024,0.0768,False
70,0.10339,-0.37769,-0.0768,0.0768,False
71,-0.00863,-0.37619,-0.0512,0.0768,False
72,-0.11853,-0.37732,-0.0256,0.0768,False
73,-0.23166,-0.37405,0.0,0.0768,False
