id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
22,0.12744,-0.68662,280.5147,44.2945,-0.0768,0.1536,0
23,0.01848,-0.68756,271.5396,43.4569,-0.0512,0.1536,1
24,-0.08262,-0.68989,263.1709,44.0128,-0.0256,0.1536,2
25,-0.18681,-0.68739,254.7961,45.4242,0.0,0.1536,3
35,0.47454,-0.58422,309.0857,48.8216,-0.1536,0.128,4
219,-0.41989,0.5961,125.1607,46.8142,0.0512,-0.1536,5
230,0.12534,0.70099,79.8624,45.4066,-0.0768,-0.1792,6
21,0.2417,-0.68545,289.4234,46.6201,-0.1024,0.1536,7
89,-0.23859,-0.26177,227.6524,20.7437,0.0,0.0512,8
88,-0.12364,-0.26702,245.1541,17.1129,-0.0256,0.0512,9
37,0.21731,-0.58052,290.5227,38.306,-0.1024,0.128,10
36,0.33089,-0.58054,299.6818,41.9297,-0.128,0.128,11
43,-0.40887,-0.57779,234.7151,45.0582,0.0512,0.128,12
50,0.55814,-0.48511,319.0043,47.6884,-0.1792,0.1024,13
218,-0.31813,0.60225,117.8446,42.9305,0.0256,-0.1536,14
229,0.2364,0.69499,71.2143,47.2308,-0.1024,-0.1792,15
231,0.01524,0.70281,88.7578,44.6662,-0.0512,-0.1792,16
233,-0.19502,0.70191,105.5275,46.7607,0.0,-0.1792,17
90,-0.35038,-0.25872,216.4421,25.8202,0.0256,0.0512,18
87,-0.00843,-0.26729,268.1936,15.511,-0.0512,0.0512,19
38,0.10913,-0.58452,280.5754,36.4856,-0.0768,0.128,20
40,-0.10403,-0.58544,259.924,36.4849,-0.0256,0.128,21
42,-0.30701,-0.58114,242.153,41.0906,0.0256,0.128,22
75,-0.44319,-0.36299,219.3188,34.9505,0.0512,0.0768,23
51,0.43311,-0.47162,312.5627,39.8157,-0.1536,0.1024,24
217,-0.2114,0.60658,109.214,39.9682,0.0,-0.1536,25
99,0.43998,-0.15093,341.0661,27.7198,-0.1536,0.0256,26
98,0.54185,-0.15226,344.3046,34.2522,-0.1792,0.0256,27
232,-0.08859,0.70376,97.1747,45.1791,-0.0256,-0.1792,28
91,-0.45487,-0.25209,208.9953,31.3359,0.0512,0.0512,29
86,0.10551,-0.2675,291.5258,16.7117,-0.0768,0.0512,30
39,0.00406,-0.58536,270.3974,35.8294,-0.0512,0.128,31
41,-0.20584,-0.58251,250.5383,38.1563,0.0,0.128,32
76,-0.54275,-0.35336,213.0663,40.3641,0.0768,0.0768,33
74,-0.33998,-0.36962,227.3919,30.1457,0.0256,0.0768,34
52,0.32518,-0.47467,304.4137,35.1257,-0.128,0.1024,35
53,0.21265,-0.47923,293.9284,31.6205,-0.1024,0.1024,36
212,0.33642,0.59437,60.4897,43.0765,-0.128,-0.1536,37
213,0.22246,0.59997,69.656,39.7832,-0.1024,-0.1536,38
216,-0.10088,0.61207,99.3592,38.3401,-0.0256,-0.1536,39
100,0.33209,-0.14976,335.7264,21.3643,-0.128,0.0256,40
97,0.64153,-0.15529,346.3926,41.3042,-0.2048,0.0256,41
92,-0.55248,-0.24374,203.8058,37.1466,0.0768,0.0512,42
85,0.21761,-0.26362,309.5386,19.9886,-0.1024,0.0512,43
82,0.54187,-0.25749,334.5835,36.8654,-0.1792,0.0512,44
77,-0.6305,-0.35103,209.1068,46.1894,0.1024,0.0768,45
73,-0.23131,-0.37384,238.2532,26.0793,0.0,0.0768,46
56,-0.11032,-0.4827,257.1263,29.6794,-0.0256,0.1024,47
55,-0.00682,-0.48404,269.1928,28.9527,-0.0512,0.1024,48
54,0.10706,-0.48096,282.5492,29.5203,-0.0768,0.1024,49
211,0.45991,0.58338,51.7494,47.9761,-0.1536,-0.1536,50
214,0.11426,0.60642,79.3296,38.104,-0.0768,-0.1536,51
215,0.0062,0.60915,89.4169,37.5303,-0.0512,-0.1536,52
102,0.10836,-0.15188,305.5063,10.7528,-0.0768,0.0256,53
101,0.22243,-0.1521,325.6353,15.6322,-0.1024,0.0256,54
93,-0.64223,-0.24089,200.5602,43.3081,0.1024,0.0512,55
84,0.32793,-0.26342,321.2257,24.8743,-0.128,0.0512,56
81,0.64209,-0.26194,337.807,43.9049,-0.2048,0.0512,57
72,-0.11956,-0.37809,252.452,23.3623,-0.0256,0.0768,58
57,-0.22106,-0.47821,245.1905,31.7917,0.0,0.1024,59
58,-0.32635,-0.47382,235.4423,35.1231,0.0256,0.1024,60
59,-0.4304,-0.4694,227.4818,39.5575,0.0512,0.1024,61
60,-0.52431,-0.47042,221.899,44.782,0.0768,0.1024,62
204,-0.53099,0.49421,137.0547,46.5015,0.0768,-0.128,63
107,-0.46009,-0.14225,197.1805,28.7885,0.0512,0.0256,64
