id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
26,0.31257,-0.8327,290.5746,62.802,-0.0768,0.2048,0
27,0.22805,-0.8338,285.2967,59.817,-0.0512,0.2048,1
28,0.13705,-0.84201,279.2447,58.5494,-0.0256,0.2048,2
29,0.0489,-0.84205,273.3236,57.5082,0.0,0.2048,3
30,-0.03824,-0.84237,267.4008,57.4836,0.0256,0.2048,4
31,-0.12731,-0.83866,261.3683,58.0238,0.0512,0.2048,5
32,-0.21704,-0.83513,255.4318,59.6406,0.0768,0.2048,6
33,-0.30884,-0.82559,249.49,61.8196,0.1024,0.2048,7
34,-0.39517,-0.82333,244.3606,65.9589,0.128,0.2048,8
44,0.50127,-0.71677,304.9669,61.0048,-0.128,0.1792,9
25,0.39733,-0.82419,295.738,66.2007,-0.1024,0.2048,10
374,-0.40354,0.80185,116.7143,63.8532,0.128,-0.2304,11
373,-0.30291,0.81085,110.4842,59.9492,0.1024,-0.2304,12
130,-0.04886,-0.40948,263.1955,24.3547,0.0256,0.0768,13
129,0.05278,-0.4094,277.3461,24.3801,0.0,0.0768,14
128,0.15588,-0.40481,291.0602,25.708,-0.0256,0.0768,15
127,0.25778,-0.40061,302.76,28.4493,-0.0512,0.0768,16
126,0.36014,-0.39063,312.6744,32.0942,-0.0768,0.0768,17
125,0.45575,-0.38211,320.0229,36.4941,-0.1024,0.0768,18
124,0.54983,-0.36802,326.2043,41.4242,-0.128,0.0768,19
45,0.41702,-0.7298,299.7444,57.1976,-0.1024,0.1792,20
46,0.32753,-0.74426,293.7531,54.404,-0.0768,0.1792,21
365,0.40382,0.81051,63.5162,64.8957,-0.1024,-0.2304,22
367,0.23512,0.81295,73.8692,57.808,-0.0512,-0.2304,23
368,0.14096,0.81736,80.2152,56.0398,-0.0256,-0.2304,24
372,-0.21368,0.81181,104.7466,57.0832,0.0768,-0.2304,25
131,-0.15011,-0.4072,249.7641,25.7209,0.0512,0.0768,26
141,0.80419,-0.21913,344.7578,56.461,-0.2048,0.0512,27
142,0.72746,-0.23611,342.0182,49.8908,-0.1792,0.0512,28
109,0.049,-0.50661,275.5245,30.5955,0.0,0.1024,29
110,-0.04675,-0.50713,264.733,30.6159,0.0256,0.1024,30
122,0.7199,-0.3338,335.124,52.516,-0.1792,0.0768,31
123,0.63728,-0.3503,331.2033,46.6531,-0.1536,0.0768,32
93,-0.34142,-0.58124,239.5701,42.3841,0.1024,0.128,33
92,-0.24249,-0.58892,247.6204,39.5603,0.0768,0.128,34
47,0.23409,-0.75367,287.2548,52.1096,-0.0512,0.1792,35
355,-0.50534,0.70987,125.4462,60.6181,0.1536,-0.2048,36
354,-0.41012,0.71232,119.9313,55.2803,0.128,-0.2048,37
366,0.32226,0.80904,68.2814,60.5587,-0.0768,-0.2304,38
369,0.0587,0.8155,85.8829,54.8462,0.0,-0.2304,39
371,-0.12071,0.81339,98.4413,55.3155,0.0512,-0.2304,40
132,-0.25473,-0.40078,237.5605,28.3516,0.0768,0.0768,41
138,-0.8101,-0.33815,202.6565,61.3832,0.2304,0.0768,42
143,0.64559,-0.25131,338.7304,43.8505,-0.1536,0.0512,43
108,0.14953,-0.50303,286.555,31.6537,-0.0256,0.1024,44
111,-0.14844,-0.50328,253.5668,31.649,0.0512,0.1024,45
121,0.79577,-0.31297,338.5307,58.771,-0.2048,0.0768,46
118,-0.79945,-0.43582,208.597,65.5783,0.2304,0.1024,47
94,-0.43227,-0.57294,232.9663,45.8663,0.128,0.128,48
95,-0.52412,-0.56464,227.1314,50.3901,0.1536,0.128,49
91,-0.14221,-0.59698,256.601,37.8564,0.0512,0.128,50
48,0.14261,-0.7635,280.58,50.9598,-0.0256,0.1792,51
348,0.15014,0.73436,78.4451,48.5515,-0.0256,-0.2048,52
349,0.05683,0.73471,85.577,47.4684,0.0,-0.2048,53
353,-0.31964,0.71951,113.953,51.9353,0.1024,-0.2048,54
153,-0.36228,-0.29221,218.8892,27.7386,0.1024,0.0512,55
152,-0.26119,-0.2986,228.8233,23.3729,0.0768,0.0512,56
370,-0.03015,0.81652,92.1147,54.7932,0.0256,-0.2304,57
133,-0.35518,-0.39475,228.0204,32.0743,0.1024,0.0768,58
137,-0.71896,-0.35364,206.1915,53.2474,0.2048,0.0768,59
144,0.55963,-0.2672,334.4775,38.3268,-0.128,0.0512,60
107,0.25137,-0.49697,296.8305,33.8434,-0.0512,0.1024,61
112,-0.24795,-0.49853,243.556,33.8339,0.0768,0.1024,62
116,-0.62392,-0.461,216.4598,50.8736,0.1792,0.1024,63
117,-0.70968,-0.44602,212.1486,56.9505,0.2048,0.1024,64
96,-0.61273,-0.54831,221.8242,55.3099,0.1792,0.128,65
85,0.43623,-0.56672,307.5871,45.6571,-0.1024,0.128,66
90,-0.04662,-0.60022,265.5587,37.0153,0.0256,0.128,67
89,0.04702,-0.59961,274.4838,36.9739,0.0,0.128,68
49,0.0519,-0.76719,273.8701,50.2591,0.0,0.1792,69
347,0.23953,0.72872,71.8043,50.0921,-0.0512,-0.2048,70
350,-0.03306,0.73618,92.5713,47.4699,0.0256,-0.2048,71
