id,X,Y,x_light,y_light,Extrapolated
0,0.7766298925814115,-0.7637816570354993,-0.2304,0.2304,True
1,0.7134473511526862,-0.7903052964784218,-0.2048,0.2304,True
2,0.6377687454223633,-0.818394660949707,-0.1792,0.2304,True
3,0.5586609840393066,-0.8497772216796875,-0.1536,0.2304,True
4,0.4738473892211914,-0.8701391220092773,-0.128,0.2304,True
5,0.39061038866328907,-0.8851709453504799,-0.1024,0.2304,True
6,0.3083264620629794,-0.8957323608692901,-0.0768,0.2304,True
7,0.2230106036640071,-0.9029688234548348,-0.0512,0.2304,True
8,0.13635879023326802,-0.9077643813545312,-0.0256,0.2304,True
9,0.0511356944596352,-0.9125163671324945,0.0,0.2304,True
10,-0.03210686529356055,-0.9118171821986227,0.0256,0.2304,True
11,-0.11917363173610826,-0.9101670566478535,0.0512,0.2304,True
12,-0.20846490469334583,-0.9043254101605012,0.0768,0.2304,True
13,-0.29472345400736394,-0.8971766045110576,0.1024,0.2304,True
14,-0.3831634521484375,-0.8887405395507812,0.128,0.2304,True
15,-0.471466064453125,-0.8777313232421875,0.1536,0.2304,True
16,-0.5552291870117188,-0.8619384765625,0.1792,0.2304,True
17,-0.6350724272353372,-0.8478476870769256,0.2048,0.2304,True
18,-0.7109646797180176,-0.8284721374511719,0.2304,0.2304,True
19,-0.7828459695764217,-0.8077825871927078,0.256,0.2304,True
20,0.7928079410255855,-0.7033198962074533,-0.2304,0.2048,True
21,0.7249441834967035,-0.7241479970936342,-0.2048,0.2048,True
22,0.654444694519043,-0.747879296541214,-0.1792,0.2048,True
23,0.5732676982879639,-0.7731599807739258,-0.1536,0.2048,True
24,0.4886665344238281,-0.7985424995422363,-0.128,0.2048,True
25,0.39215,-0.82508,-0.1024,0.2048,False
26,0.31198,-0.8294,-0.0768,0.2048,False
27,0.22657,-0.8322,-0.0512,0.2048,False
28,0.13747,-0.83753,-0.0256,0.2048,False
29,0.05003,-0.84317,0.0,0.2048,False
30,-0.03364,-0.84062,0.0256,0.2048,False
31,-0.12374,-0.83903,0.0512,0.2048,False
32,-0.21748,-0.8343,0.0768,0.2048,False
33,-0.30719,-0.82879,0.1024,0.2048,False
34,-0.39517,-0.82614,0.128,0.2048,False
35,-0.4868192596799315,-0.8050108897156083,0.1536,0.2048,True
36,-0.5709877014160156,-0.792938232421875,0.1792,0.2048,True
37,-0.6515731811523438,-0.7764053344726562,0.2048,0.2048,True
38,-0.7284352594468275,-0.7581291431391921,0.2304,0.2048,True
39,-0.8007831573486328,-0.7412624359130859,0.256,0.2048,True
