Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.0301156,0.0301156,0.00658331,-0.0253041,2.44096,45.0,269.312,270.859,286.984,281.234,1108.389,24.298,24.437,25.892,25.373,24.298
2,-0.0301156,0.0301156,0.0209378,-0.0258792,2.44096,135.0,264.812,274.219,290.719,276.953,1106.703,23.928,24.778,26.269,25.025,23.928
3,-0.0301156,-0.0301156,0.0205625,-0.012377,2.44096,225.0,268.672,278.047,286.906,273.516,1107.141,24.267,25.114,25.914,24.705,24.267
4,0.0301156,-0.0301156,0.00647887,-0.012,2.44096,315.0,273.109,274.922,283.359,277.984,1109.374,24.618,24.782,25.542,25.058,24.618
5,0.0903464,0.0301155,-0.00796881,-0.0258417,5.46476,18.4349,270.641,264.188,280.453,282.75,1098.032,24.648,24.06,25.541,25.751,24.06
6,0.0301155,0.0903464,0.00689378,-0.0403738,5.46476,71.565,260.922,262.172,286.688,280.422,1090.204,23.933,24.048,26.297,25.722,23.933
7,-0.0301155,0.0903464,0.0211139,-0.0405462,5.46476,108.435,256.266,265.25,289.781,275.812,1087.109,23.573,24.4,26.656,25.371,23.573
8,-0.0903464,0.0301154,0.0354341,-0.0259124,5.46476,161.565,256.734,273.953,290.156,268.766,1089.609,23.562,25.142,26.629,24.666,23.562
9,-0.0903464,-0.0301154,0.035764,-0.0120745,5.46476,198.435,260.25,277.328,286.281,264.438,1088.297,23.914,25.483,26.305,24.298,23.914
10,-0.0301154,-0.0903464,0.0209371,0.0026835,5.46476,251.565,268.188,277.688,278.125,264.828,1088.829,24.631,25.503,25.543,24.322,24.322
11,0.0301154,-0.0903464,0.00635718,0.0024826,5.46476,288.435,271.906,273.859,274.016,269.047,1088.828,24.972,25.152,25.166,24.71,24.71
12,0.0903464,-0.0301154,-0.0086979,-0.0122287,5.46476,341.565,272.031,265.625,273.953,277.016,1088.625,24.988,24.4,25.165,25.446,24.4
13,0.0903464,0.0903464,-0.00781216,-0.0395807,7.34069,45.0,263.016,256.594,280.203,282.234,1082.047,24.307,23.714,25.896,26.083,23.714
14,-0.0903464,0.0903463,0.0355327,-0.0408193,7.34069,135.0,251.25,267.547,292.547,270.406,1081.75,23.226,24.733,27.044,24.997,23.226
15,-0.0903464,-0.0903464,0.035375,0.00179041,7.34069,225.0,262.297,279.75,280.469,259.641,1082.157,24.238,25.851,25.918,23.993,23.993
16,0.0903463,-0.0903464,-0.00800046,0.00258966,7.34069,315.0,273.656,267.75,267.938,270.672,1080.016,25.338,24.791,24.809,25.062,24.791
17,0.150578,0.0301155,-0.0218276,-0.0253735,8.83327,11.3099,268.719,255.234,270.625,280.609,1075.187,24.993,23.739,25.17,26.099,23.739
18,0.0301155,0.150578,0.00689395,-0.0542082,8.83327,78.6901,253.797,255.312,286.688,280.781,1076.578,23.574,23.715,26.63,26.081,23.574
19,-0.0301155,0.150578,0.0210286,-0.054221,8.83327,101.31,249.875,258.562,290.328,276.406,1075.171,23.24,24.048,27.003,25.708,23.24
20,-0.150578,0.0301155,0.0490765,-0.0262022,8.83327,168.69,249.844,273.656,290.312,261.359,1075.171,23.238,25.452,27.001,24.309,23.238
21,-0.150578,-0.0301155,0.0493472,-0.0118299,8.83327,191.31,252.469,276.781,285.234,256.688,1071.172,23.569,25.839,26.628,23.963,23.569
22,-0.0301155,-0.150578,0.0207776,0.015685,8.83327,258.69,267.875,277.484,270.609,257.906,1073.874,24.945,25.84,25.199,24.016,24.016
23,0.0301155,-0.150578,0.00601674,0.0158702,8.83327,281.31,272.312,273.781,267.016,262.016,1075.125,25.328,25.465,24.836,24.371,24.371
24,0.150578,-0.0301155,-0.0221536,-0.0117609,8.83327,348.69,272.0,258.422,266.422,276.625,1073.469,25.338,24.074,24.819,25.769,24.074
25,0.150577,0.0903465,-0.0222339,-0.0394879,10.1137,30.9638,262.875,249.453,272.078,282.375,1066.781,24.642,23.384,25.505,26.47,23.384
26,0.0903465,0.150577,-0.00733252,-0.0543841,10.1137,59.0362,254.406,248.344,279.422,281.156,1063.328,23.925,23.355,26.278,26.441,23.355
27,-0.0903465,0.150577,0.0356712,-0.0540366,10.1137,120.964,243.234,258.969,290.859,268.719,1061.781,22.908,24.39,27.394,25.308,22.908
28,-0.150577,0.0903464,0.0493262,-0.0404592,10.1137,149.036,243.672,266.969,291.453,262.25,1064.344,22.894,25.083,27.383,24.64,22.894
29,-0.150577,-0.0903464,0.0495186,0.00206633,10.1137,210.964,254.875,279.328,280.172,251.828,1066.203,23.905,26.198,26.278,23.619,23.619
30,-0.0903465,-0.150577,0.0349897,0.0159177,10.1137,239.036,261.828,279.172,271.984,252.062,1065.046,24.584,26.212,25.537,23.667,23.667
31,0.0903464,-0.150577,-0.00848886,0.0161127,10.1137,300.964,273.891,267.562,260.781,263.5,1065.734,25.7,25.106,24.47,24.725,24.47
