Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
1,-4.26295e-17,-0,0.003,-0.002,0,-2.44249e-15,326.31,0.206534,-0.0207411,-0.0299791
2,0,0,0.003,-0.002,60,0,326.31,0.206534,-0.0207382,-0.0306121
3,-0,0,0.003,0.0071,120,0,67.0942,0.441462,-0.020962,-0.0321615
4,-0,-0,-0.0019,0.0113,180,0,99.5445,0.656408,-0.0200036,-0.0327952
5,-0,-0,-0.006,0.0064,240,0,133.152,0.5028,-0.0187274,-0.0319345
6,0,-0,-0.0056,-0.0022,300,0,201.448,0.344917,-0.0193338,-0.0303732
7,0.0174524,1.08216e-18,0.0219,-0.0001,3.55271e-15,1,359.738,1.25492,-0.0248638,-0.0299702
8,0.0087262,0.0151142,0.0117,0.0164,60,1,54.4954,1.15437,-0.0227819,-0.0340838
9,-0.0087262,0.0151142,0.0003,0.0215,120,1,89.2006,1.2321,-0.0191308,-0.0355745
10,-0.0174524,-1.52574e-09,-0.0206,0.0081,180,1,158.535,1.26841,-0.0157616,-0.0333299
11,-0.0087262,-0.0151142,-0.0152,-0.0038,240,1,194.036,0.897657,-0.0171605,-0.0289547
12,0.0087262,-0.0151142,0.0082,-0.0153,300,1,298.189,0.994653,-0.0216693,-0.0274183
13,0.0348995,2.164e-18,0.0303,-0.0001,3.55271e-15,2,359.811,1.7363,-0.027795,-0.0301876
14,0.0174497,0.0302239,0.1378,0.0379,60,2,15.3782,8.21666,-0.0249937,-0.0376757
15,-0.0174497,0.0302239,-0.0178,0.0392,120,2,114.422,2.46744,-0.0170693,-0.0389756
16,-0.0348995,-3.05101e-09,-0.0343,0.0122,180,2,160.42,2.08628,-0.0127956,-0.0336989
17,-0.0174497,-0.0302239,-0.0231,-0.021,240,2,222.274,1.78904,-0.0154777,-0.0255589
18,0.0174497,-0.0302239,0.0134,-0.0276,300,2,295.897,1.75814,-0.0230677,-0.0243418
19,0.052336,3.24517e-18,0.053,-0.0027,3.55271e-15,3,357.084,3.04202,-0.0318325,-0.0300459
20,0.026168,0.0453243,0.0283,0.0444,60,3,57.4871,3.01811,-0.027048,-0.0401766
21,-0.026168,0.0453243,-0.0265,0.0493,120,3,118.259,3.20858,-0.0151398,-0.0417311
