id,X,Y,x_light,y_light,Extrapolated
0,0.73974609375,-0.66534423828125,-0.1792,0.128,True
1,0.6161069905958554,-0.6753976668568012,-0.1536,0.128,True
2,0.49705336032819647,-0.6895860484998808,-0.128,0.128,True
3,0.37352752685546875,-0.696868896484375,-0.1024,0.128,True
4,0.25363541853035854,-0.7027157133448481,-0.0768,0.128,True
5,0.14110056059898426,-0.7088915321452909,-0.0512,0.128,True
6,0.028798047915064108,-0.7134777721763623,-0.0256,0.128,True
7,-0.08311183372138353,-0.7148945936962502,-0.0,0.128,True
8,-0.19505499705108348,-0.7150160351445187,0.0256,0.128,True
9,-0.30283338641803625,-0.7061790055981177,0.0512,0.128,True
10,-0.41126897102852605,-0.7043934728688209,0.0768,0.128,True
11,-0.5194687317734226,-0.6948988639898934,0.1024,0.128,True
12,-0.6143620628614069,-0.6871953605595917,0.128,0.128,True
13,-0.7134409503992675,-0.6713586506817851,0.1536,0.128,True
14,0.7378112811021964,-0.5550167280120841,-0.1792,0.1024,True
15,0.6165008544921875,-0.57037353515625,-0.1536,0.1024,True
16,0.4944203846338635,-0.5801099144036612,-0.128,0.1024,True
17,0.38006,-0.59234,-0.1024,0.1024,False
18,0.25463,-0.59518,-0.0768,0.1024,False
19,0.13786,-0.60019,-0.0512,0.1024,False
20,0.02562,-0.60565,-0.0256,0.1024,False
21,-0.09151,-0.60883,-0.0,0.1024,False
22,-0.20636,-0.6071,0.0256,0.1024,False
23,-0.31828,-0.60194,0.0512,0.1024,False
24,-0.43072318582212754,-0.5947216492436737,0.0768,0.1024,True
25,-0.5344028472900391,-0.586761474609375,0.1024,0.1024,True
26,-0.6378205624788784,-0.5743041073441486,0.128,0.1024,True
27,-0.7341591018206175,-0.5548189299085861,0.1536,0.1024,True
28,0.7332444295728664,-0.44657759827817844,-0.1792,0.0768,True
29,0.6138916015625,-0.45904541015625,-0.1536,0.0768,True
30,0.49556,-0.47298,-0.128,0.0768,False
31,0.37334,-0.47593,-0.1024,0.0768,False
32,0.25337,-0.48595,-0.0768,0.0768,False
33,0.13518,-0.49146,-0.0512,0.0768,False
34,0.02287,-0.49477,-0.0256,0.0768,False
35,-0.09753,-0.49989,-0.0,0.0768,False
36,-0.21462,-0.49562,0.0256,0.0768,False
37,-0.32783,-0.49156,0.0512,0.0768,False
38,-0.44204,-0.48367,0.0768,0.0768,False
39,-0.55268,-0.47693,0.1024,0.0768,False
40,-0.6520004272460938,-0.4596710205078125,0.128,0.0768,True
41,-0.7454833984375,-0.4443511962890625,0.1536,0.0768,True
42,0.7395851119270118,-0.3392983116263778,-0.1792,0.0512,True
43,0.616146348357012,-0.34872591840776307,-0.1536,0.0512,True
44,0.48993,-0.35632,-0.128,0.0512,False
