Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.181403,0.0388309
2,45,0,0.707107,0,-0.18229,0.0392168
3,45,0,0.707107,0,-0.181337,0.0387226
4,45,0,0.707107,0,-0.181363,0.0391939
5,45,0,0.707107,0,-0.181695,0.0390042
6,45.8161,0,0.717107,0,-0.184722,0.0388163
7,45.8161,0,0.717107,0,-0.1845,0.0393127
8,45.8161,0,0.717107,0,-0.184174,0.0391955
9,45.8161,0,0.717107,0,-0.184208,0.0389343
10,45.8161,0,0.717107,0,-0.183892,0.0393943
11,46.6444,0,0.727107,0,-0.186833,0.03879
12,46.6444,0,0.727107,0,-0.186292,0.0388948
13,46.6444,0,0.727107,0,-0.186949,0.0394935
14,46.6444,0,0.727107,0,-0.187441,0.0390501
15,46.6444,0,0.727107,0,-0.187684,0.0386477
16,47.4855,0,0.737107,0,-0.189808,0.0386763
17,47.4855,0,0.737107,0,-0.189758,0.0382764
18,47.4855,0,0.737107,0,-0.190131,0.0390107
19,47.4855,0,0.737107,0,-0.18971,0.0387392
20,47.4855,0,0.737107,0,-0.189575,0.0390625
21,48.3404,0,0.747107,0,-0.192695,0.0396596
22,48.3404,0,0.747107,0,-0.192704,0.0383912
23,48.3404,0,0.747107,0,-0.192807,0.0389352
24,48.3404,0,0.747107,0,-0.191901,0.0396428
25,48.3404,0,0.747107,0,-0.192225,0.0392922
26,49.2098,0,0.757107,0,-0.195278,0.0391995
27,49.2098,0,0.757107,0,-0.195251,0.0389908
28,49.2098,0,0.757107,0,-0.194861,0.0395394
29,49.2098,0,0.757107,0,-0.194619,0.0395085
30,49.2098,0,0.757107,0,-0.195057,0.0390029
31,50.0948,0,0.767107,0,-0.198934,0.0399081
32,50.0948,0,0.767107,0,-0.197616,0.0393151
33,50.0948,0,0.767107,0,-0.197741,0.0392365
34,50.0948,0,0.767107,0,-0.197633,0.0392318
35,50.0948,0,0.767107,0,-0.197927,0.0392212
36,50.9964,0,0.777107,0,-0.201242,0.0394232
37,50.9964,0,0.777107,0,-0.19984,0.0393205
38,50.9964,0,0.777107,0,-0.20024,0.0391691
39,50.9964,0,0.777107,0,-0.200658,0.0401494
40,50.9964,0,0.777107,0,-0.201059,0.0401228
41,51.9159,0,0.787107,0,-0.202978,0.0397304
42,51.9159,0,0.787107,0,-0.202379,0.0400383
43,51.9159,0,0.787107,0,-0.203489,0.0398779
44,51.9159,0,0.787107,0,-0.2023,0.0396751
45,51.9159,0,0.787107,0,-0.203024,0.0395999
46,52.8547,0,0.797107,0,-0.205276,0.0393122
47,52.8547,0,0.797107,0,-0.205797,0.0398816
48,52.8547,0,0.797107,0,-0.205522,0.0385927
49,52.8547,0,0.797107,0,-0.20467,0.0396629
50,52.8547,0,0.797107,0,-0.205859,0.0395578
51,53.8142,0,0.807107,0,-0.207046,0.0397051
