Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.23408,-0.81304,-0.077537,0.230042,57.7863,286.061,189.484,162.125,101.562,118.531,571.702,33.144,28.358,17.765,20.733,17.765
2,0.12792,-0.8172,-0.0507093,0.230075,55.8072,278.897,196.062,176.516,111.016,122.188,605.782,32.365,29.139,18.326,20.17,18.326
3,0.0143305,-0.82585,-0.0246856,0.231344,55.6874,270.994,191.594,181.734,113.969,119.078,606.375,31.597,29.971,18.795,19.638,18.795
4,-0.10865,-0.82232,-0.000416125,0.230585,56.044,262.473,184.906,184.75,115.516,115.609,600.781,30.778,30.752,19.228,19.243,19.228
5,-0.21489,-0.8122,0.0242527,0.23036,57.1556,255.18,174.531,183.359,114.578,109.297,581.765,30.0,31.518,19.695,18.787,18.787
6,-0.33407,-0.81179,0.0505214,0.231194,61.3831,247.632,147.344,162.609,101.859,91.6875,503.499,29.264,32.296,20.23,18.21,18.21
7,0.56137,-0.68049,-0.154446,0.20382,61.9038,309.521,168.578,125.906,80.9375,113.828,489.25,34.456,25.734,16.543,23.266,16.543
8,-0.3163,0.71993,0.0503009,-0.128784,51.8456,113.718,138.516,154.438,198.734,180.828,672.516,20.597,22.964,29.551,26.888,20.597
9,0.241061,0.82946,-0.0772361,-0.154266,59.7436,73.7949,122.016,102.031,142.422,163.359,529.828,23.029,19.257,26.881,30.832,19.257
10,0.34465,-0.80798,-0.102886,0.230263,61.4519,293.101,171.719,140.672,87.125,108.328,507.844,33.813,27.7,17.156,21.331,17.156
11,0.1363,-0.3146,-0.0510029,0.102048,20.051,293.425,319.141,289.078,234.672,260.906,1103.797,28.913,26.189,21.26,23.637,21.26
12,0.2554,-0.31231,-0.0765468,0.103058,23.7936,309.276,316.125,272.219,220.328,258.078,1066.75,29.634,25.519,20.654,24.193,20.654
13,-0.23487,-0.416249,0.0254447,0.128234,28.551,240.566,279.922,295.812,227.469,217.391,1020.594,27.427,28.984,22.288,21.3,21.3
14,-0.11764,-0.42443,0.000283088,0.127464,26.1314,254.508,295.047,296.141,228.359,229.156,1048.703,28.134,28.239,21.775,21.851,21.775
15,-0.578229,-0.47759,0.10243,0.153802,48.587,219.555,191.078,236.703,172.031,141.703,741.515,25.769,31.922,23.2,19.11,19.11
16,-0.470541,-0.49598,0.0767923,0.153981,43.1311,226.508,219.031,258.203,187.109,162.766,827.109,26.482,31.218,22.622,19.679,19.679
17,0.23904,-0.52657,-0.0763874,0.153997,35.3302,294.416,288.875,249.672,181.359,213.453,933.359,30.95,26.75,19.431,22.869,19.431
18,0.45347,-0.692621,-0.128176,0.204511,55.8799,303.213,206.719,162.125,104.844,138.75,612.438,33.753,26.472,17.119,22.655,17.119
19,-0.20334,0.73051,0.024735,-0.128631,49.313,105.555,154.0,161.953,209.609,199.625,725.187,21.236,22.333,28.904,27.527,21.236
20,-0.434551,0.71574,0.0764027,-0.128474,56.859,121.263,119.0,140.688,180.047,156.203,595.938,19.969,23.608,30.212,26.211,19.969
21,0.133731,0.82873,-0.0514091,-0.152842,57.0821,80.8333,131.484,116.984,161.234,176.891,586.593,22.415,19.943,27.487,30.156,19.943
22,-0.315589,0.826071,0.0519866,-0.153433,62.1657,110.909,98.5781,110.828,149.391,135.922,494.719,19.926,22.402,30.197,27.475,19.926
23,0.0106198,-0.315379,-0.0255581,0.101853,18.3945,271.929,313.312,298.672,242.547,256.297,1110.828,28.205,26.887,21.835,23.073,21.835
24,0.371479,-0.30303,-0.101688,0.102277,28.6462,320.795,305.438,250.016,202.656,249.719,1007.829,30.307,24.807,20.108,24.778,20.108
25,-0.35559,-0.40294,0.0517002,0.127277,32.5072,228.572,257.547,286.875,221.047,200.438,965.907,26.664,29.7,22.885,20.751,20.751
26,0.0111998,-0.42773,-0.0263904,0.127892,25.3329,271.5,302.656,287.672,221.906,234.547,1046.781,28.913,27.482,21.199,22.407,21.199
27,-0.68427,-0.46256,0.127821,0.152634,55.6845,214.058,155.703,201.406,148.016,114.516,619.641,25.128,32.504,23.887,18.481,18.481
28,-0.35026,-0.507991,0.0509533,0.153526,38.1002,235.414,243.0,270.797,197.312,179.719,890.828,27.278,30.398,22.149,20.174,20.174
29,0.12635,-0.530891,-0.0518463,0.153608,33.0738,283.387,288.891,261.984,190.781,213.391,955.047,30.249,27.432,19.976,22.344,19.976
30,0.35384,-0.51896,-0.102682,0.154175,38.9108,304.287,277.25,227.422,164.938,204.906,874.516,31.703,26.005,18.86,23.431,18.86
31,0.34143,-0.70473,-0.101959,0.205864,51.5437,295.849,225.297,185.969,120.312,150.531,682.109,33.029,27.264,17.638,22.068,17.638
32,-0.0974598,0.73187,-0.000314314,-0.128722,47.5894,97.5852,162.734,162.109,210.609,210.219,745.671,21.824,21.74,28.244,28.192,21.74
33,0.78686,-0.15593,-0.204977,0.0772785,53.337,348.791,210.5,139.203,118.875,180.656,649.234,32.423,21.441,18.31,27.826,18.31
34,0.0228999,0.83121,-0.0260155,-0.153988,56.2558,88.4219,131.031,123.281,169.5,177.391,601.203,21.795,20.506,28.193,29.506,20.506
35,-0.20059,0.8251,0.0273089,-0.154055,58.1175,103.664,116.875,123.922,168.5,160.0,569.297,20.53,21.768,29.598,28.105,20.53
36,-0.11961,-0.31283,-2.83278e-05,0.102263,19.5675,249.076,303.281,304.703,246.859,248.312,1103.155,27.492,27.621,22.378,22.509,22.378
37,0.48252,-0.29471,-0.12838,0.102471,34.4302,328.585,290.812,225.781,182.641,237.922,937.156,31.031,24.092,19.489,25.388,19.489
38,-0.475621,-0.38913,0.0763862,0.127508,37.9172,219.288,232.109,272.75,209.219,181.453,895.531,25.919,30.457,23.363,20.262,20.262
39,0.13117,-0.42726,-0.0514458,0.128184,26.5476,287.067,306.156,277.547,213.219,237.844,1034.766,29.587,26.822,20.606,22.985,20.606
