id,X,Y,x_light,y_light,elevation,azimuth
0,NaN,NaN,-0.2304,0.256,NaN,NaN
1,NaN,NaN,-0.2048,0.256,NaN,NaN
2,NaN,NaN,-0.1792,0.256,NaN,NaN
3,NaN,NaN,-0.1536,0.256,NaN,NaN
4,NaN,NaN,-0.128,0.256,NaN,NaN
5,NaN,NaN,-0.1024,0.256,NaN,NaN
6,NaN,NaN,-0.0768,0.256,NaN,NaN
7,NaN,NaN,-0.0512,0.256,NaN,NaN
8,NaN,NaN,-0.0256,0.256,NaN,NaN
9,NaN,NaN,0.0,0.256,NaN,NaN
10,NaN,NaN,0.0256,0.256,NaN,NaN
11,NaN,NaN,0.0512,0.256,NaN,NaN
12,NaN,NaN,0.0768,0.256,NaN,NaN
13,NaN,NaN,0.1024,0.256,NaN,NaN
14,NaN,NaN,0.128,0.256,NaN,NaN
15,NaN,NaN,0.1536,0.256,NaN,NaN
16,NaN,NaN,0.1792,0.256,NaN,NaN
17,NaN,NaN,0.2048,0.256,NaN,NaN
18,NaN,NaN,-0.2304,0.2304,NaN,NaN
19,NaN,NaN,-0.2048,0.2304,NaN,NaN
20,NaN,NaN,-0.1792,0.2304,NaN,NaN
21,NaN,NaN,-0.1536,0.2304,NaN,NaN
22,NaN,NaN,-0.128,0.2304,NaN,NaN
23,0.34465,-0.80798,-0.1024,0.2304,61.4519,293.101
24,0.23408,-0.81304,-0.0768,0.2304,57.7863,286.0615
25,0.12792,-0.8172,-0.0512,0.2304,55.8072,278.8966
26,0.01433,-0.82585,-0.0256,0.2304,55.6874,270.9941
27,-0.10865,-0.82232,0.0,0.2304,56.044,262.4733
28,-0.21489,-0.8122,0.0256,0.2304,57.1556,255.1804
29,-0.33407,-0.81179,0.0512,0.2304,61.3831,247.6317
30,NaN,NaN,0.0768,0.2304,NaN,NaN
31,NaN,NaN,0.1024,0.2304,NaN,NaN
32,NaN,NaN,0.128,0.2304,NaN,NaN
33,NaN,NaN,0.1536,0.2304,NaN,NaN
34,NaN,NaN,0.1792,0.2304,NaN,NaN
35,NaN,NaN,0.2048,0.2304,NaN,NaN
36,NaN,NaN,-0.2304,0.2048,NaN,NaN
37,NaN,NaN,-0.2048,0.2048,NaN,NaN
38,NaN,NaN,-0.1792,0.2048,NaN,NaN
39,0.56137,-0.68049,-0.1536,0.2048,61.9038,309.5209
40,0.45347,-0.69262,-0.128,0.2048,55.8799,303.2134
41,0.34143,-0.70473,-0.1024,0.2048,51.5437,295.8494
42,0.23122,-0.71189,-0.0768,0.2048,48.4605,287.9937
43,0.12235,-0.71618,-0.0512,0.2048,46.5984,279.6946
44,0.00731,-0.71709,-0.0256,0.2048,45.8178,270.5841
45,-0.10951,-0.71258,0.0,0.2048,46.1326,261.2631
46,-0.22553,-0.70279,0.0256,0.2048,47.569,252.2082
47,-0.33881,-0.69077,0.0512,0.2048,50.2988,243.8729
48,-0.46059,-0.68124,0.0768,0.2048,55.319,235.9372
49,-0.57478,-0.66792,0.1024,0.2048,61.7858,229.2863
50,NaN,NaN,0.128,0.2048,NaN,NaN
51,NaN,NaN,0.1536,0.2048,NaN,NaN
52,NaN,NaN,0.1792,0.2048,NaN,NaN
53,NaN,NaN,0.2048,0.2048,NaN,NaN
54,NaN,NaN,-0.2304,0.1792,NaN,NaN
55,NaN,NaN,-0.2048,0.1792,NaN,NaN
56,0.66671,-0.57777,-0.1792,0.1792,61.9119,319.0878
57,0.55662,-0.5931,-0.1536,0.1792,54.4279,313.1826
58,0.45719,-0.6061,-0.128,0.1792,49.3934,307.0278
59,0.34714,-0.61515,-0.1024,0.1792,44.9379,299.4368
60,0.23355,-0.62269,-0.0768,0.1792,41.686,290.5594
61,0.12368,-0.62692,-0.0512,0.1792,39.7176,281.1601
62,0.00847,-0.62832,-0.0256,0.1792,38.9305,270.7723
63,-0.11532,-0.6256,0.0,0.1792,39.5046,259.5556
64,-0.22683,-0.61785,0.0256,0.1792,41.1606,249.8404
65,-0.34038,-0.60901,0.0512,0.1792,44.2408,240.7989
66,-0.46165,-0.59008,0.0768,0.1792,48.522,231.9621
67,-0.57198,-0.5727,0.1024,0.1792,54.0384,225.036
68,-0.68909,-0.56169,0.128,0.1792,62.7492,219.1841
69,NaN,NaN,0.1536,0.1792,NaN,NaN
70,NaN,NaN,0.1792,0.1792,NaN,NaN
71,NaN,NaN,0.2048,0.1792,NaN,NaN
72,NaN,NaN,-0.2304,0.1536,NaN,NaN
73,NaN,NaN,-0.2048,0.1536,NaN,NaN
74,0.66201,-0.48832,-0.1792,0.1536,55.3485,323.5863
75,0.5651,-0.49896,-0.1536,0.1536,48.9255,318.5568
76,0.46496,-0.50819,-0.128,0.1536,43.5352,312.4564
77,0.35384,-0.51896,-0.1024,0.1536,38.9108,304.2872
78,0.23904,-0.52657,-0.0768,0.1536,35.3302,294.416
79,0.12635,-0.53089,-0.0512,0.1536,33.0738,283.3871
80,0.00611,-0.53154,-0.0256,0.1536,32.1119,270.6586
81,-0.11659,-0.52936,0.0,0.1536,32.8231,257.5791
82,-0.23232,-0.51996,0.0256,0.1536,34.7154,245.9247
83,-0.35026,-0.50799,0.0512,0.1536,38.1002,235.4137
84,-0.47054,-0.49598,0.0768,0.1536,43.1311,226.5077
85,-0.57823,-0.47759,0.1024,0.1536,48.587,219.5551
86,-0.68427,-0.46256,0.128,0.1536,55.6845,214.0583
87,NaN,NaN,0.1536,0.1536,NaN,NaN
88,NaN,NaN,0.1792,0.1536,NaN,NaN
89,NaN,NaN,0.2048,0.1536,NaN,NaN
90,NaN,NaN,-0.2304,0.128,NaN,NaN
91,0.77289,-0.37009,-0.2048,0.128,58.9734,334.4131
92,0.67449,-0.38272,-0.1792,0.128,50.851,330.4285
93,0.57666,-0.39592,-0.1536,0.128,44.3863,325.5275
94,0.47151,-0.40746,-0.128,0.128,38.5483,319.1677
95,0.36158,-0.41408,-0.1024,0.128,33.3484,311.1279
96,0.24765,-0.42196,-0.0768,0.128,29.2923,300.4088
97,0.13117,-0.42726,-0.0512,0.128,26.5476,287.0666
98,0.0112,-0.42773,-0.0256,0.128,25.3329,271.4999
99,-0.11764,-0.42443,0.0,0.128,26.1314,254.5081
100,-0.23487,-0.41625,0.0256,0.128,28.551,240.566
101,-0.35559,-0.40294,0.0512,0.128,32.5072,228.572
102,-0.47562,-0.38913,0.0768,0.128,37.9172,219.2884
103,-0.58618,-0.37219,0.1024,0.128,43.976,212.4132
104,-0.69001,-0.3591,0.128,0.128,51.0651,207.4937
105,-0.80277,-0.34351,0.1536,0.128,60.83,203.1664
106,NaN,NaN,0.1792,0.128,NaN,NaN
107,NaN,NaN,0.2048,0.128,NaN,NaN
108,NaN,NaN,-0.2304,0.1024,NaN,NaN
109,0.78147,-0.26478,-0.2048,0.1024,55.5995,341.2824
110,0.67897,-0.27409,-0.1792,0.1024,47.0716,338.0168
111,0.58617,-0.28575,-0.1536,0.1024,40.7009,334.0114
112,0.48252,-0.29471,-0.128,0.1024,34.4302,328.5846
113,0.37148,-0.30303,-0.1024,0.1024,28.6462,320.7946
114,0.2554,-0.31231,-0.0768,0.1024,23.7936,309.2755
115,0.1363,-0.3146,-0.0512,0.1024,20.051,293.4246
116,0.01062,-0.31538,-0.0256,0.1024,18.3945,271.9286
117,-0.11961,-0.31283,0.0,0.1024,19.5675,249.0757
118,-0.24065,-0.30518,0.0256,0.1024,22.8704,231.7424
119,-0.35966,-0.29506,0.0512,0.1024,27.7235,219.365
120,-0.48345,-0.27982,0.0768,0.1024,33.9584,210.0622
121,-0.58987,-0.26985,0.1024,0.1024,40.441,204.5828
122,-0.69265,-0.25672,0.128,0.1024,47.6203,200.3364
123,-0.79763,-0.24118,0.1536,0.1024,56.4388,196.8238
124,NaN,NaN,0.1792,0.1024,NaN,NaN
125,NaN,NaN,0.2048,0.1024,NaN,NaN
126,NaN,NaN,-0.2304,0.0768,NaN,NaN
127,0.78686,-0.15593,-0.2048,0.0768,53.337,348.7911
128,0.69138,-0.16233,-0.1792,0.0768,45.2497,346.7868
129,0.59248,-0.17244,-0.1536,0.0768,38.1021,343.7725
130,0.49063,-0.17767,-0.128,0.0768,31.4537,340.0933
131,0.37926,-0.18472,-0.1024,0.0768,24.9516,334.0314
132,0.26232,-0.18941,-0.0768,0.0768,18.8781,324.1686
133,0.14085,-0.19429,-0.0512,0.0768,13.885,305.9401
134,0.0122,-0.1956,-0.0256,0.0768,11.302,273.569
135,-0.11841,-0.19044,0.0,0.0768,12.9588,238.1279
136,-0.24612,-0.18614,0.0256,0.0768,17.9738,217.1001
137,-0.36536,-0.17948,0.0512,0.0768,24.0205,206.1622
138,-0.48699,-0.16841,0.0768,0.0768,31.0167,199.0763
139,-0.5941,-0.1549,0.1024,0.0768,37.8765,194.6134
140,-0.69563,-0.1463,0.128,0.0768,45.3039,191.877
141,-0.8013,-0.13621,0.1536,0.0768,54.3699,189.6473
142,NaN,NaN,0.1792,0.0768,NaN,NaN
143,NaN,NaN,0.2048,0.0768,NaN,NaN
144,NaN,NaN,-0.2304,0.0512,NaN,NaN
145,0.79133,-0.04523,-0.2048,0.0512,52.4312,356.7287
146,0.69609,-0.04699,-0.1792,0.0512,44.2407,356.1381
147,0.59755,-0.05396,-0.1536,0.0512,36.8686,354.8401
148,0.49639,-0.05801,-0.128,0.0512,29.9847,353.3344
149,0.38377,-0.06138,-0.1024,0.0512,22.8704,350.9131
150,0.26607,-0.06494,-0.0768,0.0512,15.8953,346.2839
151,0.14288,-0.06473,-0.0512,0.0512,9.0246,335.6277
152,0.01361,-0.06854,-0.0256,0.0512,4.007,281.2311
153,-0.1235,-0.06479,0.0,0.0512,8.0168,207.6822
154,-0.24632,-0.06077,0.0256,0.0512,14.6969,193.8588
155,-0.36723,-0.05508,0.0512,0.0512,21.7981,188.5301
156,-0.48987,-0.05128,0.0768,0.0512,29.5081,185.976
157,-0.5979,-0.04095,0.1024,0.0512,36.8198,183.9181
158,-0.70008,-0.03887,0.128,0.0512,44.52,183.1779
159,-0.80194,-0.02787,0.1536,0.0512,53.3622,181.9904
160,NaN,NaN,0.1792,0.0512,NaN,NaN
161,NaN,NaN,0.2048,0.0512,NaN,NaN
162,NaN,NaN,-0.2304,0.0256,NaN,NaN
163,0.79294,0.06084,-0.2048,0.0256,52.6808,4.3875
164,0.698,0.06271,-0.1792,0.0256,44.4921,5.1338
165,0.59971,0.0616,-0.1536,0.0256,37.0754,5.8646
166,0.4954,0.06102,-0.128,0.0256,29.9434,7.0219
167,0.38704,0.06225,-0.1024,0.0256,23.0799,9.137
168,0.2674,0.06217,-0.0768,0.0256,15.9341,13.0886
169,0.14325,0.06403,-0.0512,0.0256,9.0275,24.0837
170,0.01236,0.06592,-0.0256,0.0256,3.8456,79.3803
171,-0.12202,0.0651,0.0,0.0256,7.9495,151.9192
172,-0.24467,0.06758,0.0256,0.0256,14.7044,164.5594
173,-0.36929,0.06743,0.0512,0.0256,22.0488,169.6522
174,-0.48691,0.06917,0.0768,0.0256,29.4589,171.9147
175,-0.59494,0.07203,0.1024,0.0256,36.8187,173.0967
176,-0.69801,0.07495,0.128,0.0256,44.5895,173.8713
177,-0.80148,0.07819,0.1536,0.0256,53.6378,174.428
178,NaN,NaN,0.1792,0.0256,NaN,NaN
179,NaN,NaN,0.2048,0.0256,NaN,NaN
180,NaN,NaN,-0.2304,0.0,NaN,NaN
181,0.79428,0.17397,-0.2048,0.0,54.4008,12.3543
182,0.6931,0.17316,-0.1792,0.0,45.5943,14.0273
183,0.59494,0.17835,-0.1536,0.0,38.3963,16.6876
184,0.49275,0.18088,-0.128,0.0,31.6615,20.1573
185,0.38255,0.18638,-0.1024,0.0,25.1847,25.9755
186,0.26235,0.18791,-0.0768,0.0,18.8265,35.6124
187,0.14204,0.18739,-0.0512,0.0,13.5998,52.8382
188,0.01113,0.19172,-0.0256,0.0,11.072,86.6775
189,-0.12002,0.19246,0.0,0.0,13.1097,121.9481
