Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
1,8.13836e-17,0,-0.0013,0.0004,0,4.66294e-15,162.897,0.0791294,-0.0226282,0.0383764
2,0,0,-0.0007,-0.0006,60,0,220.601,0.0523392,-0.0227879,0.0389583
3,-0,0,0.004,-0.0054,120,0,306.529,0.385122,-0.0237599,0.0388604
4,-0,-0,0.004,-0.0054,180,0,306.529,0.385122,-0.023841,0.0384261
5,-0,-0,-0.0045,0.0025,240,0,150.945,0.294751,-0.0230384,0.0371561
6,0,-0,-0.0003,0.0077,300,0,92.2312,0.441462,-0.0225005,0.0370816
7,0.0174524,1.08216e-18,0.0129,0.0033,3.55271e-15,1,14.3493,0.762845,-0.0257266,0.0381694
8,0.0087262,0.0151142,0.0037,0.0124,60,1,73.3856,0.741513,-0.024273,0.0358087
9,-0.0087262,0.0151142,-0.01,0.0172,120,1,120.174,1.14004,-0.0218549,0.0355641
10,-0.0174524,-1.52574e-09,-0.0144,-0.0045,180,1,197.354,0.86434,-0.0209528,0.0384334
11,-0.0087262,-0.0151142,-0.0096,-0.0088,240,1,222.51,0.746248,-0.0218924,0.0405661
12,0.0087262,-0.0151142,0.0042,-0.0144,300,1,286.26,0.859573,-0.0241393,0.0404276
13,0.0348995,2.164e-18,0.0347,-0.0009,3.55271e-15,2,358.514,1.98918,-0.0287947,0.0382907
14,0.0174497,0.0302239,0.0124,0.0302,60,2,67.6771,1.87085,-0.0258074,0.0324295
15,-0.0174497,0.0302239,-0.019,0.0262,120,2,125.949,1.85467,-0.0200618,0.032717
16,-0.0348995,-3.05101e-09,-0.0277,-0.0001,180,2,180.207,1.58733,-0.0172037,0.037976
17,-0.0174497,-0.0302239,-0.0184,-0.0263,240,2,235.023,1.83941,-0.0199077,0.0434725
18,0.0174497,-0.0302239,0.0175,-0.0278,300,2,302.19,1.88253,-0.0260909,0.0434759
19,0.052336,3.24517e-18,0.0438,-0.0015,3.55271e-15,3,358.039,2.51186,-0.0324616,0.0386652
20,0.026168,0.0453243,0.0212,0.0475,60,3,65.948,2.98163,-0.0280399,0.029407
21,-0.026168,0.0453243,-0.0282,0.0438,120,3,122.775,2.98603,-0.0185507,0.0296704
22,-0.052336,-4.57535e-09,-0.05,0.0038,180,3,175.654,2.87426,-0.0138144,0.0380732
23,-0.026168,-0.0453243,-0.0278,-0.0431,240,3,237.178,2.93985,-0.018534,0.0465403
24,0.026168,-0.0453243,0.0217,-0.0404,300,3,298.242,2.62845,-0.0277217,0.0464684
25,0.0697565,4.32536e-18,0.0685,-0.0005,3.55271e-15,4,359.582,3.92795,-0.0363426,0.0383639
26,0.0348782,0.0604109,0.0289,0.0667,60,4,66.5737,4.16861,-0.0296911,0.0258866
27,-0.0348782,0.0604109,-0.0372,0.0619,120,4,121.005,4.14142,-0.0167108,0.0264843
28,-0.0697565,-6.0983e-09,-0.0685,-0.003,180,4,182.508,3.93159,-0.0104266,0.0380983
29,-0.0348782,-0.0604109,-0.032,-0.0569,240,4,240.647,3.74298,-0.0166332,0.0496337
30,0.0348782,-0.0604109,0.0353,-0.0634,300,4,299.108,4.16132,-0.0298867,0.0500686
31,0.0871557,5.40423e-18,0.0872,-0.0021,3.55271e-15,5,358.62,5.00398,-0.0401532,0.0378771
32,0.0435779,0.0754791,0.0429,0.0777,60,5,61.0959,5.09208,-0.0310776,0.0227813
33,-0.0435779,0.0754791,-0.0414,0.0739,120,5,119.258,4.85914,-0.0148806,0.0236748
34,-0.0871557,-7.6194e-09,-0.0817,-0.0002,180,5,180.14,4.6863,-0.00711424,0.0385723
35,-0.0435779,-0.0754791,-0.0446,-0.08,240,5,240.86,5.25524,-0.0151139,0.0538174
36,0.0435779,-0.0754791,0.0459,-0.0748,300,5,301.535,5.03478,-0.03155,0.0527988
37,0.104528,6.48145e-18,0.1028,-0.0001,3.55271e-15,6,359.944,5.90043,-0.0433499,0.038175
38,0.0522642,0.0905243,0.0446,0.0934,60,6,64.4748,5.94089,-0.0329187,0.0197458
39,-0.0522642,0.0905243,-0.0538,0.0941,120,6,119.758,6.22274,-0.0132622,0.0205429
40,-0.104528,-9.13817e-09,-0.1045,0.0026,180,6,178.575,6.00022,-0.00309715,0.0388834
41,-0.0522642,-0.0905243,-0.044,-0.0909,240,6,244.171,5.79613,-0.0138509,0.0564318
42,0.0522642,-0.0905243,0.0512,-0.0894,300,6,299.8,5.91331,-0.0334079,0.0562224
43,0.121869,7.5567e-18,0.1215,-0.0007,3.55271e-15,7,359.67,6.97879,-0.0467348,0.0379678
44,0.0609347,0.105542,0.054,0.11,60,7,63.8532,7.03871,-0.0344677,0.0168724
45,-0.0609347,0.105542,-0.0671,0.1065,120,7,122.213,7.23131,-0.011488,0.0175042
46,-0.121869,-1.06542e-08,-0.1183,-0.002,180,7,180.969,6.79497,0.000244386,0.0388302
47,-0.0609347,-0.105542,-0.0576,-0.1048,240,7,241.206,6.86821,-0.0119507,0.0593731
48,0.0609347,-0.105542,0.0647,-0.1029,300,7,302.16,6.9816,-0.0355087,0.0585914
49,0.139173,8.62964e-18,0.1372,0.0001,3.55271e-15,8,0.0417608,7.88585,-0.0499919,0.0378923
50,0.0695865,0.120527,0.0649,0.1236,60,8,62.2969,8.02488,-0.0365928,0.0140347
51,-0.0695866,0.120527,-0.0715,0.1205,120,8,120.683,8.05457,-0.00980538,0.014553
52,-0.139173,-1.21669e-08,-0.1345,-0.0003,180,8,180.128,7.72972,0.00342429,0.0390423
53,-0.0695865,-0.120527,-0.0662,-0.1224,240,8,241.593,7.99898,-0.0102334,0.062586
54,0.0695865,-0.120527,0.0741,-0.1213,300,8,301.42,8.17183,-0.0372376,0.0620991
55,0.156434,9.69996e-18,0.1543,0.0016,3.55271e-15,9,0.594102,8.87668,-0.0538012,0.0377859
56,0.0782172,0.135476,0.0727,0.1354,60,9,61.7674,8.84042,-0.0380012,0.011227
57,-0.0782172,0.135476,-0.0794,0.1365,120,9,120.186,9.0858,-0.0079719,0.011018
58,-0.156434,-1.36759e-08,-0.156,0.0014,180,9,179.486,8.97516,0.00658697,0.0389877
59,-0.0782172,-0.135476,-0.0748,-0.133,240,9,240.646,8.77711,-0.00842477,0.0653845
60,0.0782172,-0.135476,0.0748,-0.1394,300,9,298.217,9.10246,-0.0387027,0.0652362
61,0.173648,1.07673e-17,0.1728,0.0006,3.55271e-15,10,0.198943,9.95072,-0.057463,0.0377606
62,0.0868241,0.150384,0.0826,0.1527,60,10,61.5897,9.99771,-0.0397675,0.00779293
63,-0.0868241,0.150384,-0.0883,0.1542,120,10,119.797,10.2354,-0.00667918,0.00844557
64,-0.173648,-1.51808e-08,-0.1723,0.0021,180,10,179.302,9.92232,0.0106573,0.0392315
65,-0.0868241,-0.150384,-0.0838,-0.1472,240,10,240.347,9.75189,-0.00661406,0.0683272
66,0.0868241,-0.150384,0.0888,-0.1538,300,10,300.001,10.2297,-0.0401897,0.0683983
67,0.190809,1.18314e-17,0.1864,0.0041,3.55271e-15,11,1.26006,10.7454,-0.0606481,0.0374754
68,0.0954045,0.165245,0.0914,0.17,60,11,61.7354,11.1287,-0.0414674,0.00508811
69,-0.0954045,0.165245,-0.0967,0.1629,120,11,120.694,10.9201,-0.00448406,0.00570195
70,-0.190809,-1.66811e-08,-0.19,-0.0006,180,11,180.181,10.9528,0.0142484,0.0391244
71,-0.0954045,-0.165245,-0.0914,-0.17,240,11,241.735,11.1287,-0.00514831,0.0716484
72,0.0954045,-0.165245,0.0942,-0.1679,300,11,299.295,11.0999,-0.0419215,0.0712527
73,0.207912,1.28919e-17,0.2049,0.0036,3.55271e-15,12,1.00656,11.8255,-0.0639564,0.0377065
74,0.103956,0.180057,0.1011,0.188,60,12,61.7301,12.3252,-0.0433183,0.00131014
