Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,-0.0179018,0.0435191,2.52554,225.0,299.984,290.672,265.219,276.172,1132.047,26.499,25.677,23.428,24.396,23.428
2,0.0311593,0.0311593,-0.0289378,0.0325186,2.52561,45.0,298.453,282.75,263.859,280.734,1125.796,26.51,25.116,23.438,24.936,23.438
3,-0.0311593,0.0311594,-0.0177413,0.0328968,2.52561,135.0,296.156,287.406,267.547,278.844,1129.953,26.21,25.435,23.678,24.677,23.678
4,0.0311594,-0.0311593,-0.0286157,0.0436431,2.52561,315.0,302.391,286.844,261.594,278.359,1129.188,26.78,25.403,23.167,24.651,23.167
5,0.0934769,0.031159,-0.0411765,0.0317868,5.65472,18.4349,303.516,280.25,262.234,285.562,1131.562,26.823,24.767,23.175,25.236,23.175
6,0.031159,0.0934769,-0.02936,0.0198461,5.65472,71.565,295.281,279.219,267.562,284.578,1126.64,26.209,24.783,23.749,25.259,23.749
7,-0.0311589,0.0934769,-0.0173663,0.0196615,5.65472,108.435,292.406,283.734,271.484,282.438,1130.062,25.875,25.108,24.024,24.993,24.024
8,-0.0934769,0.031159,-0.00556119,0.0321617,5.65472,161.565,295.266,293.438,273.75,278.266,1140.72,25.884,25.724,23.998,24.394,23.998
9,-0.0934769,-0.0311589,-0.00569571,0.0446779,5.65472,198.435,299.5,298.031,270.688,275.734,1143.953,26.181,26.053,23.663,24.104,23.663
10,-0.0311589,-0.0934769,-0.0173665,0.0565022,5.65472,251.565,308.391,299.016,265.922,276.516,1149.845,26.82,26.005,23.127,24.048,23.127
11,0.031159,-0.0934769,-0.0293103,0.0566919,5.65472,288.435,312.219,295.594,262.75,279.844,1150.407,27.14,25.695,22.84,24.326,22.84
12,0.0934769,-0.0311589,-0.0419289,0.0446199,5.65472,341.565,312.234,288.234,262.484,286.688,1149.64,27.159,25.072,22.832,24.937,22.832
13,0.0934768,0.0934768,-0.0418974,0.0200758,7.59652,45.0,304.078,280.25,268.578,292.75,1145.656,26.542,24.462,23.443,25.553,23.443
14,-0.0934768,0.0934769,-0.00536823,0.0197741,7.59652,135.0,294.047,292.172,279.594,283.891,1149.704,25.576,25.413,24.319,24.693,24.319
15,-0.0934768,-0.0934768,-0.00568174,0.0567496,7.59652,225.0,305.266,303.562,269.297,274.141,1152.266,26.493,26.345,23.371,23.791,23.371
16,0.0934768,-0.0934768,-0.0413707,0.0563403,7.59652,315.0,315.203,291.219,259.109,282.625,1148.156,27.453,25.364,22.567,24.616,22.567
17,0.155794,0.0311589,-0.0533672,0.03183,9.14188,11.3099,311.859,281.016,262.906,293.391,1149.172,27.138,24.454,22.878,25.531,22.878
18,0.0311589,0.155794,-0.0294782,0.00713139,9.14188,78.6901,297.25,280.891,276.234,293.719,1148.094,25.891,24.466,24.06,25.583,24.06
19,-0.0311588,0.155794,-0.0175056,0.00759984,9.14188,101.31,293.094,283.844,278.719,289.516,1145.173,25.594,24.786,24.339,25.281,24.339
20,-0.155794,0.0311589,0.00707383,0.0326705,9.14188,168.69,292.953,298.969,278.281,276.188,1146.391,25.554,26.079,24.275,24.092,24.092
21,-0.155794,-0.0311588,0.00647395,0.0446089,9.14188,191.31,296.375,302.406,274.516,273.125,1146.422,25.852,26.378,23.945,23.824,23.824
22,-0.0311589,-0.155794,-0.0174335,0.0688894,9.14188,258.69,311.156,301.969,261.641,272.453,1147.219,27.123,26.322,22.807,23.749,22.807
23,0.0311589,-0.155794,-0.0292725,0.0686846,9.14188,281.31,314.141,297.656,258.062,275.094,1144.953,27.437,25.997,22.539,24.027,22.539
24,0.155794,-0.0311588,-0.0535582,0.0444815,9.14188,348.69,313.969,282.969,257.938,288.156,1143.032,27.468,24.756,22.566,25.21,22.566
25,0.155794,0.0934767,-0.0540076,0.0199931,10.468,30.9638,304.859,274.266,262.844,293.578,1135.547,26.847,24.153,23.147,25.853,23.147
26,0.0934767,0.155794,-0.0415222,0.00720929,10.468,59.0362,297.641,274.297,269.969,293.781,1135.688,26.208,24.152,23.771,25.868,23.771
