Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.25259,-0.752529,-0.102095,0.153248,52.5411,288.555,210.125,173.141,125.266,156.141,664.673,31.613,26.049,18.846,23.491,18.846
2,0.142351,-0.75519,-0.077726,0.15332,50.2184,280.675,217.781,187.953,136.5,161.359,703.593,30.953,26.713,19.4,22.934,19.4
3,0.2614,-0.65247,-0.102996,0.128319,44.6589,291.833,244.578,200.297,153.375,190.312,788.562,31.016,25.4,19.45,24.134,19.45
4,0.14677,-0.65661,-0.0767341,0.128659,42.2846,282.6,250.562,216.094,165.641,194.625,826.922,30.301,26.132,20.031,23.536,20.031
5,0.0322304,-0.65869,-0.0507706,0.127977,41.2601,272.801,250.578,227.438,174.828,194.719,847.563,29.565,26.834,20.627,22.974,20.627
6,-0.0845404,-0.65713,-0.0256249,0.127457,41.4943,262.669,243.547,231.844,179.0,188.906,843.297,28.88,27.493,21.226,22.401,21.226
7,0.607161,-0.52582,-0.179193,0.102457,53.4368,319.106,210.953,149.344,118.906,174.422,653.625,32.274,22.849,18.192,26.685,18.192
8,0.49745,-0.53526,-0.152641,0.101191,46.9473,312.903,237.078,175.938,141.875,195.234,750.125,31.605,23.454,18.914,26.027,18.914
9,-0.183549,0.80279,-0.00056338,-0.180384,55.4373,102.879,124.828,125.219,179.688,180.422,610.157,20.458,20.522,29.449,29.57,20.458
10,0.371469,-0.750731,-0.128812,0.153059,56.8883,296.327,189.672,149.156,106.844,142.031,587.703,32.273,25.379,18.18,24.167,18.18
11,0.0307,-0.75767,-0.0522152,0.154023,49.3138,272.32,216.453,196.047,142.734,159.656,714.89,30.278,27.423,19.966,22.333,19.966
12,0.37613,-0.6478,-0.127972,0.128446,48.5106,300.141,229.344,179.312,136.484,179.141,724.281,31.665,24.757,18.844,24.734,18.844
13,-0.56888,-0.281821,0.0772565,0.0507458,39.4096,206.354,210.406,244.156,221.875,188.781,865.218,24.318,28.219,25.644,21.819,21.819
14,-0.454549,-0.29312,0.0511462,0.0512774,32.7425,212.816,237.906,262.625,237.844,213.859,952.234,24.984,27.58,24.977,22.459,22.459
15,-0.1973,-0.65141,-5.76203e-05,0.128282,42.8932,253.149,229.453,229.484,177.25,177.328,813.515,28.205,28.209,21.788,21.798,21.788
16,-0.54613,-0.618959,0.0769937,0.129054,55.6342,228.577,161.375,184.609,145.422,121.469,612.875,26.331,30.122,23.728,19.82,19.82
17,0.63485,-0.29593,-0.17922,0.0509952,44.4619,335.008,242.188,170.328,151.828,220.656,785.0,30.852,21.698,19.341,28.109,19.341
18,0.38726,-0.54601,-0.127653,0.102808,42.0208,305.346,254.203,198.0,159.703,208.188,820.094,30.997,24.144,19.474,25.386,19.474
19,-0.0704106,0.80491,-0.0252399,-0.178999,53.8994,94.9993,132.984,126.984,181.672,191.656,633.296,20.999,20.051,28.687,30.263,20.051
20,0.0505602,-0.191991,-0.0515606,0.0254494,11.4514,284.754,305.344,275.766,261.703,290.562,1133.375,26.941,24.331,23.091,25.637,23.091
21,-0.300279,0.79708,0.0257496,-0.179287,58.4042,110.643,110.203,116.891,166.938,159.375,553.407,19.914,21.122,30.166,28.799,19.914
22,-0.0841003,-0.7569,-0.0257376,0.154204,49.6017,263.66,208.656,198.453,145.188,153.141,705.438,29.578,28.132,20.581,21.709,20.581
23,0.4906,-0.64019,-0.154405,0.127411,53.7607,307.464,204.922,152.688,115.531,161.25,634.391,32.302,24.068,18.211,25.418,18.211
24,-0.67291,-0.27321,0.102053,0.0520609,46.5737,202.098,179.406,217.812,198.281,159.625,755.124,23.758,28.845,26.258,21.139,21.139
25,-0.33781,-0.30319,0.0260631,0.0511507,26.9952,221.908,262.391,276.406,249.531,236.828,1025.156,25.595,26.962,24.341,23.102,23.102
26,-0.31542,-0.63968,0.0257408,0.127274,45.4974,243.753,216.438,226.969,176.5,166.781,786.688,27.513,28.851,22.436,21.2,21.2
27,-0.43097,-0.62791,0.0510418,0.127334,49.6038,235.536,194.203,212.844,166.656,148.438,722.141,26.893,29.474,23.078,20.555,20.555
28,0.52555,-0.30486,-0.153962,0.0513438,37.4141,329.883,270.812,199.828,178.906,245.766,895.312,30.248,22.319,19.983,27.45,19.983
29,0.73561,-0.280509,-0.204693,0.0505195,51.9319,339.127,212.188,142.453,126.031,194.5,675.172,31.427,21.099,18.667,28.807,18.667
30,0.27084,-0.55214,-0.102103,0.103198,37.9512,296.129,268.609,219.797,177.719,219.312,885.437,30.336,24.824,20.071,24.769,20.071
31,0.15143,0.80527,-0.0769506,-0.180132,55.0232,79.35,134.938,115.359,166.438,193.844,610.579,22.1,18.893,27.259,31.748,18.893
32,0.0416996,0.80683,-0.0508979,-0.180425,53.8919,87.0414,135.578,122.562,176.375,195.422,629.937,21.522,19.456,27.999,31.022,19.456
33,-0.0840203,-0.18738,-0.025571,0.0258194,11.8503,245.849,297.453,283.297,268.359,283.156,1132.265,26.271,25.02,23.701,25.008,23.701
34,0.17902,-0.192071,-0.0770327,0.0256403,15.2222,312.986,308.547,264.906,251.141,293.641,1118.235,27.592,23.69,22.459,26.259,22.459
35,-0.196271,-0.74782,-0.000204513,0.153816,50.6374,255.294,198.609,198.078,145.656,145.266,687.609,28.884,28.807,21.183,21.126,21.126
36,-0.424489,-0.72924,0.0504527,0.153922,57.5426,239.796,158.281,172.281,128.641,113.734,572.937,27.626,30.07,22.453,19.851,19.851
37,-0.7754,-0.25754,0.12876,0.052177,54.7906,198.373,143.875,183.5,167.703,127.203,622.281,23.121,29.488,26.95,20.441,20.441
