id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
21,0.25259,-0.75253,288.5546,52.5411,-0.1024,0.1536,0
22,0.14235,-0.75519,280.6748,50.2184,-0.0768,0.1536,1
37,0.2614,-0.65247,291.8326,44.6589,-0.1024,0.128,2
38,0.14677,-0.65661,282.6,42.2846,-0.0768,0.128,3
39,0.03223,-0.65869,272.8013,41.2601,-0.0512,0.128,4
40,-0.08454,-0.65713,262.6691,41.4943,-0.0256,0.128,5
50,0.60716,-0.52582,319.1064,53.4368,-0.1792,0.1024,6
51,0.49745,-0.53526,312.9032,46.9473,-0.1536,0.1024,7
233,-0.18355,0.80279,102.8787,55.4373,0.0,-0.1792,8
20,0.37147,-0.75073,296.3267,56.8883,-0.128,0.1536,9
23,0.0307,-0.75767,272.3203,49.3138,-0.0512,0.1536,10
36,0.37613,-0.6478,300.1406,48.5106,-0.128,0.128,11
92,-0.56888,-0.28182,206.3536,39.4096,0.0768,0.0512,12
91,-0.45455,-0.29312,212.8163,32.7425,0.0512,0.0512,13
41,-0.1973,-0.65141,253.1494,42.8932,0.0,0.128,14
44,-0.54613,-0.61896,228.5769,55.6342,0.0768,0.128,15
82,0.63485,-0.29593,335.0078,44.4619,-0.1792,0.0512,16
52,0.38726,-0.54601,305.3463,42.0208,-0.128,0.1024,17
232,-0.07041,0.80491,94.9993,53.8994,-0.0256,-0.1792,18
103,0.05056,-0.19199,284.7537,11.4514,-0.0512,0.0256,19
234,-0.30028,0.79708,110.6426,58.4042,0.0256,-0.1792,20
24,-0.0841,-0.7569,263.6598,49.6017,-0.0256,0.1536,21
35,0.4906,-0.64019,307.4642,53.7607,-0.1536,0.128,22
93,-0.67291,-0.27321,202.0978,46.5737,0.1024,0.0512,23
90,-0.33781,-0.30319,221.9085,26.9952,0.0256,0.0512,24
42,-0.31542,-0.63968,243.7525,45.4974,0.0256,0.128,25
43,-0.43097,-0.62791,235.536,49.6038,0.0512,0.128,26
83,0.52555,-0.30486,329.8829,37.4141,-0.1536,0.0512,27
81,0.73561,-0.28051,339.1267,51.9319,-0.2048,0.0512,28
53,0.27084,-0.55214,296.1292,37.9512,-0.1024,0.1024,29
230,0.15143,0.80527,79.35,55.0232,-0.0768,-0.1792,30
231,0.0417,0.80683,87.0414,53.8919,-0.0512,-0.1792,31
104,-0.08402,-0.18738,245.8488,11.8503,-0.0256,0.0256,32
102,0.17902,-0.19207,312.9859,15.2222,-0.0768,0.0256,33
25,-0.19627,-0.74782,255.294,50.6374,0.0,0.1536,34
27,-0.42449,-0.72924,239.7964,57.5426,0.0512,0.1536,35
94,-0.7754,-0.25754,198.3733,54.7906,0.128,0.0512,36
89,-0.21328,-0.31164,235.6131,22.1872,0.0,0.0512,37
86,0.17189,-0.3185,298.3551,21.2184,-0.0768,0.0512,38
84,0.41429,-0.31298,322.9304,31.2802,-0.128,0.0512,39
78,-0.77345,-0.36569,205.305,58.8198,0.128,0.0768,40
54,0.15459,-0.55275,285.6249,35.0269,-0.0768,0.1024,41
55,0.03702,-0.55649,273.8059,33.8983,-0.0512,0.1024,42
56,-0.08542,-0.55243,261.2102,33.9863,-0.0256,0.1024,43
229,0.25479,0.8134,72.6073,58.4706,-0.1024,-0.1792,44
107,-0.45973,-0.16989,200.2814,29.3482,0.0512,0.0256,45
106,-0.34018,-0.17472,207.1855,22.484,0.0256,0.0256,46
105,-0.21513,-0.18391,220.5264,16.4409,0.0,0.0256,47
101,0.30258,-0.19047,327.8101,20.9491,-0.1024,0.0256,48
26,-0.30881,-0.73964,247.3388,53.2753,0.0256,0.1536,49
97,0.7463,-0.16214,347.7425,49.7924,-0.2048,0.0256,50
88,-0.08854,-0.31879,254.478,19.3208,-0.0256,0.0512,51
85,0.29227,-0.31914,312.4836,25.6422,-0.1024,0.0512,52
77,-0.66729,-0.38182,209.778,50.2468,0.1024,0.0768,53
60,-0.5534,-0.50961,222.6411,48.7899,0.0768,0.1024,54
59,-0.43644,-0.52596,230.3142,43.1144,0.0512,0.1024,55
58,-0.32252,-0.53651,238.9881,38.7548,0.0256,0.1024,56
57,-0.20535,-0.5445,249.3368,35.5868,0.0,0.1024,57
220,-0.54351,0.66143,129.4106,58.8805,0.0768,-0.1536,58
108,-0.57353,-0.16263,195.8312,36.5941,0.0768,0.0256,59
109,-0.67995,-0.15664,192.9729,44.2475,0.1024,0.0256,60
110,-0.77648,-0.14192,190.3578,52.1242,0.128,0.0256,61
113,0.75066,-0.04483,356.5823,48.7637,-0.2048,0.0,62
100,0.42449,-0.18685,336.2421,27.6322,-0.128,0.0256,63
98,0.646,-0.17412,344.9152,41.9941,-0.1792,0.0256,64
87,0.04561,-0.32202,278.0616,18.9798,-0.0512,0.0512,65
76,-0.56074,-0.39901,215.4348,43.4889,0.0768,0.0768,66
61,-0.66289,-0.49438,216.7154,55.786,0.1024,0.1024,67
65,0.72505,-0.40044,331.0884,55.9226,-0.2048,0.0768,68
66,0.62241,-0.41532,326.2857,48.4394,-0.1792,0.0768,69
67,0.5129,-0.42489,320.3614,41.7615,-0.1536,0.0768,70
68,0.40151,-0.43473,312.7251,36.2832,-0.128,0.0768,71
219,-0.42318,0.65748,122.7669,51.4345,0.0512,-0.1536,72
118,0.18268,-0.06003,341.8091,11.0865,-0.0768,0.0,73
117,0.30894,-0.05569,349.7815,18.2956,-0.1024,0.0,74
116,0.43118,-0.05933,352.1653,25.8007,-0.128,0.0,75
115,0.54174,-0.05537,354.1642,32.9948,-0.1536,0.0,76
114,0.64932,-0.05434,355.2162,40.6616,-0.1792,0.0,77
99,0.5345,-0.18216,341.1807,34.3806,-0.1536,0.0256,78
75,-0.44868,-0.41419,222.711,37.635,0.0512,0.0768,79
74,-0.33007,-0.42235,231.9921,32.4136,0.0256,0.0768,80
73,-0.21121,-0.43256,243.9747,28.775,0.0,0.0768,81
72,-0.08665,-0.44096,258.8828,26.7047,-0.0256,0.0768,82
71,0.04071,-0.44457,275.2321,26.5149,-0.0512,0.0768,83
70,0.16333,-0.44333,290.2246,28.1941,-0.0768,0.0768,84
69,0.28471,-0.44178,302.8002,31.707,-0.1024,0.0768,85
171,-0.45377,0.31613,145.1361,33.5753,0.0512,-0.0768,86
170,-0.33419,0.32423,135.8667,27.7508,0.0256,-0.0768,87
169,-0.21129,0.33411,122.3091,23.2855,0.0,-0.0768,88
168,-0.08047,0.33571,103.4795,20.1952,-0.0256,-0.0768,89
167,0.04889,0.33318,81.6521,19.6789,-0.0512,-0.0768,90
166,0.17869,0.32467,61.1727,21.7523,-0.0768,-0.0768,91
151,0.05184,0.20749,75.9722,12.3491,-0.0512,-0.0512,92
138,-0.34308,0.07875,167.0724,20.6098,0.0256,-0.0256,93
123,-0.46182,-0.04343,185.3724,27.6363,0.0512,0.0,94
122,-0.341,-0.04851,188.0965,20.1472,0.0256,0.0,95
121,-0.2161,-0.05062,193.1835,12.8236,0.0,0.0,96
120,-0.08306,-0.05276,212.4239,5.647,-0.0256,0.0,97
119,0.04942,-0.05763,310.6144,4.354,-0.0512,0.0,98
218,-0.30879,0.67068,114.722,47.5912,0.0256,-0.1536,99
172,-0.56611,0.31131,151.1931,40.2453,0.0768,-0.0768,100
162,0.63763,0.29958,25.1657,44.7892,-0.1792,-0.0768,101
163,0.53253,0.31094,30.2803,38.0728,-0.1536,-0.0768,102
164,0.42077,0.3167,36.9676,31.7785,-0.128,-0.0768,103
165,0.29943,0.3271,47.5288,26.3246,-0.1024,-0.0768,104
152,-0.08208,0.20896,111.445,12.9736,-0.0256,-0.0512,105
150,0.18382,0.20324,47.8723,15.9046,-0.0768,-0.0512,106
139,-0.46197,0.07984,170.1947,27.9576,0.0512,-0.0256,107
137,-0.2147,0.0804,159.4703,13.2535,0.0,-0.0256,108
124,-0.5741,-0.04177,184.1614,35.1429,0.0768,0.0,109
125,-0.67976,-0.04113,183.4626,42.9221,0.1024,0.0,110
126,-0.77899,-0.03358,182.4683,51.2343,0.128,0.0,111
129,0.75587,0.06578,4.9737,49.3521,-0.2048,-0.0256,112
217,-0.19518,0.67427,106.1441,44.5837,0.0,-0.1536,113
173,-0.6671,0.29843,155.8984,46.9543,0.1024,-0.0768,114
161,0.74009,0.29644,21.8284,52.8684,-0.2048,-0.0768,115
158,-0.77358,0.1838,166.6345,52.6662,0.128,-0.0512,116
157,-0.67725,0.18466,164.7484,44.5856,0.1024,-0.0512,117
153,-0.2155,0.20713,136.1346,17.3917,0.0,-0.0512,118
184,-0.07846,0.45373,99.8107,27.417,-0.0256,-0.1024,119
149,0.30366,0.20015,33.3899,21.3269,-0.1024,-0.0512,120
140,-0.57612,0.07567,172.5174,35.5257,0.0768,-0.0256,121
202,-0.31578,0.5567,119.5634,39.7937,0.0256,-0.128,122
136,-0.08114,0.08004,135.391,6.5445,-0.0256,-0.0256,123
132,0.43246,0.07113,9.3402,25.9936,-0.128,-0.0256,124
131,0.54331,0.06465,6.7859,33.1712,-0.1536,-0.0256,125
130,0.65239,0.06298,5.5141,40.9517,-0.1792,-0.0256,126
216,-0.07528,0.68249,96.2944,43.3639,-0.0256,-0.1536,127
174,-0.77185,0.28961,159.4331,55.5272,0.128,-0.0768,128
177,0.73503,0.41586,29.5,57.6202,-0.2048,-0.1024,129
156,-0.57186,0.19398,161.2626,37.1472,0.0768,-0.0512,130
154,-0.34036,0.20482,148.9615,23.4055,0.0256,-0.0512,131
183,0.0514,0.45059,83.4922,26.9692,-0.0512,-0.1024,132
185,-0.20338,0.44846,114.3947,29.4999,0.0,-0.1024,133
148,0.42819,0.19709,24.716,28.1234,-0.128,-0.0512,134
141,-0.68253,0.07299,173.896,43.3475,0.1024,-0.0256,135
201,-0.19527,0.55927,109.2467,36.326,0.0,-0.128,136
203,-0.43575,0.54434,128.6776,44.2083,0.0512,-0.128,137
135,0.05275,0.07717,55.6452,5.3636,-0.0512,-0.0256,138
133,0.31294,0.07442,13.377,18.7638,-0.1024,-0.0256,139
214,0.15916,0.67479,76.7284,43.8924,-0.0768,-0.1536,140
215,0.04502,0.67936,86.2087,42.9101,-0.0512,-0.1536,141
178,0.6282,0.41967,33.745,49.0678,-0.1792,-0.1024,142
155,-0.45726,0.19653,156.742,29.8483,0.0512,-0.0512,143
181,0.29246,0.44008,56.3935,31.8972,-0.1024,-0.1024,144
182,0.17728,0.44406,68.2369,28.564,-0.0768,-0.1024,145
186,-0.32426,0.44146,126.2979,33.2129,0.0256,-0.1024,146
147,0.53612,0.19056,19.5674,34.6791,-0.1536,-0.0512,147
142,-0.77488,0.07512,174.4628,51.1246,0.128,-0.0256,148
200,-0.0746,0.56521,97.5188,34.758,-0.0256,-0.128,149
204,-0.55153,0.53091,136.0913,49.955,0.0768,-0.128,150
