Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
1,-4.26295e-17,-0,-0.0029,-0.0054,0,-2.44249e-15,241.763,0.351102,-0.0404783,-0.0100314
2,0,0,0.0001,-0.0013,60,0,274.399,0.0740187,-0.0407638,-0.0101135
3,-0,0,0.0001,-0.0013,120,0,274.399,0.0740187,-0.0409885,-0.00989005
4,-0,-0,0.0074,-0.002,180,0,344.876,0.43924,-0.0414875,-0.0105255
5,-0,-0,-0.0013,-0.0018,240,0,234.162,0.126669,-0.0416031,-0.0111833
6,0,-0,-0.0003,-0.0013,300,0,257.005,0.0766167,-0.0415114,-0.0105656
7,0.0174524,1.08216e-18,0.0105,-0.0011,3.55271e-15,1,354.019,0.604903,-0.0439024,-0.0104336
8,0.0087262,0.0151142,0.0059,0.0125,60,1,64.7327,0.792041,-0.0426011,-0.0133416
9,-0.0087262,0.0151142,-0.0064,0.0086,120,1,126.656,0.614212,-0.0395262,-0.0130029
10,-0.0174524,-1.52574e-09,-0.0158,-0.0003,180,1,181.088,0.90547,-0.0377379,-0.00985651
11,-0.0087262,-0.0151142,-0.0071,-0.0187,240,1,249.209,1.1462,-0.0402041,-0.00739494
12,0.0087262,-0.0151142,0.012,-0.0152,300,1,308.29,1.10959,-0.0428692,-0.00752583
13,0.0348995,2.164e-18,0.0322,0.0024,3.55271e-15,2,4.26261,1.85034,-0.0474364,-0.011059
14,0.0174497,0.0302239,0.0153,0.0305,60,2,63.3599,1.95545,-0.0444948,-0.0162799
15,-0.0174497,0.0302239,-0.018,0.0347,120,2,117.417,2.24027,-0.0378962,-0.0158807
16,-0.0348995,-3.05101e-09,-0.0277,-0.0005,180,2,181.034,1.58758,-0.0352516,-0.00998191
17,-0.0174497,-0.0302239,-0.016,-0.0272,240,2,239.534,1.8084,-0.0379853,-0.00524029
18,0.0174497,-0.0302239,0.0119,-0.0282,300,2,292.879,1.75402,-0.0446852,-0.00484966
19,0.052336,3.24517e-18,0.0487,-0.0017,3.55271e-15,3,358.001,2.79309,-0.0511488,-0.0111597
20,0.026168,0.0453243,0.022,0.0445,60,3,63.693,2.84538,-0.0459052,-0.0194041
21,-0.026168,0.0453243,-0.0236,0.0452,120,3,117.57,2.92282,-0.036551,-0.0193007
22,-0.052336,-4.57535e-09,-0.0509,0.0011,180,3,178.762,2.91833,-0.0313217,-0.00996723
23,-0.026168,-0.0453243,-0.0245,-0.0449,240,3,241.381,2.93191,-0.0363507,-0.00210452
24,0.026168,-0.0453243,0.0217,-0.0469,300,3,294.829,2.9622,-0.0464569,-0.0019699
25,0.0697565,4.32536e-18,0.0726,0.0027,3.55271e-15,4,2.12985,4.16622,-0.0546726,-0.0108468
26,0.0348782,0.0604109,0.0319,0.0632,60,4,63.2178,4.05961,-0.04764,-0.0222961
27,-0.0348782,0.0604109,-0.0321,0.0638,120,4,116.709,4.09558,-0.0347376,-0.0221729
28,-0.0697565,-6.0983e-09,-0.0737,-0.0027,180,4,182.098,4.22939,-0.0280323,-0.00979078
29,-0.0348782,-0.0604109,-0.033,-0.0623,240,4,242.09,4.04273,-0.0347284,0.00154805
30,0.0348782,-0.0604109,0.0356,-0.0606,300,4,300.432,4.03027,-0.0483605,0.000961169
31,0.0871557,5.40423e-18,0.0872,0.0073,3.55271e-15,5,4.78539,5.02009,-0.0579047,-0.0111519
32,0.0435779,0.0754791,0.037,0.0773,60,5,64.4217,4.91622,-0.049473,-0.0253634
33,-0.0435779,0.0754791,-0.0453,0.0772,120,5,120.404,5.13538,-0.032934,-0.02482
34,-0.0871557,-7.6194e-09,-0.0841,-0.003,180,5,182.043,4.82735,-0.0247211,-0.00988303
35,-0.0435779,-0.0754791,-0.0374,-0.0759,240,5,243.768,4.85385,-0.0332597,0.00421061
36,0.0435779,-0.0754791,0.0442,-0.0795,300,5,299.073,5.21891,-0.049902,0.0036868
37,0.104528,6.48145e-18,0.1048,-0.0022,3.55271e-15,6,358.797,6.01699,-0.0610972,-0.0112634
38,0.0522642,0.0905243,0.0499,0.0903,60,6,61.0749,5.92175,-0.051207,-0.0283995
39,-0.0522642,0.0905243,-0.0536,0.087,120,6,121.637,5.86505,-0.0310633,-0.0275383
