id,X,Y,x_light,y_light,Extrapolated
0,0.7493976354598999,-0.78570556640625,-0.2304,0.1792,True
1,0.6578369140625,-0.8013801574707031,-0.2048,0.1792,True
2,0.5674383462658765,-0.8167736059741106,-0.1792,0.1792,True
3,0.46493329107761383,-0.8313875198364258,-0.1536,0.1792,True
4,0.35301971435546875,-0.8386688232421875,-0.128,0.1792,True
5,0.2353849286355265,-0.845175284782108,-0.1024,0.1792,True
6,0.13084570718306487,-0.8466203765790513,-0.0768,0.1792,True
7,0.02318355434122558,-0.8494036807267801,-0.0512,0.1792,True
8,-0.08373623166979341,-0.8480074393534902,-0.0256,0.1792,True
9,-0.194806842451017,-0.8407875769410268,0.0,0.1792,True
10,-0.3018455505371094,-0.8309535980224609,0.0256,0.1792,True
11,-0.414093017578125,-0.8200836181640625,0.0512,0.1792,True
12,-0.5186386108398438,-0.8037948608398438,0.0768,0.1792,True
13,-0.6223793029785156,-0.7845077514648438,0.1024,0.1792,True
14,-0.7227325439453125,-0.7681388854980469,0.128,0.1792,True
15,-0.8159670829772949,-0.7446708679199219,0.1536,0.1792,True
16,0.7686043044230624,-0.6978586540712851,-0.2304,0.1536,True
17,0.6755562012289684,-0.7130736226683302,-0.2048,0.1536,True
18,0.5777697737101755,-0.7266173807701866,-0.1792,0.1536,True
19,0.4773947576768518,-0.7391596632312336,-0.1536,0.1536,True
20,0.36784,-0.75293,-0.128,0.1536,False
21,0.25373,-0.75385,-0.1024,0.1536,False
22,0.13863,-0.75619,-0.0768,0.1536,False
23,0.02657,-0.7562,-0.0512,0.1536,False
24,-0.08464,-0.75465,-0.0256,0.1536,False
25,-0.19716,-0.74698,0.0,0.1536,False
26,-0.30843,-0.73861,0.0256,0.1536,False
27,-0.42755,-0.72789,0.0512,0.1536,False
28,-0.5312623467834231,-0.7117390302180071,0.0768,0.1536,True
29,-0.6373377551215724,-0.6969883659846189,0.1024,0.1536,True
30,-0.7369778208559745,-0.6774027744892281,0.128,0.1536,True
31,-0.8320608086967201,-0.651640195864055,0.1536,0.1536,True
32,0.7889633178710938,-0.6059751510620117,-0.2304,0.128,True
33,0.6925926208496094,-0.6180191040039062,-0.2048,0.128,True
34,0.593048095703125,-0.6300344467163086,-0.1792,0.128,True
35,0.4873,-0.64256,-0.1536,0.128,False
36,0.37653,-0.64609,-0.128,0.128,False
37,0.25896,-0.65147,-0.1024,0.128,False
38,0.14719,-0.65407,-0.0768,0.128,False
39,0.03407,-0.65881,-0.0512,0.128,False
40,-0.08458,-0.6585,-0.0256,0.128,False
41,-0.19768,-0.65025,0.0,0.128,False
42,-0.31464,-0.64229,0.0256,0.128,False
43,-0.43123,-0.63029,0.0512,0.128,False
44,-0.54566,-0.61568,0.0768,0.128,False
45,-0.6495504379272461,-0.5994911193847656,0.1024,0.128,True
46,-0.7508432013764479,-0.5776857439973935,0.128,0.128,True
47,-0.8472308591008186,-0.5569992065429688,0.1536,0.128,True
48,0.8090972900390625,-0.4994773864746094,-0.2304,0.1024,True
49,0.7110939025878906,-0.5150718688964844,-0.2048,0.1024,True
50,0.60721,-0.52559,-0.1792,0.1024,False
51,0.50002,-0.53844,-0.1536,0.1024,False
52,0.38905,-0.54423,-0.128,0.1024,False
