Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
1,-4.26295e-17,-0,-0.0089,-0.0032,0,-2.44249e-15,199.776,0.541764,-0.049649,0.00510757
2,0,0,-0.0044,0.0007,60,0,170.961,0.255644,-0.0503647,0.0047476
3,-0,0,-0.0007,0.0048,120,0,98.2971,0.277659,-0.0511254,0.00416386
4,-0,-0,-0.008,0.0047,180,0,149.566,0.531555,-0.0508708,0.00359779
5,-0,-0,-0.004,0.0007,240,0,170.074,0.23239,-0.0504369,0.00363031
6,0,-0,-0.0058,0.0043,300,0,143.448,0.413542,-0.0498573,0.00392657
7,0.0174524,1.08216e-18,0.0079,0.0003,3.55271e-15,1,2.17474,0.45284,-0.0536115,0.00445791
8,0.0087262,0.0151142,0.0038,0.0204,60,1,79.4482,1.1891,-0.0523866,0.000687949
9,-0.0087262,0.0151142,-0.0088,0.0127,120,1,124.719,0.885365,-0.0490625,0.000801488
10,-0.0174524,-1.52574e-09,-0.0237,0.0045,180,1,169.249,1.38225,-0.0462963,0.00421397
11,-0.0087262,-0.0151142,-0.0153,-0.0118,240,1,217.641,1.10712,-0.0484607,0.0070782
12,0.0087262,-0.0151142,-0.0007,-0.0116,300,1,266.547,0.665879,-0.0521029,0.00747589
13,0.0348995,2.164e-18,0.0277,0.0007,3.55271e-15,2,1.4476,1.58782,-0.0579673,0.00488055
14,0.0174497,0.0302239,0.0196,0.0325,60,2,58.9068,2.17502,-0.0547726,-0.00225367
15,-0.0174497,0.0302239,-0.0131,0.0323,120,2,112.076,1.99743,-0.0474383,-0.00274012
16,-0.0348995,-3.05101e-09,-0.0318,0.0043,180,2,172.299,1.83888,-0.0429681,0.00399204
17,-0.0174497,-0.0302239,-0.0231,-0.0279,240,2,230.377,2.07585,-0.0465203,0.0108804
18,0.0174497,-0.0302239,0.0163,-0.0277,300,2,300.475,1.84186,-0.053903,0.0105524
19,0.052336,3.24517e-18,0.0478,0.0047,3.55271e-15,3,5.61563,2.753,-0.0622023,0.00450617
20,0.026168,0.0453243,0.0239,0.044,60,3,61.49,2.8701,-0.0562726,-0.00521412
21,-0.026168,0.0453243,-0.0249,0.0403,120,3,121.711,2.7152,-0.0455443,-0.00574746
22,-0.052336,-4.57535e-09,-0.0548,0.004,180,3,175.825,3.14977,-0.038961,0.00360192
23,-0.026168,-0.0453243,-0.026,-0.0403,240,3,237.171,2.74894,-0.0445581,0.0138905
24,0.026168,-0.0453243,0.0253,-0.0443,300,3,299.731,2.92423,-0.0562167,0.0145578
25,0.0697565,4.32536e-18,0.0672,0.0002,3.55271e-15,4,0.170523,3.85321,-0.0658323,0.00459498
26,0.0348782,0.0604109,0.0359,0.0651,60,4,61.1251,4.26347,-0.0585809,-0.00972691
