Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.227499,0.00436566
2,45,0,0.707107,0,-0.227619,0.0046282
3,45,0,0.707107,0,-0.228169,0.00430758
4,45,0,0.707107,0,-0.228344,0.00413964
5,45,0,0.707107,0,-0.227675,0.00356676
6,45,0,0.707107,0,-0.227973,0.00469317
7,45,0,0.707107,0,-0.228108,0.00429641
8,45,0,0.707107,0,-0.228317,0.00429451
9,45,0,0.707107,0,-0.22714,0.00435014
10,45,0,0.707107,0,-0.228159,0.00436933
11,45.8161,0,0.717107,0,-0.2317,0.00433252
12,45.8161,0,0.717107,0,-0.23055,0.0038143
13,45.8161,0,0.717107,0,-0.231102,0.00491323
14,45.8161,0,0.717107,0,-0.230814,0.00430481
15,45.8161,0,0.717107,0,-0.231067,0.0043674
16,45.8161,0,0.717107,0,-0.231185,0.00497535
17,45.8161,0,0.717107,0,-0.230825,0.00440351
18,45.8161,0,0.717107,0,-0.231054,0.00452958
19,45.8161,0,0.717107,0,-0.230755,0.00435047
20,45.8161,0,0.717107,0,-0.231279,0.00469145
21,46.6444,0,0.727107,0,-0.234767,0.00491683
22,46.6444,0,0.727107,0,-0.234021,0.00475065
23,46.6444,0,0.727107,0,-0.234096,0.00413679
24,46.6444,0,0.727107,0,-0.234071,0.00439819
25,46.6444,0,0.727107,0,-0.234214,0.00398535
26,46.6444,0,0.727107,0,-0.234467,0.00480769
27,46.6444,0,0.727107,0,-0.23447,0.00448679
28,46.6444,0,0.727107,0,-0.234511,0.00358722
29,46.6444,0,0.727107,0,-0.234187,0.00486539
30,46.6444,0,0.727107,0,-0.234559,0.00419807
31,47.4855,0,0.737107,0,-0.237559,0.00485104
32,47.4855,0,0.737107,0,-0.237773,0.00444613
33,47.4855,0,0.737107,0,-0.23766,0.00478446
34,47.4855,0,0.737107,0,-0.237409,0.00447942
35,47.4855,0,0.737107,0,-0.237737,0.0045928
36,47.4855,0,0.737107,0,-0.237718,0.00465182
37,47.4855,0,0.737107,0,-0.237515,0.00443664
38,47.4855,0,0.737107,0,-0.238079,0.00461597
39,47.4855,0,0.737107,0,-0.237869,0.00447193
40,47.4855,0,0.737107,0,-0.237896,0.00439712
41,48.3404,0,0.747107,0,-0.240646,0.00461008
42,48.3404,0,0.747107,0,-0.241569,0.0050261
43,48.3404,0,0.747107,0,-0.240831,0.00477541
44,48.3404,0,0.747107,0,-0.240914,0.00497006
45,48.3404,0,0.747107,0,-0.241028,0.00468322
46,48.3404,0,0.747107,0,-0.240588,0.0047241
47,48.3404,0,0.747107,0,-0.241581,0.00540962
48,48.3404,0,0.747107,0,-0.24107,0.00460829
49,48.3404,0,0.747107,0,-0.240197,0.00438404
50,48.3404,0,0.747107,0,-0.24072,0.00503883
51,49.2098,0,0.757107,0,-0.243985,0.00520911
52,49.2098,0,0.757107,0,-0.244244,0.00516078
53,49.2098,0,0.757107,0,-0.243715,0.00478944
54,49.2098,0,0.757107,0,-0.244769,0.00457234
55,49.2098,0,0.757107,0,-0.244363,0.00466872
56,49.2098,0,0.757107,0,-0.243392,0.00481916
57,49.2098,0,0.757107,0,-0.243109,0.00471815
58,49.2098,0,0.757107,0,-0.243313,0.00484292
59,49.2098,0,0.757107,0,-0.243915,0.00501739
60,49.2098,0,0.757107,0,-0.243183,0.00474782
61,50.0948,0,0.767107,0,-0.247119,0.00568672
62,50.0948,0,0.767107,0,-0.246683,0.00518583
63,50.0948,0,0.767107,0,-0.247607,0.00539605
64,50.0948,0,0.767107,0,-0.247646,0.00509035
65,50.0948,0,0.767107,0,-0.247161,0.00514388
66,50.0948,0,0.767107,0,-0.247172,0.00448385
67,50.0948,0,0.767107,0,-0.247777,0.00532498
68,50.0948,0,0.767107,0,-0.246257,0.00519507
69,50.0948,0,0.767107,0,-0.247417,0.00492334
70,50.0948,0,0.767107,0,-0.246688,0.00475524
71,50.9964,0,0.777107,0,-0.250403,0.0055148
72,50.9964,0,0.777107,0,-0.250821,0.00432449
73,50.9964,0,0.777107,0,-0.250065,0.00537046
74,50.9964,0,0.777107,0,-0.250398,0.00466644
75,50.9964,0,0.777107,0,-0.251031,0.00547988
76,50.9964,0,0.777107,0,-0.251061,0.00445301
77,50.9964,0,0.777107,0,-0.250422,0.00522091
78,50.9964,0,0.777107,0,-0.249645,0.00554424
79,50.9964,0,0.777107,0,-0.249903,0.00517574
80,50.9964,0,0.777107,0,-0.250161,0.00574935
81,51.9159,0,0.787107,0,-0.253804,0.00475486
82,51.9159,0,0.787107,0,-0.253682,0.00510379
83,51.9159,0,0.787107,0,-0.253696,0.0048217
84,51.9159,0,0.787107,0,-0.253597,0.00474285
85,51.9159,0,0.787107,0,-0.25462,0.0041628
86,51.9159,0,0.787107,0,-0.253597,0.00506081
87,51.9159,0,0.787107,0,-0.254218,0.00527027
88,51.9159,0,0.787107,0,-0.254255,0.00505599
89,51.9159,0,0.787107,0,-0.253625,0.00497512
90,51.9159,0,0.787107,0,-0.254141,0.00444676
91,52.8547,0,0.797107,0,-0.256615,0.00559016
92,52.8547,0,0.797107,0,-0.257259,0.00516499
93,52.8547,0,0.797107,0,-0.257372,0.00400505
94,52.8547,0,0.797107,0,-0.257714,0.00591173
95,52.8547,0,0.797107,0,-0.257265,0.00550934
96,52.8547,0,0.797107,0,-0.257526,0.0050622
97,52.8547,0,0.797107,0,-0.256691,0.00439796
98,52.8547,0,0.797107,0,-0.256601,0.00486371
99,52.8547,0,0.797107,0,-0.25667,0.00485592
100,52.8547,0,0.797107,0,-0.257462,0.00556517
101,53.8142,0,0.807107,0,-0.260871,0.00524186
102,53.8142,0,0.807107,0,-0.260858,0.00530705
103,53.8142,0,0.807107,0,-0.260662,0.0055368
104,53.8142,0,0.807107,0,-0.260628,0.00544886
105,53.8142,0,0.807107,0,-0.260734,0.00538706
106,53.8142,0,0.807107,0,-0.260652,0.00500943
107,53.8142,0,0.807107,0,-0.26054,0.00503785
108,53.8142,0,0.807107,0,-0.259995,0.00581114
109,53.8142,0,0.807107,0,-0.26113,0.00578377
110,53.8142,0,0.807107,0,-0.260009,0.00525026
111,54.7962,0,0.817107,0,-0.264381,0.00568621
112,54.7962,0,0.817107,0,-0.263708,0.0057484
113,54.7962,0,0.817107,0,-0.264234,0.0053473
114,54.7962,0,0.817107,0,-0.264934,0.00508687
115,54.7962,0,0.817107,0,-0.264164,0.0054036
116,54.7962,0,0.817107,0,-0.263448,0.00587171
117,54.7962,0,0.817107,0,-0.264435,0.00541591
118,54.7962,0,0.817107,0,-0.265359,0.00559032
119,54.7962,0,0.817107,0,-0.263513,0.00498983
120,54.7962,0,0.817107,0,-0.264219,0.00561217
121,55.8027,0,0.827107,0,-0.267338,0.00610072
122,55.8027,0,0.827107,0,-0.26753,0.00527039
123,55.8027,0,0.827107,0,-0.267786,0.00563639
124,55.8027,0,0.827107,0,-0.267525,0.00597564
125,55.8027,0,0.827107,0,-0.267881,0.00578534
126,55.8027,0,0.827107,0,-0.267878,0.00651681
127,55.8027,0,0.827107,0,-0.267738,0.00503322
128,55.8027,0,0.827107,0,-0.268187,0.00491902
129,55.8027,0,0.827107,0,-0.26745,0.00548866
130,55.8027,0,0.827107,0,-0.267666,0.00549783
131,56.8358,0,0.837107,0,-0.272214,0.0059713
132,56.8358,0,0.837107,0,-0.271369,0.00554419
133,56.8358,0,0.837107,0,-0.271568,0.00592944
134,56.8358,0,0.837107,0,-0.271375,0.0057714
135,56.8358,0,0.837107,0,-0.271599,0.00587516
136,56.8358,0,0.837107,0,-0.271811,0.00622969
137,56.8358,0,0.837107,0,-0.272186,0.00500298
138,56.8358,0,0.837107,0,-0.271069,0.00517057
139,56.8358,0,0.837107,0,-0.271795,0.00563321
