id,X,Y,x_light,y_light,elevation,azimuth
0,NaN,NaN,-0.3072,0.2816,NaN,NaN
1,NaN,NaN,-0.2816,0.2816,NaN,NaN
2,NaN,NaN,-0.256,0.2816,NaN,NaN
3,NaN,NaN,-0.2304,0.2816,NaN,NaN
4,NaN,NaN,-0.2048,0.2816,NaN,NaN
5,NaN,NaN,-0.1792,0.2816,NaN,NaN
6,NaN,NaN,-0.1536,0.2816,NaN,NaN
7,NaN,NaN,-0.128,0.2816,NaN,NaN
8,NaN,NaN,-0.1024,0.2816,NaN,NaN
9,NaN,NaN,-0.0768,0.2816,NaN,NaN
10,NaN,NaN,-0.0512,0.2816,NaN,NaN
11,NaN,NaN,-0.0256,0.2816,NaN,NaN
12,NaN,NaN,0.0,0.2816,NaN,NaN
13,NaN,NaN,0.0256,0.2816,NaN,NaN
14,NaN,NaN,0.0512,0.2816,NaN,NaN
15,NaN,NaN,0.0768,0.2816,NaN,NaN
16,NaN,NaN,0.1024,0.2816,NaN,NaN
17,NaN,NaN,0.128,0.2816,NaN,NaN
18,NaN,NaN,0.1536,0.2816,NaN,NaN
19,NaN,NaN,0.1792,0.2816,NaN,NaN
20,NaN,NaN,0.2048,0.2816,NaN,NaN
21,NaN,NaN,0.2304,0.2816,NaN,NaN
22,NaN,NaN,-0.3072,0.256,NaN,NaN
23,NaN,NaN,-0.2816,0.256,NaN,NaN
24,NaN,NaN,-0.256,0.256,NaN,NaN
25,NaN,NaN,-0.2304,0.256,NaN,NaN
26,NaN,NaN,-0.2048,0.256,NaN,NaN
27,NaN,NaN,-0.1792,0.256,NaN,NaN
28,0.34147,-0.87034,-0.1536,0.256,69.2168,291.4221
29,0.24738,-0.88452,-0.128,0.256,66.7023,285.6251
30,0.16037,-0.89719,-0.1024,0.256,65.701,280.1344
31,0.07438,-0.90017,-0.0768,0.256,64.587,274.7236
32,-0.00929,-0.90032,-0.0512,0.256,64.2065,269.4088
33,-0.09339,-0.89696,-0.0256,0.256,64.3968,264.0559
34,-0.17534,-0.89189,0.0,0.256,65.3623,258.8778
35,-0.26464,-0.88417,0.0256,0.256,67.3575,253.3371
36,-0.35268,-0.86996,0.0512,0.256,69.8393,247.9325
37,NaN,NaN,0.0768,0.256,NaN,NaN
38,NaN,NaN,0.1024,0.256,NaN,NaN
39,NaN,NaN,0.128,0.256,NaN,NaN
40,NaN,NaN,0.1536,0.256,NaN,NaN
41,NaN,NaN,0.1792,0.256,NaN,NaN
42,NaN,NaN,0.2048,0.256,NaN,NaN
43,NaN,NaN,0.2304,0.256,NaN,NaN
44,NaN,NaN,-0.3072,0.2304,NaN,NaN
45,NaN,NaN,-0.2816,0.2304,NaN,NaN
46,NaN,NaN,-0.256,0.2304,NaN,NaN
47,NaN,NaN,-0.2304,0.2304,NaN,NaN
48,0.52452,-0.77494,-0.2048,0.2304,69.3518,304.0922
49,0.43976,-0.79649,-0.1792,0.2304,65.4815,298.9041
50,0.35341,-0.8134,-0.1536,0.2304,62.4811,293.4842
51,0.25929,-0.82647,-0.128,0.2304,60.0188,287.4183
52,0.16823,-0.83507,-0.1024,0.2304,58.4131,281.3901
53,0.07849,-0.83594,-0.0768,0.2304,57.0997,275.364
54,-0.00926,-0.84155,-0.0512,0.2304,57.3096,269.3696
55,-0.09762,-0.83611,-0.0256,0.2304,57.3296,263.3406
56,-0.18557,-0.8319,0.0,0.2304,58.4678,257.425
57,-0.27474,-0.82349,0.0256,0.2304,60.2399,251.5498
58,-0.37006,-0.80883,0.0512,0.2304,62.8063,245.4147
59,-0.45082,-0.79577,0.0768,0.2304,66.1486,240.4676
60,-0.53005,-0.7746,0.1024,0.2304,69.8167,235.6166
61,NaN,NaN,0.128,0.2304,NaN,NaN
62,NaN,NaN,0.1536,0.2304,NaN,NaN
63,NaN,NaN,0.1792,0.2304,NaN,NaN
64,NaN,NaN,0.2048,0.2304,NaN,NaN
65,NaN,NaN,0.2304,0.2304,NaN,NaN
66,NaN,NaN,-0.3072,0.2048,NaN,NaN
67,NaN,NaN,-0.2816,0.2048,NaN,NaN
68,NaN,NaN,-0.256,0.2048,NaN,NaN
69,0.62527,-0.68628,-0.2304,0.2048,68.1881,312.3367
70,0.54277,-0.71124,-0.2048,0.2048,63.468,307.3484
71,0.4546,-0.73006,-0.1792,0.2048,59.3198,301.91
72,0.36362,-0.7458,-0.1536,0.2048,56.0701,295.9919
73,0.27068,-0.75783,-0.128,0.2048,53.5832,289.6556
74,0.17738,-0.76195,-0.1024,0.2048,51.4739,283.1049
75,0.08177,-0.77021,-0.0768,0.2048,50.7632,276.0602
76,-0.0112,-0.76957,-0.0512,0.2048,50.3226,269.1662
77,-0.09812,-0.76633,-0.0256,0.2048,50.5867,262.7036
78,-0.19348,-0.76332,0.0,0.2048,51.9487,255.7767
79,-0.29032,-0.75153,0.0256,0.2048,53.6737,248.8782
80,-0.37964,-0.73971,0.0512,0.2048,56.2473,242.8318
81,-0.46953,-0.72514,0.0768,0.2048,59.7549,237.0768
82,-0.55014,-0.70648,0.1024,0.2048,63.5618,232.0919
83,-0.62496,-0.6848,0.128,0.2048,67.9881,227.6159
84,NaN,NaN,0.1536,0.2048,NaN,NaN
85,NaN,NaN,0.1792,0.2048,NaN,NaN
86,NaN,NaN,0.2048,0.2048,NaN,NaN
87,NaN,NaN,0.2304,0.2048,NaN,NaN
88,NaN,NaN,-0.3072,0.1792,NaN,NaN
89,NaN,NaN,-0.2816,0.1792,NaN,NaN
90,0.71899,-0.59335,-0.256,0.1792,68.7816,320.4687
91,0.64065,-0.6158,-0.2304,0.1792,62.7001,316.133
92,0.55513,-0.63496,-0.2048,0.1792,57.5022,311.1624
93,0.46891,-0.65506,-0.1792,0.1792,53.6676,305.5961
94,0.37494,-0.66818,-0.1536,0.1792,50.0128,299.2984
95,0.28055,-0.67867,-0.128,0.1792,47.2541,292.4593
96,0.18499,-0.68517,-0.1024,0.1792,45.2108,285.1091
97,0.08681,-0.69034,-0.0768,0.1792,44.0891,277.1673
98,-0.00968,-0.69127,-0.0512,0.1792,43.7361,269.1977
99,-0.10538,-0.68803,-0.0256,0.1792,44.1112,261.2921
100,-0.20145,-0.6831,0.0,0.1792,45.413,253.5689
101,-0.29693,-0.67405,0.0256,0.1792,47.4386,246.2257
102,-0.39339,-0.66207,0.0512,0.1792,50.3651,239.282
103,-0.48389,-0.64928,0.0768,0.1792,54.0727,233.3039
104,-0.56974,-0.63147,0.1024,0.1792,58.2666,227.9418
105,-0.64804,-0.61289,0.128,0.1792,63.1204,223.4032
106,-0.71612,-0.59311,0.1536,0.1792,68.4103,219.6325
107,NaN,NaN,0.1792,0.1792,NaN,NaN
108,NaN,NaN,0.2048,0.1792,NaN,NaN
109,NaN,NaN,0.2304,0.1792,NaN,NaN
110,NaN,NaN,-0.3072,0.1536,NaN,NaN
111,NaN,NaN,-0.2816,0.1536,NaN,NaN
112,0.7337,-0.51827,-0.256,0.1536,63.9338,324.7634
113,0.65477,-0.54341,-0.2304,0.1536,58.3089,320.3099
114,0.57237,-0.55525,-0.2048,0.1536,52.8863,315.8698
115,0.48379,-0.57062,-0.1792,0.1536,48.4264,310.2924
116,0.38686,-0.58205,-0.1536,0.1536,44.3378,303.61
117,0.28862,-0.59375,-0.128,0.1536,41.3138,295.9242
118,0.18746,-0.59866,-0.1024,0.1536,38.8529,287.387
119,0.08996,-0.60474,-0.0768,0.1536,37.6904,278.4612
120,-0.00747,-0.60472,-0.0512,0.1536,37.212,269.2923
121,-0.10674,-0.60282,-0.0256,0.1536,37.7485,259.9588
122,-0.20654,-0.59745,0.0,0.1536,39.2084,250.9296
123,-0.30808,-0.58867,0.0256,0.1536,41.6374,242.3747
124,-0.40657,-0.57677,0.0512,0.1536,44.8833,234.8197
125,-0.49799,-0.56491,0.0768,0.1536,48.8572,228.6026
126,-0.58579,-0.54845,0.1024,0.1536,53.366,223.1145
127,-0.66766,-0.53036,0.128,0.1536,58.5036,218.4621
128,-0.73727,-0.51544,0.1536,0.1536,64.103,214.9582
129,NaN,NaN,0.1792,0.1536,NaN,NaN
130,NaN,NaN,0.2048,0.1536,NaN,NaN
131,NaN,NaN,0.2304,0.1536,NaN,NaN
132,NaN,NaN,-0.3072,0.128,NaN,NaN
133,0.82303,-0.41471,-0.2816,0.128,67.1624,333.2573
134,0.74995,-0.43754,-0.256,0.128,60.2565,329.7396
135,0.67265,-0.45578,-0.2304,0.128,54.3432,325.8789
136,0.5869,-0.46922,-0.2048,0.128,48.7128,321.3581
137,0.49467,-0.48041,-0.1792,0.128,43.5952,315.8379
138,0.40003,-0.49207,-0.1536,0.128,39.3576,309.1095
139,0.30027,-0.49946,-0.128,0.128,35.6457,301.0138
140,0.19604,-0.50922,-0.1024,0.128,33.0693,291.0558
141,0.09698,-0.513,-0.0768,0.128,31.4723,280.7051
142,-0.00544,-0.51391,-0.0512,0.128,30.9265,269.3935
143,-0.10957,-0.51035,-0.0256,0.128,31.4651,257.8828
144,-0.21237,-0.50517,0.0,0.128,33.2295,247.1984
145,-0.31391,-0.49657,0.0256,0.128,35.9777,237.7007
146,-0.41319,-0.48505,0.0512,0.128,39.5819,229.574
147,-0.51069,-0.47464,0.0768,0.128,44.2028,222.9047
148,-0.59908,-0.46035,0.1024,0.128,49.0713,217.5397
149,-0.68164,-0.44435,0.128,0.128,54.4573,213.0997
150,-0.75408,-0.42886,0.1536,0.128,60.1695,209.6277
151,-0.8221,-0.40799,0.1792,0.128,66.6024,206.3942
152,NaN,NaN,0.2048,0.128,NaN,NaN
153,NaN,NaN,0.2304,0.128,NaN,NaN
154,NaN,NaN,-0.3072,0.1024,NaN,NaN
155,0.83907,-0.32829,-0.2816,0.1024,64.2907,338.6318
156,0.76167,-0.35032,-0.256,0.1024,56.9685,335.3006
157,0.68668,-0.36362,-0.2304,0.1024,50.9879,332.0973
158,0.59769,-0.3757,-0.2048,0.1024,44.9074,327.8471
159,0.50703,-0.38771,-0.1792,0.1024,39.6635,322.596
160,0.41081,-0.3961,-0.1536,0.1024,34.7967,316.0444
161,0.30779,-0.40473,-0.128,0.1024,30.5619,307.2523
162,0.20612,-0.41115,-0.1024,0.1024,27.3822,296.6258
163,0.10164,-0.41366,-0.0768,0.1024,25.2117,283.8046
164,-0.00523,-0.41566,-0.0512,0.1024,24.563,269.2791
165,-0.10924,-0.41393,-0.0256,0.1024,25.3472,255.2162
166,-0.216,-0.40634,0.0,0.1024,27.3989,242.006
167,-0.32147,-0.39944,0.0256,0.1024,30.8461,231.1728
168,-0.42306,-0.39006,0.0512,0.1024,35.1302,222.676
169,-0.52006,-0.3778,0.0768,0.1024,40.0011,215.9967
170,-0.60914,-0.36575,0.1024,0.1024,45.2764,210.9822
171,-0.69514,-0.35382,0.128,0.1024,51.2611,206.9757
172,-0.76856,-0.33593,0.1536,0.1024,57.0104,203.6097
173,-0.83536,-0.32379,0.1792,0.1024,63.6264,201.1866
174,-0.89324,-0.30288,0.2048,0.1024,70.595,198.7308
175,NaN,NaN,0.2304,0.1024,NaN,NaN
176,NaN,NaN,-0.3072,0.0768,NaN,NaN
177,0.84738,-0.24179,-0.2816,0.0768,61.7876,344.0745
178,0.77602,-0.25579,-0.256,0.0768,54.7945,341.7569
179,0.69909,-0.26694,-0.2304,0.0768,48.4451,339.1012
180,0.61118,-0.27775,-0.2048,0.0768,42.1699,335.5606
181,0.51811,-0.28659,-0.1792,0.0768,36.3055,331.051
182,0.42094,-0.29664,-0.1536,0.0768,30.9949,324.8273
183,0.31977,-0.3005,-0.128,0.0768,26.0279,316.7794
184,0.21194,-0.30645,-0.1024,0.0768,21.876,304.6676
185,0.10494,-0.31104,-0.0768,0.0768,19.1635,288.6436
186,-0.00159,-0.31334,-0.0512,0.0768,18.2609,269.7093
187,-0.1116,-0.30989,-0.0256,0.0768,19.2307,250.1946
188,-0.22037,-0.30611,0.0,0.0768,22.1592,234.2497
189,-0.32705,-0.30099,0.0256,0.0768,26.3897,222.6239
190,-0.43133,-0.28671,0.0512,0.0768,31.1933,213.6124
191,-0.52922,-0.27888,0.0768,0.0768,36.7414,207.7876
192,-0.61905,-0.2693,0.1024,0.0768,42.4611,203.5101
193,-0.7044,-0.25465,0.128,0.0768,48.5053,199.8756
194,-0.77917,-0.24581,0.1536,0.0768,54.788,197.5093
195,-0.84797,-0.23411,0.1792,0.0768,61.6054,195.4339
196,-0.90643,-0.21732,0.2048,0.0768,68.7674,193.4824
197,NaN,NaN,0.2304,0.0768,NaN,NaN
198,NaN,NaN,-0.3072,0.0512,NaN,NaN
199,0.85492,-0.15054,-0.2816,0.0512,60.2355,350.0134
200,0.78525,-0.16073,-0.256,0.0512,53.2765,348.4321
201,0.70417,-0.16824,-0.2304,0.0512,46.3848,346.5628
202,0.61958,-0.18108,-0.2048,0.0512,40.2031,343.7083
203,0.52684,-0.18541,-0.1792,0.0512,33.9531,340.6116
204,0.42834,-0.19444,-0.1536,0.0512,28.0607,335.5849
205,0.32599,-0.19716,-0.128,0.0512,22.3941,328.8343
206,0.22043,-0.20173,-0.1024,0.0512,17.3858,317.5363
207,0.10874,-0.20471,-0.0768,0.0512,13.403,297.9768
208,-0.00176,-0.20275,-0.0512,0.0512,11.6983,269.5026
209,-0.11154,-0.2012,-0.0256,0.0512,13.3,240.9972
210,-0.22404,-0.19886,0.0,0.0512,17.4315,221.5926
211,-0.33385,-0.19279,0.0256,0.0512,22.6759,210.0054
212,-0.43761,-0.18595,0.0512,0.0512,28.3905,203.0217
213,-0.53496,-0.17935,0.0768,0.0512,34.3484,198.5342
214,-0.62432,-0.17257,0.1024,0.0512,40.3708,195.4515
215,-0.70772,-0.16251,0.128,0.0512,46.5636,192.9323
