Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,0.04,-0.00710485,2.52554,225.0,237.719,257.953,261.234,241.531,998.437,23.809,25.836,26.164,24.191,23.809
2,0.0311593,0.0311593,0.0240826,-0.0238629,2.52561,45.0,237.031,249.047,260.906,248.938,995.922,23.8,25.007,26.197,24.996,23.8
3,-0.0311593,0.0311594,0.0401369,-0.0229959,2.52561,135.0,233.312,252.953,264.734,244.422,995.421,23.439,25.412,26.595,24.555,23.439
4,0.0311594,-0.0311593,0.0231476,-0.00770537,2.52561,315.0,240.672,252.312,256.0,244.641,993.625,24.222,25.393,25.764,24.621,24.222
5,0.0934769,0.031159,0.00919979,-0.0231178,5.65472,18.4349,239.422,244.219,255.422,251.109,990.172,24.18,24.664,25.796,25.36,24.18
6,0.031159,0.0934769,0.0246155,-0.037853,5.65472,71.565,232.438,244.547,263.406,251.109,991.5,23.443,24.664,26.566,25.326,23.443
7,-0.0311589,0.0934769,0.0397973,-0.037482,5.65472,108.435,230.703,249.984,269.297,248.828,998.812,23.098,25.028,26.962,24.912,23.098
8,-0.0934769,0.031159,0.0546957,-0.0231133,5.65472,161.565,229.641,256.078,268.328,240.375,994.422,23.093,25.751,26.983,24.172,23.093
9,-0.0934769,-0.0311589,0.0545094,-0.00798966,5.65472,198.435,232.391,259.406,263.375,236.344,991.516,23.438,26.163,26.563,23.837,23.438
10,-0.0311589,-0.0934769,0.0392578,0.00709931,5.65472,251.565,240.875,261.172,256.906,238.062,997.015,24.16,26.195,25.768,23.877,23.877
11,0.031159,-0.0934769,0.023429,0.00733827,5.65472,288.435,244.344,256.484,252.344,241.188,994.36,24.573,25.794,25.378,24.256,24.256
12,0.0934769,-0.0311589,0.00837726,-0.00884789,5.65472,341.565,244.625,248.969,253.203,249.203,996.0,24.561,24.997,25.422,25.02,24.561
13,0.0934768,0.0934768,0.010307,-0.0377716,7.59652,45.0,237.688,242.953,261.703,256.672,999.016,23.792,24.319,26.196,25.692,23.792
14,-0.0934768,0.0934769,0.0543331,-0.0367552,7.59652,135.0,229.188,255.438,275.016,246.594,1006.236,22.777,25.385,27.331,24.507,22.777
15,-0.0934768,-0.0934768,0.0535252,0.00717285,7.59652,225.0,240.094,267.812,263.469,237.203,1008.578,23.805,26.553,26.123,23.519,23.519
16,0.0934768,-0.0934768,0.00892968,0.00617016,7.59652,315.0,251.031,256.016,252.422,248.406,1007.875,24.907,25.402,25.045,24.647,24.647
17,0.155794,0.0311589,-0.00519844,-0.0235953,9.14188,11.3099,246.109,244.0,255.344,258.453,1003.906,24.515,24.305,25.435,25.745,24.305
18,0.0311589,0.155794,0.0251871,-0.0517407,9.14188,78.6901,232.438,244.641,271.141,258.0,1006.22,23.1,24.313,26.946,25.641,23.1
19,-0.0311588,0.155794,0.0397547,-0.0514937,9.14188,101.31,229.734,248.75,275.766,254.672,1008.922,22.77,24.655,27.333,25.242,22.77
20,-0.155794,0.0311589,0.0686215,-0.0224717,9.14188,168.69,230.078,263.719,276.094,240.406,1010.297,22.773,26.103,27.328,23.796,22.773
21,-0.155794,-0.0311588,0.0687427,-0.00773084,9.14188,191.31,233.391,267.984,272.031,237.156,1010.562,23.095,26.518,26.919,23.468,23.095
22,-0.0311589,-0.155794,0.0382086,0.0211548,9.14188,258.69,247.562,267.953,256.172,237.984,1009.671,24.519,26.539,25.372,23.57,23.57
23,0.0311589,-0.155794,0.0236362,0.0212865,9.14188,281.31,251.656,264.484,252.844,241.781,1010.765,24.898,26.167,25.015,23.921,23.921
24,0.155794,-0.0311588,-0.00571341,-0.00919381,9.14188,348.69,252.453,250.188,254.219,257.75,1014.61,24.882,24.659,25.056,25.404,24.659
25,0.155794,0.0934767,-0.00529723,-0.0377002,10.468,30.9638,243.812,241.562,260.156,263.25,1008.78,24.169,23.946,25.789,26.096,23.946
26,0.0934767,0.155794,0.0105273,-0.0515853,10.468,59.0362,236.906,242.406,268.297,263.156,1010.765,23.438,23.982,26.544,26.035,23.438
27,-0.0934766,0.155794,0.054181,-0.0511632,10.468,120.964,227.922,253.531,281.375,252.0,1014.828,22.459,24.983,27.726,24.832,22.459
28,-0.155794,0.0934768,0.0690341,-0.0366363,10.468,149.036,227.641,260.672,281.203,244.25,1013.766,22.455,25.713,27.738,24.093,22.455
29,-0.155794,-0.0934767,0.0683755,0.00704138,10.468,210.964,237.203,272.297,268.234,234.141,1011.875,23.442,26.91,26.509,23.139,23.139
30,-0.0934767,-0.155794,0.0535444,0.0215476,10.468,239.036,244.0,272.312,260.172,234.359,1010.843,24.138,26.939,25.738,23.185,23.185
31,0.0934767,-0.155794,0.00859812,0.02062,10.468,300.964,254.797,259.891,248.734,245.156,1008.578,25.263,25.768,24.662,24.307,24.307
32,0.155794,-0.0934767,-0.00554511,0.00566937,10.468,329.036,254.172,251.656,248.531,251.594,1005.953,25.267,25.017,24.706,25.011,24.706
33,0.218112,0.0311589,-0.0193563,-0.0233718,12.7282,8.13011,247.781,238.641,249.781,259.922,996.125,24.874,23.957,25.075,26.093,23.957
34,0.155794,0.155795,-0.0043874,-0.0526957,12.7282,45.0,237.875,236.125,262.047,264.688,1000.735,23.77,23.595,26.185,26.449,23.595
35,0.0311589,0.218112,0.0255037,-0.0656703,12.7282,81.8699,227.156,238.797,272.625,258.828,997.406,22.775,23.942,27.333,25.95,22.775
36,-0.0311588,0.218112,0.0399925,-0.0651324,12.7282,98.1301,224.281,242.875,276.812,255.438,999.406,22.441,24.302,27.698,25.559,22.441
37,-0.155794,0.155795,0.0681233,-0.0507433,12.7282,135.0,222.969,254.938,282.812,246.188,1006.907,22.144,25.319,28.087,24.45,22.144
38,-0.218112,0.031159,0.0820114,-0.0227973,12.7282,171.87,226.641,266.641,279.547,236.75,1009.579,22.449,26.411,27.689,23.45,22.449
39,-0.218112,-0.0311588,0.0823307,-0.0083506,12.7282,188.13,229.891,271.094,275.703,233.719,1010.407,22.752,26.83,27.286,23.131,22.752
40,-0.155795,-0.155794,0.0678459,0.0209351,12.7282,225.0,240.344,275.516,264.047,230.656,1010.563,23.783,27.264,26.129,22.825,22.825
41,-0.0311589,-0.218112,0.0385976,0.0348433,12.7282,261.87,250.109,271.031,252.0,234.047,1007.187,24.832,26.91,25.02,23.238,23.238
42,0.0311589,-0.218112,0.0238095,0.0349994,12.7282,278.13,253.641,266.641,248.016,237.078,1005.376,25.228,26.522,24.669,23.581,23.581
43,0.155794,-0.155795,-0.00547264,0.0204913,12.7282,315.0,257.422,255.375,244.375,247.828,1005.0,25.614,25.41,24.316,24.66,24.316
44,0.218112,-0.0311589,-0.0197101,-0.00841171,12.7282,351.87,254.234,244.922,248.547,259.078,1006.781,25.252,24.327,24.687,25.733,24.327
