Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.148942,-0.0164322
2,45,0,0.707107,0,-0.148274,-0.0164164
3,45,0,0.707107,0,-0.148768,-0.0159935
4,45,0,0.707107,0,-0.148438,-0.015781
5,45,0,0.707107,0,-0.149018,-0.0164208
6,45.8161,0,0.717107,0,-0.151172,-0.0163459
7,45.8161,0,0.717107,0,-0.150997,-0.0162866
8,45.8161,0,0.717107,0,-0.152208,-0.0161525
9,45.8161,0,0.717107,0,-0.15143,-0.015773
10,45.8161,0,0.717107,0,-0.151748,-0.0164191
11,46.6444,0,0.727107,0,-0.154055,-0.0163213
12,46.6444,0,0.727107,0,-0.154077,-0.0157981
13,46.6444,0,0.727107,0,-0.154422,-0.0156647
14,46.6444,0,0.727107,0,-0.154135,-0.0161756
15,46.6444,0,0.727107,0,-0.154359,-0.015998
16,47.4855,0,0.737107,0,-0.15736,-0.0159701
17,47.4855,0,0.737107,0,-0.156907,-0.0155493
18,47.4855,0,0.737107,0,-0.157172,-0.0157265
19,47.4855,0,0.737107,0,-0.15628,-0.0160852
20,47.4855,0,0.737107,0,-0.157199,-0.0155945
21,48.3404,0,0.747107,0,-0.159952,-0.0155722
22,48.3404,0,0.747107,0,-0.159758,-0.0160231
23,48.3404,0,0.747107,0,-0.159672,-0.0159625
24,48.3404,0,0.747107,0,-0.160736,-0.0161707
25,48.3404,0,0.747107,0,-0.159079,-0.0160595
26,49.2098,0,0.757107,0,-0.162435,-0.0157849
27,49.2098,0,0.757107,0,-0.162703,-0.0157096
28,49.2098,0,0.757107,0,-0.161844,-0.0159306
29,49.2098,0,0.757107,0,-0.162492,-0.0156
30,49.2098,0,0.757107,0,-0.161939,-0.014779
31,50.0948,0,0.767107,0,-0.165675,-0.0159725
32,50.0948,0,0.767107,0,-0.165004,-0.0159522
33,50.0948,0,0.767107,0,-0.16535,-0.0151354
34,50.0948,0,0.767107,0,-0.165543,-0.0155135
35,50.0948,0,0.767107,0,-0.165807,-0.0151771
36,50.9964,0,0.777107,0,-0.167716,-0.0153527
37,50.9964,0,0.777107,0,-0.167611,-0.015334
38,50.9964,0,0.777107,0,-0.167896,-0.0154149
39,50.9964,0,0.777107,0,-0.16744,-0.0155887
40,50.9964,0,0.777107,0,-0.167881,-0.0153768
41,51.9159,0,0.787107,0,-0.170628,-0.0142816
42,51.9159,0,0.787107,0,-0.171056,-0.0153154
43,51.9159,0,0.787107,0,-0.170229,-0.0149478
44,51.9159,0,0.787107,0,-0.171098,-0.0154978
45,51.9159,0,0.787107,0,-0.17029,-0.0158252
46,52.8547,0,0.797107,0,-0.17241,-0.0148675
47,52.8547,0,0.797107,0,-0.17333,-0.0148492
48,52.8547,0,0.797107,0,-0.172575,-0.0150562
49,52.8547,0,0.797107,0,-0.172509,-0.0151604
50,52.8547,0,0.797107,0,-0.172691,-0.0149587
51,53.8142,0,0.807107,0,-0.175275,-0.015651
52,53.8142,0,0.807107,0,-0.175542,-0.0148561
53,53.8142,0,0.807107,0,-0.17549,-0.0154418
54,53.8142,0,0.807107,0,-0.175654,-0.0152434
55,53.8142,0,0.807107,0,-0.17524,-0.0136859
56,54.7962,0,0.817107,0,-0.176891,-0.0155346
57,54.7962,0,0.817107,0,-0.177353,-0.0149143
58,54.7962,0,0.817107,0,-0.177369,-0.015195
59,54.7962,0,0.817107,0,-0.178056,-0.0145555
60,54.7962,0,0.817107,0,-0.177458,-0.0151701
61,55.8027,0,0.827107,0,-0.180091,-0.015475
62,55.8027,0,0.827107,0,-0.179799,-0.014971
63,55.8027,0,0.827107,0,-0.179195,-0.014999
64,55.8027,0,0.827107,0,-0.17946,-0.0152463
65,55.8027,0,0.827107,0,-0.17909,-0.0151542
66,56.8358,0,0.837107,0,-0.180705,-0.0146076
67,56.8358,0,0.837107,0,-0.181727,-0.014733
68,56.8358,0,0.837107,0,-0.182079,-0.0153976
69,56.8358,0,0.837107,0,-0.181645,-0.0137541
70,56.8358,0,0.837107,0,-0.181436,-0.0143709
71,57.8983,0,0.847107,0,-0.183865,-0.0133834
72,57.8983,0,0.847107,0,-0.183824,-0.0142509
73,57.8983,0,0.847107,0,-0.182623,-0.0146061
74,57.8983,0,0.847107,0,-0.183612,-0.0136669
75,57.8983,0,0.847107,0,-0.183218,-0.013839
76,58.9933,0,0.857107,0,-0.185236,-0.014234
77,58.9933,0,0.857107,0,-0.184606,-0.0141209
78,58.9933,0,0.857107,0,-0.184242,-0.0137349
79,58.9933,0,0.857107,0,-0.184566,-0.013949
80,58.9933,0,0.857107,0,-0.184651,-0.0149157
81,60.1241,0,0.867107,0,-0.185377,-0.0131619
82,60.1241,0,0.867107,0,-0.186361,-0.0150649
83,60.1241,0,0.867107,0,-0.185972,-0.0137732
84,60.1241,0,0.867107,0,-0.18615,-0.0140713
85,60.1241,0,0.867107,0,-0.186122,-0.0138577
86,61.2953,0,0.877107,0,-0.186941,-0.0135626
87,61.2953,0,0.877107,0,-0.186836,-0.0132756
88,61.2953,0,0.877107,0,-0.186107,-0.0146062
89,61.2953,0,0.877107,0,-0.186333,-0.0133668
90,61.2953,0,0.877107,0,-0.186043,-0.0127704
91,62.5119,0,0.887107,0,-0.186845,-0.0130306
92,62.5119,0,0.887107,0,-0.186126,-0.0119022
93,62.5119,0,0.887107,0,-0.18697,-0.0118456
94,62.5119,0,0.887107,0,-0.185691,-0.0124963
95,62.5119,0,0.887107,0,-0.185423,-0.0129501
96,63.7803,0,0.897107,0,-0.184304,-0.0113153
97,63.7803,0,0.897107,0,-0.183936,-0.0124923
98,63.7803,0,0.897107,0,-0.18334,-0.0133589
99,63.7803,0,0.897107,0,-0.18388,-0.0130877
100,63.7803,0,0.897107,0,-0.183759,-0.0117098
101,65.1085,0,0.907107,0,-0.180695,-0.0120355
102,65.1085,0,0.907107,0,-0.181826,-0.0123586
103,65.1085,0,0.907107,0,-0.182484,-0.0123327
104,65.1085,0,0.907107,0,-0.18082,-0.0125121
105,65.1085,0,0.907107,0,-0.183815,-0.0119528
106,66.5067,0,0.917107,0,-0.178061,-0.0101602
107,66.5067,0,0.917107,0,-0.176831,-0.0119381
108,66.5067,0,0.917107,0,-0.17685,-0.0119621
109,66.5067,0,0.917107,0,-0.178654,-0.0109398
110,66.5067,0,0.917107,0,-0.177934,-0.00985412
111,67.9882,0,0.927107,0,-0.170121,-0.00911854
112,67.9882,0,0.927107,0,-0.170148,-0.0102144
113,67.9882,0,0.927107,0,-0.170475,-0.00949134
114,67.9882,0,0.927107,0,-0.171132,-0.0104681
115,67.9882,0,0.927107,0,-0.170262,-0.0100479
116,69.5712,0,0.937107,0,-0.1553,-0.0067953
117,69.5712,0,0.937107,0,-0.155472,-0.00876108
118,69.5712,0,0.937107,0,-0.155017,-0.00800791
119,69.5712,0,0.937107,0,-0.155466,-0.0073137
120,69.5712,0,0.937107,0,-0.156618,-0.00871201
121,45,90,-3.09086e-08,0.707107,0.0327167,-0.189102
122,45,90,-3.09086e-08,0.707107,0.0342413,-0.189068
123,45,90,-3.09086e-08,0.707107,0.0337522,-0.189048
124,45,90,-3.09086e-08,0.707107,0.034006,-0.18857
125,45,90,-3.09086e-08,0.707107,0.0338934,-0.188309
126,45.8161,90,-3.13457e-08,0.717107,0.0339752,-0.190475
127,45.8161,90,-3.13457e-08,0.717107,0.0327977,-0.19216
128,45.8161,90,-3.13457e-08,0.717107,0.0343821,-0.191883
129,45.8161,90,-3.13457e-08,0.717107,0.0336991,-0.190947
130,45.8161,90,-3.13457e-08,0.717107,0.0349341,-0.191362
131,46.6444,90,-3.17828e-08,0.727107,0.0339556,-0.194145
132,46.6444,90,-3.17828e-08,0.727107,0.0335757,-0.193489
133,46.6444,90,-3.17828e-08,0.727107,0.0338437,-0.194051
134,46.6444,90,-3.17828e-08,0.727107,0.0332599,-0.194437
135,46.6444,90,-3.17828e-08,0.727107,0.033466,-0.194038
136,47.4855,90,-3.222e-08,0.737107,0.033719,-0.196447
137,47.4855,90,-3.222e-08,0.737107,0.0336729,-0.196991
138,47.4855,90,-3.222e-08,0.737107,0.0335143,-0.196224
139,47.4855,90,-3.222e-08,0.737107,0.0339155,-0.197106
140,47.4855,90,-3.222e-08,0.737107,0.0335536,-0.196697
141,48.3404,90,-3.26571e-08,0.747107,0.0340276,-0.200086
142,48.3404,90,-3.26571e-08,0.747107,0.0335995,-0.199079
143,48.3404,90,-3.26571e-08,0.747107,0.0336239,-0.199109
144,48.3404,90,-3.26571e-08,0.747107,0.0329755,-0.199387
145,48.3404,90,-3.26571e-08,0.747107,0.0335947,-0.199674
146,49.2098,90,-3.30942e-08,0.757107,0.0328473,-0.201797
147,49.2098,90,-3.30942e-08,0.757107,0.0339674,-0.201534
148,49.2098,90,-3.30942e-08,0.757107,0.0338119,-0.202213
149,49.2098,90,-3.30942e-08,0.757107,0.0328861,-0.201513
150,49.2098,90,-3.30942e-08,0.757107,0.0333976,-0.201971
151,50.0948,90,-3.35313e-08,0.767107,0.033544,-0.204997
152,50.0948,90,-3.35313e-08,0.767107,0.0336469,-0.204519
153,50.0948,90,-3.35313e-08,0.767107,0.0330239,-0.203892
154,50.0948,90,-3.35313e-08,0.767107,0.0335283,-0.204032
155,50.0948,90,-3.35313e-08,0.767107,0.0332078,-0.20486
156,50.9964,90,-3.39684e-08,0.777107,0.03381,-0.206696
157,50.9964,90,-3.39684e-08,0.777107,0.0324629,-0.207173
158,50.9964,90,-3.39684e-08,0.777107,0.0333316,-0.206666
159,50.9964,90,-3.39684e-08,0.777107,0.033285,-0.206217
160,50.9964,90,-3.39684e-08,0.777107,0.0333889,-0.206284
161,51.9159,90,-3.44055e-08,0.787107,0.0330578,-0.208589
162,51.9159,90,-3.44055e-08,0.787107,0.0328019,-0.209607
163,51.9159,90,-3.44055e-08,0.787107,0.0335298,-0.208697
164,51.9159,90,-3.44055e-08,0.787107,0.0329536,-0.208553
165,51.9159,90,-3.44055e-08,0.787107,0.0325558,-0.208923
166,52.8547,90,-3.48426e-08,0.797107,0.033719,-0.211747
167,52.8547,90,-3.48426e-08,0.797107,0.0338439,-0.210605
168,52.8547,90,-3.48426e-08,0.797107,0.0332576,-0.210805
169,52.8547,90,-3.48426e-08,0.797107,0.0336347,-0.211318
170,52.8547,90,-3.48426e-08,0.797107,0.0329366,-0.21187
171,53.8142,90,-3.52798e-08,0.807107,0.0337181,-0.212459
172,53.8142,90,-3.52798e-08,0.807107,0.0340206,-0.21392
173,53.8142,90,-3.52798e-08,0.807107,0.0343742,-0.213359
174,53.8142,90,-3.52798e-08,0.807107,0.0340665,-0.213126
175,53.8142,90,-3.52798e-08,0.807107,0.0335997,-0.214321
176,54.7962,90,-3.57169e-08,0.817107,0.0343057,-0.215411
177,54.7962,90,-3.57169e-08,0.817107,0.0343783,-0.215029
178,54.7962,90,-3.57169e-08,0.817107,0.0344042,-0.214839
179,54.7962,90,-3.57169e-08,0.817107,0.0332516,-0.216164
180,54.7962,90,-3.57169e-08,0.817107,0.0341172,-0.215611
181,55.8027,90,-3.6154e-08,0.827107,0.0335621,-0.217536
182,55.8027,90,-3.6154e-08,0.827107,0.0343798,-0.217624
183,55.8027,90,-3.6154e-08,0.827107,0.0339448,-0.218027
184,55.8027,90,-3.6154e-08,0.827107,0.0335633,-0.217321
185,55.8027,90,-3.6154e-08,0.827107,0.0334659,-0.217485
186,56.8358,90,-3.65911e-08,0.837107,0.0339152,-0.219244
187,56.8358,90,-3.65911e-08,0.837107,0.0340227,-0.21948
188,56.8358,90,-3.65911e-08,0.837107,0.0336234,-0.218364
189,56.8358,90,-3.65911e-08,0.837107,0.0337805,-0.218059
190,56.8358,90,-3.65911e-08,0.837107,0.0338175,-0.218875
191,57.8983,90,-3.70282e-08,0.847107,0.0326778,-0.221164
192,57.8983,90,-3.70282e-08,0.847107,0.0334428,-0.22126
193,57.8983,90,-3.70282e-08,0.847107,0.0330616,-0.220978
194,57.8983,90,-3.70282e-08,0.847107,0.0343301,-0.220395
195,57.8983,90,-3.70282e-08,0.847107,0.0335482,-0.221226
196,58.9933,90,-3.74653e-08,0.857107,0.0335152,-0.222274
197,58.9933,90,-3.74653e-08,0.857107,0.0339156,-0.223126
198,58.9933,90,-3.74653e-08,0.857107,0.0336441,-0.221866
199,58.9933,90,-3.74653e-08,0.857107,0.0345595,-0.221453
200,58.9933,90,-3.74653e-08,0.857107,0.0329275,-0.221758
201,60.1241,90,-3.79024e-08,0.867107,0.0344894,-0.223193
202,60.1241,90,-3.79024e-08,0.867107,0.0341635,-0.222797
203,60.1241,90,-3.79024e-08,0.867107,0.033376,-0.223274
204,60.1241,90,-3.79024e-08,0.867107,0.0329222,-0.222297
205,60.1241,90,-3.79024e-08,0.867107,0.0336993,-0.222212
206,61.2953,90,-3.83395e-08,0.877107,0.0334814,-0.222502
