id,X,Y,x_light,y_light,Extrapolated
0,0.829717861264238,-0.8480750505417417,-0.2048,0.2304,True
1,0.7431971061939174,-0.8543121066881103,-0.1792,0.2304,True
2,0.654144287109375,-0.867767333984375,-0.1536,0.2304,True
3,0.5682766037224898,-0.8831391768287337,-0.128,0.2304,True
4,0.485107421875,-0.897674560546875,-0.1024,0.2304,True
5,0.39065235948298205,-0.9103505095491702,-0.0768,0.2304,True
6,0.2959300959621002,-0.9192200014810132,-0.0512,0.2304,True
7,0.20147171776972023,-0.9197944801269738,-0.0256,0.2304,True
8,0.1124764643145621,-0.9239063609906404,-0.0,0.2304,True
9,0.017038610554994657,-0.9242514484413398,0.0256,0.2304,True
10,-0.07336830347776413,-0.9236545562744141,0.0512,0.2304,True
11,-0.16627057669717793,-0.917269788741593,0.0768,0.2304,True
12,-0.2558030722531956,-0.9130070795745211,0.1024,0.2304,True
13,-0.35579681396484375,-0.8975982666015625,0.128,0.2304,True
14,-0.446197509765625,-0.8836669921875,0.1536,0.2304,True
15,-0.535400942409396,-0.8659630609901143,0.1792,0.2304,True
16,-0.6206376552581787,-0.850031852722168,0.2048,0.2304,True
17,-0.7029037475585938,-0.8335762023925781,0.2304,0.2304,True
18,-0.7779660224914551,-0.8060436248779297,0.256,0.2304,True
19,0.8334737661889773,-0.772169810003486,-0.2048,0.2048,True
20,0.757965087890625,-0.7865753173828125,-0.1792,0.2048,True
21,0.6685450215996023,-0.7926235993628914,-0.1536,0.2048,True
22,0.577362060546875,-0.804901123046875,-0.128,0.2048,True
23,0.48983239498287157,-0.816402905802457,-0.1024,0.2048,True
24,0.399566650390625,-0.829620361328125,-0.0768,0.2048,True
25,0.3034924031977704,-0.8390338298200841,-0.0512,0.2048,True
26,0.20702422072112017,-0.8412782655413902,-0.0256,0.2048,True
27,0.11372068587075866,-0.8446540749401374,-0.0,0.2048,True
28,0.016806877097617183,-0.845582321420982,0.0256,0.2048,True
29,-0.0760653018951416,-0.8450412750244141,0.0512,0.2048,True
30,-0.17141520948753647,-0.839166227430847,0.0768,0.2048,True
31,-0.2672231197357178,-0.8328018188476562,0.1024,0.2048,True
32,-0.3646417586012505,-0.820971937353685,0.128,0.2048,True
33,-0.4571990966796875,-0.806732177734375,0.1536,0.2048,True
34,-0.5470872626955063,-0.790875344669572,0.1792,0.2048,True
35,-0.6337108612060547,-0.7772388458251953,0.2048,0.2048,True
36,-0.7145156860351562,-0.7547607421875,0.2304,0.2048,True
37,-0.7911916375160217,-0.7318275570869446,0.256,0.2048,True
38,0.845306396484375,-0.6918725967407227,-0.2048,0.1792,True
39,0.7622947692871094,-0.7061290740966797,-0.1792,0.1792,True
40,0.681732177734375,-0.71832275390625,-0.1536,0.1792,True
41,0.5897846221923828,-0.7247538566589355,-0.128,0.1792,True
42,0.49640798568725586,-0.735562801361084,-0.1024,0.1792,True
43,0.4116,-0.75674,-0.0768,0.1792,False
44,0.30991,-0.75562,-0.0512,0.1792,False
45,0.2087,-0.75388,-0.0256,0.1792,False
46,0.1125,-0.75641,-0.0,0.1792,False
47,0.01804,-0.75993,0.0256,0.1792,False
48,-0.08053,-0.75983,0.0512,0.1792,False
49,-0.17553,-0.75254,0.0768,0.1792,False
50,-0.27663,-0.74616,0.1024,0.1792,False
51,-0.37601,-0.73986,0.128,0.1792,False
52,-0.4671031438507388,-0.7255325217723039,0.1536,0.1792,True
53,-0.5582542419433594,-0.7131423950195312,0.1792,0.1792,True
54,-0.6444778442382812,-0.6954116821289062,0.2048,0.1792,True
55,-0.7256810765122951,-0.6757038181242174,0.2304,0.1792,True
56,-0.8062892630696297,-0.6589176654815674,0.256,0.1792,True
57,0.8581546892903391,-0.6069714615474477,-0.2048,0.1536,True
58,0.7729503071314927,-0.6216667202920405,-0.1792,0.1536,True
59,0.6868696102148546,-0.6339572336528482,-0.1536,0.1536,True
60,0.6005992889404297,-0.6438179016113281,-0.128,0.1536,True
61,0.50794,-0.65317,-0.1024,0.1536,False
62,0.41076,-0.65795,-0.0768,0.1536,False
63,0.31554,-0.66037,-0.0512,0.1536,False
64,0.2136,-0.66578,-0.0256,0.1536,False
65,0.11394,-0.66948,-0.0,0.1536,False
66,0.01721,-0.66991,0.0256,0.1536,False
67,-0.0812,-0.67247,0.0512,0.1536,False
68,-0.18411,-0.66627,0.0768,0.1536,False
69,-0.28196,-0.6573,0.1024,0.1536,False
70,-0.38124,-0.64759,0.128,0.1536,False
71,-0.4766,-0.64001,0.1536,0.1536,False
72,-0.57107,-0.63041,0.1792,0.1536,False
73,-0.6535593271255493,-0.6117393970489502,0.2048,0.1536,True
74,-0.7381744384765625,-0.5968704223632812,0.2304,0.1536,True
75,-0.8156633377075195,-0.5805368423461914,0.256,0.1536,True
76,0.8678228451683319,-0.5233148617541782,-0.2048,0.128,True
77,0.7845153822762322,-0.5337324424119235,-0.1792,0.128,True
78,0.6965006199393246,-0.5455150140057358,-0.1536,0.128,True
79,0.60685,-0.55608,-0.128,0.128,False
80,0.51057,-0.55859,-0.1024,0.128,False
81,0.4166,-0.56566,-0.0768,0.128,False
82,0.3185,-0.5732,-0.0512,0.128,False
83,0.21963,-0.57779,-0.0256,0.128,False
84,0.12082,-0.5812,-0.0,0.128,False
85,0.02077,-0.582,0.0256,0.128,False
86,-0.08214,-0.57946,0.0512,0.128,False
87,-0.18594,-0.57741,0.0768,0.128,False
88,-0.28634,-0.57109,0.1024,0.128,False
89,-0.38551,-0.5608,0.128,0.128,False
90,-0.48119,-0.55081,0.1536,0.128,False
91,-0.57427,-0.53762,0.1792,0.128,False
92,-0.66814,-0.52735,0.2048,0.128,False
93,-0.7459429697513279,-0.513372570738865,0.2304,0.128,True
94,-0.8240985870361328,-0.4988374710083008,0.256,0.128,True
95,0.8802169178026904,-0.4282469055709013,-0.2048,0.1024,True
96,0.792388916015625,-0.4417877197265625,-0.1792,0.1024,True
97,0.71442,-0.45885,-0.1536,0.1024,False
98,0.61179,-0.45985,-0.128,0.1024,False
99,0.51852,-0.46774,-0.1024,0.1024,False
100,0.42281,-0.47469,-0.0768,0.1024,False
101,0.32743,-0.4799,-0.0512,0.1024,False
102,0.22483,-0.48591,-0.0256,0.1024,False
103,0.1264,-0.48621,-0.0,0.1024,False
